id,year,lwage,educ,exper,black,south,married,female,union,hours,age
333,2,0.5486,12.2,12.6,0,1,0,1,1,29.5,31.0
333,3,-0.9064,12.2,14.8,0,1,1,1,0,38.9,32.0
333,4,-0.7186,12.2,14.1,0,1,0,1,0,34.3,33.0
333,5,2.5891,12.2,14.3,0,1,0,1,1,31.2,34.0
333,6,1.4695,12.2,16.7,0,1,0,1,0,42.1,35.0
334,1,2.3673,10.3,8.3,0,0,1,1,1,46.2,25.1
334,2,2.0947,10.3,8.8,0,0,1,1,0,46.7,26.1
334,3,0.1054,10.3,10.6,0,0,0,1,0,44.6,27.1
334,4,0.2013,10.3,12.3,0,0,0,1,0,36.0,28.1
334,5,2.4684,10.3,12.8,0,0,1,1,0,45.7,29.1
334,6,2.4694,10.3,14.1,0,0,1,1,1,42.5,30.1
335,1,1.5749,14.4,15.3,0,0,1,0,0,41.1,34.0
335,2,-0.702,14.4,14.2,0,0,1,0,0,35.1,35.0
335,3,-3.3135,14.4,15.8,0,0,1,0,0,36.0,36.0
335,4,1.2006,14.4,16.0,0,0,1,0,0,40.6,37.0
335,5,-3.6147,14.4,16.7,0,0,0,0,1,59.5,38.0
335,6,0.9119,14.4,17.9,0,0,1,0,0,42.4,39.0
336,1,1.482,11.6,17.5,0,0,0,1,0,35.1,35.6
336,2,0.1802,11.6,19.4,0,0,1,1,1,33.3,36.6
336,3,-0.084,11.6,22.3,0,0,1,1,0,36.1,37.6
336,4,3.7723,11.6,20.3,0,0,1,1,1,57.4,38.6
336,5,2.025,11.6,21.6,0,0,1,1,0,36.8,39.6
336,6,4.1785,11.6,22.9,0,0,0,1,0,47.3,40.6
337,1,1.161,9.9,4.8,0,1,0,0,1,37.0,20.4
337,2,2.0239,9.9,5.7,0,1,1,0,0,42.1,21.4
337,3,0.5708,9.9,7.7,0,1,1,0,0,46.3,22.4
337,4,1.8171,9.9,5.0,0,1,1,0,0,35.4,23.4
337,5,-0.0365,9.9,6.0,0,1,0,0,0,34.9,24.4
337,6,-4.634,9.9,8.9,0,1,0,0,0,53.3,25.4
338,1,4.2127,11.2,9.3,0,1,1,0,1,47.9,25.4
338,2,1.7475,11.2,7.7,0,1,0,0,0,46.3,26.4
338,3,3.9152,11.2,7.2,0,1,0,0,0,46.3,27.4
338,4,1.3823,11.2,11.8,0,1,1,0,1,43.7,28.4
338,5,1.2539,11.2,12.5,0,1,1,0,0,56.1,29.4
338,6,1.4392,11.2,12.1,0,1,0,0,0,40.4,30.4
339,1,2.7047,13.0,5.4,0,1,0,1,1,44.6,25.4
339,2,2.2832,13.0,6.4,0,1,1,1,1,28.4,26.4
339,3,4.4578,13.0,8.5,0,1,1,1,0,33.4,27.4
339,4,-1.8286,13.0,8.7,0,1,1,1,0,30.4,28.4
339,5,2.773,13.0,10.8,0,1,1,1,0,50.2,29.4
339,6,1.4458,13.0,8.5,0,1,0,1,0,19.6,30.4
340,1,0.6101,10.6,6.9,0,0,1,0,0,36.8,24.4
340,2,1.9145,10.6,7.6,0,0,0,0,1,16.1,25.4
340,3,1.9451,10.6,9.5,0,0,0,0,1,33.3,26.4
340,4,0.4866,10.6,10.2,0,0,1,0,1,36.1,27.4
340,5,0.8683,10.6,12.6,0,0,1,0,0,51.1,28.4
340,6,1.7766,10.6,10.9,0,0,1,0,1,43.2,29.4
341,1,1.5656,9.9,19.1,0,0,0,1,0,33.3,35.0
341,2,1.3566,9.9,20.6,0,0,1,1,0,48.5,36.0
341,3,0.4924,9.9,22.9,0,0,0,1,0,40.1,37.0
341,4,-3.4363,9.9,21.6,0,0,0,1,0,40.3,38.0
341,5,5.0781,9.9,23.4,0,0,1,1,1,30.4,39.0
341,6,4.1989,9.9,22.2,0,0,0,1,0,32.1,40.0
342,1,1.795,12.6,7.8,1,0,0,0,0,33.4,28.8
342,2,8.0835,12.6,12.1,1,0,1,0,1,40.4,29.8
342,3,2.5374,12.6,12.2,1,0,1,0,0,40.6,30.8
342,4,-0.4728,12.6,14.4,1,0,0,0,1,52.4,31.8
342,5,0.0726,12.6,12.9,1,0,0,0,0,43.1,32.8
342,6,4.3644,12.6,15.7,1,0,1,0,0,18.3,33.8
343,1,2.5984,12.6,11.7,0,0,1,0,1,42.1,28.4
343,2,3.5816,12.6,11.2,0,0,1,0,0,28.4,29.4
343,3,4.1103,12.6,12.1,0,0,0,0,0,32.3,30.4
343,4,1.9685,12.6,12.8,0,0,1,0,0,33.5,31.4
343,5,-0.9242,12.6,12.2,0,0,1,0,0,34.7,32.4
343,6,0.8566,12.6,16.2,0,0,0,0,0,29.0,33.4
344,1,-0.9592,10.7,0.7,0,0,1,1,0,41.6,18.0
344,2,0.2548,10.7,2.7,0,0,0,1,0,28.7,19.0
344,3,1.2925,10.7,1.7,0,0,1,1,1,42.9,20.0
344,4,-0.2773,10.7,3.1,0,0,0,1,0,57.9,21.0
344,5,0.2646,10.7,6.7,0,0,1,1,0,29.4,22.0
344,6,1.3315,10.7,5.9,0,0,0,1,0,37.7,23.0
345,1,1.2695,10.8,18.4,0,1,0,1,1,19.8,33.8
345,2,1.6807,10.8,17.9,0,1,1,1,1,37.6,34.8
345,3,1.4488,10.8,17.1,0,1,1,1,0,45.1,35.8
345,4,2.189,10.8,20.9,0,1,1,1,1,45.8,36.8
345,5,4.0331,10.8,20.4,0,1,1,1,0,40.6,37.8
345,6,-0.1263,10.8,22.7,0,1,0,1,0,47.1,38.8
346,1,-0.4675,12.6,4.0,0,0,0,1,0,60.4,22.6
346,2,3.1425,12.6,3.4,0,0,1,1,0,53.7,23.6
346,3,1.6564,12.6,6.1,0,0,0,1,0,35.8,24.6
346,4,2.6605,12.6,9.2,0,0,0,1,0,28.4,25.6
346,5,0.7478,12.6,8.5,0,0,0,1,1,36.8,26.6
346,6,3.2122,12.6,8.9,0,0,1,1,1,32.4,27.6
347,1,3.7231,8.4,17.1,0,0,1,1,0,43.6,30.4
347,2,2.1596,8.4,17.2,0,0,1,1,0,30.6,31.4
347,3,0.2699,8.4,18.2,0,0,1,1,0,39.4,32.4
347,4,3.418,8.4,17.9,0,0,1,1,0,46.7,33.4
347,5,2.7684,8.4,20.2,0,0,1,1,0,39.2,34.4
347,6,2.6092,8.4,22.0,0,0,1,1,0,32.4,35.4
348,1,-0.9875,8.5,16.3,0,1,0,1,0,49.4,31.7
348,2,2.8369,8.5,19.6,0,1,1,1,1,25.0,32.7
348,3,0.468,8.5,19.1,0,1,1,1,0,37.4,33.7
348,4,0.9625,8.5,19.3,0,1,1,1,0,39.7,34.7
348,5,2.0036,8.5,22.2,0,1,1,1,0,40.1,35.7
348,6,1.1281,8.5,21.9,0,1,0,1,0,41.4,36.7
349,1,2.3091,10.2,22.7,0,0,1,1,1,44.9,38.2
349,2,2.0277,10.2,22.7,0,0,1,1,0,39.7,39.2
349,3,0.1718,10.2,23.9,0,0,1,1,1,37.1,40.2
349,4,2.3213,10.2,25.5,0,0,1,1,1,36.7,41.2
349,5,3.8699,10.2,26.3,0,0,1,1,0,35.1,42.2
349,6,0.4611,10.2,25.0,0,0,0,1,0,46.3,43.2
350,1,1.9643,11.5,3.6,0,1,1,1,1,34.8,22.1
350,2,1.3337,11.5,6.6,0,1,1,1,1,46.8,23.1
350,3,1.5672,11.5,6.5,0,1,1,1,0,40.2,24.1
350,4,1.1372,11.5,7.2,0,1,1,1,1,35.8,25.1
350,5,1.3433,11.5,7.3,0,1,0,1,1,44.9,26.1
350,6,-1.7518,11.5,8.6,0,1,0,1,0,34.2,27.1
351,1,5.905,12.8,0.0,0,0,0,0,0,45.1,18.0
351,2,2.137,12.8,0.0,0,0,1,0,1,41.7,18.0
351,3,1.6435,12.8,0.0,0,0,1,0,0,35.2,18.0
351,4,1.2456,12.8,0.0,0,0,0,0,0,44.2,18.0
351,5,1.6988,12.8,0.0,0,0,0,0,0,44.4,18.0
351,6,1.2832,12.8,0.0,0,0,1,0,0,49.3,18.0
352,1,1.6705,15.7,11.5,0,0,1,0,0,47.7,31.1
352,2,2.1185,15.7,8.9,0,0,1,0,1,43.9,32.1
352,3,1.2898,15.7,12.6,0,0,1,0,0,31.0,33.1
352,4,0.6584,15.7,13.4,0,0,1,0,0,59.6,34.1
352,5,2.3738,15.7,12.6,0,0,1,0,0,28.8,35.1
352,6,3.9331,15.7,14.6,0,0,0,0,0,47.6,36.1
353,1,0.3562,14.1,20.2,1,0,1,0,0,43.5,40.8
353,2,-1.7818,14.1,21.8,1,0,1,0,0,30.6,41.8
353,3,1.0766,14.1,24.2,1,0,1,0,0,39.0,42.8
353,4,6.5091,14.1,24.3,1,0,0,0,0,39.4,43.8
353,5,3.5781,14.1,25.2,1,0,1,0,0,50.4,44.8
353,6,2.3253,14.1,25.2,1,0,0,0,0,34.3,45.8
354,1,4.2382,11.6,18.3,0,0,1,1,1,37.9,37.4
354,2,1.6463,11.6,20.6,0,0,0,1,0,21.3,38.4
354,3,5.8889,11.6,23.0,0,0,1,1,0,53.9,39.4
354,4,1.2134,11.6,21.3,0,0,1,1,0,31.4,40.4
354,5,0.9786,11.6,22.8,0,0,1,1,0,42.6,41.4
354,6,2.2697,11.6,25.0,0,0,1,1,0,39.2,42.4
355,1,1.5007,12.0,12.3,1,1,1,1,0,39.2,31.3
355,2,2.1687,12.0,13.5,1,1,0,1,0,46.5,32.3
355,3,1.4053,12.0,14.9,1,1,1,1,1,53.4,33.3
355,4,2.3384,12.0,14.9,1,1,1,1,1,42.0,34.3
355,5,1.1867,12.0,16.3,1,1,1,1,0,45.2,35.3
355,6,-0.8966,12.0,19.0,1,1,0,1,0,42.6,36.3
356,1,3.6205,9.5,10.2,0,0,0,0,0,48.1,27.1
356,2,3.4416,9.5,11.0,0,0,0,0,1,36.3,28.1
356,3,5.0621,9.5,12.9,0,0,1,0,1,48.6,29.1
356,4,2.4272,9.5,15.3,0,0,0,0,0,48.9,30.1
356,5,2.3041,9.5,15.4,0,0,0,0,0,48.7,31.1
356,6,1.9534,9.5,16.1,0,0,0,0,0,34.7,32.1
357,1,0.1719,12.0,16.9,0,0,1,1,0,38.7,34.8
357,2,0.6594,12.0,16.1,0,0,1,1,0,41.9,35.8
357,3,1.2332,12.0,19.4,0,0,1,1,0,29.0,36.8
357,4,3.7451,12.0,20.3,0,0,1,1,0,52.8,37.8
357,5,0.6854,12.0,20.5,0,0,0,1,1,39.9,38.8
357,6,4.3248,12.0,22.9,0,0,1,1,1,42.3,39.8
358,1,1.3273,11.3,5.8,0,0,1,1,0,35.4,24.2
358,2,1.9581,11.3,9.0,0,0,0,1,0,29.4,25.2
358,3,-0.3743,11.3,9.0,0,0,0,1,1,35.2,26.2
358,4,0.6272,11.3,9.5,0,0,1,1,0,41.8,27.2
358,5,4.2402,11.3,10.9,0,0,0,1,0,45.4,28.2
358,6,0.6622,11.3,11.8,0,0,1,1,0,41.3,29.2
359,1,1.2514,12.8,15.3,0,0,0,0,0,42.8,32.9
359,2,0.6963,12.8,14.0,0,0,0,0,0,37.3,33.9
359,3,0.2128,12.8,15.3,0,0,1,0,0,44.0,34.9
359,4,0.9841,12.8,18.1,0,0,0,0,0,51.9,35.9
359,5,2.411,12.8,17.5,0,0,0,0,0,45.6,36.9
359,6,1.9375,12.8,20.0,0,0,1,0,0,46.5,37.9
360,1,1.6334,9.9,18.8,1,1,1,1,0,42.4,33.0
360,2,0.0018,9.9,17.7,1,1,0,1,1,28.0,34.0
360,3,2.53,9.9,19.8,1,1,1,1,0,31.6,35.0
360,4,2.4233,9.9,18.9,1,1,1,1,0,43.6,36.0
360,5,-1.9832,9.9,21.9,1,1,0,1,0,39.9,37.0
360,6,1.2132,9.9,22.3,1,1,0,1,0,43.5,38.0
361,1,-0.8398,13.3,17.5,0,0,1,1,0,53.4,36.4
361,2,2.9039,13.3,17.4,0,0,1,1,0,45.8,37.4
361,3,2.6011,13.3,17.4,0,0,1,1,0,50.1,38.4
361,4,3.9223,13.3,20.6,0,0,1,1,0,40.8,39.4
361,5,0.8081,13.3,19.0,0,0,1,1,0,33.5,40.4
361,6,1.6614,13.3,21.7,0,0,0,1,0,39.5,41.4
362,1,0.6877,15.8,25.7,1,1,1,0,0,33.6,46.6
362,2,1.7576,15.8,25.9,1,1,1,0,0,52.5,47.6
362,3,2.3042,15.8,28.7,1,1,1,0,0,46.3,48.6
362,4,-1.2317,15.8,28.8,1,1,0,0,0,44.2,49.6
362,5,3.0879,15.8,28.1,1,1,1,0,0,49.9,50.6
362,6,2.3802,15.8,29.8,1,1,1,0,0,23.8,51.6
363,1,2.8971,11.7,14.6,0,1,1,1,0,44.7,32.4
363,2,0.8179,11.7,14.0,0,1,0,1,0,29.5,33.4
363,3,3.5467,11.7,15.7,0,1,0,1,0,39.9,34.4
363,4,8.7495,11.7,17.1,0,1,1,1,0,37.5,35.4
363,5,3.8274,11.7,16.6,0,1,1,1,0,45.3,36.4
363,6,2.7888,11.7,19.7,0,1,1,1,1,41.8,37.4
364,1,3.2346,13.0,7.7,1,0,1,0,1,50.8,26.9
364,2,2.0192,13.0,7.3,1,0,1,0,0,35.2,27.9
364,3,0.6003,13.0,10.3,1,0,1,0,0,45.7,28.9
364,4,2.4847,13.0,11.7,1,0,1,0,0,41.3,29.9
364,5,2.6501,13.0,12.2,1,0,1,0,0,26.9,30.9
364,6,6.5979,13.0,12.6,1,0,1,0,0,32.7,31.9
365,1,1.8458,13.7,10.7,0,1,0,1,0,38.8,29.8
365,2,1.1028,13.7,11.8,0,1,1,1,1,48.9,30.8
365,3,2.4224,13.7,12.4,0,1,1,1,0,43.7,31.8
365,4,6.0267,13.7,12.3,0,1,1,1,0,30.7,32.8
365,5,0.4103,13.7,14.4,0,1,0,1,0,38.9,33.8
365,6,1.2641,13.7,16.3,0,1,0,1,0,56.1,34.8
366,1,1.4665,11.0,1.8,0,0,1,1,1,40.9,19.4
366,2,0.2042,11.0,5.5,0,0,1,1,1,37.4,20.4
366,3,-2.223,11.0,3.9,0,0,1,1,1,43.9,21.4
366,4,0.8824,11.0,5.4,0,0,1,1,0,46.1,22.4
366,5,2.8573,11.0,5.7,0,0,1,1,0,36.4,23.4
366,6,-1.5118,11.0,7.6,0,0,0,1,0,44.0,24.4
367,1,1.3659,12.6,5.5,0,0,1,1,0,37.4,25.8
367,2,2.4892,12.6,7.7,0,0,0,1,0,45.8,26.8
367,3,4.5717,12.6,8.2,0,0,1,1,0,41.4,27.8
367,4,6.0281,12.6,10.4,0,0,0,1,0,43.9,28.8
367,5,1.4493,12.6,12.3,0,0,0,1,0,33.9,29.8
367,6,4.6017,12.6,12.9,0,0,1,1,0,33.4,30.8
368,1,-1.4898,12.0,7.1,0,0,1,0,0,47.6,27.5
368,2,2.8129,12.0,12.6,0,0,1,0,0,39.4,28.5
368,3,2.369,12.0,11.8,0,0,1,0,0,42.3,29.5
368,4,1.0699,12.0,11.7,0,0,1,0,0,37.5,30.5
368,5,1.9514,12.0,13.7,0,0,0,0,0,47.2,31.5
368,6,0.3026,12.0,14.7,0,0,1,0,0,35.1,32.5
369,1,3.5697,12.2,7.9,0,1,0,1,1,38.9,26.9
369,2,1.4613,12.2,9.8,0,1,1,1,0,46.3,27.9
369,3,2.1883,12.2,10.0,0,1,0,1,0,49.4,28.9
369,4,0.4772,12.2,11.2,0,1,1,1,0,35.8,29.9
369,5,0.888,12.2,11.9,0,1,0,1,1,55.7,30.9
369,6,6.9832,12.2,12.2,0,1,1,1,0,42.5,31.9
370,1,2.4267,10.1,15.0,0,1,1,1,0,31.7,30.9
370,2,4.4461,10.1,16.4,0,1,0,1,0,43.0,31.9
370,3,1.11,10.1,17.4,0,1,1,1,0,36.9,32.9
370,4,0.4252,10.1,18.7,0,1,0,1,0,43.5,33.9
370,5,1.6806,10.1,19.2,0,1,0,1,0,39.7,34.9
370,6,1.834,10.1,19.3,0,1,1,1,1,40.6,35.9
371,1,0.4089,12.1,7.8,1,0,1,0,1,32.7,25.1
371,2,2.325,12.1,6.6,1,0,0,0,0,47.9,26.1
371,3,1.2107,12.1,8.1,1,0,1,0,0,30.8,27.1
371,4,0.3464,12.1,9.0,1,0,0,0,0,31.1,28.1
371,5,1.2596,12.1,12.1,1,0,0,0,1,42.9,29.1
371,6,1.8946,12.1,12.9,1,0,1,0,0,52.8,30.1
372,1,2.8381,13.2,18.0,0,1,1,1,1,37.2,36.7
372,2,1.866,13.2,19.6,0,1,0,1,0,45.6,37.7
372,3,2.0181,13.2,18.6,0,1,1,1,0,48.6,38.7
372,4,0.421,13.2,20.8,0,1,1,1,1,46.5,39.7
372,5,4.2681,13.2,21.4,0,1,1,1,0,37.5,40.7
372,6,4.5236,13.2,23.3,0,1,1,1,0,31.3,41.7
373,1,3.1184,15.6,8.3,0,0,1,0,0,22.3,30.0
373,2,-2.6098,15.6,9.0,0,0,1,0,0,37.9,31.0
373,3,2.5535,15.6,10.9,0,0,0,0,0,49.4,32.0
373,4,2.9666,15.6,12.2,0,0,1,0,0,31.0,33.0
373,5,9.3613,15.6,11.7,0,0,1,0,0,45.6,34.0
373,6,9.9272,15.6,13.3,0,0,0,0,1,32.4,35.0
374,1,3.8027,14.4,8.5,0,0,0,1,1,40.8,29.9
374,2,-0.9095,14.4,8.0,0,0,0,1,0,45.7,30.9
374,3,5.3279,14.4,11.7,0,0,1,1,0,34.7,31.9
374,4,2.4138,14.4,13.2,0,0,0,1,0,41.4,32.9
374,5,3.3863,14.4,13.8,0,0,1,1,0,36.7,33.9
374,6,1.8179,14.4,12.6,0,0,1,1,0,45.6,34.9
375,1,1.5925,17.4,4.3,0,0,1,0,1,41.9,28.0
375,2,2.1816,17.4,3.4,0,0,1,0,1,40.5,29.0
375,3,0.2318,17.4,8.0,0,0,0,0,0,52.5,30.0
375,4,1.7132,17.4,6.6,0,0,1,0,0,45.3,31.0
375,5,4.371,17.4,9.9,0,0,0,0,0,34.5,32.0
375,6,-1.9443,17.4,10.6,0,0,0,0,0,39.3,33.0
376,1,0.4975,10.1,13.9,0,1,0,0,0,39.4,30.9
376,2,0.3487,10.1,14.7,0,1,1,0,0,40.6,31.9
376,3,1.7929,10.1,17.2,0,1,0,0,1,60.2,32.9
376,4,7.7823,10.1,17.0,0,1,1,0,0,43.0,33.9
376,5,0.9098,10.1,19.0,0,1,1,0,1,23.7,34.9
376,6,0.5464,10.1,19.4,0,1,0,0,0,35.7,35.9
377,1,4.871,14.2,13.0,0,0,1,0,0,24.5,35.0
377,2,4.5407,14.2,13.5,0,0,1,0,1,37.4,36.0
377,3,-1.3253,14.2,17.0,0,0,0,0,1,24.1,37.0
377,4,3.4405,14.2,17.2,0,0,1,0,0,33.0,38.0
377,5,2.9464,14.2,18.2,0,0,0,0,0,27.8,39.0
377,6,3.7028,14.2,20.5,0,0,1,0,1,43.1,40.0
378,1,1.8838,12.5,7.5,0,0,1,1,0,40.0,24.8
378,2,6.912,12.5,7.1,0,0,1,1,0,42.4,25.8
378,3,-1.1612,12.5,8.0,0,0,1,1,0,39.2,26.8
378,4,1.1155,12.5,9.8,0,0,1,1,1,28.8,27.8
378,5,1.7097,12.5,9.0,0,0,0,1,1,44.1,28.8
378,6,1.9748,12.5,11.6,0,0,1,1,1,55.4,29.8
379,1,5.2072,17.5,3.1,0,0,0,0,0,43.3,26.1
379,2,2.4317,17.5,4.3,0,0,1,0,0,36.6,27.1
379,3,-1.8141,17.5,2.6,0,0,1,0,0,28.6,28.1
379,4,1.9666,17.5,4.8,0,0,0,0,1,32.7,29.1
379,5,1.9041,17.5,5.7,0,0,0,0,0,43.6,30.1
379,6,6.7399,17.5,7.7,0,0,1,0,0,48.6,31.1
380,1,2.039,10.0,12.7,0,0,0,1,0,42.1,28.2
380,2,2.1811,10.0,14.7,0,0,0,1,0,46.4,29.2
380,3,2.5932,10.0,13.7,0,0,1,1,1,45.7,30.2
380,4,2.6818,10.0,14.7,0,0,0,1,0,44.1,31.2
380,5,2.3949,10.0,17.3,0,0,1,1,1,34.7,32.2
380,6,1.0557,10.0,17.5,0,0,0,1,0,41.4,33.2
381,1,3.0991,9.9,7.3,0,0,0,0,1,33.2,21.9
381,2,2.2488,9.9,7.3,0,0,0,0,1,40.1,22.9
381,3,2.2098,9.9,6.9,0,0,1,0,0,42.6,23.9
381,4,7.217,9.9,7.7,0,0,1,0,1,53.4,24.9
381,5,2.5001,9.9,8.5,0,0,0,0,0,29.5,25.9
381,6,2.9039,9.9,11.7,0,0,1,0,1,43.9,26.9
382,1,4.3183,10.5,9.8,0,0,1,0,1,51.8,25.1
382,2,0.2013,10.5,11.4,0,0,0,0,1,46.1,26.1
382,3,1.5174,10.5,11.4,0,0,1,0,0,46.7,27.1
382,4,1.7539,10.5,12.7,0,0,1,0,0,44.7,28.1
382,5,1.0488,10.5,12.0,0,0,1,0,0,50.4,29.1
382,6,2.8641,10.5,12.4,0,0,1,0,0,31.3,30.1
383,1,2.1717,6.7,15.3,0,1,0,1,1,28.9,27.1
383,2,2.0344,6.7,15.9,0,1,0,1,1,39.9,28.1
383,3,6.2856,6.7,16.6,0,1,1,1,1,22.7,29.1
383,4,0.7986,6.7,17.8,0,1,0,1,0,49.8,30.1
383,5,2.1303,6.7,18.8,0,1,0,1,1,49.8,31.1
383,6,1.6755,6.7,20.7,0,1,0,1,1,36.5,32.1
384,1,1.3963,10.7,19.9,0,0,1,1,1,37.0,35.2
384,2,0.4606,10.7,20.1,0,0,0,1,0,39.4,36.2
384,3,3.6083,10.7,21.4,0,0,1,1,0,40.4,37.2
384,4,2.0347,10.7,22.1,0,0,0,1,0,41.0,38.2
384,5,2.9804,10.7,22.1,0,0,0,1,0,44.5,39.2
384,6,1.9786,10.7,24.3,0,0,1,1,0,38.6,40.2
385,1,0.8755,10.1,14.1,0,0,0,0,1,47.5,31.6
385,2,1.3532,10.1,17.5,0,0,1,0,0,43.6,32.6
385,3,1.4222,10.1,16.3,0,0,0,0,0,35.1,33.6
385,4,5.1424,10.1,18.8,0,0,1,0,0,50.7,34.6
385,5,-3.2228,10.1,18.6,0,0,0,0,1,29.1,35.6
385,6,6.0185,10.1,21.0,0,0,1,0,1,39.3,36.6
386,1,6.0725,12.4,12.8,0,0,1,1,1,47.7,31.2
386,2,7.9432,12.4,12.2,0,0,1,1,0,34.2,32.2
386,3,1.9431,12.4,15.2,0,0,1,1,0,42.5,33.2
386,4,5.3591,12.4,15.2,0,0,1,1,1,44.3,34.2
386,5,1.7005,12.4,17.7,0,0,0,1,0,33.1,35.2
386,6,-1.6534,12.4,17.8,0,0,1,1,0,39.4,36.2
387,1,0.31,12.9,16.6,1,1,1,1,0,38.7,35.1
387,2,4.1305,12.9,16.3,1,1,1,1,0,35.6,36.1
387,3,-3.316,12.9,17.7,1,1,0,1,0,58.4,37.1
387,4,1.4474,12.9,18.8,1,1,0,1,0,33.9,38.1
387,5,-1.0736,12.9,21.1,1,1,0,1,0,48.0,39.1
387,6,0.6633,12.9,22.9,1,1,0,1,0,36.9,40.1
388,1,-0.9852,16.7,5.7,0,1,1,1,0,31.3,29.2
388,2,3.7471,16.7,8.6,0,1,1,1,0,40.8,30.2
388,3,2.0505,16.7,6.3,0,1,1,1,0,45.2,31.2
388,4,4.2459,16.7,8.3,0,1,0,1,0,47.4,32.2
388,5,2.4941,16.7,9.5,0,1,0,1,0,52.5,33.2
388,6,6.2093,16.7,10.1,0,1,1,1,0,63.6,34.2
389,1,1.8841,14.4,10.4,1,0,1,0,0,42.0,32.3
389,2,2.378,14.4,13.4,1,0,1,0,0,34.7,33.3
389,3,2.1592,14.4,13.8,1,0,1,0,0,43.6,34.3
389,4,1.9783,14.4,15.3,1,0,0,0,1,37.9,35.3
389,5,3.6459,14.4,16.7,1,0,1,0,0,47.4,36.3
389,6,2.4195,14.4,17.2,1,0,0,0,0,29.6,37.3
390,1,2.5372,10.6,13.5,0,1,1,0,0,58.9,29.4
390,2,2.5278,10.6,13.8,0,1,0,0,1,46.8,30.4
390,3,0.2915,10.6,13.6,0,1,0,0,0,26.5,31.4
390,4,1.888,10.6,16.9,0,1,0,0,0,34.3,32.4
390,5,0.3898,10.6,16.2,0,1,0,0,0,46.5,33.4
390,6,1.8042,10.6,16.9,0,1,0,0,1,49.4,34.4
391,1,2.5158,9.8,15.7,0,0,0,1,1,29.8,31.6
391,2,7.5167,9.8,15.9,0,0,0,1,0,45.7,32.6
391,3,-1.1181,9.8,17.4,0,0,0,1,0,24.4,33.6
391,4,0.1117,9.8,19.2,0,0,0,1,0,39.3,34.6
391,5,0.0599,9.8,20.2,0,0,0,1,1,48.9,35.6
391,6,1.7424,9.8,19.9,0,0,0,1,0,35.6,36.6
392,1,2.9519,13.2,6.8,0,0,0,0,0,27.9,26.5
392,2,3.3623,13.2,9.3,0,0,1,0,1,41.2,27.5
392,3,2.6724,13.2,9.8,0,0,1,0,1,35.2,28.5
392,4,3.9795,13.2,12.3,0,0,1,0,1,45.0,29.5
392,5,1.2845,13.2,12.5,0,0,1,0,1,32.9,30.5
392,6,-0.4832,13.2,13.4,0,0,0,0,1,33.8,31.5
393,1,-1.1659,8.7,1.9,1,0,1,1,0,23.8,18.0
393,2,2.4421,8.7,4.1,1,0,0,1,1,41.4,18.0
393,3,1.8593,8.7,3.2,1,0,1,1,1,38.7,18.0
393,4,1.6222,8.7,3.1,1,0,1,1,0,30.5,18.4
393,5,0.7011,8.7,4.8,1,0,0,1,0,41.6,19.4
393,6,0.9828,8.7,6.6,1,0,0,1,1,48.2,20.4
394,1,5.9126,16.6,7.1,0,0,1,1,0,38.3,29.2
394,2,-1.0131,16.6,6.7,0,0,0,1,1,42.1,30.2
394,3,3.3369,16.6,9.4,0,0,0,1,0,42.2,31.2
394,4,1.4223,16.6,9.0,0,0,1,1,0,30.4,32.2
394,5,-1.7511,16.6,10.8,0,0,1,1,0,56.5,33.2
394,6,3.1821,16.6,11.3,0,0,0,1,0,36.2,34.2
395,1,1.4808,14.9,17.4,1,0,1,1,0,45.2,38.5
395,2,2.9281,14.9,19.4,1,0,1,1,0,46.2,39.5
395,3,2.8446,14.9,18.5,1,0,1,1,0,38.9,40.5
395,4,2.1952,14.9,22.5,1,0,0,1,0,44.9,41.5
395,5,3.1957,14.9,19.8,1,0,0,1,0,42.0,42.5
395,6,2.3359,14.9,22.0,1,0,0,1,0,28.7,43.5
396,1,0.8732,10.8,19.1,1,1,1,1,1,37.3,35.6
396,2,2.0846,10.8,20.3,1,1,0,1,0,35.1,36.6
396,3,1.644,10.8,20.6,1,1,1,1,0,36.3,37.6
396,4,-2.8277,10.8,21.7,1,1,1,1,0,29.6,38.6
396,5,3.301,10.8,23.1,1,1,1,1,0,49.0,39.6
396,6,1.5651,10.8,23.5,1,1,1,1,0,52.8,40.6
397,1,2.9522,7.7,23.5,0,1,0,1,0,47.8,35.8
397,2,3.1868,7.7,23.9,0,1,0,1,1,50.2,36.8
397,3,1.7322,7.7,24.9,0,1,1,1,1,37.2,37.8
397,4,1.8038,7.7,24.1,0,1,0,1,1,34.9,38.8
397,5,1.5051,7.7,26.0,0,1,0,1,0,33.8,39.8
397,6,1.5891,7.7,26.8,0,1,0,1,0,45.2,40.8
398,1,4.5199,15.4,15.0,0,1,1,0,0,41.8,37.4
398,2,3.4604,15.4,17.4,0,1,0,0,0,39.4,38.4
398,3,0.2993,15.4,17.5,0,1,1,0,1,50.4,39.4
398,4,2.5856,15.4,19.7,0,1,0,0,0,43.2,40.4
398,5,9.4252,15.4,19.0,0,1,1,0,0,33.3,41.4
398,6,2.57,15.4,22.8,0,1,0,0,0,34.6,42.4
399,1,3.3286,11.7,11.9,0,0,1,1,1,45.5,30.5
399,2,3.2801,11.7,14.0,0,0,1,1,1,48.3,31.5
399,3,1.7867,11.7,15.6,0,0,0,1,0,44.4,32.5
