firm_id,month,returns,size,book_to_market,momentum,volatility,sector
33,47,-0.9674,7.3,0.1626,0.544,0.5319,Energy
33,48,-1.1253,7.2491,0.1512,-0.0204,1.1172,Energy
33,49,-0.6831,7.4423,0.239,0.0008,0.5316,Energy
33,50,-1.3531,7.2541,0.2957,0.0413,1.05,Energy
33,51,-3.4136,7.5065,0.2804,-0.0546,1.8845,Energy
33,52,1.3171,7.2895,0.1453,-0.4206,0.6794,Energy
33,53,-0.9346,7.205,0.2161,0.4723,0.5123,Energy
33,54,-1.138,7.3996,0.2623,-0.0904,0.6516,Energy
33,55,-0.0028,7.4435,0.1389,0.289,0.0854,Energy
33,56,-2.3323,7.4782,0.2578,-0.0276,1.3218,Energy
33,57,-0.0385,7.4462,0.1708,-0.0887,0.1491,Energy
33,58,-0.5855,7.3231,0.1951,-0.2735,0.3062,Energy
33,59,-1.2714,7.5003,0.2197,-0.4344,0.9111,Energy
33,60,1.4651,7.525,0.2593,-0.0336,1.0205,Energy
34,1,0.7289,10.01,0.6286,-0.0463,0.6502,Technology
34,2,0.5504,10.1125,0.5359,0.5309,0.3125,Technology
34,3,-2.0536,10.1031,0.5281,0.1215,1.0844,Technology
34,4,0.0975,10.1526,0.5247,0.4425,0.2485,Technology
34,5,0.2915,10.1101,0.591,-0.3506,0.2238,Technology
34,6,-0.2034,10.1238,0.6018,0.1156,0.1907,Technology
34,7,-1.4615,10.1948,0.5968,0.2652,0.867,Technology
34,8,0.8805,10.0192,0.5655,0.1337,0.4453,Technology
34,9,1.2959,10.2043,0.5705,0.145,0.6526,Technology
34,10,-0.2063,10.2447,0.5405,0.0252,0.1125,Technology
34,11,0.3863,10.294,0.5452,-0.2583,0.2309,Technology
34,12,0.4175,9.9162,0.5947,-0.3099,0.8065,Technology
34,13,0.1256,10.1123,0.5653,0.312,0.0783,Technology
34,14,1.098,9.9341,0.5284,-0.0982,0.8721,Technology
34,15,0.498,9.8871,0.607,-0.0279,0.2682,Technology
34,16,1.0066,10.145,0.5216,-0.0982,0.7035,Technology
34,17,0.3634,10.0907,0.5593,-0.168,0.3335,Technology
34,18,-0.535,10.1606,0.49,-0.3388,0.4629,Technology
34,19,1.5699,10.1792,0.5047,0.5608,0.7985,Technology
34,20,0.9316,10.2554,0.553,-0.5116,0.6749,Technology
34,21,0.2647,10.136,0.5172,0.3064,0.1917,Technology
34,22,0.407,10.4229,0.5406,0.4267,0.247,Technology
34,23,0.217,10.1612,0.6127,0.1424,0.2555,Technology
34,24,-0.2347,10.3148,0.5458,0.0475,0.1333,Technology
34,25,0.6982,9.8973,0.597,0.1699,0.3905,Technology
34,26,0.3787,10.2656,0.513,-0.0197,0.3101,Technology
34,27,0.2547,10.1125,0.5795,0.3948,0.3543,Technology
34,28,0.2196,9.9358,0.502,0.4359,0.4146,Technology
34,29,0.1559,10.1726,0.5396,0.2627,0.1613,Technology
34,30,0.0983,10.1003,0.5815,-0.3952,0.6087,Technology
34,31,-0.9351,10.1886,0.5527,0.3025,0.6904,Technology
34,32,-0.5296,10.2317,0.5992,0.485,0.342,Technology
34,33,1.4637,9.9817,0.5854,0.2825,0.8064,Technology
34,34,0.4461,10.2321,0.5366,0.3955,0.31,Technology
34,35,-1.7359,10.1312,0.6169,-0.1188,1.0742,Technology
34,36,0.5673,10.2659,0.5739,-0.0422,0.3414,Technology
34,37,0.9402,10.1101,0.5399,0.4931,0.4863,Technology
34,38,0.0221,10.0835,0.5593,0.2997,0.1352,Technology
34,39,0.1309,10.1333,0.5566,0.0258,0.2093,Technology
34,40,1.281,10.1408,0.5621,0.0184,1.0633,Technology
34,41,-0.1682,10.0643,0.545,0.1058,0.1058,Technology
34,42,-1.0834,10.081,0.5707,0.0105,0.656,Technology
34,43,0.0788,10.0079,0.5915,0.1017,0.076,Technology
34,44,-0.6801,10.0871,0.5733,1.043,0.5518,Technology
34,45,0.1989,10.1982,0.5716,-0.1111,0.1649,Technology
34,46,-0.2718,10.1168,0.547,-0.4381,0.2883,Technology
34,47,1.487,10.2315,0.5077,-0.0988,0.7719,Technology
34,48,0.0908,10.112,0.4956,0.2663,0.1759,Technology
34,49,1.1395,9.9874,0.5167,0.2806,0.5721,Technology
34,50,2.0851,10.1903,0.5311,-0.2227,1.3182,Technology
34,51,0.7428,10.0632,0.6356,-0.013,0.5053,Technology
34,52,0.8442,10.1072,0.6146,0.3597,0.4595,Technology
34,53,0.8678,10.2543,0.5224,0.0678,0.495,Technology
34,54,0.2136,10.0145,0.5745,-0.2072,0.1312,Technology
34,55,1.6863,10.1471,0.5487,-0.1441,1.0108,Technology
34,56,1.8511,10.1265,0.5638,0.5224,0.996,Technology
34,57,-0.3611,10.2007,0.5246,-0.0361,0.6435,Technology
34,58,0.4041,10.2161,0.6641,0.1158,0.5397,Technology
34,59,0.8301,10.157,0.6453,-0.3796,0.6675,Technology
34,60,1.394,10.0945,0.5374,0.0289,0.7431,Technology
35,1,0.82,9.7553,0.1584,0.9472,0.4616,Healthcare
35,2,0.3036,9.8416,0.2345,0.6368,0.2307,Healthcare
35,3,2.1613,9.7053,0.1277,0.1763,1.4563,Healthcare
35,4,1.2397,9.6813,0.2305,0.5846,0.7161,Healthcare
35,5,1.361,9.7468,0.1945,0.281,0.6956,Healthcare
35,6,0.7495,9.7119,0.1165,0.7978,0.4146,Healthcare
35,7,0.0533,9.5742,0.1806,0.3001,0.034,Healthcare
35,8,1.0845,9.7319,0.1554,0.502,0.5511,Healthcare
35,9,-1.6324,9.5733,0.1963,-0.5338,1.2006,Healthcare
35,10,2.4015,9.7454,0.1911,0.2158,1.3447,Healthcare
35,11,0.1732,9.6283,0.1208,-0.084,0.1026,Healthcare
35,12,0.5354,9.7117,0.1715,0.2683,0.3991,Healthcare
35,13,0.6057,9.7471,0.2169,0.2568,0.8358,Healthcare
35,14,0.457,9.9534,0.2255,0.5151,0.2308,Healthcare
35,15,0.2176,9.7823,0.17,0.4134,0.3138,Healthcare
35,16,-0.1983,9.8445,0.2111,-0.3228,0.1283,Healthcare
35,17,0.5941,9.8952,0.2015,-0.4552,0.3681,Healthcare
35,18,0.6279,9.7569,0.1856,0.0385,0.3321,Healthcare
35,19,1.0771,9.7366,0.2114,0.3253,0.5395,Healthcare
35,20,0.0292,9.6013,0.1419,0.2903,0.0305,Healthcare
35,21,0.7338,9.6963,0.1882,0.1202,0.4945,Healthcare
35,22,0.1557,9.6357,0.108,0.2843,0.4249,Healthcare
35,23,1.5814,9.6679,0.1855,0.3467,0.7939,Healthcare
35,24,0.0743,9.8951,0.2594,0.1205,0.0469,Healthcare
35,25,0.6067,9.7195,0.1722,0.2865,0.33,Healthcare
35,26,0.8517,9.6204,0.2544,0.313,0.9681,Healthcare
35,27,0.6426,9.8454,0.173,0.0895,0.3493,Healthcare
35,28,1.6379,9.8035,0.1339,0.5438,0.914,Healthcare
35,29,0.4294,9.8088,0.2215,-0.2595,0.2211,Healthcare
35,30,0.5553,9.5074,0.2114,0.5951,0.5629,Healthcare
35,31,-0.1262,9.9029,0.3041,0.4135,0.5053,Healthcare
35,32,1.9959,9.6521,0.1392,0.7478,1.2097,Healthcare
35,33,-0.1863,9.7858,0.206,-0.3557,0.2174,Healthcare
35,34,1.0073,9.9604,0.2078,-0.0054,0.5466,Healthcare
35,35,1.5553,9.9235,0.2411,0.2447,0.8072,Healthcare
35,36,0.1685,9.6102,0.2147,0.1774,0.193,Healthcare
35,37,0.9039,9.5635,0.1738,-0.0296,0.5034,Healthcare
35,38,0.6961,9.851,0.1346,0.1921,0.5145,Healthcare
35,39,1.7246,9.7222,0.2055,0.4738,0.9085,Healthcare
35,40,0.6769,9.6579,0.2069,0.1423,0.3664,Healthcare
35,41,0.2619,9.7701,0.2198,-0.3094,0.2616,Healthcare
35,42,0.1625,9.6917,0.1737,0.7164,0.2958,Healthcare
35,43,0.779,9.7781,0.2021,-0.1877,0.401,Healthcare
35,44,0.8488,9.7147,0.111,-0.2654,0.5692,Healthcare
35,45,0.2938,9.7802,0.1367,-0.1176,0.4004,Healthcare
35,46,0.8385,9.6185,0.235,-0.0844,0.4202,Healthcare
35,47,0.5879,9.8504,0.1972,0.1827,0.332,Healthcare
35,48,-0.7815,9.7778,0.212,0.883,0.444,Healthcare
35,49,0.7217,9.7726,0.1583,-0.1685,0.363,Healthcare
35,50,0.1731,9.5962,0.1519,0.4283,0.2565,Healthcare
35,51,1.5715,9.878,0.167,0.6853,0.8673,Healthcare
35,52,1.976,9.7066,0.2001,-0.0271,1.1443,Healthcare
35,53,-0.3734,9.7808,0.2225,0.0701,0.2645,Healthcare
35,54,-0.2388,9.6757,0.1757,0.1916,0.1481,Healthcare
35,55,1.3622,9.7341,0.1052,-0.0369,0.7899,Healthcare
35,56,0.5527,9.7377,0.2082,-0.4449,0.4691,Healthcare
35,57,0.0756,9.426,0.2015,0.5057,0.063,Healthcare
35,58,1.6784,9.7662,0.2121,0.1474,0.9047,Healthcare
35,59,-1.2116,9.9045,0.231,-0.0693,0.8047,Healthcare
35,60,1.75,9.762,0.2271,0.0869,1.0352,Healthcare
36,1,-0.4892,11.4814,0.168,0.0053,1.3983,Consumer
36,2,0.5211,11.6422,0.1014,0.2777,0.2891,Consumer
36,3,-0.5187,11.6831,0.0784,-0.1698,0.3226,Consumer
36,4,-0.1733,11.6284,0.152,-0.0133,0.1197,Consumer
36,5,0.9571,11.5698,0.1454,0.1433,0.5205,Consumer
36,6,1.054,11.553,0.0884,-0.4903,0.5597,Consumer
36,7,0.5235,11.5526,0.1553,0.0262,0.9395,Consumer
36,8,0.0408,11.647,0.1037,-0.1063,0.1763,Consumer
36,9,0.7876,11.4365,0.1638,0.2825,0.4071,Consumer
36,10,0.5327,11.54,0.1865,0.1741,0.3766,Consumer
36,11,2.9352,11.7367,0.2321,0.4805,1.4806,Consumer
36,12,1.0544,11.7406,0.1031,-0.5045,0.6015,Consumer
36,13,1.1531,11.4294,0.1708,-0.0851,0.7299,Consumer
36,14,1.1158,11.464,0.1427,0.1587,0.5652,Consumer
36,15,0.4419,11.5501,0.1473,0.4876,0.2281,Consumer
36,16,1.1172,11.6664,0.1212,-0.2319,0.6019,Consumer
36,17,0.6277,11.3944,0.1476,-0.1411,0.4753,Consumer
36,18,1.4439,11.5717,0.0313,0.4944,1.1096,Consumer
36,19,1.7298,11.5298,0.0986,0.7912,0.9125,Consumer
36,20,1.9497,11.7098,0.0673,0.6118,1.445,Consumer
36,21,1.6506,11.4095,0.0631,0.6147,0.9445,Consumer
36,22,1.3115,11.5864,0.0282,0.2293,0.7606,Consumer
36,23,2.2985,11.5378,0.0737,0.1397,1.1656,Consumer
36,24,2.195,11.7242,0.0913,0.6705,1.5642,Consumer
36,25,2.657,11.637,0.1092,0.0022,1.5637,Consumer
36,26,0.4885,11.5186,0.0994,-0.2031,0.2448,Consumer
36,27,0.6779,11.6625,0.1526,0.185,0.5752,Consumer
36,28,-0.6191,11.5383,0.0552,-0.0082,0.4305,Consumer
36,29,0.8747,11.6771,0.0028,-0.1305,0.4531,Consumer
36,30,1.0389,11.5535,0.1266,0.3552,0.7007,Consumer
36,31,1.2179,11.6827,0.0977,0.025,0.7735,Consumer
36,32,0.9351,11.6208,0.0966,0.1554,0.6394,Consumer
36,33,1.5088,11.9032,0.0644,0.2623,1.0671,Consumer
36,34,1.4888,11.5719,0.1455,-0.4295,0.9585,Consumer
36,35,0.9959,11.6155,0.079,0.4718,0.8608,Consumer
36,36,0.9385,11.5292,0.0558,0.7903,0.5415,Consumer
36,37,1.2692,11.5775,0.1837,0.4842,0.7585,Consumer
36,38,0.8363,11.307,0.1346,-0.9778,1.0564,Consumer
36,39,0.5763,11.6237,0.098,0.1676,0.4219,Consumer
36,40,3.2539,11.7115,-0.0221,-0.4575,1.7093,Consumer
36,41,-0.226,11.6169,0.0882,0.4581,0.2074,Consumer
36,42,1.6599,11.4458,0.0989,0.4592,1.0313,Consumer
36,43,0.8838,11.497,0.1732,0.2118,0.5101,Consumer
36,44,0.1398,11.3342,0.0125,-0.693,0.0773,Consumer
36,45,0.8582,11.6751,0.178,0.1031,0.7982,Consumer
36,46,1.336,11.4765,0.1218,-0.2363,0.7666,Consumer
36,47,4.9399,11.5743,0.0396,0.1416,2.5797,Consumer
36,48,1.1527,11.5618,0.1461,0.0957,0.6437,Consumer
36,49,-1.6015,11.726,0.0878,0.4128,1.1798,Consumer
36,50,1.5688,11.5857,0.0169,0.0526,0.815,Consumer
36,51,1.1166,11.6581,0.0778,0.6018,0.6326,Consumer
36,52,0.2598,11.6318,0.1127,0.2193,0.2014,Consumer
36,53,1.6584,11.7131,0.1031,-0.0575,0.9341,Consumer
36,54,1.3131,11.5533,0.1322,0.0738,1.1782,Consumer
36,55,2.3745,11.7641,0.1549,0.4863,1.2208,Consumer
36,56,0.3706,11.3786,0.0451,0.5261,0.3365,Consumer
36,57,1.543,11.6629,0.099,-0.7026,0.8939,Consumer
36,58,1.1256,11.4905,0.0695,-0.2586,0.6084,Consumer
36,59,0.1553,11.5279,0.0376,-0.0882,0.1577,Consumer
36,60,0.9943,11.6341,0.0974,0.5219,0.5794,Consumer
37,1,1.0728,9.1899,1.696,0.4773,0.5759,Healthcare
37,2,1.5608,9.1944,1.6989,0.4014,0.8798,Healthcare
37,3,0.7924,8.9952,1.6546,0.4406,0.427,Healthcare
37,4,0.6959,9.2787,1.624,0.6138,0.3826,Healthcare
37,5,-0.2359,9.0437,1.6422,0.2679,0.4015,Healthcare
37,6,-0.3496,9.0571,1.5806,0.4267,0.5821,Healthcare
37,7,1.5544,9.1976,1.6149,0.2296,0.8512,Healthcare
37,8,-0.4132,9.1051,1.6193,0.4169,0.2082,Healthcare
37,9,1.2597,9.1646,1.7167,-0.0454,0.9613,Healthcare
37,10,0.5437,8.9181,1.7166,-0.1602,0.5068,Healthcare
37,11,0.6609,9.1622,1.7809,-0.0978,0.4111,Healthcare
37,12,1.8562,9.1556,1.6864,0.0174,1.073,Healthcare
37,13,0.6338,9.0828,1.6502,0.3447,0.685,Healthcare
37,14,1.3176,8.9264,1.675,0.5947,1.317,Healthcare
37,15,0.1622,9.1125,1.6659,-0.0815,0.1752,Healthcare
37,16,1.3532,9.1301,1.6428,0.8585,0.7716,Healthcare
37,17,0.1298,9.0971,1.6904,0.0332,0.3723,Healthcare
37,18,0.8615,8.9502,1.6841,0.1059,0.6362,Healthcare
37,19,1.1153,9.2933,1.6703,0.186,0.7962,Healthcare
37,20,2.2397,9.0699,1.6597,-0.0893,1.2646,Healthcare
37,21,0.8379,9.1116,1.706,-0.05,0.487,Healthcare
37,22,-5.6044,8.8928,1.6467,0.0087,2.8339,Healthcare
37,23,2.335,9.2933,1.6542,-0.2524,1.6257,Healthcare
37,24,0.5798,9.0871,1.6982,-0.1459,0.3146,Healthcare
37,25,2.2837,9.1436,1.725,0.0768,1.2309,Healthcare
37,26,1.1126,9.2459,1.7204,-0.0219,0.6538,Healthcare
37,27,-0.5586,9.0662,1.6614,-0.0946,0.6112,Healthcare
37,28,-0.1608,9.2301,1.6112,0.4076,0.2661,Healthcare
37,29,1.3081,8.9277,1.6599,-0.4253,0.6953,Healthcare
37,30,1.3887,9.1889,1.6781,0.2755,0.7279,Healthcare
37,31,1.0835,9.291,1.6187,0.1453,0.9828,Healthcare
37,32,0.8893,9.0757,1.659,0.185,0.4513,Healthcare
37,33,1.8813,9.2457,1.7348,-0.2683,1.2785,Healthcare
37,34,0.4729,9.3172,1.6818,-0.0665,0.2733,Healthcare
37,35,0.5014,9.1083,1.6474,0.2175,0.2649,Healthcare
37,36,-2.1316,9.1,1.6758,-0.0622,1.1159,Healthcare
37,37,0.5828,9.044,1.6786,-0.361,0.4119,Healthcare
37,38,0.1728,9.0828,1.6557,0.0192,0.382,Healthcare
37,39,0.0311,9.0523,1.713,0.0427,0.1849,Healthcare
37,40,0.3766,9.0439,1.583,0.3188,0.4108,Healthcare
37,41,1.0166,9.2537,1.698,0.4408,0.8759,Healthcare
37,42,1.3272,9.0548,1.6457,0.1414,0.6644,Healthcare
37,43,1.8294,9.1596,1.7267,0.2311,1.0727,Healthcare
37,44,0.8697,9.1376,1.6107,0.4167,0.5079,Healthcare
37,45,2.1666,9.2836,1.7213,0.0436,1.2256,Healthcare
37,46,0.9493,9.0835,1.6349,0.2625,0.4828,Healthcare
37,47,1.2068,9.1719,1.6905,-0.3259,0.6278,Healthcare
37,48,0.4191,9.2129,1.6511,-0.0688,0.3994,Healthcare
37,49,0.967,9.2828,1.7308,0.6143,0.8034,Healthcare
37,50,1.2691,9.082,1.6648,0.4073,0.7378,Healthcare
37,51,1.1332,9.072,1.6382,0.3507,0.5989,Healthcare
37,52,1.1951,9.0276,1.7444,-0.1659,0.7978,Healthcare
37,53,-0.6832,9.3574,1.6604,-0.357,0.3495,Healthcare
37,54,1.9102,9.2722,1.7005,-0.1875,1.1509,Healthcare
37,55,2.456,9.1296,1.7213,0.131,1.4761,Healthcare
37,56,-1.3002,9.3269,1.6304,0.2593,0.6595,Healthcare
37,57,3.4122,9.1236,1.6955,0.5752,1.7836,Healthcare
37,58,-0.1507,9.2062,1.7023,-0.2615,0.095,Healthcare
37,59,2.72,9.1348,1.597,-0.07,1.6176,Healthcare
37,60,0.6901,9.1736,1.6906,0.5898,0.6027,Healthcare
38,1,2.3444,7.7002,0.4387,-0.3768,1.5555,Consumer
38,2,-3.1918,7.6285,0.5374,0.1658,1.6172,Consumer
38,3,1.0548,7.7802,0.4997,-0.4772,0.7183,Consumer
38,4,3.1283,7.7426,0.4784,-0.0043,1.894,Consumer
38,5,-1.3034,7.7738,0.3543,0.6899,0.7388,Consumer
38,6,0.9703,7.703,0.4787,0.2648,0.5448,Consumer
38,7,1.1175,7.5803,0.4184,0.4974,0.7468,Consumer
38,8,1.4012,7.8419,0.5001,0.2637,0.7789,Consumer
38,9,0.5355,7.6447,0.4484,0.2587,0.3562,Consumer
38,10,-0.2033,7.7074,0.4305,-0.3896,0.2937,Consumer
38,11,-1.5714,7.7345,0.4346,0.7195,0.8761,Consumer
38,12,0.1585,7.7067,0.4379,0.5891,0.34,Consumer
38,13,-0.2415,7.7625,0.389,-0.1239,0.304,Consumer
38,14,0.562,7.7783,0.3956,0.5594,0.7213,Consumer
38,15,1.2341,7.6485,0.4396,0.4193,0.7332,Consumer
38,16,1.2579,7.8335,0.5342,0.2961,0.7901,Consumer
38,17,0.1534,7.6443,0.4921,0.1638,0.0859,Consumer
38,18,0.6884,7.7047,0.4966,0.0698,0.5666,Consumer
38,19,-0.0215,7.6322,0.5163,0.622,0.1567,Consumer
38,20,-0.0511,7.6037,0.4705,0.1405,0.1239,Consumer
38,21,1.4889,7.7754,0.4336,0.2417,1.2805,Consumer
38,22,-1.3131,7.9832,0.4359,0.5971,0.7321,Consumer
38,23,1.7615,7.6348,0.4151,0.4488,0.9026,Consumer
38,24,-0.8877,7.7925,0.497,-0.2705,0.493,Consumer
38,25,-0.6212,7.6384,0.4096,-0.0753,0.673,Consumer
38,26,0.543,7.67,0.5609,-0.1467,0.3068,Consumer
38,27,2.1178,7.8468,0.4113,0.2335,1.565,Consumer
38,28,0.3663,7.5636,0.5176,-0.0446,0.3538,Consumer
38,29,0.8104,7.5372,0.5178,-0.0146,0.439,Consumer
38,30,-0.9705,7.6623,0.4876,0.0297,0.4955,Consumer
38,31,0.7569,7.7374,0.5374,0.2113,0.4745,Consumer
38,32,-0.1493,7.7174,0.4466,0.0217,0.1794,Consumer
38,33,0.8506,7.7071,0.4628,0.3905,0.4897,Consumer
38,34,0.5619,7.6744,0.4676,-0.2272,0.2879,Consumer
38,35,1.6467,7.7497,0.4859,-0.344,1.2113,Consumer
38,36,-0.347,7.3796,0.3655,-0.0957,0.3104,Consumer
38,37,0.175,7.5959,0.4511,-0.205,0.1869,Consumer
38,38,0.8493,7.6616,0.4993,0.1167,0.4908,Consumer
38,39,0.1506,7.7415,0.4378,-0.0199,0.2448,Consumer
38,40,0.955,7.82,0.5544,-0.2896,0.5902,Consumer
38,41,1.1567,7.5825,0.4628,-0.2953,0.8608,Consumer
38,42,0.5549,7.8167,0.4821,0.1549,0.3995,Consumer
38,43,0.046,7.6257,0.534,0.3702,0.1337,Consumer
38,44,-0.2439,7.658,0.4629,-0.1117,0.1551,Consumer
38,45,-0.0763,7.7291,0.5331,0.0738,0.0496,Consumer
38,46,-0.1723,7.6507,0.4856,-0.0926,0.1217,Consumer
38,47,-1.4831,7.782,0.4857,0.0545,0.7679,Consumer
38,48,0.2527,7.6305,0.412,0.6287,0.3193,Consumer
38,49,0.0258,7.632,0.5117,0.8499,0.0572,Consumer
38,50,0.549,7.7762,0.4261,-0.0339,0.4435,Consumer
38,51,0.5165,7.5947,0.4471,-0.0534,0.3889,Consumer
38,52,0.3157,7.6959,0.5194,0.2296,0.2012,Consumer
38,53,-0.9744,7.505,0.4381,0.1362,0.6293,Consumer
38,54,-0.2779,7.853,0.4738,0.3044,0.3174,Consumer
38,55,0.9043,7.7917,0.4537,0.0625,0.4549,Consumer
38,56,-0.7327,7.946,0.4555,0.0454,0.489,Consumer
38,57,-2.2942,7.8048,0.4489,0.2325,1.369,Consumer
38,58,-0.0705,7.558,0.4046,0.1727,0.0534,Consumer
38,59,0.2368,7.7379,0.4837,-0.0446,0.193,Consumer
38,60,-1.4711,7.5792,0.4881,0.1372,0.7881,Consumer
39,1,0.2242,7.8718,0.4625,0.138,0.2646,Technology
39,2,1.4592,7.6039,0.4695,-0.7278,0.9447,Technology
39,3,0.1431,7.5991,0.5372,0.0829,0.5724,Technology
39,4,-0.3696,7.553,0.4784,0.3709,0.2881,Technology
39,5,0.9997,7.6652,0.4962,-0.0316,0.69,Technology
39,6,1.4815,7.6451,0.4475,-0.1232,0.852,Technology
39,7,0.9229,7.5879,0.4884,-0.1221,0.5281,Technology
39,8,0.565,7.913,0.4478,0.1986,0.3168,Technology
39,9,1.3924,7.767,0.4613,-0.196,1.0244,Technology
39,10,-0.6653,7.7552,0.4534,0.1714,0.4643,Technology
39,11,0.9392,7.8729,0.5348,0.1477,0.6231,Technology
39,12,0.3149,7.7396,0.4251,-0.3002,0.3014,Technology
39,13,0.793,7.6392,0.5049,0.3837,0.4371,Technology
39,14,1.3278,7.544,0.4804,0.4755,0.7224,Technology
39,15,0.3775,7.6335,0.5614,0.1754,0.4682,Technology
39,16,3.7659,7.8646,0.5306,0.1116,1.9724,Technology
39,17,-1.1877,7.5885,0.4296,-0.0503,0.5961,Technology
39,18,0.7387,7.7493,0.4636,-0.0387,0.4554,Technology
39,19,1.1514,7.8174,0.4909,-0.0299,0.6154,Technology
39,20,-1.517,7.7426,0.4636,0.323,1.0557,Technology
39,21,-0.7613,7.7539,0.537,0.2718,0.4883,Technology
39,22,0.429,7.7796,0.5001,-0.4913,0.9852,Technology
39,23,-1.2965,7.7519,0.4819,-0.3445,0.6532,Technology
39,24,0.5569,7.8749,0.5406,-0.1485,0.3989,Technology
39,25,-1.1589,7.61,0.4327,-0.0395,0.5875,Technology
39,26,0.2312,7.7381,0.4783,0.2293,0.1657,Technology
39,27,-0.6816,7.5322,0.504,-0.0618,0.38,Technology
39,28,-0.423,7.5066,0.4845,0.2257,0.2612,Technology
39,29,2.6225,7.7059,0.3364,0.5789,1.9039,Technology
39,30,-0.5411,7.7684,0.5085,-0.0748,0.3195,Technology
39,31,-0.7791,7.8771,0.5167,-0.1745,0.4165,Technology
39,32,0.4291,7.956,0.441,-0.2381,0.668,Technology
39,33,-0.5294,7.846,0.3824,-0.2104,0.4119,Technology
39,34,-0.3193,7.7867,0.4577,0.2663,0.2103,Technology
39,35,0.2123,7.73,0.4814,0.3276,0.2676,Technology
39,36,-0.4976,7.5609,0.4861,0.288,0.482,Technology
39,37,1.1992,7.6994,0.3932,-0.2148,0.6022,Technology
39,38,-0.2101,7.8431,0.5017,-0.015,0.1452,Technology
39,39,2.2872,7.8038,0.543,-0.0141,1.2705,Technology
39,40,-0.2915,7.5854,0.5394,0.6149,0.253,Technology
39,41,-0.082,7.7754,0.5527,0.1888,0.1231,Technology
39,42,-0.1795,7.7669,0.4309,0.1331,0.0945,Technology
39,43,-0.2135,7.749,0.5355,0.1834,0.5594,Technology
39,44,1.3266,7.7112,0.4449,-0.0288,0.8516,Technology
39,45,1.4682,7.7806,0.531,0.2209,1.5374,Technology
39,46,0.6643,7.7837,0.4547,-0.0435,0.6438,Technology
39,47,0.9621,7.6499,0.5092,0.5283,0.6089,Technology
39,48,1.2814,7.7595,0.5683,-0.1614,0.7058,Technology
39,49,0.677,7.6951,0.5382,0.1567,0.3654,Technology
39,50,-1.1279,7.5653,0.4455,0.3011,0.5996,Technology
39,51,0.2754,7.6579,0.4346,0.076,0.4414,Technology
39,52,-0.9753,7.5576,0.5304,0.1381,0.7838,Technology
39,53,0.2227,7.812,0.5576,0.0396,0.407,Technology
39,54,0.4712,7.7496,0.5131,-0.1739,0.5313,Technology
39,55,0.5598,7.6785,0.466,0.6202,0.3108,Technology
39,56,-0.0486,7.8561,0.4937,-0.0076,0.3126,Technology
39,57,-1.9529,7.7208,0.5132,-0.2917,0.9966,Technology
39,58,1.9744,7.5709,0.4871,-0.1169,1.0675,Technology
39,59,1.4889,7.6701,0.4455,0.4986,1.4821,Technology
39,60,3.4529,7.8773,0.5448,0.7831,1.9059,Technology
40,1,-1.2688,4.0639,0.826,0.2115,0.7905,Finance
40,2,0.8211,4.1584,0.8034,0.3369,0.4492,Finance
40,3,-3.1275,4.2052,0.6235,0.6539,1.7639,Finance
40,4,-1.7058,4.1899,0.7899,-0.1883,0.9719,Finance
40,5,-1.1361,4.3758,0.761,0.2177,0.6665,Finance
40,6,-0.9755,4.0132,0.6992,0.648,0.5277,Finance
40,7,-0.4558,4.0232,0.634,0.3518,0.2479,Finance
40,8,-0.1663,4.0149,0.7264,0.0183,0.1221,Finance
40,9,-0.4991,4.1013,0.7503,0.2085,0.3551,Finance
40,10,-0.6285,4.2408,0.6767,0.6588,0.8154,Finance
40,11,-3.2753,4.0277,0.7937,0.1454,1.6813,Finance
40,12,0.2915,4.2422,0.7925,-0.1771,0.3155,Finance
40,13,-0.2061,4.1344,0.7555,0.2835,0.132,Finance
40,14,1.4138,4.02,0.6634,-0.171,0.7855,Finance
40,15,-5.3671,3.9557,0.719,-0.1203,2.7321,Finance
40,16,-0.0044,3.9781,0.7683,-0.0396,0.0658,Finance
40,17,-0.3056,4.0643,0.765,0.0944,0.1906,Finance
40,18,-0.4188,4.1139,0.6971,-0.1537,0.7522,Finance
40,19,0.1291,4.2655,0.7045,0.2232,0.1251,Finance
40,20,0.0926,4.2108,0.6958,-0.0042,0.3551,Finance
40,21,-1.3109,4.047,0.7179,0.3456,0.7171,Finance
40,22,1.6483,4.1717,0.7078,0.1123,0.932,Finance
40,23,-0.0065,4.296,0.6986,0.0538,0.3717,Finance
40,24,-0.0394,4.3183,0.7252,0.0657,0.0567,Finance
40,25,-0.6006,4.0994,0.7341,0.538,0.393,Finance
40,26,-1.8578,4.2267,0.7864,0.3647,1.3727,Finance
40,27,0.8047,4.2699,0.643,-0.3286,0.6882,Finance
40,28,0.6761,3.9802,0.7931,-0.0498,0.4546,Finance
40,29,-0.1571,4.0796,0.6947,0.1289,0.1199,Finance
40,30,-0.3802,4.3529,0.8251,-0.5529,0.3085,Finance
40,31,0.0807,4.1008,0.7657,0.2286,0.3113,Finance
40,32,0.9976,3.838,0.7595,-0.1546,0.6701,Finance
40,33,-2.4362,4.1188,0.7269,-0.1204,1.3248,Finance
40,34,1.3221,4.2433,0.8352,-0.1106,0.7032,Finance
40,35,-5.205,4.1315,0.7306,0.4777,2.7545,Finance
40,36,-0.0866,4.2024,0.8077,0.2828,0.0963,Finance
