firm_id,year,log_output,log_capital,log_labor,log_materials,profit,size,capital,labor,sector,exporter
172,2017,6.8353,7.5313,4.5938,7.8274,0.1129,5.7086,0.2587,-0.2955,Manufacturing,0
172,2018,6.7359,7.3255,4.5528,7.6471,0.0539,5.8359,0.1207,-0.3274,Manufacturing,0
172,2019,6.0734,7.3592,4.3624,7.3642,-0.0739,5.2767,0.1434,-0.4753,Manufacturing,0
172,2020,6.4396,7.739,4.4178,8.0836,-0.0289,5.2467,0.3979,-0.4323,Manufacturing,0
172,2021,6.4068,7.789,4.3541,7.8774,-0.0185,5.2494,0.4313,-0.4818,Manufacturing,0
173,2010,5.7603,7.9402,3.244,8.686,-0.0436,4.7082,0.5327,-1.3446,Services,1
173,2011,5.3437,7.997,3.3283,8.538,-0.0639,4.7451,0.5708,-1.2791,Services,1
173,2012,5.2681,7.8069,3.4867,8.2957,-0.121,5.4005,0.4434,-1.156,Services,1
173,2013,5.3838,8.2224,3.5058,8.3499,-0.1696,4.6811,0.7218,-1.1412,Services,1
173,2014,4.8705,8.1209,3.4792,8.4797,-0.0679,5.9116,0.6538,-1.1618,Services,1
173,2015,5.9211,8.3761,3.4117,8.5599,-0.0551,5.1357,0.8248,-1.2143,Services,1
173,2016,5.3468,7.8122,3.5969,8.431,0.0083,6.4162,0.4469,-1.0703,Services,1
173,2017,5.4436,7.9122,3.4665,8.5876,0.0371,4.6495,0.5139,-1.1717,Services,1
173,2018,4.697,8.0341,3.5625,8.3072,-0.1308,5.2109,0.5956,-1.0971,Services,1
173,2019,5.3204,8.1171,3.1909,8.1671,-0.0679,4.8399,0.6513,-1.3859,Services,1
173,2020,4.8617,7.9447,2.8686,8.3535,0.0234,4.4364,0.5357,-1.6364,Services,1
173,2021,4.7666,7.8132,3.4995,8.4075,0.005,5.4884,0.4476,-1.146,Services,1
174,2010,6.8585,10.1916,4.1797,8.1356,0.1402,5.7969,2.0414,-0.6174,Energy,1
174,2011,6.8124,10.1595,4.3615,8.1086,0.1145,6.0502,2.0199,-0.476,Energy,1
174,2012,6.7936,9.8321,4.3481,8.4654,0.0997,6.5136,1.8005,-0.4865,Energy,1
174,2013,7.3891,10.2864,4.6315,8.2946,0.0833,6.9051,2.105,-0.2662,Energy,1
174,2014,7.1935,10.2493,4.4534,8.3427,-0.0353,5.7648,2.0801,-0.4046,Energy,1
174,2015,7.3256,10.0422,4.4183,8.304,-0.044,6.6374,1.9413,-0.4319,Energy,1
174,2016,7.8541,10.0312,4.519,8.68,-0.0329,6.4358,1.934,-0.3537,Energy,1
174,2017,7.3034,10.1261,4.4487,8.6283,0.0894,5.9388,1.9976,-0.4083,Energy,1
174,2018,6.4155,9.843,4.3248,8.1284,0.02,5.8245,1.8078,-0.5046,Energy,1
174,2019,7.1854,10.0213,4.5541,8.2693,0.1754,5.3602,1.9273,-0.3263,Energy,1
174,2020,7.4397,9.5848,4.2269,8.5459,0.2329,6.9192,1.6348,-0.5806,Energy,1
174,2021,7.3005,10.1906,4.4419,8.4963,0.2292,6.9356,2.0408,-0.4136,Energy,1
175,2010,5.7744,6.4223,5.0185,6.2857,0.0666,4.0721,-0.4845,0.0346,Energy,0
175,2011,5.6725,7.0353,5.2812,6.0665,-0.116,5.5015,-0.0737,0.2388,Energy,0
175,2012,4.8973,6.6686,5.2796,6.1575,-0.0952,4.6311,-0.3195,0.2375,Energy,0
175,2013,5.575,6.6922,5.5021,6.1906,-0.1443,5.4542,-0.3036,0.4104,Energy,0
175,2014,5.4758,6.609,5.0159,6.3494,-0.0711,4.5612,-0.3594,0.0325,Energy,0
175,2015,5.8531,6.677,5.1605,6.6347,-0.1243,4.705,-0.3138,0.1449,Energy,0
175,2016,6.1325,7.0183,5.374,6.1566,-0.0586,4.9772,-0.0851,0.3109,Energy,0
175,2017,5.582,6.237,5.3009,6.0888,-0.0065,4.3801,-0.6087,0.2541,Energy,0
175,2018,5.7054,6.99,5.2777,6.2723,-0.0646,5.7779,-0.1041,0.236,Energy,0
175,2019,5.7172,6.8022,5.1072,6.5003,0.0222,5.3825,-0.2299,0.1035,Energy,0
175,2020,5.2664,6.4932,5.162,6.0046,-0.1285,4.8502,-0.437,0.1461,Energy,0
175,2021,5.1273,6.5195,5.4374,6.5847,-0.114,5.4033,-0.4194,0.3601,Energy,0
176,2010,6.1581,6.1378,5.0621,7.7162,0.0103,3.774,-0.6751,0.0685,Services,1
176,2011,6.0922,5.6135,5.1262,7.6038,-0.0842,3.7303,-1.0265,0.1182,Services,1
176,2012,5.54,5.5719,5.0526,7.4306,-0.0099,4.539,-1.0544,0.0611,Services,1
176,2013,6.4958,6.03,4.8924,7.8919,0.0607,4.8505,-0.7474,-0.0634,Services,1
176,2014,6.4188,5.8703,5.2099,7.7164,-0.0623,4.6378,-0.8544,0.1834,Services,1
176,2015,5.6235,5.615,5.1453,7.7848,-0.1674,3.4097,-1.0255,0.1332,Services,1
176,2016,6.5551,5.8459,5.4157,7.5705,-0.053,4.0165,-0.8708,0.3433,Services,1
176,2017,5.8331,5.5974,4.9175,7.6868,-0.0248,4.4823,-1.0373,-0.0439,Services,1
176,2018,5.9077,6.0227,5.1932,7.6533,-0.0821,5.7826,-0.7523,0.1704,Services,1
176,2019,6.37,6.0148,4.8731,7.7305,-0.0394,5.0783,-0.7576,-0.0784,Services,1
176,2020,6.0478,5.909,5.0935,7.6167,0.0587,5.2712,-0.8285,0.0928,Services,1
176,2021,6.6224,5.8749,5.2163,7.4438,-0.1233,4.6722,-0.8513,0.1883,Services,1
177,2010,6.082,5.2833,4.2171,9.9426,-0.0221,4.073,-1.2478,-0.5883,Technology,0
177,2011,5.6062,4.931,4.4971,9.1242,-0.042,3.2979,-1.4839,-0.3706,Technology,0
177,2012,6.0291,4.6946,4.4434,9.4332,-0.133,4.1563,-1.6423,-0.4124,Technology,0
177,2013,6.3429,5.0209,4.4226,9.0425,-0.0599,3.8006,-1.4236,-0.4286,Technology,0
177,2014,5.972,5.3482,4.5857,8.9975,-0.0149,4.3962,-1.2043,-0.3018,Technology,0
177,2015,5.8084,4.7281,4.696,9.4165,-0.0471,3.7882,-1.6199,-0.2161,Technology,0
177,2016,6.2533,4.8587,4.5079,9.4318,-0.1574,3.9213,-1.5323,-0.3623,Technology,0
177,2017,5.8643,5.0143,4.5587,9.6492,0.0224,3.8309,-1.428,-0.3228,Technology,0
177,2018,6.3194,4.9202,4.545,9.4768,-0.0405,3.9359,-1.4911,-0.3334,Technology,0
177,2019,6.0361,4.7346,4.5281,9.3669,-0.0714,4.2258,-1.6155,-0.3465,Technology,0
177,2020,6.3156,5.1554,4.3645,9.207,0.0982,3.2539,-1.3335,-0.4738,Technology,0
177,2021,6.0618,5.395,4.6941,9.6967,0.0957,3.3593,-1.1729,-0.2175,Technology,0
178,2010,5.0324,5.9428,2.7532,7.4162,-0.0407,4.0103,-0.8058,-1.726,Manufacturing,0
178,2011,4.4185,5.7228,2.7682,6.9812,-0.0707,4.4121,-0.9533,-1.7144,Manufacturing,0
178,2012,4.6649,5.5938,2.588,7.238,-0.0924,4.4197,-1.0397,-1.8545,Manufacturing,0
178,2013,4.8558,5.9552,2.6401,7.2592,-0.196,3.1574,-0.7975,-1.814,Manufacturing,0
178,2014,4.2617,6.1244,2.6825,7.1613,-0.0702,3.6655,-0.6841,-1.781,Manufacturing,0
178,2015,4.8205,5.9986,2.4788,7.3848,-0.0354,3.0034,-0.7684,-1.9393,Manufacturing,0
178,2016,4.0945,5.9031,2.4558,7.3968,-0.1176,3.413,-0.8324,-1.9573,Manufacturing,0
178,2017,4.0818,5.7858,2.6189,7.1923,-0.0616,4.24,-0.9111,-1.8305,Manufacturing,0
178,2018,5.1063,5.6852,2.7873,7.1743,-0.0383,3.6723,-0.9785,-1.6995,Manufacturing,0
178,2019,4.9935,6.0706,2.611,7.5302,-0.1298,3.6316,-0.7202,-1.8366,Manufacturing,0
178,2020,5.2393,6.0864,2.5561,7.417,-0.0919,4.0826,-0.7096,-1.8792,Manufacturing,0
178,2021,4.3263,5.5945,2.5868,7.2449,-0.1551,3.1757,-1.0393,-1.8554,Manufacturing,0
179,2010,5.813,7.2683,5.4963,7.3424,-0.049,6.0795,0.0824,0.4059,Finance,0
179,2011,5.9835,7.0651,5.5115,7.7371,0.0148,5.1897,-0.0537,0.4177,Finance,0
179,2012,6.0211,7.2302,5.8894,7.8079,-0.0202,5.181,0.0569,0.7115,Finance,0
179,2013,5.4055,6.6819,5.7228,7.1174,-0.1411,5.3512,-0.3105,0.5819,Finance,0
179,2014,5.5079,6.6771,5.7183,7.7187,-0.119,5.5237,-0.3137,0.5785,Finance,0
179,2015,5.888,6.9205,5.7399,7.5849,-0.0085,5.9802,-0.1506,0.5952,Finance,0
179,2016,5.4389,7.0509,5.4148,7.6241,-0.057,5.0449,-0.0633,0.3426,Finance,0
179,2017,5.462,7.3096,5.3812,7.4868,0.0175,5.8122,0.1101,0.3165,Finance,0
179,2018,5.8872,7.0915,5.3985,7.6386,-0.0041,5.2159,-0.036,0.33,Finance,0
179,2019,5.8888,6.9018,5.7648,7.9467,0.038,4.8746,-0.1632,0.6146,Finance,0
179,2020,5.9608,6.745,5.4825,7.579,0.0068,4.6289,-0.2682,0.3952,Finance,0
179,2021,5.7211,7.1963,5.3769,7.8614,-0.042,4.6627,0.0342,0.3131,Finance,0
180,2010,7.02,9.4989,7.3022,7.0235,0.041,6.5693,1.5772,1.8095,Manufacturing,1
180,2011,7.5654,10.0175,7.331,7.3365,0.0289,7.7659,1.9248,1.8319,Manufacturing,1
180,2012,7.0687,9.635,7.4071,7.1851,0.0692,7.393,1.6684,1.891,Manufacturing,1
180,2013,7.244,10.01,7.4045,7.2551,0.1424,6.6057,1.9197,1.889,Manufacturing,1
180,2014,7.1273,9.8276,7.2426,7.1862,0.2008,6.2134,1.7975,1.7632,Manufacturing,1
180,2015,7.3122,9.6644,7.4697,7.3131,0.0511,6.517,1.6882,1.9397,Manufacturing,1
180,2016,7.6538,9.588,7.2709,6.6712,0.1345,6.5869,1.6369,1.7852,Manufacturing,1
180,2017,6.8025,9.6237,7.3434,6.9008,0.0454,6.8632,1.6608,1.8415,Manufacturing,1
180,2018,7.7865,9.7775,7.4698,7.2681,0.0525,7.7161,1.7639,1.9398,Manufacturing,1
180,2019,7.4053,9.7073,7.2705,6.776,0.1089,6.7609,1.7169,1.7849,Manufacturing,1
180,2020,7.6933,9.5731,7.2814,7.0786,0.0912,7.8112,1.6269,1.7934,Manufacturing,1
180,2021,8.2746,9.6587,7.4556,7.1739,0.15,6.2259,1.6843,1.9287,Manufacturing,1
181,2010,5.2354,6.2393,5.4284,4.3264,0.0771,4.5739,-0.6071,0.3532,Manufacturing,0
181,2011,4.9829,5.7978,5.4994,4.3537,-0.0639,4.9415,-0.903,0.4083,Manufacturing,0
181,2012,4.5642,6.3152,5.6405,4.5463,-0.0505,5.2733,-0.5563,0.518,Manufacturing,0
181,2013,4.6313,6.0276,5.8652,4.6938,-0.1193,4.6055,-0.749,0.6927,Manufacturing,0
181,2014,4.9104,5.9929,5.6479,4.3003,-0.0367,5.1917,-0.7722,0.5238,Manufacturing,0
181,2015,4.2731,5.8861,5.628,4.377,0.0074,5.0376,-0.8438,0.5083,Manufacturing,0
181,2016,4.956,5.8648,5.6367,4.3457,0.0144,4.2824,-0.8581,0.5151,Manufacturing,0
181,2017,3.9885,5.9525,5.3961,4.0077,0.0004,4.7525,-0.7993,0.3281,Manufacturing,0
181,2018,5.204,6.0818,5.5744,4.5203,0.0473,5.065,-0.7127,0.4667,Manufacturing,0
181,2019,4.9535,6.6142,5.5526,4.6789,-0.1425,4.6676,-0.3559,0.4497,Manufacturing,0
181,2020,4.9618,6.1184,5.6053,4.6953,0.0464,5.588,-0.6882,0.4907,Manufacturing,0
181,2021,4.6364,6.2591,5.5746,4.3178,-0.0647,4.3843,-0.5938,0.4668,Manufacturing,0
182,2010,4.6716,7.4158,5.7879,7.2764,0.0128,5.5163,0.1813,0.6326,Technology,0
182,2011,5.6228,7.3619,5.6842,7.5311,-0.0883,4.7613,0.1452,0.552,Technology,0
182,2012,5.7004,7.3202,5.7398,7.6926,0.0812,5.4337,0.1172,0.5951,Technology,0
182,2013,5.0259,7.0966,5.5468,7.5577,0.1227,4.6788,-0.0326,0.4452,Technology,0
182,2014,5.5431,7.6259,5.683,7.5846,0.1459,5.3708,0.3221,0.551,Technology,0
182,2015,5.381,7.6971,5.9396,7.7551,-0.055,4.8371,0.3698,0.7505,Technology,0
182,2016,5.2251,6.9992,5.7788,7.3789,0.0527,5.6331,-0.0979,0.6255,Technology,0
182,2017,5.414,7.1309,5.7278,7.4828,0.0626,5.4619,-0.0097,0.5859,Technology,0
182,2018,5.5908,7.2797,6.0154,7.8537,0.1132,5.9882,0.0901,0.8094,Technology,0
182,2019,5.5229,7.1428,5.5268,7.4874,0.2435,5.0555,-0.0017,0.4297,Technology,0
182,2020,5.3242,7.4369,5.5645,7.2733,0.0291,5.9547,0.1954,0.459,Technology,0
182,2021,5.2809,7.19,5.9879,7.3929,0.0295,5.411,0.03,0.788,Technology,0
183,2010,6.6893,7.4084,5.6938,7.7047,-0.0407,5.4689,0.1763,0.5595,Manufacturing,0
183,2011,6.7654,7.2135,5.6505,7.9638,-0.1051,6.3589,0.0457,0.5258,Manufacturing,0
183,2012,6.9804,7.0179,5.5071,7.7131,-0.1243,4.9187,-0.0854,0.4143,Manufacturing,0
183,2013,6.4805,7.1808,5.7541,7.9465,-0.0175,5.9303,0.0238,0.6063,Manufacturing,0
183,2014,7.2222,7.1965,5.7686,7.7451,-0.0344,5.5687,0.0343,0.6176,Manufacturing,0
183,2015,6.5505,6.8626,5.5228,7.4677,-0.1002,4.8022,-0.1895,0.4265,Manufacturing,0
183,2016,6.5458,6.8121,5.6659,7.9537,-0.0804,4.448,-0.2233,0.5377,Manufacturing,0
183,2017,6.4972,6.991,5.6366,7.922,-0.0955,4.6699,-0.1034,0.515,Manufacturing,0
183,2018,7.1257,7.1477,5.7253,7.9959,-0.1565,5.8568,0.0016,0.5839,Manufacturing,0
183,2019,6.7439,7.0032,5.519,7.7577,-0.1031,6.0245,-0.0952,0.4236,Manufacturing,0
183,2020,7.2411,6.66,5.8747,7.7364,0.0329,5.1381,-0.3252,0.7001,Manufacturing,0
183,2021,6.4734,6.8148,5.8243,7.9726,-0.167,5.2266,-0.2215,0.6609,Manufacturing,0
184,2010,6.2619,8.7678,5.422,7.1376,0.1556,6.3987,1.0873,0.3482,Services,0
184,2011,6.3399,8.7675,5.444,6.836,0.1916,6.0536,1.0871,0.3653,Services,0
184,2012,6.2897,9.1771,5.456,6.9187,0.2243,6.7752,1.3616,0.3746,Services,0
184,2013,6.2446,8.5054,5.3597,6.7694,0.157,6.0064,0.9115,0.2998,Services,0
184,2014,6.4086,8.8837,5.4099,6.525,0.0254,6.1326,1.165,0.3388,Services,0
184,2015,6.6517,9.0804,5.4359,7.0272,0.148,5.8214,1.2968,0.359,Services,0
184,2016,7.1011,9.2369,5.7184,7.0154,0.1028,5.8613,1.4016,0.5785,Services,0
184,2017,6.0528,8.7017,5.6184,6.9759,-0.0374,4.4568,1.043,0.5009,Services,0
184,2018,6.5537,8.8809,5.6167,6.7974,0.0268,6.7425,1.1631,0.4995,Services,0
184,2019,6.2722,8.8965,5.5319,6.9532,-0.0191,6.0346,1.1736,0.4336,Services,0
184,2020,6.5096,8.8217,5.3089,7.0125,0.0019,5.8033,1.1234,0.2602,Services,0
184,2021,6.5852,8.7628,5.4702,7.1578,0.0201,5.0466,1.084,0.3857,Services,0
185,2010,6.1271,10.8776,6.2636,6.1967,0.1388,6.9978,2.5011,1.0023,Services,0
185,2011,5.8115,10.2839,5.9293,6.0117,0.2833,6.5349,2.1033,0.7424,Services,0
185,2012,6.459,10.9268,6.2135,5.7373,0.1603,6.9301,2.5341,0.9633,Services,0
185,2013,6.4409,10.8156,6.4664,6.0301,0.1293,7.5142,2.4596,1.1599,Services,0
185,2014,6.286,10.7459,6.2773,6.0503,0.2167,7.3173,2.4129,1.0129,Services,0
185,2015,6.7265,11.1998,6.3301,6.1408,0.1939,6.8183,2.717,1.054,Services,0
185,2016,6.5548,10.6554,6.1507,6.2698,0.1402,6.524,2.3523,0.9146,Services,0
185,2017,6.1596,10.7098,6.2632,5.9799,0.2332,6.584,2.3887,1.002,Services,0
185,2018,6.2279,11.1887,6.0103,6.4192,0.3635,8.3027,2.7096,0.8054,Services,0
185,2019,5.8219,10.624,6.2374,5.6471,0.3013,7.9296,2.3312,0.9819,Services,0
185,2020,6.329,10.6804,6.2162,6.0828,0.0965,6.7789,2.369,0.9654,Services,0
185,2021,5.8361,10.761,6.1615,5.8393,0.1046,6.2406,2.423,0.9229,Services,0
186,2010,4.3862,6.3718,5.6718,5.9738,-0.1239,4.9515,-0.5183,0.5424,Energy,0
186,2011,4.6714,6.2453,5.3936,6.3149,-0.0669,4.7642,-0.6031,0.3261,Energy,0
186,2012,4.0659,5.9452,5.4464,6.0638,-0.0558,4.765,-0.8042,0.3671,Energy,0
186,2013,4.1364,6.0973,5.4888,6.3229,-0.0757,5.0659,-0.7023,0.4001,Energy,0
186,2014,4.8428,6.0822,5.32,6.3622,-0.0505,4.863,-0.7124,0.2689,Energy,0
186,2015,4.8483,6.1883,5.5085,6.5789,-0.0552,4.1885,-0.6413,0.4154,Energy,0
186,2016,3.9628,6.2889,5.2166,6.0537,-0.0923,4.8564,-0.5739,0.1885,Energy,0
186,2017,4.4994,6.2873,5.6315,6.5369,0.0445,5.26,-0.5749,0.511,Energy,0
186,2018,4.3316,5.8485,5.4814,6.3748,0.0984,4.2067,-0.869,0.3944,Energy,0
186,2019,4.4812,6.4165,5.3963,6.561,0.1078,4.9771,-0.4884,0.3282,Energy,0
186,2020,4.8264,6.2542,5.3493,6.2689,0.0048,4.4555,-0.5971,0.2917,Energy,0
186,2021,4.3625,6.4806,5.4393,6.0888,-0.0112,5.8702,-0.4454,0.3616,Energy,0
187,2010,4.5311,6.3547,4.728,8.2499,0.0761,3.9323,-0.5298,-0.1912,Finance,0
187,2011,4.6948,6.4861,4.7069,8.2351,0.0533,5.2331,-0.4417,-0.2076,Finance,0
187,2012,4.8298,6.3591,4.519,8.589,-0.1174,3.6999,-0.5268,-0.3537,Finance,0
187,2013,4.8493,6.5351,4.4979,8.7888,-0.0363,5.5134,-0.4089,-0.3701,Finance,0
187,2014,4.657,6.3703,4.7233,8.3805,0.0492,4.0314,-0.5194,-0.1948,Finance,0
187,2015,3.978,6.2463,4.5164,8.6193,-0.1198,4.5729,-0.6025,-0.3556,Finance,0
187,2016,4.3749,6.7203,4.6338,8.1888,-0.1071,3.9357,-0.2848,-0.2644,Finance,0
187,2017,4.7727,6.4436,4.6434,8.5295,-0.0792,3.9398,-0.4702,-0.257,Finance,0
187,2018,4.6173,6.3806,4.6716,8.6272,-0.0146,5.0406,-0.5125,-0.2351,Finance,0
187,2019,4.6019,6.0106,4.7535,8.2038,-0.1264,4.9454,-0.7604,-0.1714,Finance,0
187,2020,4.8703,6.0082,4.4353,8.4527,-0.0171,4.4544,-0.762,-0.4187,Finance,0
187,2021,4.0579,6.3244,4.3381,8.6366,-0.1611,4.8342,-0.5501,-0.4942,Finance,0
188,2010,7.0605,8.5953,3.9597,9.4775,0.1524,6.008,0.9717,-0.7884,Manufacturing,0
188,2011,6.9123,8.4434,4.315,10.3314,0.1917,5.1741,0.8699,-0.5122,Manufacturing,0
188,2012,7.2998,8.5944,4.3481,10.135,-0.1058,4.9022,0.9711,-0.4865,Manufacturing,0
188,2013,7.1018,8.884,4.3195,10.2076,-0.085,5.731,1.1651,-0.5087,Manufacturing,0
188,2014,7.5359,8.7053,4.0159,9.9817,0.0289,5.2688,1.0454,-0.7447,Manufacturing,0
188,2015,6.6777,8.338,3.7775,9.7197,0.1163,5.4966,0.7993,-0.93,Manufacturing,0
188,2016,6.5917,8.5439,3.6934,10.1711,0.2648,5.654,0.9373,-0.9954,Manufacturing,0
188,2017,6.9282,8.4052,3.9527,10.0478,-0.0229,5.0476,0.8443,-0.7938,Manufacturing,0
188,2018,6.952,8.4887,4.0151,10.0707,0.0158,5.8009,0.9003,-0.7453,Manufacturing,0
188,2019,7.3261,8.4835,4.2399,10.2818,-0.0866,5.8408,0.8968,-0.5706,Manufacturing,0
188,2020,7.0763,8.4707,4.175,10.2167,-0.0817,5.8495,0.8882,-0.621,Manufacturing,0
188,2021,7.6621,8.3152,4.0789,10.4485,-0.0912,5.1774,0.784,-0.6957,Manufacturing,0
189,2010,5.987,7.9973,4.5678,9.3279,0.0317,5.7589,0.571,-0.3158,Manufacturing,0
189,2011,5.9186,7.9107,4.5571,9.1589,0.057,5.5825,0.5129,-0.324,Manufacturing,0
189,2012,5.7141,7.4369,4.7394,9.2595,-0.0414,5.4604,0.1954,-0.1824,Manufacturing,0
189,2013,6.2733,8.4334,4.8058,9.3803,0.2479,6.4973,0.8632,-0.1308,Manufacturing,0
189,2014,6.2731,8.2406,4.76,9.5003,0.0838,5.7122,0.734,-0.1663,Manufacturing,0
189,2015,6.0012,7.9476,4.546,9.0038,0.1638,5.0341,0.5376,-0.3326,Manufacturing,0
189,2016,6.123,8.0266,4.7988,9.2989,0.245,4.8977,0.5906,-0.1362,Manufacturing,0
189,2017,5.9167,7.7885,4.7651,9.6191,0.3177,5.8878,0.431,-0.1624,Manufacturing,0
189,2018,5.8361,8.362,4.5406,9.2491,0.2601,5.7218,0.8153,-0.3368,Manufacturing,0
189,2019,6.0737,8.4023,4.5836,9.4834,0.069,6.4112,0.8424,-0.3035,Manufacturing,0
189,2020,6.4797,8.0542,4.8045,9.3958,-0.0802,4.4537,0.6091,-0.1318,Manufacturing,0
189,2021,6.571,8.2275,4.6661,9.4883,0.0021,5.9689,0.7253,-0.2394,Manufacturing,0
190,2010,6.054,9.8051,5.6153,5.5904,-0.0916,6.4566,1.7824,0.4984,Technology,0
190,2011,5.647,9.5027,5.4521,5.5913,-0.0127,6.2102,1.5798,0.3716,Technology,0
190,2012,5.95,9.6877,5.304,5.7564,0.1171,6.0526,1.7038,0.2564,Technology,0
190,2013,6.5819,9.7964,5.3754,5.4459,0.1881,6.9606,1.7766,0.312,Technology,0
190,2014,6.2858,9.6792,5.3865,5.6984,0.0793,6.7623,1.698,0.3206,Technology,0
190,2015,6.1501,9.7263,5.2677,5.8029,-0.1083,5.8723,1.7296,0.2283,Technology,0
190,2016,6.3482,9.7518,5.2401,6.1093,-0.0336,6.5304,1.7467,0.2068,Technology,0
190,2017,6.5379,9.7539,5.4822,5.8329,0.0642,6.8746,1.7481,0.3949,Technology,0
190,2018,5.7565,9.7805,5.5037,5.8774,-0.0351,6.6304,1.766,0.4117,Technology,0
190,2019,5.9323,9.5579,5.4675,5.9852,0.0809,6.9731,1.6168,0.3836,Technology,0
190,2020,5.8533,9.6267,5.6043,5.5594,0.1349,6.3496,1.6628,0.4898,Technology,0
190,2021,6.086,9.5131,5.2957,5.7193,-0.0086,5.2181,1.5868,0.25,Technology,0
191,2010,6.6927,8.0715,4.8718,9.0961,0.1659,5.5906,0.6207,-0.0794,Services,0
191,2011,6.4261,7.4548,4.4856,8.5952,0.0698,5.1634,0.2074,-0.3796,Services,0
191,2012,6.2966,8.1066,4.4688,8.8343,0.1971,5.5495,0.6442,-0.3927,Services,0
191,2013,6.8274,8.1532,4.3567,8.8038,-0.0257,5.9371,0.6754,-0.4798,Services,0
191,2014,6.2406,7.8155,4.5538,8.3154,-0.0412,4.2976,0.4491,-0.3266,Services,0
191,2015,6.4181,7.3553,4.5451,8.6731,0.0648,4.9219,0.1407,-0.3333,Services,0
191,2016,6.7487,7.8036,4.6996,8.6404,0.0026,4.8504,0.4412,-0.2133,Services,0
191,2017,6.7368,7.8631,4.6573,8.677,-0.0161,4.7247,0.481,-0.2462,Services,0
191,2018,6.3241,7.6738,4.4418,8.4602,0.0289,5.1333,0.3542,-0.4137,Services,0
191,2019,6.5153,7.7728,4.5618,8.3876,0.0638,5.6059,0.4205,-0.3204,Services,0
191,2020,6.9479,8.1819,4.565,8.5158,-0.1278,5.6109,0.6947,-0.3179,Services,0
191,2021,6.4727,8.0089,4.3543,8.5915,-0.0616,4.967,0.5787,-0.4817,Services,0
192,2010,4.9552,6.2761,5.2301,6.8749,0.1493,4.6344,-0.5824,0.199,Finance,0
192,2011,5.3512,6.1415,5.2616,7.0014,0.0136,5.1142,-0.6726,0.2235,Finance,0
192,2012,5.3361,6.3957,5.5923,6.9172,0.0336,5.2171,-0.5024,0.4805,Finance,0
192,2013,4.5576,6.4184,5.4059,6.8099,0.0131,4.5546,-0.4871,0.3357,Finance,0
192,2014,5.3747,6.5603,5.4765,6.437,0.0269,4.6144,-0.392,0.3906,Finance,0
192,2015,5.1255,6.354,5.1524,6.5561,0.0151,3.8645,-0.5303,0.1386,Finance,0
192,2016,5.6726,6.5634,5.5563,6.6799,-0.0557,4.7339,-0.39,0.4526,Finance,0
192,2017,5.1496,6.8481,5.5724,6.5114,-0.088,4.2279,-0.1992,0.4651,Finance,0
192,2018,4.743,6.6242,5.0775,6.7533,-0.0484,5.8689,-0.3492,0.0804,Finance,0
192,2019,5.2685,6.4514,5.2714,6.782,-0.0899,4.3796,-0.465,0.2311,Finance,0
192,2020,5.3777,6.4244,5.4516,6.7451,-0.0072,5.4022,-0.4831,0.3712,Finance,0
192,2021,5.3136,6.3897,5.4739,6.8429,0.0275,5.7461,-0.5063,0.3885,Finance,0
193,2010,6.2555,8.1221,5.4252,6.5621,0.0346,5.7967,0.6546,0.3507,Energy,1
193,2011,5.9316,7.7605,5.4812,6.9296,0.0255,5.4746,0.4123,0.3942,Energy,1
193,2012,6.1542,7.895,5.4374,6.6039,-0.0762,4.9175,0.5024,0.3601,Energy,1
193,2013,6.1166,7.8962,5.5435,6.5549,-0.069,5.3589,0.5032,0.4426,Energy,1
193,2014,6.6404,7.7856,5.7066,6.8495,0.015,6.4068,0.4291,0.5693,Energy,1
193,2015,6.311,7.6115,5.4113,6.9862,-0.0086,5.6048,0.3124,0.3399,Energy,1
193,2016,6.2722,7.9506,5.6771,6.8407,0.1044,5.6926,0.5396,0.5465,Energy,1
193,2017,6.7328,7.8738,5.4097,6.7472,0.0798,6.2159,0.4882,0.3386,Energy,1
193,2018,6.1796,7.986,5.3998,6.8051,0.1925,5.9611,0.5634,0.331,Energy,1
193,2019,6.4444,7.7793,5.6498,6.7703,-0.0326,5.5106,0.4248,0.5252,Energy,1
193,2020,6.2745,8.1301,5.6653,6.5179,0.0492,5.8728,0.66,0.5373,Energy,1
193,2021,6.6786,7.7106,5.6547,6.4945,0.1412,5.1677,0.3789,0.529,Energy,1
194,2010,6.5271,9.0055,5.8024,6.8837,-0.0255,5.9629,1.2466,0.6439,Services,0
194,2011,6.3809,8.3135,5.9299,6.9154,-0.0176,5.8326,0.7829,0.743,Services,0
194,2012,6.4992,8.75,6.1233,6.9017,-0.0386,6.4907,1.0754,0.8932,Services,0
194,2013,6.5948,8.7581,6.006,7.0347,0.0091,5.5572,1.0808,0.8021,Services,0
194,2014,6.7163,8.5039,5.8388,6.8563,0.1878,6.0417,0.9105,0.6721,Services,0
194,2015,6.8028,8.7479,6.0686,7.012,0.168,5.9996,1.074,0.8507,Services,0
194,2016,6.5118,8.919,5.8926,6.8705,0.1568,5.7768,1.1886,0.7139,Services,0
194,2017,7.0341,8.2197,6.269,7.2641,0.1554,5.7983,0.72,1.0065,Services,0
194,2018,6.8485,8.7636,6.2315,6.9156,-0.0794,5.0906,1.0845,0.9774,Services,0
194,2019,6.339,8.1644,6.0904,7.3676,-0.016,5.5305,0.6829,0.8677,Services,0
