firm_id,year,log_output,log_capital,log_labor,log_materials,rd_intensity,sector,exporter
68,2012,7.0172,9.8877,5.1455,8.0544,0.0,Manufacturing,1
68,2013,5.9524,7.0837,4.9404,6.5769,0.063,Manufacturing,1
68,2014,6.7867,9.4741,4.5951,6.8132,0.0603,Manufacturing,1
68,2015,6.6206,9.6932,4.1341,7.3846,0.0355,Manufacturing,1
68,2016,6.4734,7.1772,6.0848,7.0716,0.0024,Manufacturing,1
68,2017,6.9308,10.5016,5.4265,6.7025,0.0,Manufacturing,1
68,2018,7.0189,9.0458,4.9435,8.1811,0.0155,Manufacturing,1
68,2019,7.0734,10.012,4.8256,8.0979,0.0558,Manufacturing,1
69,2000,6.4261,8.748,4.5873,6.9219,0.0643,Technology,1
69,2001,6.8515,8.8397,5.4134,7.1251,0.039,Technology,1
69,2002,6.0814,8.0451,4.8937,6.3569,0.0072,Technology,1
69,2003,6.7193,9.389,4.4921,7.6492,0.0237,Technology,1
69,2004,7.2249,9.8123,5.8891,6.2584,0.0401,Technology,1
69,2005,7.0459,10.0459,5.3477,6.1259,0.0541,Technology,1
69,2006,7.506,9.7572,5.5252,8.4278,0.043,Technology,1
69,2007,7.0521,7.5003,6.3165,8.3803,0.0477,Technology,1
69,2008,6.0649,7.2013,3.9226,8.0225,0.0285,Technology,1
69,2009,6.574,8.8587,4.9121,7.4274,0.0203,Technology,1
69,2010,6.7019,7.9342,5.3437,8.1438,0.0,Technology,1
69,2011,6.9975,8.9744,5.3378,8.0544,0.0432,Technology,1
69,2012,6.3086,8.5134,4.261,7.5913,0.0,Technology,1
69,2013,6.552,7.8487,5.808,6.6696,0.0121,Technology,1
69,2014,7.587,10.4001,4.7745,8.9277,0.0236,Technology,1
69,2015,6.6805,9.3242,4.4909,7.0272,0.027,Technology,1
69,2016,7.2728,9.8489,5.7922,7.1787,0.0,Technology,1
69,2017,6.9207,9.7688,5.0917,7.3501,0.0211,Technology,1
69,2018,7.5162,9.6824,5.4976,8.8131,0.0295,Technology,1
69,2019,6.7992,7.7053,5.2442,8.2723,0.0132,Technology,1
70,2000,7.2551,10.0181,5.3893,8.2609,0.0206,Manufacturing,1
70,2001,7.1099,10.6826,4.9616,7.6185,0.0304,Manufacturing,1
70,2002,7.1294,10.2559,4.7989,8.394,0.043,Manufacturing,1
70,2003,6.8095,8.5767,5.0136,8.4724,0.0491,Manufacturing,1
70,2004,6.8176,8.9213,5.0618,8.0611,0.0229,Manufacturing,1
70,2005,6.5432,9.1795,5.557,6.4435,0.0154,Manufacturing,1
70,2006,7.2395,9.4602,4.8721,9.3341,0.0032,Manufacturing,1
70,2007,7.1436,10.2979,5.3191,7.3525,0.0272,Manufacturing,1
70,2008,6.0985,7.4892,4.7628,7.1899,0.0385,Manufacturing,1
70,2009,6.8102,11.0887,4.1579,6.8128,0.0207,Manufacturing,1
70,2010,6.8224,9.8921,4.5106,7.9511,0.0,Manufacturing,1
70,2011,6.6496,9.1216,5.0602,7.3515,0.0258,Manufacturing,1
70,2012,6.9533,10.8284,4.4774,7.4617,0.0384,Manufacturing,1
70,2013,6.7351,9.3119,4.8367,8.3553,0.0,Manufacturing,1
70,2014,6.8969,11.1632,4.5256,7.0124,0.0118,Manufacturing,1
70,2015,7.226,9.2084,5.6895,8.1069,0.0229,Manufacturing,1
70,2016,6.5903,8.8305,5.1888,7.8354,0.0445,Manufacturing,1
70,2017,6.8864,8.2439,5.6413,9.1828,0.0203,Manufacturing,1
70,2018,6.2847,8.0976,5.6981,6.4208,0.0289,Manufacturing,1
70,2019,6.7389,8.6323,4.7608,8.3419,0.0431,Manufacturing,1
71,2000,7.4846,9.0512,5.1236,9.0611,0.0183,Technology,1
71,2001,6.7373,8.3676,4.5798,7.8777,0.0519,Technology,1
71,2002,7.0668,7.7914,5.4116,7.9574,0.044,Technology,1
71,2003,7.0467,8.2357,5.4084,8.056,0.0312,Technology,1
71,2004,7.2017,9.5642,5.3533,6.9283,0.0508,Technology,1
71,2005,7.0611,8.5452,5.2636,7.9661,0.0405,Technology,1
71,2006,7.0898,8.2379,4.6461,8.925,0.0329,Technology,1
71,2007,7.1405,9.2681,4.5456,8.0593,0.0334,Technology,1
71,2008,6.618,9.0204,4.8255,6.083,0.0463,Technology,1
71,2009,6.667,8.6654,5.312,6.8286,0.0725,Technology,1
71,2010,6.8679,8.7733,4.9451,7.391,0.0298,Technology,1
71,2011,7.1778,9.4166,4.9546,7.028,0.0365,Technology,1
71,2012,7.1643,8.0389,4.9047,8.1202,0.0585,Technology,1
71,2013,7.4755,10.4767,4.7555,8.3993,0.0391,Technology,1
71,2014,6.3976,8.8863,4.231,6.3326,0.0177,Technology,1
71,2015,7.1809,10.3787,4.9854,7.0137,0.0706,Technology,1
71,2016,7.1051,8.4022,4.9358,8.9893,0.0459,Technology,1
71,2017,6.8079,9.2005,5.1207,6.3623,0.039,Technology,1
71,2018,7.3694,9.2055,5.3232,8.3973,0.0307,Technology,1
71,2019,7.1004,10.2093,4.607,6.7628,0.0281,Technology,1
72,2000,7.0412,8.0244,6.0201,7.7551,0.0366,Manufacturing,0
72,2001,6.5034,8.5323,5.6069,6.302,0.0175,Manufacturing,0
72,2002,6.0401,7.1526,4.7557,7.4884,0.008,Manufacturing,0
72,2003,6.7478,9.0942,4.99,7.3324,0.0044,Manufacturing,0
72,2004,6.4399,8.4069,5.0829,7.1129,0.029,Manufacturing,0
72,2005,6.7117,7.6963,5.3288,8.1873,0.0219,Manufacturing,0
72,2006,7.0026,8.6634,5.6086,7.4275,0.0198,Manufacturing,0
72,2007,6.5814,8.3591,5.1483,6.7662,0.0431,Manufacturing,0
72,2008,6.4471,7.8645,4.3577,7.8508,0.0686,Manufacturing,0
72,2009,6.5773,8.9608,4.6628,6.6621,0.0441,Manufacturing,0
72,2010,6.749,8.562,4.9766,7.6876,0.066,Manufacturing,0
72,2011,6.3458,8.2322,4.5317,6.936,0.0551,Manufacturing,0
72,2012,6.2266,8.8877,3.6574,6.9979,0.0367,Manufacturing,0
72,2013,6.8803,9.5966,4.4563,7.8366,0.0103,Manufacturing,0
72,2014,7.1616,8.5054,5.6752,7.98,0.0269,Manufacturing,0
72,2015,6.8362,8.9207,4.4425,8.5697,0.0348,Manufacturing,0
72,2016,7.1349,8.6694,5.4154,8.3909,0.0144,Manufacturing,0
72,2017,7.0896,9.5838,4.7553,7.7581,0.0188,Manufacturing,0
72,2018,6.917,8.7042,5.9344,7.8751,0.0,Manufacturing,0
72,2019,7.4116,9.1645,5.8568,8.7695,0.0331,Manufacturing,0
73,2000,6.6742,9.1698,4.8379,7.3182,0.0637,Services,0
73,2001,6.5261,7.7127,5.928,8.1448,0.0332,Services,0
73,2002,6.1524,8.3604,4.9823,6.4773,0.0192,Services,0
73,2003,7.0773,9.3342,5.4477,8.1593,0.044,Services,0
73,2004,6.8499,10.7636,5.1738,5.9867,0.04,Services,0
73,2005,6.853,8.8197,5.182,7.8947,0.05,Services,0
73,2006,7.1807,10.4091,4.8546,8.4506,0.0029,Services,0
73,2007,7.0156,9.5992,4.4623,8.3166,0.0367,Services,0
73,2008,7.4271,9.8288,5.6418,8.4814,0.0334,Services,0
73,2009,7.41,10.2656,5.9845,7.4281,0.0515,Services,0
73,2010,7.0264,8.8241,5.4065,8.3018,0.0405,Services,0
73,2011,6.8374,9.3756,4.4697,7.7652,0.056,Services,0
73,2012,7.0021,8.6071,5.4259,8.0816,0.0627,Services,0
73,2013,7.1768,9.5711,5.4804,7.1572,0.035,Services,0
73,2014,7.0146,9.3237,4.958,8.7412,0.0224,Services,0
73,2015,7.4719,10.8169,4.9324,7.683,0.0243,Services,0
73,2016,6.1257,7.2777,5.4619,6.7368,0.0504,Services,0
73,2017,6.9259,9.0405,5.0488,7.8376,0.0101,Services,0
73,2018,6.4795,8.7187,4.9725,6.9663,0.0493,Services,0
73,2019,6.9621,10.8897,3.6605,8.4374,0.005,Services,0
74,2000,6.7709,8.4805,5.4043,7.9736,0.0384,Services,0
74,2001,7.2667,10.2093,5.7277,7.2782,0.0101,Services,0
74,2002,6.3733,8.7044,4.4566,7.3249,0.0181,Services,0
74,2003,6.5674,8.3498,5.0557,6.7871,0.0223,Services,0
74,2004,6.5562,8.2935,4.5587,7.6294,0.0526,Services,0
74,2005,6.7084,8.395,4.696,7.158,0.0227,Services,0
74,2006,7.3567,9.2121,5.954,8.2457,0.0,Services,0
74,2007,6.7597,9.0671,5.1513,7.6559,0.0,Services,0
74,2008,7.1899,9.1121,4.8756,8.6363,0.03,Services,0
74,2009,7.3499,9.8267,5.0542,8.5163,0.0207,Services,0
74,2010,6.493,9.2662,4.6762,6.7205,0.0042,Services,0
74,2011,6.7197,9.0819,5.2627,6.6571,0.0311,Services,0
74,2012,7.4789,10.1669,4.8673,8.9477,0.0452,Services,0
74,2013,6.8841,8.7113,5.5729,7.4275,0.0308,Services,0
74,2014,6.9267,8.7231,4.5284,8.8051,0.0221,Services,0
74,2015,7.3048,9.7908,5.8284,7.2779,0.0,Services,0
74,2016,7.1806,9.8189,4.8895,8.1786,0.03,Services,0
74,2017,7.6545,10.6659,5.0097,9.0805,0.0307,Services,0
74,2018,7.0415,7.4539,5.7754,8.5337,0.0459,Services,0
74,2019,6.9965,11.1767,4.1203,6.3691,0.0244,Services,0
75,2000,6.3106,9.3169,4.5325,5.765,0.0383,Services,0
75,2001,6.8207,9.3501,4.5667,7.9586,0.0382,Services,0
75,2002,7.3672,9.9392,5.1688,8.3966,0.0031,Services,0
75,2003,6.7877,8.6977,4.9515,7.3288,0.0,Services,0
75,2004,6.8295,8.821,4.8496,7.5735,0.0357,Services,0
75,2005,6.5095,8.1555,4.3576,8.2804,0.0112,Services,0
75,2006,7.2757,9.1672,5.2992,8.6043,0.0133,Services,0
75,2007,7.031,9.3726,5.3903,7.1365,0.044,Services,0
75,2008,6.956,9.3054,4.424,7.9554,0.0411,Services,0
75,2009,6.6053,7.3278,4.8907,7.9225,0.015,Services,0
75,2010,7.7648,11.502,4.6604,8.152,0.0278,Services,0
75,2011,6.7756,9.1319,5.0173,7.296,0.0412,Services,0
75,2012,6.8448,8.5653,5.1609,7.201,0.0554,Services,0
75,2013,6.8877,8.212,5.0022,8.323,0.037,Services,0
75,2014,7.0529,9.1559,5.7262,6.6441,0.0675,Services,0
75,2015,8.1415,11.0393,5.1336,9.7179,0.0182,Services,0
75,2016,7.2572,10.1613,5.5522,7.0473,0.0019,Services,0
75,2017,7.0795,9.1237,5.0975,7.8397,0.0453,Services,0
75,2018,6.9533,7.3943,5.6659,8.6995,0.0373,Services,0
75,2019,7.1739,9.6595,5.7712,6.8944,0.0185,Services,0
76,2000,6.9352,9.4772,4.7339,8.5232,0.0209,Services,1
76,2001,6.5576,8.5506,5.1397,7.7048,0.0599,Services,1
76,2002,6.1633,8.4813,4.8839,7.3091,0.027,Services,1
76,2003,6.8051,8.8777,5.714,8.6039,0.0,Services,1
76,2004,5.782,8.3859,4.1504,6.5493,0.0337,Services,1
76,2005,6.2381,7.278,5.635,7.2374,0.0163,Services,1
76,2006,6.5301,9.4299,5.0388,7.1943,0.038,Services,1
76,2007,6.5549,8.8106,4.4818,8.519,0.0577,Services,1
76,2008,6.8236,8.5728,5.5477,8.0909,0.0178,Services,1
76,2009,6.2461,8.6545,4.4469,7.5824,0.0483,Services,1
76,2010,6.4216,7.9263,4.8984,8.6071,0.0321,Services,1
76,2011,7.0505,8.9886,5.6499,8.4767,0.0,Services,1
76,2012,7.1084,9.6554,5.9165,7.6247,0.0493,Services,1
76,2013,6.6723,8.0451,5.6403,8.3425,0.0136,Services,1
76,2014,7.2818,11.2867,4.8985,8.2909,0.0047,Services,1
76,2015,6.8427,10.0095,5.2783,7.564,0.0607,Services,1
76,2016,6.6638,9.073,5.4059,7.0428,0.0368,Services,1
76,2017,6.567,9.1244,4.8274,7.505,0.0,Services,1
76,2018,6.3923,9.5236,5.0918,6.4366,0.0488,Services,1
76,2019,6.6882,9.8442,5.1843,6.4931,0.052,Services,1
77,2000,7.4205,9.3836,4.4258,7.882,0.0408,Services,1
77,2001,7.2509,8.0819,4.8031,8.5641,0.0004,Services,1
77,2002,6.6877,8.6125,4.2538,7.8758,0.0334,Services,1
77,2003,6.7283,8.4668,5.3693,6.4946,0.0454,Services,1
77,2004,8.0318,11.7841,5.8057,6.5355,0.0242,Services,1
77,2005,6.0029,6.2225,4.5916,7.19,0.0017,Services,1
77,2006,7.27,8.7721,4.641,8.708,0.0492,Services,1
77,2007,7.4799,9.2403,5.236,8.9769,0.0087,Services,1
77,2008,7.3978,10.3302,5.3492,7.1602,0.0413,Services,1
77,2009,7.5231,9.6525,4.7506,8.8586,0.0386,Services,1
77,2010,7.5575,8.9849,5.2533,8.3344,0.0268,Services,1
77,2011,7.4426,9.1327,5.3859,7.9407,0.0,Services,1
77,2012,8.0122,11.6813,5.3236,7.9903,0.0376,Services,1
77,2013,7.5332,9.3729,5.2371,8.3372,0.0407,Services,1
77,2014,7.6888,8.9573,5.7122,8.8715,0.0384,Services,1
77,2015,7.1646,8.724,5.4533,7.7187,0.0231,Services,1
77,2016,7.6882,9.5282,5.215,8.8638,0.021,Services,1
77,2017,6.5635,8.4027,4.6463,6.2585,0.0539,Services,1
77,2018,6.4758,6.7378,5.2613,7.4207,0.0382,Services,1
77,2019,6.9163,9.2268,4.6649,7.2614,0.0191,Services,1
78,2000,6.5545,7.4187,5.6532,6.9919,0.0187,Technology,0
78,2001,6.9054,8.9553,5.2813,7.2236,0.0394,Technology,0
78,2002,6.7213,9.2832,4.8155,6.3779,0.0001,Technology,0
78,2003,6.9679,7.9182,5.2036,7.8931,0.0359,Technology,0
78,2004,6.9024,7.5822,5.294,8.0934,0.0379,Technology,0
78,2005,6.9687,8.4302,5.2193,7.2692,0.0509,Technology,0
78,2006,7.0334,9.0245,4.8886,7.4631,0.0293,Technology,0
78,2007,6.8976,7.9208,5.1893,7.7413,0.0089,Technology,0
78,2008,7.14,9.2211,4.6649,8.1051,0.0592,Technology,0
78,2009,7.0631,9.3576,5.7144,5.881,0.0703,Technology,0
78,2010,6.779,10.0303,4.249,6.558,0.0131,Technology,0
78,2011,6.3118,6.9622,4.5145,7.0002,0.0038,Technology,0
78,2012,7.274,9.9502,4.7522,8.1442,0.0391,Technology,0
78,2013,7.5152,9.7625,4.9214,8.2475,0.0108,Technology,0
78,2014,7.4017,10.4041,5.3392,6.2764,0.0816,Technology,0
78,2015,7.8591,9.1335,5.4617,9.4148,0.0042,Technology,0
78,2016,7.1923,9.2263,5.0013,7.5339,0.0,Technology,0
78,2017,6.1908,6.9852,4.9087,7.3528,0.0248,Technology,0
78,2018,7.0667,10.3231,4.2597,7.029,0.0215,Technology,0
78,2019,7.8921,9.8337,5.1998,9.3299,0.0394,Technology,0
79,2000,7.2358,9.2514,6.0,7.4489,0.016,Energy,1
79,2001,6.7337,8.7974,4.6385,8.3261,0.0139,Energy,1
79,2002,7.2019,10.3606,5.0216,8.5755,0.0366,Energy,1
79,2003,7.3785,9.9578,5.8068,7.9586,0.0218,Energy,1
79,2004,6.8482,8.5157,5.7554,7.7849,0.0359,Energy,1
79,2005,7.4064,10.1606,4.612,9.5025,0.0298,Energy,1
79,2006,6.8105,8.1604,5.9111,7.9852,0.0447,Energy,1
79,2007,7.1294,10.4785,4.7819,8.3626,0.0212,Energy,1
79,2008,6.6128,8.6461,4.5194,7.5931,0.0602,Energy,1
79,2009,7.3062,11.6235,4.9795,7.5792,0.0339,Energy,1
79,2010,6.1951,8.5922,4.8083,6.9513,0.0216,Energy,1
79,2011,6.5334,9.2709,4.3202,7.1918,0.0,Energy,1
79,2012,7.0916,11.1942,4.8528,6.9949,0.0415,Energy,1
79,2013,6.0448,8.0046,4.2649,6.699,0.0518,Energy,1
79,2014,7.0349,8.7247,5.3693,8.7435,0.0024,Energy,1
79,2015,6.5183,7.4845,5.0452,8.349,0.0563,Energy,1
79,2016,5.966,7.0194,4.606,7.5421,0.0335,Energy,1
79,2017,6.7854,8.5877,5.6722,7.8097,0.0057,Energy,1
79,2018,8.0243,12.0297,5.8323,8.5144,0.0347,Energy,1
79,2019,6.7881,9.2528,4.8624,7.6922,0.0099,Energy,1
80,2000,6.8777,9.333,4.3791,8.9062,0.0202,Manufacturing,1
80,2001,5.7237,7.1624,4.2626,6.8963,0.0447,Manufacturing,1
80,2002,6.6918,10.0566,4.2651,7.9355,0.0165,Manufacturing,1
80,2003,6.6427,8.454,4.9718,8.0738,0.0502,Manufacturing,1
80,2004,7.3463,9.6445,5.9515,8.1177,0.0234,Manufacturing,1
80,2005,6.9144,10.7389,4.6148,7.2303,0.0567,Manufacturing,1
80,2006,6.9885,9.8155,5.7045,6.5853,0.0195,Manufacturing,1
80,2007,6.3241,8.9448,4.0607,7.197,0.0436,Manufacturing,1
80,2008,6.8726,9.1421,5.3219,7.3248,0.0458,Manufacturing,1
80,2009,7.0171,9.8794,5.0309,7.9823,0.0468,Manufacturing,1
80,2010,7.2674,9.9317,5.2852,8.7855,0.0417,Manufacturing,1
80,2011,7.2182,10.5557,5.34,7.5532,0.0006,Manufacturing,1
80,2012,6.3141,11.0061,3.7553,5.5282,0.0431,Manufacturing,1
80,2013,6.5901,9.8636,4.8668,5.9816,0.0111,Manufacturing,1
80,2014,6.1327,8.7596,4.9185,5.6065,0.0,Manufacturing,1
80,2015,6.6926,8.9718,5.6456,7.122,0.0,Manufacturing,1
80,2016,6.2713,8.6783,4.7435,7.0944,0.025,Manufacturing,1
80,2017,6.9368,8.3389,6.0724,8.1214,0.0309,Manufacturing,1
80,2018,6.6721,9.9568,5.4459,6.9426,0.0,Manufacturing,1
80,2019,7.512,11.1031,4.9673,8.2586,0.0317,Manufacturing,1
81,2000,6.9002,7.6662,5.5848,8.1888,0.0048,Services,1
81,2001,6.4231,8.0879,4.5861,7.6355,0.0336,Services,1
81,2002,6.5596,8.8941,4.372,7.4479,0.0541,Services,1
81,2003,7.3268,10.8441,5.0297,6.8721,0.0119,Services,1
81,2004,6.617,9.3631,4.3367,7.676,0.0406,Services,1
81,2005,6.373,8.8633,4.6241,7.216,0.0099,Services,1
81,2006,6.4526,7.723,5.5555,7.1315,0.066,Services,1
81,2007,6.9088,9.3846,5.1877,7.5911,0.053,Services,1
81,2008,7.4296,10.261,4.9046,7.9743,0.0267,Services,1
81,2009,6.5862,8.2808,4.3431,8.2006,0.0327,Services,1
81,2010,7.5091,10.4478,5.2164,7.4297,0.0293,Services,1
81,2011,7.007,9.5428,5.4956,7.0264,0.0467,Services,1
81,2012,6.4946,7.493,5.2261,7.78,0.037,Services,1
81,2013,7.3412,10.3045,5.2841,7.4293,0.0513,Services,1
81,2014,7.3144,9.4207,4.8999,9.2928,0.01,Services,1
81,2015,7.0596,8.9424,5.0576,8.2045,0.0384,Services,1
81,2016,6.9213,9.226,5.7379,7.1206,0.0129,Services,1
81,2017,6.9233,8.894,5.2201,7.3062,0.0198,Services,1
81,2018,6.7366,8.6661,5.0217,8.0736,0.0,Services,1
81,2019,6.6296,10.1336,4.2666,6.603,0.0,Services,1
82,2000,6.346,8.1177,5.0905,8.339,0.0,Services,0
82,2001,5.2439,6.6705,3.3177,7.5532,0.0,Services,0
82,2002,6.1875,7.7244,5.3137,7.7614,0.0075,Services,0
82,2003,6.8752,9.1186,5.2952,8.6357,0.0305,Services,0
82,2004,6.3713,8.9884,4.9123,7.1855,0.0075,Services,0
82,2005,6.2873,8.1433,5.1361,7.5471,0.039,Services,0
82,2006,6.4161,8.2293,4.5053,8.4206,0.0177,Services,0
82,2007,5.9515,6.4035,5.1606,8.2895,0.0279,Services,0
82,2008,6.9284,9.6172,5.4935,8.1028,0.0507,Services,0
82,2009,7.2795,10.7358,4.5732,8.4014,0.0341,Services,0
82,2010,6.4687,9.3836,5.4435,6.3277,0.0433,Services,0
82,2011,6.5151,9.8414,4.6335,7.266,0.0298,Services,0
82,2012,6.5137,9.3977,5.2027,7.283,0.0214,Services,0
82,2013,7.8111,11.9022,5.2999,9.0999,0.0054,Services,0
82,2014,6.6183,8.7189,5.338,7.8733,0.0034,Services,0
82,2015,7.1533,9.4526,5.2973,8.6469,0.0451,Services,0
82,2016,6.9159,9.5439,5.617,7.5877,0.03,Services,0
82,2017,6.3904,8.7308,5.2009,6.7299,0.0508,Services,0
82,2018,6.7264,8.0316,5.7589,8.5444,0.0326,Services,0
82,2019,6.9154,9.8376,4.533,9.6283,0.0,Services,0
83,2000,7.6089,10.0132,5.723,7.0389,0.0053,Manufacturing,0
83,2001,7.103,10.3186,4.4569,7.3108,0.045,Manufacturing,0
83,2002,7.8526,11.3345,5.158,7.1981,0.0501,Manufacturing,0
83,2003,7.2338,8.6407,5.4194,7.8489,0.0,Manufacturing,0
83,2004,7.163,8.6344,4.8663,7.8172,0.0,Manufacturing,0
83,2005,7.2971,8.6453,5.4334,7.1267,0.0268,Manufacturing,0
83,2006,6.619,8.1787,4.7998,7.0655,0.0654,Manufacturing,0
83,2007,6.9625,10.1044,4.2599,6.5874,0.0173,Manufacturing,0
83,2008,7.6628,10.2798,4.9605,8.0316,0.0201,Manufacturing,0
83,2009,7.7627,10.311,5.4059,8.0827,0.0,Manufacturing,0
83,2010,7.3073,9.4236,4.9931,7.2305,0.0159,Manufacturing,0
83,2011,8.073,9.6546,5.5474,9.5613,0.0,Manufacturing,0
83,2012,7.6932,9.0994,5.7086,8.473,0.0303,Manufacturing,0
83,2013,8.1283,10.3767,5.4907,9.1559,0.0386,Manufacturing,0
83,2014,7.1371,8.5054,5.2436,6.9629,0.0356,Manufacturing,0
83,2015,6.998,10.37,4.4645,6.2616,0.0,Manufacturing,0
83,2016,7.6044,9.0871,5.7197,8.3847,0.0446,Manufacturing,0
83,2017,7.2546,8.8722,4.8336,8.8773,0.0208,Manufacturing,0
83,2018,7.5014,9.2841,5.9588,7.7149,0.032,Manufacturing,0
83,2019,7.4487,10.0166,5.6872,7.643,0.0481,Manufacturing,0
84,2000,6.9723,8.1534,5.7519,6.8355,0.0235,Services,1
84,2001,7.8252,10.0603,5.3038,7.5232,0.0496,Services,1
84,2002,6.6701,8.8187,4.6276,6.1578,0.0313,Services,1
84,2003,7.2581,9.3668,4.9498,7.2234,0.0557,Services,1
84,2004,6.5873,7.3762,4.9273,6.968,0.0372,Services,1
84,2005,7.1932,9.6647,4.5636,6.788,0.0471,Services,1
84,2006,6.8083,8.0771,4.5841,7.2917,0.0119,Services,1
84,2007,7.467,9.0314,4.6115,8.125,0.0144,Services,1
84,2008,7.4754,9.0857,4.7502,8.0515,0.0355,Services,1
84,2009,6.8633,7.3231,5.3484,7.2196,0.0356,Services,1
84,2010,7.9222,10.6908,4.1698,8.9413,0.0489,Services,1
84,2011,6.6829,7.9306,4.274,7.2162,0.0475,Services,1
84,2012,7.6076,9.9624,4.3883,7.7155,0.0567,Services,1
84,2013,7.1171,8.1502,4.954,7.4224,0.0223,Services,1
84,2014,8.3379,12.2956,4.5831,8.0498,0.0407,Services,1
84,2015,7.4819,10.7772,5.3366,6.016,0.0061,Services,1
84,2016,7.108,8.7156,5.0902,7.5682,0.0,Services,1
84,2017,6.7841,7.3652,4.393,8.5479,0.0294,Services,1
84,2018,6.9532,7.5866,4.6736,8.2557,0.0443,Services,1
84,2019,7.0108,9.2571,4.3044,7.1642,0.0459,Services,1
85,2000,7.5016,10.3517,4.8554,7.1258,0.0438,Technology,1
85,2001,7.5182,10.2195,4.5203,7.2516,0.0266,Technology,1
85,2002,8.0972,10.4089,5.1754,8.7697,0.021,Technology,1
85,2003,6.9387,7.8183,4.474,8.2893,0.0308,Technology,1
85,2004,7.1869,8.3358,5.3804,7.2305,0.0118,Technology,1
85,2005,7.3222,9.7549,4.9682,7.1538,0.036,Technology,1
85,2006,7.7506,9.9166,5.2475,8.4014,0.0181,Technology,1
85,2007,6.5605,7.7973,4.5703,6.6434,0.0453,Technology,1
85,2008,7.4267,9.061,4.7775,7.4823,0.0481,Technology,1
85,2009,7.6242,10.2192,5.1052,7.3967,0.059,Technology,1
85,2010,7.4152,9.3298,4.5176,8.5853,0.0627,Technology,1
85,2011,7.0482,7.9974,4.8572,8.1116,0.0188,Technology,1
85,2012,7.768,10.006,5.2441,7.6013,0.0358,Technology,1
85,2013,7.7632,10.2117,5.5469,7.2658,0.0324,Technology,1
85,2014,7.0589,9.8322,4.6355,6.7931,0.0253,Technology,1
85,2015,6.5925,5.7715,5.3296,8.0818,0.0147,Technology,1
85,2016,8.2323,10.9169,5.0602,8.7096,0.0202,Technology,1
85,2017,7.4649,9.9064,4.8924,7.4623,0.0304,Technology,1
85,2018,8.0503,9.6528,5.7528,8.6618,0.0729,Technology,1
85,2019,7.8932,8.9552,5.4727,8.8561,0.0557,Technology,1
86,2000,6.8698,10.0144,5.4862,7.2609,0.0162,Services,0
86,2001,6.3668,7.7798,4.8141,7.6382,0.0315,Services,0
86,2002,6.4555,8.4526,4.7144,7.4554,0.0092,Services,0
86,2003,7.5325,10.7772,5.4261,8.2896,0.0242,Services,0
86,2004,7.2121,10.2528,4.8792,8.7062,0.027,Services,0
86,2005,6.6507,8.1472,5.1604,8.4711,0.0,Services,0
86,2006,6.4674,9.7704,5.1196,6.016,0.0003,Services,0
86,2007,6.9616,7.3913,6.4126,8.6432,0.0068,Services,0
86,2008,6.9566,9.7545,4.8987,8.4063,0.0,Services,0
86,2009,6.5875,8.5819,5.9887,6.8667,0.0412,Services,0
86,2010,6.7814,10.1872,4.8842,6.6785,0.0269,Services,0
86,2011,6.1812,9.6673,4.3636,6.3865,0.0146,Services,0
86,2012,6.3692,8.2624,4.8894,8.1535,0.022,Services,0
86,2013,6.573,8.2673,5.3519,7.606,0.0132,Services,0
86,2014,7.0743,10.0115,5.5228,7.6292,0.0095,Services,0
86,2015,5.9559,8.5147,3.8333,7.5362,0.0,Services,0
86,2016,6.6055,8.6617,5.9323,6.7914,0.0321,Services,0
86,2017,6.4989,9.7253,4.8385,6.4921,0.0296,Services,0
86,2018,6.8149,9.4723,5.03,7.4853,0.0436,Services,0
86,2019,6.3604,8.5003,5.1158,6.8235,0.0388,Services,0
87,2000,7.6556,9.8642,4.8819,8.041,0.0435,Energy,1
87,2001,7.2605,7.7097,5.9455,7.4364,0.0287,Energy,1
87,2002,7.1402,7.3251,5.4106,8.3118,0.0097,Energy,1
87,2003,7.173,9.1135,5.2222,6.3475,0.0592,Energy,1
87,2004,7.1012,8.1646,4.7909,8.3783,0.0416,Energy,1
87,2005,7.1697,9.4416,4.8536,6.6041,0.0296,Energy,1
87,2006,7.517,8.586,5.3214,8.3297,0.0491,Energy,1
87,2007,7.1059,8.0527,4.9394,7.7642,0.0332,Energy,1
87,2008,7.6221,9.1916,5.6017,8.3319,0.0244,Energy,1
87,2009,7.9306,10.1555,5.7234,7.3631,0.0427,Energy,1
87,2010,7.2939,7.8878,5.8614,7.3699,0.0658,Energy,1
87,2011,8.009,9.6931,5.9573,7.9378,0.0596,Energy,1
87,2012,7.4896,8.915,4.6002,8.7816,0.0368,Energy,1
87,2013,8.0053,9.8497,5.3867,8.2962,0.0333,Energy,1
87,2014,7.8657,10.6271,4.9201,7.3521,0.0126,Energy,1
87,2015,7.5069,9.1294,5.4133,7.382,0.0425,Energy,1
87,2016,7.97,10.6666,5.6653,6.593,0.0491,Energy,1
87,2017,7.4791,9.1672,5.81,6.9828,0.0455,Energy,1
87,2018,7.0876,7.5942,4.9127,8.5994,0.0455,Energy,1
87,2019,7.3171,10.3154,4.4512,7.6303,0.0168,Energy,1
88,2000,7.4851,9.19,5.1681,8.5171,0.0793,Energy,0
88,2001,6.8358,8.1877,5.5913,6.4245,0.0378,Energy,0
88,2002,6.8728,9.0128,4.9957,6.208,0.0153,Energy,0
