firm_id,year,log_output,log_labor,log_capital,log_materials,sector,region,exporter,foreign_owned,firm_age,r_and_d
409,2012,2.6773,4.9703,6.7992,10.7061,food,NE,1,0,34.2,0.47
410,2012,3.3206,5.5693,7.5938,9.8339,pharma,SE,1,1,65.0,0.07
411,2012,1.0773,4.2861,7.0376,5.8344,machinery,S,1,0,49.2,2.01
412,2012,2.5412,6.5807,7.206,6.9481,machinery,S,1,0,43.8,1.21
413,2012,4.1281,6.2132,9.2976,9.8719,food,CO,1,1,21.2,11.03
414,2012,1.8495,4.5186,7.5689,6.3235,automotive,CO,1,0,13.8,0.61
415,2012,2.5585,3.0681,10.6468,7.5691,food,CO,0,0,38.8,1.29
416,2012,4.2009,6.7417,10.6761,9.3352,textiles,CO,1,0,10.5,0.16
417,2012,1.9704,5.3199,7.6485,8.4592,food,N,0,0,23.4,0.54
418,2012,3.0877,5.5186,9.8182,7.0393,electronics,NE,0,0,25.3,1.42
419,2012,1.7257,3.6914,4.6106,9.7709,food,SE,1,0,50.9,6.82
420,2012,3.291,3.6283,9.6263,9.0938,automotive,SE,1,1,21.7,11.28
421,2012,2.6773,4.0352,8.2302,7.9123,machinery,NE,1,0,3.0,0.11
422,2012,2.2882,5.6063,6.8836,8.2777,food,S,0,0,34.6,1.46
423,2012,1.788,4.1484,7.523,8.6146,food,SE,0,0,16.5,0.38
424,2012,2.0161,4.485,5.172,8.2852,food,SE,0,0,27.6,3.14
425,2012,0.9165,5.6882,8.2885,4.3785,machinery,NE,0,0,25.7,2.01
426,2012,5.4001,10.7927,9.4935,9.4515,electronics,NE,0,0,22.9,0.35
427,2012,0.0804,5.8906,4.6665,5.2043,textiles,NE,0,0,38.9,0.74
428,2012,1.8853,4.5537,7.4094,7.646,automotive,S,0,0,4.0,0.01
429,2012,0.0391,3.603,4.2486,6.6388,food,SE,1,0,19.2,1.17
430,2012,0.7404,5.6075,4.5872,7.1113,electronics,S,0,0,37.3,1.18
431,2012,2.882,5.0793,7.1381,9.4004,pharma,SE,1,0,17.8,1.45
432,2012,1.9615,4.5509,7.1058,7.2819,electronics,SE,0,0,3.0,1.95
433,2012,1.6016,6.0325,4.8296,6.8841,machinery,SE,0,0,37.0,0.22
434,2012,0.633,1.7386,5.7251,6.911,automotive,S,0,0,43.8,2.64
435,2012,2.4236,6.2692,8.7312,7.3079,food,S,0,0,26.3,0.71
436,2012,2.2654,4.7048,7.8399,10.9732,textiles,NE,1,0,3.0,1.11
437,2012,0.2415,2.8638,7.9056,7.4872,food,CO,0,0,37.6,0.53
438,2012,0.4949,3.8931,4.4148,8.3531,metals,NE,0,0,3.0,2.26
439,2012,2.0143,3.3789,7.5612,7.6023,electronics,CO,1,0,31.6,1.16
440,2012,1.167,4.3768,4.9249,6.1734,machinery,NE,1,0,13.7,0.83
441,2012,0.5464,2.4453,6.1301,7.6452,automotive,SE,0,0,9.6,1.51
442,2012,2.5319,4.1733,6.7334,9.1356,food,S,0,0,20.4,1.52
443,2012,1.3051,4.3088,6.9323,7.6067,electronics,NE,0,0,24.3,0.6
444,2012,1.9393,6.0201,7.5866,7.5636,food,SE,0,0,17.3,2.88
445,2012,0.3105,1.6402,5.8207,6.4684,textiles,SE,0,0,35.8,0.72
446,2012,3.9317,5.3962,9.9625,8.7134,electronics,NE,0,1,20.3,3.51
447,2012,1.8594,3.4181,5.44,8.7289,pharma,S,1,0,41.7,0.79
448,2012,2.2232,4.0197,5.6692,10.2946,machinery,S,0,1,31.2,4.11
449,2012,-0.2726,5.4135,4.0319,6.1631,food,S,0,0,16.5,2.22
450,2012,0.092,3.9593,6.8546,4.8941,machinery,SE,0,1,14.0,3.41
451,2012,2.3147,5.3245,6.0371,6.4224,food,SE,1,1,3.0,5.51
452,2012,0.8208,4.8816,4.538,6.7333,automotive,NE,0,0,31.4,1.28
453,2012,-0.7578,4.5608,1.8866,6.9473,electronics,NE,1,0,21.7,0.46
454,2012,1.7229,6.7248,5.7601,7.0245,food,NE,1,1,3.0,2.46
455,2012,4.9304,6.5749,12.1158,8.9834,food,CO,0,1,19.0,0.64
456,2012,3.7613,4.9167,10.2132,8.9843,food,CO,0,1,13.5,2.59
457,2012,0.9254,1.8154,7.6628,4.7843,pharma,S,0,0,50.6,0.18
458,2012,2.0167,2.9507,7.1684,7.9014,metals,SE,0,0,3.0,1.26
459,2012,3.1893,5.9547,6.9829,8.428,electronics,SE,1,0,5.4,0.35
460,2012,2.8929,6.2233,9.0607,6.1638,machinery,SE,0,0,43.6,1.33
461,2012,1.0382,3.4288,4.0926,7.1533,metals,SE,1,0,47.4,9.22
462,2012,2.1042,4.3319,6.526,9.3666,food,SE,0,0,15.8,1.72
463,2012,2.0985,3.1757,4.6596,8.3922,pharma,NE,0,0,17.5,0.55
464,2012,2.1879,6.4865,9.7806,4.6323,textiles,NE,0,0,36.2,0.41
465,2012,1.2331,3.8404,7.7133,4.4379,metals,CO,0,0,3.0,0.81
466,2012,0.7696,3.1179,5.7232,4.3392,machinery,SE,0,0,3.0,1.07
467,2012,2.7068,2.5182,8.5736,9.8112,machinery,CO,0,0,22.8,1.39
468,2012,1.8162,5.0604,6.8438,5.4476,pharma,NE,0,0,50.2,0.44
469,2012,1.6669,4.8883,7.0531,7.9039,food,SE,1,0,20.5,2.26
470,2012,2.889,4.401,11.9716,6.6833,metals,NE,0,0,28.5,0.27
471,2012,1.0133,4.8508,6.9603,5.8011,chemicals,NE,1,0,44.0,5.85
472,2012,1.702,5.189,6.1326,7.2232,metals,N,0,1,58.6,3.54
473,2012,0.7182,4.2464,4.8102,9.9566,food,NE,0,0,18.3,0.97
474,2012,1.5197,5.8457,8.0771,3.6524,food,CO,0,0,26.7,1.72
475,2012,0.7405,3.9947,6.7774,4.5939,textiles,SE,0,0,54.3,0.25
476,2012,2.502,4.1526,7.4384,9.5369,textiles,SE,0,0,4.2,2.93
477,2012,1.4157,5.8355,6.0344,5.4085,chemicals,SE,0,0,42.4,3.47
478,2012,2.3355,3.3419,9.3377,6.2202,machinery,SE,1,1,11.7,0.74
479,2012,3.0988,3.5159,7.0921,9.3348,machinery,SE,0,0,28.5,0.06
480,2012,1.0692,4.6659,3.4272,8.0411,chemicals,NE,0,0,23.4,0.66
481,2012,2.8043,5.4259,6.6322,9.385,chemicals,CO,0,1,12.6,2.99
482,2012,1.5699,3.9768,7.8564,6.7605,textiles,S,0,0,12.3,5.37
483,2012,2.8014,5.8385,10.1332,4.7685,machinery,S,0,1,31.1,1.1
484,2012,0.7116,4.501,6.5304,4.4772,textiles,SE,0,0,41.9,0.6
485,2012,2.8443,6.4733,9.2556,7.9752,food,NE,0,0,25.1,0.19
486,2012,2.6542,7.6798,6.3381,6.7128,chemicals,CO,0,1,28.1,5.45
487,2012,1.4714,3.3532,6.6641,6.7526,metals,SE,1,0,35.6,7.01
488,2012,1.6755,3.3145,9.22,7.7136,textiles,N,0,0,12.4,0.11
489,2012,2.1509,4.317,8.1087,6.854,metals,SE,1,1,38.1,0.33
490,2012,0.5464,4.117,3.8294,7.3763,metals,S,0,0,39.3,0.46
491,2012,2.7223,4.7846,7.0928,6.6691,electronics,SE,0,0,66.1,3.34
492,2012,1.987,4.5667,7.1988,5.9461,machinery,S,1,0,21.4,10.82
493,2012,4.0086,4.3149,11.944,7.3298,machinery,S,0,0,20.1,0.65
494,2012,0.7219,3.2488,8.6711,6.517,textiles,NE,1,0,38.5,3.15
495,2012,0.4083,2.9959,3.4725,6.6407,electronics,CO,0,0,39.3,1.34
496,2012,3.629,6.8408,8.5138,8.449,metals,SE,0,0,19.0,0.36
497,2012,3.4306,4.5714,6.9566,10.257,chemicals,SE,1,0,21.0,1.78
498,2012,2.022,5.4174,5.4298,8.5093,machinery,N,0,0,35.1,4.37
499,2012,1.4863,5.3973,4.1045,7.8577,chemicals,CO,0,0,14.6,2.15
500,2012,-0.0315,4.7497,5.8416,5.0443,metals,SE,0,0,20.8,2.25
1,2013,2.643,3.3817,7.7869,8.761,electronics,S,0,0,12.6,1.63
2,2013,2.3806,4.7347,7.4763,8.1096,chemicals,CO,0,1,41.6,3.74
3,2013,1.5919,4.5967,5.4012,7.2637,automotive,CO,0,0,10.0,0.94
4,2013,1.2831,1.7986,8.8121,10.2088,machinery,SE,0,0,23.7,0.45
5,2013,2.0129,3.8561,6.4339,8.0054,food,SE,0,0,19.2,0.89
6,2013,0.5879,3.9998,6.6596,5.4243,pharma,S,0,0,30.5,0.26
7,2013,3.0192,3.8509,7.5604,7.2573,electronics,SE,1,0,18.4,9.51
8,2013,1.3231,2.3563,6.3318,7.5603,electronics,S,0,0,23.9,0.84
9,2013,0.6489,4.6862,5.3802,4.7897,food,SE,1,0,24.5,0.74
10,2013,2.818,6.2712,7.14,8.0953,metals,NE,0,0,17.0,0.68
11,2013,0.7556,2.8424,6.8332,8.2226,chemicals,N,0,0,35.3,0.72
12,2013,1.6024,2.9742,7.7078,7.6631,pharma,S,0,0,31.6,1.06
13,2013,2.1806,5.1684,8.7106,6.8542,machinery,N,0,0,26.7,1.07
14,2013,3.4871,3.7606,8.8938,8.9265,automotive,SE,1,0,21.5,0.8
15,2013,1.1995,1.4281,10.2714,7.2061,chemicals,SE,0,1,39.9,1.95
16,2013,1.6409,4.8958,5.9063,8.552,textiles,NE,0,0,24.5,6.13
17,2013,1.3374,2.9974,7.0242,7.2877,metals,SE,0,0,23.4,0.2
18,2013,2.3138,4.8139,4.5891,7.8084,food,S,1,1,29.6,0.74
19,2013,0.7488,0.093,7.2211,9.2523,automotive,N,0,0,53.4,5.39
20,2013,2.117,4.1104,8.1375,5.4547,machinery,S,0,0,7.9,2.59
21,2013,1.6662,3.1006,9.2712,4.7316,electronics,S,1,0,39.5,7.65
22,2013,1.1399,7.6433,5.5463,3.543,chemicals,SE,1,0,4.0,2.8
23,2013,4.2153,5.6457,11.5285,10.0049,pharma,NE,1,1,31.3,7.2
24,2013,2.159,6.9194,6.2576,6.3043,automotive,SE,0,0,51.6,0.14
25,2013,1.7581,3.7482,6.4758,8.759,electronics,NE,0,0,35.3,2.99
26,2013,1.8011,2.1573,7.5253,7.7153,food,SE,0,0,30.6,1.25
27,2013,2.7725,5.2025,9.9667,6.2484,metals,CO,1,0,19.6,4.88
28,2013,1.8997,3.2977,6.9334,7.3949,food,CO,0,0,28.5,1.42
29,2013,1.6544,4.5986,8.1999,5.4341,food,S,1,0,24.2,0.02
30,2013,3.572,7.5687,9.5117,5.3332,machinery,SE,0,0,16.2,0.58
31,2013,1.1602,4.933,5.4835,4.4333,electronics,S,0,0,23.7,0.35
32,2013,3.6649,4.9102,7.7934,7.8723,pharma,S,1,0,31.0,3.11
33,2013,2.8711,4.1631,7.289,10.737,chemicals,SE,0,0,16.5,1.66
34,2013,1.9413,4.6334,6.5529,6.7003,chemicals,SE,1,0,15.9,0.82
35,2013,0.8226,4.3876,5.5852,7.8305,metals,N,0,0,7.6,0.81
36,2013,1.7259,1.499,8.2149,7.7392,food,NE,0,0,33.9,0.37
37,2013,1.8779,2.3836,9.0826,7.3833,food,SE,0,0,36.2,0.34
38,2013,0.3862,3.8267,5.8147,6.1043,metals,NE,0,0,31.5,0.16
39,2013,1.4761,1.764,9.6307,7.1279,textiles,NE,0,0,42.5,1.12
40,2013,1.6301,5.7532,4.5571,7.8667,machinery,S,0,0,29.3,0.48
41,2013,1.8023,2.8952,5.8481,7.5855,chemicals,CO,0,0,33.9,0.92
42,2013,1.3374,4.5615,9.072,4.7538,automotive,SE,0,0,32.6,1.28
43,2013,1.6387,3.0582,7.7322,6.6922,electronics,S,0,0,26.6,1.34
44,2013,-0.6934,5.8871,3.1631,4.8634,textiles,CO,0,0,20.0,0.36
45,2013,2.8986,6.757,8.2593,8.0554,automotive,NE,0,0,61.2,0.54
46,2013,2.7992,2.6516,9.7198,8.3471,electronics,SE,0,0,21.2,0.02
47,2013,3.2136,7.8294,6.5368,8.4603,chemicals,SE,0,0,18.0,0.81
48,2013,1.1211,2.3566,7.1814,7.7284,textiles,NE,1,0,34.5,3.13
49,2013,3.5232,4.1358,9.6742,7.1424,machinery,S,1,0,31.8,0.08
50,2013,-0.0536,3.1503,3.4352,6.4355,food,SE,0,0,6.9,2.73
51,2013,1.0578,3.4,6.1729,6.7929,food,SE,0,0,44.8,3.41
52,2013,1.7687,3.0665,7.4124,9.6215,food,NE,0,0,26.6,1.26
53,2013,0.9853,4.3581,2.9767,7.3095,electronics,NE,0,0,11.3,2.74
54,2013,1.6244,3.3934,6.2277,9.3213,machinery,CO,0,0,45.8,0.93
55,2013,1.8122,3.866,6.2332,9.138,electronics,N,0,0,37.4,0.49
56,2013,3.3016,5.407,5.9688,10.0871,electronics,NE,0,0,9.0,0.1
57,2013,2.6931,4.1615,9.4902,6.7509,metals,SE,1,1,54.7,0.18
58,2013,1.1124,3.3819,8.3797,5.9723,metals,SE,0,0,37.9,2.75
59,2013,1.0986,3.2343,6.9376,6.5748,food,SE,0,0,27.8,4.15
60,2013,2.7099,4.0011,8.1655,7.6216,food,SE,1,1,51.9,2.73
61,2013,1.6374,3.1421,7.5878,6.9032,machinery,NE,1,1,30.4,7.7
62,2013,1.5648,4.5628,6.4418,9.8183,metals,NE,0,0,27.6,1.54
63,2013,0.8372,3.1432,7.3899,6.4066,metals,S,0,1,18.1,4.53
64,2013,2.8448,7.242,6.5163,8.062,electronics,SE,0,1,36.7,2.55
65,2013,0.9128,1.312,7.7466,6.1782,machinery,SE,0,0,35.1,1.35
66,2013,2.0825,7.3497,5.8145,9.0255,metals,S,1,0,28.2,0.96
67,2013,0.5066,4.698,3.6097,6.2407,metals,S,0,0,16.2,1.41
68,2013,3.4497,5.0957,7.3469,11.5083,textiles,N,0,0,29.9,0.45
69,2013,1.6932,4.6384,10.3198,5.2299,food,SE,0,0,27.0,0.09
70,2013,3.6463,4.7046,9.4563,8.1853,chemicals,SE,0,0,8.0,1.15
71,2013,1.2367,3.3398,7.1539,7.5283,textiles,SE,1,0,5.9,0.22
72,2013,3.4977,6.3726,6.3968,10.1655,chemicals,S,0,0,36.5,0.85
73,2013,2.6169,5.3122,5.3354,8.1408,automotive,SE,0,0,4.0,0.03
74,2013,3.5061,5.894,8.4635,8.1122,textiles,S,1,0,31.1,2.15
75,2013,1.7996,5.8398,4.5866,8.188,food,S,1,0,20.8,0.85
76,2013,1.3331,6.4726,5.5919,5.0328,textiles,SE,0,0,47.6,0.2
77,2013,0.7219,1.5861,8.8038,7.7683,textiles,CO,0,0,20.6,0.8
78,2013,0.8131,2.4404,4.6702,7.0394,machinery,SE,0,0,37.9,0.76
79,2013,2.4391,3.8432,7.4398,7.8326,metals,S,0,1,22.0,3.98
80,2013,2.5767,4.0028,7.4121,7.9562,electronics,SE,0,1,29.7,6.81
81,2013,1.2792,4.7526,8.1848,5.2259,machinery,SE,0,1,39.1,3.8
82,2013,0.8315,5.5386,4.0982,5.7435,chemicals,SE,1,0,21.1,0.29
83,2013,2.6098,3.0652,8.7724,9.1642,electronics,NE,1,0,42.9,0.6
84,2013,1.5106,4.1714,6.6351,6.365,food,SE,1,0,13.1,14.26
85,2013,2.6757,3.868,8.2424,9.6623,food,CO,1,0,32.4,1.17
86,2013,0.8783,3.4293,3.3246,8.7804,food,SE,1,1,41.8,1.76
87,2013,0.1924,1.862,5.243,4.8251,electronics,NE,1,0,37.9,3.79
88,2013,3.8952,4.6695,9.5459,8.7689,metals,SE,1,0,56.7,3.65
89,2013,1.7992,4.7643,6.9577,7.5842,food,NE,0,0,16.5,0.21
90,2013,1.3842,4.249,9.4175,6.269,metals,N,0,0,7.3,1.35
91,2013,-0.2661,2.8641,3.6563,6.9609,food,CO,0,0,13.1,0.19
92,2013,1.1871,4.7572,2.7428,8.2849,machinery,SE,0,0,37.9,2.73
93,2013,1.7674,4.843,7.4603,5.6894,chemicals,SE,0,1,35.5,0.21
94,2013,1.2364,4.2163,5.3643,7.2592,chemicals,SE,0,0,29.5,1.15
95,2013,1.5197,5.4628,5.7949,8.0586,textiles,N,0,0,11.2,3.12
96,2013,2.039,6.8682,4.3167,8.4829,machinery,SE,0,0,39.5,0.87
97,2013,0.5891,2.5775,4.5587,6.2451,chemicals,S,0,0,9.6,1.86
98,2013,0.586,2.6151,5.3042,6.0755,food,SE,1,0,45.4,2.0
99,2013,0.5062,3.1486,5.1318,5.5274,food,CO,1,0,70.9,4.5
100,2013,1.8826,3.2654,6.4461,6.216,pharma,SE,0,0,33.5,4.59
101,2013,2.5749,5.3074,6.8056,6.2894,automotive,SE,0,1,36.7,3.41
102,2013,2.6895,5.5019,6.0618,9.6724,machinery,S,0,0,20.6,3.89
103,2013,1.0563,4.9879,6.7248,5.8425,textiles,CO,1,0,4.0,0.97
104,2013,1.5005,3.7989,7.9831,5.6335,pharma,S,1,0,19.0,1.78
105,2013,2.0349,2.665,6.5254,9.1474,electronics,CO,0,0,11.6,0.9
106,2013,2.7237,4.4201,11.3188,6.3276,electronics,S,1,0,6.3,6.02
107,2013,2.6806,3.6387,7.3724,6.7304,chemicals,S,0,1,53.8,4.59
108,2013,1.3389,4.3272,8.6256,7.449,textiles,NE,0,0,32.1,0.56
109,2013,1.8243,4.4242,5.7811,6.65,food,S,1,0,33.7,1.06
110,2013,3.5899,4.7372,10.4743,8.4818,automotive,SE,0,0,23.4,4.73
111,2013,1.6094,4.2081,8.6667,7.1335,metals,SE,0,0,25.4,0.41
112,2013,2.6862,5.7117,4.0142,10.56,textiles,SE,0,0,42.5,0.76
113,2013,1.5853,4.0305,6.7007,7.0016,textiles,CO,0,0,27.5,0.68
114,2013,3.1689,6.0557,9.7893,8.0681,metals,CO,1,0,36.0,0.06
115,2013,2.8399,5.9502,7.6432,6.3213,food,SE,1,0,25.1,2.01
116,2013,2.4691,4.4456,7.8352,9.0594,automotive,S,0,0,22.9,0.81
117,2013,1.4501,7.0177,6.4233,6.0275,electronics,S,0,0,6.9,0.2
118,2013,1.3967,3.6476,5.5324,6.2713,electronics,SE,1,0,4.0,0.04
119,2013,2.5739,5.8439,9.4215,6.9654,chemicals,NE,0,1,24.1,1.49
120,2013,1.0932,3.6052,6.2989,9.1606,machinery,N,1,0,28.8,3.87
121,2013,1.154,2.7431,6.477,4.9576,machinery,S,0,0,8.7,2.32
122,2013,2.4728,4.0961,7.5045,8.2621,machinery,SE,0,0,27.5,0.41
123,2013,2.7741,4.2271,7.9874,10.479,food,CO,1,0,28.8,0.81
124,2013,3.1406,5.8457,6.6647,9.6104,chemicals,SE,0,0,4.0,1.0
125,2013,2.5303,5.1563,11.6944,6.3638,food,CO,0,0,14.3,0.14
126,2013,3.0955,6.4119,6.2397,8.9106,metals,SE,0,0,34.1,1.53
127,2013,0.7925,4.2519,2.7312,7.1843,chemicals,S,0,0,33.8,0.45
128,2013,3.652,8.9721,10.5748,5.0219,food,NE,0,0,10.7,3.19
129,2013,2.9881,4.1939,7.6557,8.2467,food,SE,0,0,30.4,1.57
130,2013,1.2682,4.7931,7.2653,6.2751,machinery,S,1,0,43.3,0.84
131,2013,3.2768,5.8018,6.8267,10.397,food,CO,1,0,39.7,3.73
132,2013,1.7154,3.9097,8.1115,6.0315,pharma,S,0,1,26.6,6.17
133,2013,3.874,7.1446,7.2979,8.589,machinery,N,0,0,21.0,1.18
134,2013,2.4346,3.3026,8.0749,10.7476,chemicals,SE,1,0,18.6,0.72
135,2013,1.3276,5.1498,6.2513,5.9866,machinery,N,1,1,35.0,11.45
136,2013,0.3268,3.9685,6.62,5.6846,food,NE,0,0,30.9,3.03
137,2013,2.7432,3.609,6.4551,8.2235,pharma,S,0,0,37.4,3.66
138,2013,1.5884,4.702,6.9356,5.4742,metals,S,0,1,30.0,3.02
139,2013,2.4226,5.4306,6.6594,8.814,electronics,S,0,0,40.3,1.57
140,2013,1.9943,4.1659,10.0731,7.8542,food,S,0,0,29.4,1.79
141,2013,2.5684,4.0412,11.4478,6.5547,metals,S,0,0,39.8,0.27
142,2013,2.9781,4.2952,5.6389,12.3951,metals,S,1,0,41.1,2.11
143,2013,2.0149,3.8108,5.8677,9.3594,pharma,N,1,0,15.9,0.43
144,2013,1.8385,4.2172,9.8435,6.9407,metals,NE,1,0,4.0,0.67
145,2013,2.0744,6.293,3.6366,8.6521,metals,SE,0,0,51.2,0.59
146,2013,1.3087,3.3968,7.2428,7.4754,textiles,S,0,0,31.8,2.17
147,2013,0.5097,3.7695,7.4741,6.3147,chemicals,N,1,0,4.0,1.62
148,2013,2.5012,3.9763,9.1103,8.817,metals,SE,1,0,17.3,1.62
149,2013,3.9032,3.3295,10.3675,11.3173,chemicals,S,0,1,39.6,2.91
150,2013,0.2881,3.5516,4.6165,6.3179,food,N,1,0,23.8,1.61
151,2013,1.3908,4.0601,5.2732,5.8699,automotive,SE,0,0,20.3,1.89
152,2013,0.746,3.8428,3.3659,5.5628,automotive,CO,1,0,49.0,0.17
153,2013,4.2754,4.5675,10.7128,10.9972,food,S,0,0,12.3,0.76
154,2013,0.8297,3.6113,6.4269,4.8148,metals,NE,0,0,16.0,1.12
155,2013,1.653,6.241,4.0555,11.1564,food,S,0,1,31.2,0.32
156,2013,1.2999,4.0555,4.03,9.9435,machinery,SE,0,0,33.9,0.92
157,2013,1.0409,3.9795,5.1742,7.2645,textiles,S,0,0,35.4,0.94
158,2013,0.9116,1.7466,5.8212,8.7453,machinery,SE,0,0,41.7,1.84
159,2013,2.3362,3.0854,5.7721,10.023,electronics,SE,0,0,31.0,0.59
160,2013,2.1004,4.6555,7.6265,6.2927,electronics,SE,1,0,35.3,2.47
161,2013,2.4098,3.674,7.6179,8.2784,food,SE,0,0,24.1,2.05
162,2013,1.9981,1.6884,9.4235,7.2101,automotive,CO,0,0,28.9,1.77
163,2013,1.839,3.8281,8.5822,6.5431,textiles,NE,1,0,29.6,0.72
164,2013,2.808,6.1929,8.8411,7.672,food,NE,0,0,31.2,1.96
165,2013,1.7949,2.195,4.3367,10.2891,metals,SE,0,1,39.6,3.24
166,2013,1.4662,3.6934,6.1226,6.1008,chemicals,S,1,1,36.3,1.35
167,2013,2.267,5.1665,7.7164,6.7592,automotive,S,1,0,28.7,0.6
168,2013,5.421,8.9967,9.9137,9.8694,electronics,CO,0,0,15.9,0.56
169,2013,0.8729,3.3832,4.5426,6.5768,textiles,SE,1,0,29.0,0.39
170,2013,1.9281,3.0174,6.3499,8.8244,pharma,SE,0,1,27.6,2.22
171,2013,2.266,5.159,7.8786,8.0339,textiles,NE,0,0,30.9,1.11
172,2013,0.4811,2.8242,3.9298,7.332,metals,SE,1,0,61.1,1.34
173,2013,1.0889,4.8605,8.5187,4.1441,textiles,CO,0,0,20.1,0.53
174,2013,0.8279,5.3122,3.2551,8.6752,pharma,S,1,0,34.3,0.24
175,2013,1.9248,3.5986,7.0991,6.7019,food,SE,0,0,44.0,3.43
176,2013,1.8312,4.2098,4.73,8.4463,food,SE,1,1,29.5,2.95
177,2013,2.6063,5.9437,6.6015,7.7453,chemicals,CO,0,0,63.1,2.28
178,2013,4.1775,6.3007,6.5055,9.4345,pharma,SE,0,0,22.3,2.68
179,2013,3.2138,5.1245,9.5261,8.8304,automotive,NE,0,1,32.9,4.13
180,2013,2.3582,4.7144,5.9025,5.9619,electronics,SE,0,0,16.0,0.83
181,2013,2.9207,7.5295,5.7769,10.9969,automotive,N,1,0,22.7,2.25
182,2013,2.1675,2.2505,7.0294,10.9167,automotive,NE,0,0,31.7,0.07
183,2013,0.5806,2.9135,5.2948,6.1381,metals,N,0,0,40.7,2.56
184,2013,2.539,4.6858,6.2605,10.167,textiles,SE,0,0,32.8,3.57
185,2013,1.8544,5.2315,5.3443,6.4088,electronics,SE,0,0,46.9,4.11
186,2013,3.0304,7.5511,7.499,7.2417,machinery,SE,1,0,26.6,0.63
187,2013,2.6141,3.696,6.8537,8.2784,chemicals,SE,0,0,23.0,0.37
188,2013,1.4816,4.1218,6.2429,6.5944,food,CO,1,0,68.6,1.54
189,2013,3.3611,6.8617,7.2895,8.6074,electronics,S,0,0,33.9,1.54
190,2013,0.8138,3.2676,5.1482,7.2312,textiles,SE,0,0,17.2,1.38
191,2013,1.1301,5.4701,2.3636,6.8848,pharma,SE,0,0,17.6,3.0
192,2013,-0.3555,3.2234,5.6582,2.0191,textiles,CO,0,1,13.9,2.04
193,2013,-0.5787,3.6047,6.059,3.2861,food,NE,1,0,42.0,1.64
194,2013,0.8109,5.414,4.4064,6.3596,automotive,SE,1,0,22.5,1.75
195,2013,1.8589,1.5509,6.7795,8.6082,food,CO,1,0,29.9,1.28
196,2013,0.911,2.3,7.3163,7.1822,food,SE,0,0,27.0,0.82
197,2013,-0.1439,3.6183,1.1349,9.731,machinery,S,0,0,39.0,0.58
198,2013,1.8982,5.2739,6.2133,6.8319,automotive,SE,0,0,15.3,0.23
199,2013,1.4267,3.2304,4.7265,9.4623,food,SE,0,1,11.9,0.83
200,2013,1.8539,5.4691,5.5854,6.5828,textiles,SE,1,0,31.4,0.34
201,2013,2.2389,4.9016,5.6046,9.1328,electronics,NE,0,1,37.0,1.81
202,2013,1.3238,2.0187,6.7119,5.3048,pharma,SE,0,1,33.0,9.88
203,2013,1.1587,2.2018,9.4144,8.189,metals,NE,1,0,15.9,1.98
204,2013,1.2209,2.9264,7.4922,6.9538,food,S,1,0,38.2,1.77
205,2013,1.1677,4.5328,4.1635,6.7934,food,SE,0,0,16.8,1.23
206,2013,2.4012,3.7247,7.6063,10.1795,textiles,SE,0,1,20.2,0.67
207,2013,1.9358,5.4553,9.2188,6.439,food,S,0,0,13.8,1.0
208,2013,2.8073,5.3872,8.6977,7.8154,machinery,S,0,0,47.5,0.34
209,2013,4.3435,5.9377,9.2031,8.86,food,SE,0,1,37.5,2.95
210,2013,2.2982,3.2345,7.5205,8.1406,metals,SE,0,0,37.1,2.78
211,2013,1.3501,2.6623,6.2119,7.6232,machinery,CO,1,0,46.7,0.56
212,2013,1.7715,4.5739,5.3413,8.5002,machinery,S,1,0,70.2,6.14
213,2013,0.3692,4.2855,4.605,5.6768,food,S,0,1,4.0,6.0
214,2013,0.9582,2.446,8.7138,6.751,electronics,CO,0,1,16.9,0.0
215,2013,2.8291,4.9724,11.8949,4.4774,electronics,S,0,0,18.8,0.67
216,2013,5.414,7.947,10.6914,9.8949,electronics,NE,0,0,15.2,0.32
217,2013,1.7342,3.1297,5.2727,10.0429,food,SE,0,0,11.8,0.26
218,2013,1.1796,5.6327,3.6504,7.5691,food,NE,0,0,23.5,2.64
219,2013,1.5088,3.7407,5.9105,8.0595,pharma,SE,0,0,9.8,1.89
220,2013,1.6958,5.092,5.3311,8.779,chemicals,CO,0,0,33.0,0.99
221,2013,2.0299,3.2316,6.4284,10.7846,textiles,SE,0,0,28.8,2.45
222,2013,2.8435,6.0849,6.3635,8.2678,metals,SE,0,0,35.2,2.17
223,2013,1.4568,3.6417,9.8527,5.6537,machinery,N,1,0,35.6,0.21
224,2013,2.847,4.8111,11.6433,7.0951,pharma,CO,0,0,37.0,0.13
225,2013,-1.0424,2.2891,3.8265,6.149,textiles,NE,0,0,22.4,2.13
226,2013,3.4757,5.398,8.0748,11.1378,pharma,N,1,0,59.8,0.23
227,2013,2.1084,6.5141,8.0614,6.6514,food,NE,0,0,31.5,2.83
228,2013,-0.0595,4.629,7.6328,3.8926,metals,N,0,1,4.0,2.8
229,2013,3.326,5.4265,10.4189,7.9695,machinery,SE,1,0,13.0,2.88
230,2013,1.821,5.6222,5.4081,9.1793,food,SE,0,0,4.0,0.8
231,2013,3.7543,5.4041,9.7058,9.4311,food,SE,0,1,28.3,0.84
232,2013,0.487,2.5345,8.0016,8.1987,chemicals,N,0,0,26.2,0.61
233,2013,2.1642,5.8269,7.4901,7.9233,pharma,NE,0,0,21.0,0.19
