id,year,age,experience,prior_wage,training,employed,education
612,2012,27,5,21.07,1,1,14
612,2013,28,6,15.25,1,1,14
612,2014,29,7,18.89,1,1,14
612,2015,30,11,18.17,1,1,14
613,2010,25,3,15.79,1,1,10
613,2011,26,4,13.81,1,1,10
613,2012,27,5,14.16,1,1,10
613,2013,28,6,10.82,1,1,10
613,2014,29,8,17.55,1,1,10
613,2015,30,9,16.95,1,1,10
614,2010,25,4,22.18,1,1,14
614,2011,26,6,25.9,1,1,14
614,2012,27,5,17.41,1,1,14
614,2013,28,6,21.92,1,1,14
614,2014,29,7,24.0,1,1,14
614,2015,30,9,22.78,1,1,14
615,2010,25,4,12.12,1,1,16
615,2011,26,4,14.42,0,1,16
615,2012,27,5,18.3,1,1,16
615,2013,28,8,21.28,1,1,16
615,2014,29,7,19.04,1,1,16
615,2015,30,8,21.13,1,1,16
616,2010,25,3,19.25,1,1,10
616,2011,26,4,18.16,1,1,10
616,2012,27,5,19.91,1,1,10
616,2013,28,8,22.79,1,1,10
616,2014,29,7,17.94,1,1,10
616,2015,30,9,22.76,1,1,10
617,2010,25,3,19.02,1,1,12
617,2011,26,6,22.05,1,1,12
617,2012,27,5,19.58,1,1,12
617,2013,28,7,16.39,1,1,12
617,2014,29,7,20.79,1,1,12
617,2015,30,8,18.85,1,1,12
618,2010,25,3,17.92,1,1,16
618,2011,26,4,18.48,1,1,16
618,2012,27,5,18.5,1,1,16
618,2013,28,7,18.33,1,1,16
618,2014,29,7,20.72,1,1,16
618,2015,30,10,15.09,1,1,16
619,2010,25,3,12.74,1,1,10
619,2011,26,4,14.3,1,1,10
619,2012,27,6,19.97,1,1,10
619,2013,28,6,22.29,1,1,10
619,2014,29,7,20.98,1,1,10
619,2015,30,9,17.01,1,1,10
620,2010,25,4,17.28,0,1,12
620,2011,26,4,16.84,0,1,12
620,2012,27,5,14.76,1,1,12
620,2013,28,6,17.88,1,1,12
620,2014,29,8,18.28,1,1,12
620,2015,30,10,23.27,1,1,12
621,2010,25,3,15.37,1,1,14
621,2011,26,5,19.99,1,1,14
621,2012,27,5,20.81,1,1,14
621,2013,28,6,22.58,1,1,14
621,2014,29,7,19.86,1,1,14
621,2015,30,9,19.18,1,1,14
622,2010,25,6,19.88,1,1,12
622,2011,26,6,23.55,1,1,12
622,2012,27,5,20.43,1,1,12
622,2013,28,7,22.43,1,1,12
622,2014,29,7,26.95,1,1,12
622,2015,30,8,20.78,1,1,12
623,2010,25,3,19.59,1,1,16
623,2011,26,4,19.95,1,1,16
623,2012,27,6,18.34,1,1,16
623,2013,28,6,20.39,1,1,16
623,2014,29,7,21.64,1,1,16
623,2015,30,8,18.99,1,1,16
624,2010,25,3,18.95,1,1,14
624,2011,26,5,23.23,1,1,14
624,2012,27,7,19.79,1,1,14
624,2013,28,7,20.82,1,1,14
624,2014,29,7,22.74,1,1,14
624,2015,30,9,23.97,1,1,14
625,2010,25,5,16.54,1,1,10
625,2011,26,4,15.13,1,1,10
625,2012,27,6,16.06,1,1,10
625,2013,28,6,18.74,1,1,10
625,2014,29,7,14.67,1,1,10
625,2015,30,8,20.56,1,1,10
626,2010,25,3,14.33,1,1,14
626,2011,26,4,16.7,1,1,14
626,2012,27,6,15.76,0,1,14
626,2013,28,7,18.99,1,1,14
626,2014,29,7,18.92,1,0,14
626,2015,30,9,21.98,1,1,14
627,2010,25,3,14.87,0,1,10
627,2011,26,4,17.01,0,1,10
627,2012,27,6,16.51,0,1,10
627,2013,28,6,18.16,1,1,10
627,2014,29,8,18.92,1,1,10
627,2015,30,9,16.08,1,1,10
628,2010,25,4,16.54,1,1,10
628,2011,26,5,21.4,1,1,10
628,2012,27,7,21.35,1,1,10
628,2013,28,7,19.0,1,1,10
628,2014,29,8,16.08,0,1,10
628,2015,30,9,16.59,1,1,10
629,2010,25,4,19.4,1,1,12
629,2011,26,6,21.46,1,1,12
629,2012,27,5,20.18,1,1,12
629,2013,28,6,19.69,1,1,12
629,2014,29,7,21.48,1,1,12
629,2015,30,8,20.83,1,1,12
630,2010,25,4,13.15,0,0,12
630,2011,26,4,14.11,0,0,12
630,2012,27,6,16.73,0,0,12
630,2013,28,6,17.96,1,1,12
630,2014,29,7,16.46,1,1,12
630,2015,30,10,17.86,1,1,12
631,2010,25,4,18.4,1,1,12
631,2011,26,5,24.49,1,1,12
631,2012,27,5,18.89,1,1,12
631,2013,28,6,17.84,1,1,12
631,2014,29,9,21.73,1,1,12
631,2015,30,8,21.28,1,1,12
632,2010,25,3,14.73,1,1,16
632,2011,26,4,17.92,1,1,16
632,2012,27,6,17.32,1,1,16
632,2013,28,6,14.94,1,1,16
632,2014,29,8,18.67,1,1,16
632,2015,30,8,17.33,1,1,16
633,2010,25,4,16.57,1,0,16
633,2011,26,4,16.86,1,1,16
633,2012,27,5,17.68,1,1,16
633,2013,28,6,16.1,1,1,16
633,2014,29,7,18.59,1,1,16
633,2015,30,9,19.57,1,1,16
634,2010,25,5,18.08,1,1,12
634,2011,26,4,15.99,1,1,12
634,2012,27,5,14.18,1,1,12
634,2013,28,7,18.3,1,1,12
634,2014,29,7,16.53,1,1,12
634,2015,30,9,14.73,1,1,12
635,2010,25,3,15.16,1,1,16
635,2011,26,5,11.41,0,1,16
635,2012,27,6,13.39,1,1,16
635,2013,28,6,13.79,1,1,16
635,2014,29,7,12.61,1,1,16
635,2015,30,8,13.77,1,1,16
636,2010,25,4,14.93,0,1,14
636,2011,26,5,20.68,1,1,14
636,2012,27,6,22.22,1,1,14
636,2013,28,6,16.64,1,1,14
636,2014,29,9,21.36,1,1,14
636,2015,30,8,21.59,1,1,14
637,2010,25,3,12.96,1,1,14
637,2011,26,6,18.65,1,1,14
637,2012,27,6,18.38,1,1,14
637,2013,28,6,16.07,1,1,14
637,2014,29,8,19.72,1,1,14
637,2015,30,9,16.8,1,1,14
638,2010,25,4,11.02,0,1,16
638,2011,26,4,14.77,1,1,16
638,2012,27,6,19.21,1,1,16
638,2013,28,8,17.44,0,1,16
638,2014,29,8,18.27,1,1,16
638,2015,30,9,13.75,1,0,16
639,2010,25,3,12.87,0,0,16
639,2011,26,6,18.67,1,1,16
639,2012,27,5,12.15,0,1,16
639,2013,28,8,15.94,0,1,16
639,2014,29,7,18.14,1,1,16
639,2015,30,9,18.26,1,1,16
640,2010,25,4,15.55,1,1,14
640,2011,26,6,16.23,1,1,14
640,2012,27,5,16.49,1,1,14
640,2013,28,6,17.7,0,1,14
640,2014,29,8,16.45,1,1,14
640,2015,30,8,17.23,1,1,14
641,2010,25,4,22.09,1,1,10
641,2011,26,4,21.49,1,1,10
641,2012,27,5,17.41,1,1,10
641,2013,28,7,20.9,1,1,10
641,2014,29,7,24.73,1,1,10
641,2015,30,9,25.99,1,1,10
642,2010,25,3,20.68,1,1,14
642,2011,26,5,17.5,1,0,14
642,2012,27,6,14.88,1,1,14
642,2013,28,6,17.77,1,1,14
642,2014,29,11,18.81,1,1,14
642,2015,30,9,21.7,1,1,14
643,2010,25,5,15.17,0,1,14
643,2011,26,4,14.83,0,1,14
643,2012,27,5,15.33,1,1,14
643,2013,28,6,14.25,1,1,14
643,2014,29,7,17.33,0,1,14
643,2015,30,8,17.81,0,0,14
644,2010,25,4,17.45,1,1,16
644,2011,26,4,15.67,1,1,16
644,2012,27,5,17.45,1,1,16
644,2013,28,6,16.2,1,1,16
644,2014,29,8,19.47,1,1,16
644,2015,30,9,18.29,1,1,16
645,2010,25,3,17.53,0,1,14
645,2011,26,5,16.35,1,1,14
645,2012,27,6,16.43,0,1,14
645,2013,28,7,15.87,1,1,14
645,2014,29,7,15.51,1,1,14
645,2015,30,9,17.97,1,0,14
646,2010,25,5,10.86,0,1,16
646,2011,26,5,10.8,0,1,16
646,2012,27,5,13.37,0,1,16
646,2013,28,6,13.66,0,1,16
646,2014,29,8,12.33,1,0,16
646,2015,30,10,14.7,1,1,16
647,2010,25,4,15.32,1,1,16
647,2011,26,5,14.26,1,1,16
647,2012,27,5,17.55,1,1,16
647,2013,28,6,16.68,0,1,16
647,2014,29,8,19.76,1,1,16
647,2015,30,8,18.63,1,1,16
648,2010,25,3,10.91,1,1,12
648,2011,26,4,16.56,1,1,12
648,2012,27,5,16.42,0,1,12
648,2013,28,10,21.55,1,1,12
648,2014,29,8,23.22,1,1,12
648,2015,30,9,17.62,1,1,12
649,2010,25,3,16.21,1,1,14
649,2011,26,4,17.5,1,1,14
649,2012,27,6,19.79,1,1,14
649,2013,28,6,17.7,1,1,14
649,2014,29,7,17.83,1,1,14
649,2015,30,9,18.53,1,1,14
650,2010,25,3,23.51,1,1,10
650,2011,26,5,23.17,1,1,10
650,2012,27,6,20.23,1,1,10
650,2013,28,6,18.61,1,1,10
650,2014,29,7,23.97,1,1,10
650,2015,30,8,25.02,1,1,10
651,2010,25,3,18.76,1,1,12
651,2011,26,4,19.8,1,1,12
651,2012,27,5,19.61,1,1,12
651,2013,28,8,19.41,1,1,12
651,2014,29,8,20.85,1,1,12
651,2015,30,9,19.5,1,1,12
652,2010,25,3,17.65,0,1,16
652,2011,26,4,13.54,1,1,16
652,2012,27,6,17.95,1,1,16
652,2013,28,6,18.24,1,1,16
652,2014,29,7,20.63,1,1,16
652,2015,30,10,17.14,1,1,16
653,2010,25,3,12.33,0,1,16
653,2011,26,4,16.84,1,1,16
653,2012,27,6,17.92,1,1,16
653,2013,28,6,17.29,1,1,16
653,2014,29,7,17.4,1,1,16
653,2015,30,8,18.08,1,1,16
654,2010,25,3,23.88,1,1,10
654,2011,26,5,24.97,1,1,10
654,2012,27,5,24.76,1,1,10
654,2013,28,8,21.94,1,1,10
654,2014,29,9,26.22,1,1,10
654,2015,30,9,23.98,1,1,10
655,2010,25,3,14.18,1,1,16
655,2011,26,4,13.11,1,1,16
655,2012,27,5,21.45,1,1,16
655,2013,28,6,17.26,1,0,16
655,2014,29,7,19.69,1,1,16
655,2015,30,9,22.05,1,1,16
656,2010,25,3,19.96,1,1,14
656,2011,26,5,16.5,1,1,14
656,2012,27,5,20.62,1,1,14
656,2013,28,6,18.28,1,1,14
656,2014,29,9,18.31,1,1,14
656,2015,30,8,20.68,1,1,14
657,2010,25,4,16.34,1,1,12
657,2011,26,5,16.84,1,1,12
657,2012,27,5,16.09,1,1,12
657,2013,28,6,16.12,1,1,12
657,2014,29,7,20.72,1,1,12
657,2015,30,10,21.89,1,1,12
658,2010,25,3,18.52,1,1,16
658,2011,26,4,17.91,1,1,16
658,2012,27,5,19.61,1,1,16
658,2013,28,7,13.61,1,1,16
658,2014,29,7,19.65,1,1,16
658,2015,30,8,22.41,1,1,16
659,2010,25,4,15.88,1,1,16
659,2011,26,4,17.15,1,1,16
659,2012,27,5,17.01,1,1,16
659,2013,28,8,20.2,1,1,16
659,2014,29,8,18.45,1,1,16
659,2015,30,8,18.88,1,1,16
660,2010,25,3,13.73,1,1,10
660,2011,26,4,16.77,1,1,10
660,2012,27,5,14.21,0,1,10
660,2013,28,7,18.88,1,1,10
660,2014,29,8,14.7,1,1,10
660,2015,30,9,19.43,1,1,10
661,2010,25,3,15.34,1,1,14
661,2011,26,5,14.25,1,1,14
661,2012,27,5,16.19,1,1,14
661,2013,28,7,13.51,1,1,14
661,2014,29,8,17.83,1,1,14
661,2015,30,9,19.94,1,1,14
662,2010,25,3,17.43,1,1,16
662,2011,26,4,18.32,1,1,16
662,2012,27,6,15.57,0,1,16
662,2013,28,6,18.86,0,1,16
662,2014,29,7,20.41,1,1,16
662,2015,30,8,17.32,1,1,16
663,2010,25,4,17.68,1,1,10
663,2011,26,5,18.29,1,1,10
663,2012,27,7,15.36,1,1,10
663,2013,28,6,17.05,1,1,10
663,2014,29,8,18.79,1,1,10
663,2015,30,9,17.52,0,1,10
664,2010,25,3,15.56,1,0,16
664,2011,26,5,15.03,0,1,16
664,2012,27,6,19.16,1,0,16
664,2013,28,7,19.25,1,1,16
664,2014,29,8,18.62,1,1,16
664,2015,30,9,16.36,1,1,16
665,2010,25,4,17.94,1,1,10
665,2011,26,5,18.4,1,1,10
665,2012,27,5,18.68,1,1,10
665,2013,28,7,17.4,1,1,10
665,2014,29,8,21.18,1,1,10
665,2015,30,9,18.83,1,1,10
666,2010,25,3,16.01,1,1,10
666,2011,26,5,17.78,1,1,10
666,2012,27,5,16.94,1,1,10
666,2013,28,6,16.69,1,1,10
666,2014,29,10,20.29,1,1,10
666,2015,30,8,16.76,1,1,10
667,2010,25,3,19.14,1,1,14
667,2011,26,4,17.78,1,1,14
667,2012,27,7,19.38,1,1,14
667,2013,28,6,20.65,1,1,14
667,2014,29,8,26.68,1,1,14
667,2015,30,8,20.5,1,1,14
668,2010,25,5,12.13,0,1,16
668,2011,26,5,9.67,1,0,16
668,2012,27,5,11.73,1,1,16
668,2013,28,7,13.2,0,0,16
668,2014,29,7,12.77,0,1,16
668,2015,30,8,13.82,0,0,16
669,2010,25,3,17.14,1,1,14
669,2011,26,4,17.13,1,1,14
669,2012,27,6,20.56,1,1,14
669,2013,28,8,23.06,1,1,14
669,2014,29,8,21.45,1,1,14
669,2015,30,8,20.1,1,1,14
670,2010,25,3,18.26,1,1,10
670,2011,26,6,21.58,1,1,10
670,2012,27,5,18.19,1,1,10
670,2013,28,8,21.93,1,1,10
670,2014,29,7,20.77,1,1,10
670,2015,30,8,23.95,1,1,10
671,2010,25,4,11.72,0,0,12
671,2011,26,5,15.26,0,0,12
671,2012,27,6,16.23,1,1,12
671,2013,28,8,17.52,0,1,12
671,2014,29,8,16.27,1,1,12
671,2015,30,8,15.66,0,0,12
672,2010,25,3,15.16,1,1,16
672,2011,26,5,15.84,1,1,16
672,2012,27,6,13.63,1,1,16
672,2013,28,7,17.33,1,1,16
672,2014,29,7,20.86,1,1,16
672,2015,30,9,21.25,1,1,16
673,2010,25,4,19.17,1,1,12
673,2011,26,5,18.13,1,1,12
673,2012,27,5,17.32,1,1,12
673,2013,28,6,17.87,1,1,12
673,2014,29,7,20.94,1,1,12
673,2015,30,9,17.86,1,1,12
674,2010,25,3,13.33,1,1,16
674,2011,26,4,11.15,1,1,16
674,2012,27,6,14.47,1,1,16
674,2013,28,7,20.77,1,1,16
674,2014,29,8,17.16,1,1,16
674,2015,30,8,16.54,1,1,16
675,2010,25,3,16.09,1,1,14
675,2011,26,5,17.57,1,1,14
675,2012,27,8,17.48,1,1,14
675,2013,28,6,13.54,1,1,14
675,2014,29,8,15.02,1,1,14
675,2015,30,8,19.17,1,1,14
676,2010,25,3,14.43,1,1,14
676,2011,26,8,19.72,1,1,14
676,2012,27,5,14.07,1,1,14
676,2013,28,6,17.12,1,1,14
676,2014,29,7,14.0,1,1,14
676,2015,30,9,15.96,1,1,14
677,2010,25,4,22.21,1,1,14
677,2011,26,6,23.76,1,1,14
677,2012,27,6,17.47,1,1,14
677,2013,28,6,24.2,1,1,14
677,2014,29,8,21.4,1,1,14
677,2015,30,8,23.96,1,1,14
678,2010,25,6,19.54,1,1,14
678,2011,26,5,21.35,1,1,14
678,2012,27,5,21.18,1,1,14
678,2013,28,6,18.28,1,1,14
678,2014,29,8,19.43,1,1,14
678,2015,30,8,20.43,1,1,14
679,2010,25,3,21.58,1,1,14
679,2011,26,4,17.56,1,1,14
679,2012,27,5,19.78,1,1,14
679,2013,28,6,18.13,1,1,14
679,2014,29,7,21.81,1,1,14
679,2015,30,9,23.69,1,1,14
680,2010,25,3,15.07,1,1,12
680,2011,26,7,20.62,1,1,12
680,2012,27,6,19.83,0,0,12
680,2013,28,6,16.2,1,1,12
680,2014,29,7,15.63,1,1,12
680,2015,30,8,23.55,1,1,12
681,2010,25,3,13.01,0,0,14
681,2011,26,6,14.96,1,1,14
681,2012,27,6,17.54,1,1,14
681,2013,28,6,14.83,1,1,14
681,2014,29,7,16.4,1,1,14
681,2015,30,8,19.55,1,1,14
682,2010,25,3,14.16,1,1,10
682,2011,26,4,20.14,1,1,10
682,2012,27,5,15.49,1,1,10
682,2013,28,7,16.17,1,1,10
682,2014,29,8,18.86,1,1,10
682,2015,30,8,21.07,1,1,10
683,2010,25,3,18.6,0,1,10
683,2011,26,5,16.37,1,1,10
683,2012,27,5,17.76,1,1,10
683,2013,28,7,20.3,1,1,10
683,2014,29,7,20.8,1,1,10
683,2015,30,9,22.87,1,1,10
684,2010,25,3,13.41,1,1,12
684,2011,26,5,19.09,1,1,12
684,2012,27,6,13.18,0,1,12
684,2013,28,8,16.87,1,1,12
684,2014,29,8,20.51,0,1,12
684,2015,30,9,17.75,0,1,12
685,2010,25,3,15.63,0,1,16
685,2011,26,4,20.49,1,1,16
685,2012,27,6,18.37,1,1,16
685,2013,28,6,21.65,1,1,16
685,2014,29,8,22.23,1,1,16
685,2015,30,8,23.67,1,1,16
686,2010,25,3,13.68,0,1,10
686,2011,26,5,16.0,1,1,10
686,2012,27,6,17.91,0,1,10
686,2013,28,6,14.11,1,1,10
686,2014,29,8,16.74,1,1,10
686,2015,30,8,20.38,1,1,10
687,2010,25,4,15.8,0,1,16
687,2011,26,4,12.53,0,1,16
687,2012,27,6,14.88,0,1,16
687,2013,28,7,18.7,1,1,16
687,2014,29,9,20.72,1,1,16
687,2015,30,9,20.32,1,1,16
688,2010,25,3,17.17,1,0,12
688,2011,26,4,17.1,1,1,12
688,2012,27,6,18.95,1,1,12
688,2013,28,6,22.88,1,1,12
688,2014,29,8,20.66,1,1,12
688,2015,30,8,22.28,1,1,12
689,2010,25,4,19.03,1,1,16
689,2011,26,4,15.63,1,1,16
689,2012,27,6,18.11,1,1,16
689,2013,28,6,17.89,1,1,16
689,2014,29,8,21.52,1,1,16
689,2015,30,8,20.87,1,1,16
690,2010,25,3,16.15,1,1,16
690,2011,26,4,17.75,1,1,16
690,2012,27,5,16.26,1,1,16
690,2013,28,6,16.04,1,1,16
690,2014,29,7,18.15,1,1,16
690,2015,30,9,21.6,1,1,16
691,2010,25,3,21.72,1,1,16
691,2011,26,6,21.35,1,1,16
691,2012,27,5,22.16,1,1,16
691,2013,28,6,19.7,1,1,16
691,2014,29,7,20.69,1,1,16
691,2015,30,8,20.39,1,1,16
692,2010,25,3,15.26,1,1,16
692,2011,26,5,13.6,0,1,16
692,2012,27,7,15.69,1,1,16
692,2013,28,7,15.04,0,0,16
692,2014,29,7,18.84,1,1,16
692,2015,30,8,18.48,1,1,16
693,2010,25,3,15.1,1,1,12
693,2011,26,5,19.14,1,1,12
693,2012,27,7,18.78,1,1,12
693,2013,28,7,16.98,1,1,12
693,2014,29,8,13.56,1,1,12
693,2015,30,9,23.3,1,1,12
694,2010,25,3,18.19,1,1,10
694,2011,26,4,19.86,1,1,10
694,2012,27,6,20.63,1,1,10
694,2013,28,6,16.85,1,1,10
694,2014,29,8,19.61,1,1,10
694,2015,30,8,18.78,1,1,10
695,2010,25,3,14.58,1,1,14
695,2011,26,4,13.96,1,1,14
695,2012,27,6,19.27,1,1,14
695,2013,28,6,19.23,1,1,14
695,2014,29,7,14.43,1,1,14
695,2015,30,9,20.52,0,1,14
696,2010,25,3,15.35,1,1,16
696,2011,26,5,18.47,1,1,16
696,2012,27,5,16.64,1,1,16
696,2013,28,6,17.64,1,1,16
696,2014,29,7,22.52,1,1,16
696,2015,30,9,20.01,1,1,16
697,2010,25,4,14.25,0,1,10
697,2011,26,4,16.3,0,0,10
697,2012,27,7,13.36,1,0,10
697,2013,28,6,15.18,0,1,10
697,2014,29,8,16.69,1,1,10
697,2015,30,8,15.16,0,1,10
698,2010,25,3,22.98,1,1,10
698,2011,26,4,19.2,1,1,10
698,2012,27,6,21.6,1,1,10
698,2013,28,6,24.33,0,1,10
698,2014,29,7,19.89,1,1,10
698,2015,30,8,20.93,1,1,10
699,2010,25,3,20.47,0,1,12
699,2011,26,4,15.92,0,1,12
699,2012,27,7,14.58,1,1,12
699,2013,28,6,18.58,1,1,12
699,2014,29,7,19.18,1,1,12
699,2015,30,8,20.71,1,1,12
700,2010,25,4,15.98,1,1,10
700,2011,26,4,16.16,1,1,10
700,2012,27,6,15.69,1,1,10
700,2013,28,6,13.24,1,1,10
700,2014,29,7,19.64,1,1,10
700,2015,30,8,14.92,0,0,10
701,2010,25,4,17.52,1,1,12
701,2011,26,5,20.56,1,1,12
701,2012,27,5,16.39,1,1,12
701,2013,28,8,20.95,1,1,12
701,2014,29,7,18.05,1,1,12
701,2015,30,8,21.03,1,1,12
702,2010,25,4,13.26,1,1,16
702,2011,26,4,19.03,1,1,16
702,2012,27,5,17.37,1,1,16
702,2013,28,6,19.35,1,1,16
702,2014,29,7,16.36,1,1,16
702,2015,30,8,17.58,1,1,16
703,2010,25,3,12.03,0,0,16
703,2011,26,6,15.97,1,1,16
703,2012,27,6,10.13,1,1,16
703,2013,28,6,16.17,1,0,16
703,2014,29,9,18.51,1,1,16
703,2015,30,9,17.82,0,1,16
704,2010,25,4,16.78,0,1,14
704,2011,26,5,16.29,0,0,14
704,2012,27,5,13.73,1,0,14
704,2013,28,6,16.3,0,1,14
704,2014,29,7,15.7,0,1,14
704,2015,30,9,16.96,0,1,14
705,2010,25,3,17.52,1,1,14
705,2011,26,5,21.4,1,1,14
705,2012,27,7,18.84,1,1,14
705,2013,28,6,18.96,1,1,14
705,2014,29,7,20.7,1,1,14
705,2015,30,10,18.27,1,1,14
706,2010,25,3,17.65,1,0,14
706,2011,26,5,13.4,1,0,14
706,2012,27,6,13.92,1,1,14
706,2013,28,8,17.37,1,1,14
706,2014,29,8,16.58,1,1,14
706,2015,30,8,16.73,0,1,14
707,2010,25,3,21.52,1,1,10
707,2011,26,5,20.6,1,1,10
707,2012,27,5,21.7,1,1,10
707,2013,28,7,22.12,1,1,10
707,2014,29,7,21.24,1,1,10
707,2015,30,8,25.65,1,1,10
708,2010,25,4,8.71,0,1,16
708,2011,26,4,11.65,0,1,16
708,2012,27,5,11.05,1,1,16
708,2013,28,6,14.1,1,1,16
708,2014,29,7,15.3,1,1,16
708,2015,30,8,16.53,0,1,16
709,2010,25,3,20.84,1,1,12
709,2011,26,4,21.3,1,1,12
709,2012,27,7,23.18,1,1,12
709,2013,28,6,25.74,1,1,12
709,2014,29,8,20.96,1,1,12
709,2015,30,8,21.19,1,1,12
710,2010,25,3,18.43,1,1,14
710,2011,26,5,22.56,1,1,14
710,2012,27,5,15.75,1,1,14
710,2013,28,6,17.64,1,1,14
710,2014,29,8,19.26,1,1,14
710,2015,30,8,19.23,1,1,14
711,2010,25,4,13.43,1,1,12
711,2011,26,4,15.65,1,1,12
711,2012,27,5,15.06,1,1,12
711,2013,28,6,16.44,1,1,12
711,2014,29,7,18.72,1,1,12
711,2015,30,8,16.02,1,1,12
712,2010,25,4,16.35,1,1,12
712,2011,26,6,16.33,1,1,12
712,2012,27,5,13.49,1,1,12
712,2013,28,7,16.22,1,1,12
712,2014,29,7,16.83,1,1,12
712,2015,30,8,16.5,1,1,12
713,2010,25,4,20.36,1,1,14
713,2011,26,6,17.7,1,1,14
713,2012,27,5,16.27,1,1,14
713,2013,28,6,17.35,1,1,14
713,2014,29,7,18.56,1,1,14
713,2015,30,8,20.59,1,1,14
714,2010,25,3,16.04,1,1,16
714,2011,26,5,18.98,1,1,16
714,2012,27,6,15.76,1,1,16
714,2013,28,7,16.15,1,1,16
714,2014,29,7,19.92,1,1,16
714,2015,30,8,19.95,1,1,16
715,2010,25,4,19.44,1,1,14
715,2011,26,4,16.77,1,1,14
715,2012,27,6,23.21,1,1,14
715,2013,28,6,19.59,1,1,14
715,2014,29,7,21.85,1,1,14
715,2015,30,8,24.44,1,1,14
716,2010,25,3,16.82,1,1,12
716,2011,26,4,19.21,1,1,12
716,2012,27,7,19.93,1,1,12
716,2013,28,7,18.63,1,1,12
716,2014,29,7,19.43,1,1,12
716,2015,30,8,21.12,1,1,12
717,2010,25,3,17.46,1,1,14
717,2011,26,4,17.98,1,1,14
717,2012,27,5,15.7,1,1,14
717,2013,28,6,18.84,1,1,14
717,2014,29,8,21.01,1,1,14
717,2015,30,8,21.97,1,1,14
718,2010,25,3,14.95,1,1,12
718,2011,26,4,17.29,1,1,12
718,2012,27,6,20.6,1,1,12
718,2013,28,6,16.62,0,1,12
718,2014,29,7,19.37,1,1,12
718,2015,30,9,17.78,1,1,12
719,2010,25,3,16.05,0,1,12
719,2011,26,4,16.1,1,1,12
719,2012,27,7,15.95,1,1,12
719,2013,28,6,16.27,1,1,12
719,2014,29,8,20.67,1,1,12
719,2015,30,8,18.41,1,1,12
720,2010,25,4,17.57,1,1,14
720,2011,26,4,15.65,1,1,14
720,2012,27,5,16.21,1,1,14
720,2013,28,7,20.5,1,1,14
720,2014,29,8,21.61,1,1,14
720,2015,30,8,17.21,1,1,14
721,2010,25,4,10.77,1,1,10
721,2011,26,4,12.94,0,1,10
721,2012,27,5,14.12,0,1,10
721,2013,28,6,15.13,1,1,10
721,2014,29,8,18.13,1,1,10
721,2015,30,8,13.95,1,1,10
722,2010,25,3,11.68,0,0,14
722,2011,26,5,14.52,0,0,14
722,2012,27,6,16.96,0,0,14
722,2013,28,8,14.41,0,0,14
722,2014,29,7,20.13,1,0,14
722,2015,30,8,15.75,0,1,14
723,2010,25,3,17.04,1,1,10
723,2011,26,5,16.6,1,1,10
723,2012,27,5,18.5,1,1,10
723,2013,28,6,17.28,1,1,10
723,2014,29,8,15.97,1,1,10
723,2015,30,8,21.64,1,1,10
724,2010,25,3,15.08,0,1,12
724,2011,26,5,18.19,0,1,12
724,2012,27,6,17.55,1,1,12
724,2013,28,7,19.76,1,1,12
724,2014,29,7,18.51,1,1,12
724,2015,30,9,18.74,1,1,12
725,2010,25,4,16.44,1,1,12
725,2011,26,4,15.78,1,1,12
725,2012,27,6,14.24,1,1,12
725,2013,28,7,17.55,1,1,12
725,2014,29,7,21.19,1,1,12
725,2015,30,8,21.5,1,1,12
726,2010,25,3,17.98,1,1,10
726,2011,26,4,15.67,1,1,10
726,2012,27,6,16.73,1,1,10
726,2013,28,6,18.86,1,1,10
726,2014,29,7,16.46,1,1,10
726,2015,30,9,18.43,1,1,10
727,2010,25,3,18.31,1,1,12
727,2011,26,4,20.35,1,1,12
727,2012,27,5,15.22,1,1,12
727,2013,28,7,20.18,1,1,12
727,2014,29,8,17.98,1,1,12
727,2015,30,9,20.38,1,1,12
728,2010,25,4,11.28,1,1,10
728,2011,26,5,18.96,1,1,10
728,2012,27,5,13.65,1,0,10
728,2013,28,7,19.21,1,1,10
728,2014,29,7,21.24,1,1,10
728,2015,30,9,17.5,1,1,10
729,2010,25,3,13.22,1,0,10
729,2011,26,4,15.93,1,1,10
729,2012,27,6,16.8,1,1,10
729,2013,28,9,19.85,1,1,10
729,2014,29,7,17.9,1,1,10
729,2015,30,8,15.54,1,1,10
730,2010,25,3,15.95,1,1,12
730,2011,26,4,17.67,1,1,12
730,2012,27,5,18.76,1,1,12
730,2013,28,6,21.58,1,1,12
730,2014,29,7,19.23,1,1,12
730,2015,30,10,19.09,1,1,12
731,2010,25,3,13.02,1,1,16
731,2011,26,4,11.34,1,1,16
731,2012,27,5,16.75,0,1,16
731,2013,28,6,14.31,0,1,16
731,2014,29,7,15.54,0,0,16
731,2015,30,8,15.68,1,0,16
732,2010,25,3,13.83,1,1,10
732,2011,26,4,16.84,1,1,10
732,2012,27,5,19.17,1,1,10
732,2013,28,6,20.94,1,1,10
732,2014,29,8,21.0,1,1,10
732,2015,30,8,23.13,1,1,10
733,2010,25,3,9.61,0,1,14
733,2011,26,5,13.05,0,1,14
733,2012,27,5,11.8,0,1,14
733,2013,28,8,15.13,1,1,14
733,2014,29,7,16.29,1,1,14
733,2015,30,9,14.78,1,1,14
734,2010,25,3,19.68,1,1,14
734,2011,26,5,21.13,1,1,14
734,2012,27,6,23.65,1,1,14
734,2013,28,7,22.36,1,1,14
734,2014,29,8,25.85,1,1,14
