id,year,rating,income,debt_ratio,age,size,profitability,sector
428,2017,2,9.2873,0.2772,7.9,9.1212,0.0666,5
428,2018,0,9.0489,0.353,8.9,8.7668,0.0824,5
428,2019,3,9.1229,0.3349,9.9,8.9663,0.0493,5
429,2015,3,9.796,0.3047,16.5,9.3679,0.0727,5
429,2016,3,9.7366,0.2491,17.5,9.3236,0.1078,5
429,2017,2,9.8608,0.2862,18.5,9.3555,0.0975,5
429,2018,3,9.6173,0.2333,19.5,9.3052,0.0413,5
429,2019,3,9.7921,0.3215,20.5,9.5028,0.0503,5
430,2015,0,10.5122,0.6867,31.9,6.469,0.1084,1
430,2016,0,10.54,0.7019,32.9,6.1217,0.08,1
430,2017,1,10.6258,0.6884,33.9,6.2073,0.0827,1
430,2018,1,10.5487,0.8032,34.9,6.2874,0.018,1
430,2019,0,10.8813,0.8071,35.9,6.3689,-0.003,1
431,2015,1,10.1765,0.4268,41.4,10.0263,0.0369,1
431,2016,1,9.9119,0.3647,42.4,10.0804,0.0811,1
431,2017,3,10.0108,0.5159,43.4,10.2182,0.0325,1
431,2018,3,10.0355,0.3717,44.4,10.0915,0.0907,1
431,2019,0,9.9318,0.458,45.4,10.0694,0.0738,1
432,2015,2,9.8045,0.3489,15.6,9.4401,0.0774,4
432,2016,1,9.5968,0.3319,16.6,9.3888,0.0541,4
432,2017,0,9.4168,0.4592,17.6,9.4592,0.0131,4
432,2018,1,9.1435,0.4707,18.6,9.4194,0.0376,4
432,2019,0,9.5334,0.3025,19.6,9.5536,0.0476,4
433,2015,1,11.0522,0.1466,49.6,9.0722,0.0676,5
433,2016,0,10.877,0.1284,50.6,8.9908,0.0058,5
433,2017,2,11.08,0.1168,51.6,9.1212,0.0404,5
433,2018,3,11.1088,0.1583,52.6,8.7664,0.1102,5
433,2019,2,10.9703,0.2099,53.6,8.9363,0.0204,5
434,2015,2,10.9455,0.461,19.6,8.9721,0.0679,2
434,2016,2,11.0436,0.4271,20.6,9.0353,0.092,2
434,2017,0,10.8942,0.3815,21.6,9.2441,0.0319,2
434,2018,2,10.8997,0.4848,22.6,9.1428,0.0593,2
434,2019,3,10.9039,0.5263,23.6,9.0195,0.0655,2
435,2015,3,11.1287,0.2307,10.8,10.1371,0.0985,3
435,2016,3,11.3673,0.2816,11.8,9.7488,0.116,3
435,2017,2,11.5007,0.1358,12.8,9.8086,0.0357,3
435,2018,3,11.5058,0.3083,13.8,9.9175,0.0741,3
435,2019,3,11.1643,0.2955,14.8,9.8297,0.0761,3
436,2015,1,10.2746,0.541,42.6,10.074,0.0642,1
436,2016,2,10.584,0.5502,43.6,10.0076,0.0996,1
436,2017,2,10.3062,0.5158,44.6,10.1963,0.075,1
436,2018,0,10.2517,0.5542,45.6,10.2767,0.0763,1
436,2019,3,10.3294,0.5889,46.6,10.3422,0.0943,1
437,2015,2,11.095,0.2104,33.3,9.297,0.0843,3
437,2016,3,11.2576,0.3199,34.3,9.4497,0.0871,3
437,2017,2,11.1294,0.3305,35.3,9.3722,0.0736,3
437,2018,3,11.0817,0.3206,36.3,9.4834,0.1204,3
437,2019,2,11.1706,0.4064,37.3,9.4314,0.1153,3
438,2015,3,11.4383,0.2535,37.6,10.8877,0.0961,3
438,2016,2,11.5085,0.1994,38.6,10.8466,0.0797,3
438,2017,3,11.6016,0.2457,39.6,10.7368,0.0608,3
438,2018,0,11.5763,0.275,40.6,10.9023,0.0345,3
438,2019,3,11.7131,0.3316,41.6,10.7219,0.1395,3
439,2015,1,10.1096,0.6462,21.2,7.6058,0.0686,4
439,2016,0,9.8617,0.6081,22.2,7.7332,0.0925,4
439,2017,0,9.9744,0.5693,23.2,7.6525,0.0519,4
439,2018,0,10.0255,0.6349,24.2,7.7416,0.0374,4
439,2019,3,10.1968,0.6971,25.2,7.7718,0.0543,4
440,2015,3,10.6649,0.2959,20.2,8.6628,0.0029,5
440,2016,3,10.7355,0.3684,21.2,8.9002,0.0303,5
440,2017,1,10.5829,0.3835,22.2,8.8485,0.1094,5
440,2018,2,10.6415,0.459,23.2,9.0337,0.0782,5
440,2019,0,10.827,0.3636,24.2,8.8472,0.1213,5
441,2015,2,10.0508,0.2179,34.5,9.6173,0.0285,1
441,2016,3,10.0265,0.2407,35.5,9.6433,0.0445,1
441,2017,1,9.7831,0.222,36.5,9.6849,0.0465,1
441,2018,3,9.8811,0.1938,37.5,9.7606,0.0473,1
441,2019,2,9.9235,0.2769,38.5,9.7762,0.0884,1
442,2015,1,11.6159,0.5794,49.5,8.4409,0.0463,3
442,2016,3,11.8135,0.4715,50.5,8.4218,0.0413,3
442,2017,3,11.8763,0.5843,51.5,8.3281,0.0984,3
442,2018,3,11.7905,0.458,52.5,8.4261,0.1011,3
442,2019,2,11.8477,0.5034,53.5,8.375,0.1191,3
443,2015,2,10.9432,0.3283,17.1,8.4604,0.0645,1
443,2016,0,11.0077,0.2937,18.1,8.4878,0.0675,1
443,2017,0,11.0584,0.3239,19.1,8.5038,0.1124,1
443,2018,1,11.1091,0.3184,20.1,8.4501,0.0523,1
443,2019,2,11.3067,0.3572,21.1,8.4549,0.0775,1
444,2015,1,11.027,0.7112,7.2,8.3566,0.0279,2
444,2016,0,11.2828,0.6251,8.2,8.2927,0.0665,2
444,2017,2,11.4072,0.6379,9.2,8.0957,0.0996,2
444,2018,0,11.2355,0.6568,10.2,8.3625,0.0255,2
444,2019,2,11.3515,0.7502,11.2,8.3056,0.0577,2
445,2015,0,12.6412,0.495,20.1,5.1989,0.1124,4
445,2016,0,12.7916,0.4817,21.1,5.1708,0.0485,4
445,2017,1,12.7587,0.5804,22.1,5.3746,0.0101,4
445,2018,1,12.7282,0.5503,23.1,5.3222,0.0585,4
445,2019,2,12.8437,0.609,24.1,5.5085,0.119,4
446,2015,1,10.3114,0.3303,38.3,9.6596,0.0299,2
446,2016,3,10.3818,0.3083,39.3,9.6903,0.0401,2
446,2017,3,10.324,0.2703,40.3,9.6648,0.0828,2
446,2018,3,10.5703,0.3501,41.3,9.8398,0.0778,2
446,2019,3,10.6178,0.3609,42.3,9.7491,0.0004,2
447,2015,0,10.9113,0.4593,37.6,7.3588,0.0977,1
447,2016,0,11.0867,0.4696,38.6,7.565,0.0686,1
447,2017,3,11.2093,0.4605,39.6,7.4981,0.0627,1
447,2018,3,11.5562,0.3973,40.6,7.609,0.0512,1
447,2019,2,11.2387,0.4665,41.6,7.4576,0.1146,1
448,2015,0,8.627,0.2822,47.2,6.5289,0.0764,1
448,2016,0,8.7453,0.1248,48.2,6.5126,0.0546,1
448,2017,2,8.7056,0.2652,49.2,6.7807,0.0371,1
448,2018,2,8.8332,0.0739,50.2,6.5909,0.0721,1
448,2019,0,8.9039,0.2023,51.2,6.5741,0.0676,1
449,2015,2,11.5451,0.6039,27.3,6.1625,0.0852,5
449,2016,0,11.6145,0.5437,28.3,6.0397,0.005,5
449,2017,0,12.1696,0.4919,29.3,6.1195,0.1075,5
449,2018,3,11.8562,0.5446,30.3,6.2474,0.1013,5
449,2019,1,11.9011,0.5088,31.3,6.0754,0.1154,5
450,2015,1,9.6171,0.4649,28.8,10.0405,0.0962,3
450,2016,1,9.6343,0.4197,29.8,9.8878,0.0491,3
450,2017,0,9.6987,0.5008,30.8,9.9583,0.0461,3
450,2018,2,9.8415,0.5105,31.8,10.1823,-0.0066,3
450,2019,2,9.7404,0.5113,32.8,9.8636,0.0424,3
451,2015,3,10.8902,0.7508,18.7,11.6297,-0.0164,3
451,2016,3,11.0974,0.6554,19.7,11.659,0.0718,3
451,2017,3,11.1698,0.7273,20.7,11.5638,0.026,3
451,2018,0,11.1102,0.7617,21.7,11.7403,0.056,3
451,2019,3,11.5081,0.7116,22.7,11.5825,0.0369,3
452,2015,3,10.8417,0.5131,9.4,7.4515,0.0805,2
452,2016,2,10.8922,0.5202,10.4,7.3349,0.0489,2
452,2017,2,10.9486,0.5415,11.4,7.4862,0.0346,2
452,2018,3,10.8746,0.4717,12.4,7.4574,0.0981,2
452,2019,2,10.8626,0.5233,13.4,7.5206,0.0764,2
453,2015,1,9.1153,0.7998,26.2,8.6877,0.0485,4
453,2016,1,9.2173,0.6936,27.2,8.7764,0.03,4
453,2017,1,9.3191,0.7701,28.2,8.7076,0.0981,4
453,2018,1,9.3862,0.7464,29.2,8.8551,0.0473,4
453,2019,1,9.3421,0.718,30.2,8.9393,-0.0118,4
454,2015,2,10.6252,0.2795,18.8,8.6998,0.0682,3
454,2016,1,10.5472,0.1655,19.8,8.6662,0.1121,3
454,2017,3,10.4544,0.2281,20.8,8.7182,0.0773,3
454,2018,1,10.5475,0.1971,21.8,8.7308,0.0524,3
454,2019,2,10.55,0.22,22.8,8.717,0.0714,3
455,2015,2,9.2347,0.6968,35.2,10.5759,0.0148,5
455,2016,1,9.5744,0.697,36.2,10.8263,0.0372,5
455,2017,0,9.3235,0.7509,37.2,10.8444,0.0447,5
455,2018,3,9.688,0.7613,38.2,10.7501,0.0394,5
455,2019,3,9.2094,0.8285,39.2,10.7671,0.0307,5
456,2015,0,11.2938,0.5688,46.1,5.2855,0.0107,2
456,2016,2,11.3777,0.6349,47.1,5.3313,0.04,2
456,2017,3,11.1922,0.5343,48.1,5.3715,0.0883,2
456,2018,2,11.2972,0.6787,49.1,5.2734,0.0838,2
456,2019,2,11.4399,0.6705,50.1,5.5021,0.0074,2
457,2015,3,11.1629,0.4474,40.8,9.0008,0.0412,2
457,2016,3,11.2606,0.4526,41.8,8.9567,0.1115,2
457,2017,3,11.2921,0.4876,42.8,9.1423,0.0689,2
457,2018,3,11.3045,0.3763,43.8,8.7982,0.0963,2
457,2019,0,11.1756,0.5299,44.8,9.0344,0.0648,2
458,2015,1,9.6982,0.2752,13.5,7.2731,0.0875,5
458,2016,0,9.7821,0.2242,14.5,7.1947,0.0935,5
458,2017,3,9.7714,0.2457,15.5,7.2,0.1242,5
458,2018,1,9.9049,0.3258,16.5,7.2132,0.0583,5
458,2019,1,9.6303,0.2948,17.5,7.1092,0.012,5
459,2015,1,9.8479,0.4103,14.1,7.0061,0.1105,4
459,2016,3,9.8138,0.5106,15.1,6.9356,0.0913,4
459,2017,1,9.8951,0.4518,16.1,6.8669,0.0511,4
459,2018,0,9.5548,0.429,17.1,7.0085,0.084,4
459,2019,1,10.3375,0.4833,18.1,6.6953,0.0839,4
460,2015,2,10.4958,0.5879,41.6,8.0832,-0.0109,5
460,2016,2,10.483,0.547,42.6,7.977,0.035,5
460,2017,2,10.5114,0.5175,43.6,8.0961,0.0447,5
460,2018,0,10.5416,0.5592,44.6,8.0518,0.1135,5
460,2019,0,10.5619,0.6242,45.6,8.066,0.1116,5
461,2015,3,9.9117,0.3354,23.5,8.9924,0.0296,4
461,2016,3,10.0917,0.3309,24.5,9.0828,0.096,4
461,2017,2,9.9316,0.3092,25.5,9.002,0.0529,4
461,2018,3,9.8097,0.5066,26.5,8.8302,0.0031,4
461,2019,3,10.0232,0.444,27.5,8.888,0.0676,4
462,2015,0,11.5432,0.2262,8.8,8.2971,0.0774,5
462,2016,2,11.2436,0.3383,9.8,8.3349,0.0531,5
462,2017,2,11.2594,0.3627,10.8,8.2921,0.0778,5
462,2018,2,11.3793,0.3683,11.8,8.4409,0.1,5
462,2019,3,11.5683,0.2483,12.8,8.3152,0.0891,5
463,2015,3,11.5056,0.1384,12.6,9.8437,0.1359,5
463,2016,2,11.2994,0.2691,13.6,9.8776,0.0808,5
463,2017,1,11.2342,0.1987,14.6,9.9555,0.0333,5
463,2018,0,11.2071,0.2277,15.6,10.0166,0.0656,5
463,2019,1,11.5049,0.2734,16.6,10.0293,0.063,5
464,2015,3,10.118,0.3866,10.8,6.6147,0.0625,1
464,2016,0,10.6263,0.3632,11.8,6.6267,0.0743,1
464,2017,1,10.5668,0.408,12.8,6.5956,0.0537,1
464,2018,0,10.5371,0.4338,13.8,6.4308,0.0962,1
464,2019,1,10.7516,0.4286,14.8,6.66,0.0759,1
465,2015,1,9.384,0.1994,19.6,5.3816,0.0183,2
465,2016,0,9.1885,0.2932,20.6,5.2342,0.0929,2
465,2017,1,9.4328,0.3395,21.6,5.3955,0.0673,2
465,2018,1,9.4177,0.2773,22.6,5.404,0.1045,2
465,2019,1,9.2303,0.39,23.6,5.1996,0.082,2
466,2015,1,11.6808,0.1359,16.6,7.5898,0.0803,5
466,2016,3,11.6323,0.303,17.6,7.6247,0.0503,5
466,2017,3,11.714,0.1993,18.6,7.6357,0.1073,5
466,2018,2,11.8361,0.14,19.6,7.6846,0.0773,5
466,2019,1,11.56,0.2196,20.6,7.7286,0.1227,5
467,2015,0,10.7138,0.6464,11.9,8.5064,0.0807,5
467,2016,0,10.6294,0.7345,12.9,8.6197,0.0673,5
467,2017,0,10.6918,0.8299,13.9,8.5544,0.0469,5
467,2018,0,10.4779,0.8196,14.9,8.4548,0.0121,5
467,2019,2,10.8057,0.7218,15.9,8.5001,0.0126,5
468,2015,3,10.7441,0.3315,18.6,6.3338,0.0717,3
468,2016,1,10.4442,0.3425,19.6,6.3356,0.0553,3
468,2017,0,10.7134,0.3211,20.6,6.2166,0.0995,3
468,2018,2,10.4816,0.3242,21.6,6.3149,0.1045,3
468,2019,3,10.6628,0.2773,22.6,6.2986,0.0969,3
469,2015,3,10.589,0.2315,22.6,7.901,0.089,2
469,2016,1,10.3725,0.2006,23.6,7.8968,0.1547,2
469,2017,2,10.4327,0.2189,24.6,7.9054,0.0998,2
469,2018,3,10.3293,0.1736,25.6,7.7791,0.081,2
469,2019,3,10.6162,0.22,26.6,7.7289,0.0414,2
470,2015,3,8.9118,0.3441,21.6,8.7658,0.06,3
470,2016,3,9.1365,0.3747,22.6,9.05,0.0361,3
470,2017,2,9.3982,0.4041,23.6,8.9488,0.0356,3
470,2018,3,9.102,0.3204,24.6,8.881,0.0498,3
470,2019,0,8.9287,0.4316,25.6,8.9024,0.0386,3
471,2015,2,11.3405,0.6555,19.0,9.2977,0.0895,2
471,2016,2,11.3583,0.6771,20.0,9.4321,0.0897,2
471,2017,2,11.0872,0.6227,21.0,9.5088,0.0554,2
471,2018,0,11.3943,0.5166,22.0,9.2793,0.0734,2
471,2019,1,11.2998,0.6586,23.0,9.5555,0.0398,2
472,2015,0,11.85,0.5822,29.8,8.0066,0.094,3
472,2016,0,11.4526,0.6942,30.8,7.7799,-0.0131,3
472,2017,0,11.9202,0.7068,31.8,8.0717,0.0954,3
472,2018,0,11.7932,0.6833,32.8,7.7204,0.0631,3
472,2019,0,11.7675,0.7247,33.8,8.0861,0.0539,3
473,2015,1,9.9447,0.284,23.8,10.1478,0.0441,5
473,2016,1,9.8012,0.319,24.8,10.2794,0.0437,5
473,2017,0,9.8115,0.3922,25.8,10.1859,0.0949,5
473,2018,2,9.6504,0.2889,26.8,10.2594,0.0966,5
473,2019,1,9.8689,0.3264,27.8,10.4103,0.0806,5
474,2015,3,10.2635,0.3681,7.6,5.602,0.0537,5
474,2016,1,10.1825,0.3762,8.6,5.5199,0.0133,5
474,2017,3,10.4674,0.4175,9.6,5.5688,0.0273,5
474,2018,1,9.9811,0.4588,10.6,5.547,0.1093,5
474,2019,3,10.4091,0.4827,11.6,5.7977,0.0261,5
475,2015,2,9.7145,0.36,20.0,10.6483,0.0785,1
475,2016,2,9.2806,0.3599,21.0,10.7775,0.0837,1
475,2017,3,9.7593,0.3449,22.0,10.6655,0.1158,1
475,2018,3,9.8431,0.4587,23.0,10.7456,0.0527,1
475,2019,2,9.7152,0.3915,24.0,10.6297,0.0941,1
476,2015,2,10.0089,0.6371,44.9,6.4778,0.0839,3
476,2016,0,10.0066,0.6442,45.9,6.3554,0.0298,3
476,2017,0,9.9735,0.6699,46.9,6.6809,0.0959,3
476,2018,2,10.1163,0.6827,47.9,6.5614,0.0734,3
476,2019,3,9.9294,0.6702,48.9,6.5665,-0.0139,3
477,2015,1,12.2803,0.458,35.6,7.1847,0.1206,4
477,2016,3,12.068,0.5004,36.6,7.098,0.0933,4
477,2017,2,12.2828,0.4821,37.6,7.0812,0.0636,4
477,2018,2,12.2898,0.4316,38.6,7.3279,0.1138,4
477,2019,1,12.4335,0.5023,39.6,7.0246,0.0407,4
478,2015,2,11.3025,0.5454,14.5,5.9289,0.0523,1
478,2016,2,10.7739,0.5358,15.5,5.802,0.1193,1
478,2017,2,10.9665,0.5047,16.5,5.9653,0.1062,1
478,2018,3,10.6846,0.5127,17.5,5.8224,0.0695,1
478,2019,1,10.9124,0.5885,18.5,6.0569,0.0207,1
479,2015,3,11.031,0.6668,3.9,8.2261,0.0919,3
479,2016,3,10.9012,0.6401,4.9,8.537,0.0303,3
479,2017,3,11.0665,0.7183,5.9,8.4468,0.1038,3
479,2018,3,11.1213,0.6092,6.9,8.6795,0.0591,3
479,2019,1,11.0624,0.6927,7.9,8.4972,-0.002,3
480,2015,0,11.1469,0.5721,21.9,7.634,0.0414,3
480,2016,2,11.1779,0.6626,22.9,7.8811,-0.0406,3
480,2017,3,11.1175,0.555,23.9,7.6161,0.165,3
480,2018,2,11.1547,0.6981,24.9,7.7446,0.0028,3
480,2019,3,10.9958,0.6289,25.9,7.9373,0.077,3
481,2015,2,10.7122,0.3703,48.3,7.9795,0.1337,1
481,2016,2,10.8706,0.4292,49.3,8.0964,0.0345,1
481,2017,3,10.6225,0.3922,50.3,8.1604,0.0929,1
481,2018,1,10.8169,0.5124,51.3,8.1651,0.0747,1
481,2019,0,10.5216,0.4416,52.3,8.08,0.0198,1
482,2015,3,11.4078,0.7144,23.0,11.1192,0.0628,5
482,2016,3,11.2061,0.5679,24.0,11.1467,0.0521,5
482,2017,3,11.4519,0.5062,25.0,11.2315,0.0253,5
482,2018,0,11.4228,0.557,26.0,11.2328,0.0606,5
482,2019,3,11.7278,0.4745,27.0,11.2901,0.1056,5
483,2015,2,9.8966,0.3297,26.4,9.5951,0.0772,3
483,2016,0,9.7781,0.3361,27.4,9.6685,0.0749,3
483,2017,3,9.8344,0.245,28.4,9.7371,0.0332,3
483,2018,2,9.7938,0.3265,29.4,9.7457,0.0767,3
483,2019,2,9.9258,0.2483,30.4,9.6656,0.0142,3
484,2015,0,10.8662,0.337,12.8,8.5288,0.1164,5
484,2016,1,10.882,0.2192,13.8,8.2454,0.0557,5
484,2017,1,10.6901,0.2119,14.8,8.3332,0.0997,5
484,2018,1,10.9253,0.4556,15.8,8.4226,0.1002,5
484,2019,1,10.8475,0.3927,16.8,8.278,0.0899,5
485,2015,0,10.5912,0.3685,9.1,7.6396,0.0723,1
485,2016,3,10.9592,0.4283,10.1,7.4877,0.034,1
485,2017,2,10.6585,0.4039,11.1,7.5605,0.0967,1
485,2018,0,10.5001,0.3459,12.1,7.6127,0.0949,1
485,2019,3,10.6729,0.4213,13.1,7.6902,0.0906,1
486,2015,3,9.168,0.1317,7.3,6.4188,0.1136,5
486,2016,0,9.1447,0.2816,8.3,6.5928,0.0704,5
486,2017,3,9.6153,0.2313,9.3,6.7969,0.0827,5
486,2018,0,9.442,0.2712,10.3,6.3662,0.1053,5
486,2019,2,9.749,0.3005,11.3,6.4865,0.0734,5
487,2015,3,11.1438,0.3293,44.8,7.8006,0.055,2
487,2016,3,11.1395,0.3152,45.8,7.9787,0.0752,2
487,2017,1,10.9166,0.2126,46.8,7.7853,0.0948,2
487,2018,3,10.954,0.2522,47.8,7.9784,0.1283,2
487,2019,0,11.0705,0.2913,48.8,7.893,0.0625,2
488,2015,1,9.1439,0.3522,19.1,7.2781,0.0646,4
488,2016,2,9.3833,0.4113,20.1,7.3732,0.0438,4
488,2017,0,9.136,0.4231,21.1,7.3455,0.06,4
488,2018,0,9.3136,0.4042,22.1,7.4878,0.0222,4
488,2019,3,9.2938,0.4932,23.1,7.3909,0.0505,4
489,2015,3,9.0341,0.7431,38.0,5.2346,0.0802,3
489,2016,2,9.1846,0.6976,39.0,5.3006,0.065,3
489,2017,2,8.9272,0.7584,40.0,5.1717,0.0282,3
489,2018,3,8.9748,0.7498,41.0,5.3311,0.0232,3
489,2019,3,8.9977,0.651,42.0,5.5123,-0.0112,3
490,2015,3,11.2171,0.3549,12.8,8.1631,0.1273,4
490,2016,3,10.3838,0.2446,13.8,8.2699,0.0383,4
490,2017,3,10.4346,0.3801,14.8,8.1443,0.0876,4
490,2018,2,10.5945,0.3382,15.8,8.2971,0.1277,4
490,2019,3,10.8484,0.3449,16.8,8.0355,0.1125,4
491,2015,0,9.5276,0.5436,31.5,7.9713,0.036,5
491,2016,3,9.4913,0.4712,32.5,8.0325,0.0301,5
491,2017,2,9.7015,0.4436,33.5,8.1117,0.087,5
491,2018,1,9.7565,0.5181,34.5,8.2272,0.0709,5
491,2019,1,9.3845,0.461,35.5,8.1164,0.0086,5
492,2015,1,11.0138,0.6294,34.7,8.8203,0.0483,3
492,2016,3,10.9979,0.5427,35.7,8.7529,0.0689,3
492,2017,2,11.2517,0.6048,36.7,8.8594,0.0415,3
492,2018,2,11.1049,0.5634,37.7,8.883,0.1043,3
492,2019,3,11.3931,0.6702,38.7,8.8949,0.0644,3
493,2015,0,10.4261,0.4013,25.9,7.8705,0.0469,5
493,2016,3,10.2473,0.2666,26.9,7.7117,0.0563,5
493,2017,3,10.5231,0.3224,27.9,7.9383,0.079,5
493,2018,3,10.5302,0.4406,28.9,7.7112,0.0711,5
493,2019,0,10.4056,0.332,29.9,7.9116,0.0446,5
494,2015,1,11.5277,0.6279,16.4,7.3072,0.0975,2
494,2016,0,11.4035,0.7175,17.4,7.1973,0.12,2
494,2017,3,11.3202,0.7081,18.4,7.2687,0.0951,2
494,2018,1,11.5048,0.6896,19.4,7.3476,0.0094,2
494,2019,3,11.6903,0.613,20.4,7.185,0.0768,2
495,2015,3,11.6841,0.4185,15.4,6.8886,0.0607,1
495,2016,2,11.4985,0.4912,16.4,7.0349,0.0968,1
495,2017,1,11.7574,0.433,17.4,7.028,0.1106,1
495,2018,3,11.7908,0.5232,18.4,6.9411,0.0619,1
495,2019,3,11.8081,0.5634,19.4,6.9143,0.0758,1
496,2015,3,9.1722,0.2029,16.1,6.2802,-0.0106,3
496,2016,2,9.0454,0.1563,17.1,6.2052,0.0727,3
496,2017,1,8.9897,0.2407,18.1,6.1643,0.0945,3
496,2018,3,9.1872,0.2812,19.1,6.2504,0.0721,3
496,2019,0,9.1108,0.149,20.1,6.2705,0.0045,3
497,2015,1,11.4491,0.4405,16.3,8.0545,0.0638,2
497,2016,0,11.8813,0.3666,17.3,8.1151,0.0811,2
497,2017,2,11.8278,0.3894,18.3,8.0014,0.1197,2
497,2018,1,11.6776,0.3122,19.3,8.2657,0.1139,2
497,2019,1,11.7943,0.4868,20.3,8.1333,0.0415,2
498,2015,2,9.3939,0.3675,46.3,5.9229,0.0905,2
498,2016,1,9.4341,0.4499,47.3,5.9507,0.0553,2
498,2017,1,9.5332,0.3889,48.3,6.1218,0.1069,2
498,2018,2,9.6114,0.3604,49.3,6.1259,0.059,2
498,2019,3,9.9086,0.3853,50.3,6.124,0.0332,2
499,2015,1,8.8171,0.5791,46.6,9.5952,0.0495,3
499,2016,0,8.9966,0.6845,47.6,9.7731,0.0174,3
499,2017,0,8.7323,0.7537,48.6,9.5879,0.0109,3
499,2018,1,8.9146,0.7312,49.6,9.7907,0.0726,3
499,2019,0,9.0654,0.758,50.6,9.6164,-0.0338,3
500,2015,0,11.3056,0.2742,19.9,6.3431,0.0734,5
500,2016,0,11.3332,0.32,20.9,6.5188,0.1305,5
500,2017,1,11.606,0.3218,21.9,6.4905,0.1175,5
500,2018,3,11.4021,0.3148,22.9,6.5253,0.058,5
500,2019,0,11.5381,0.3971,23.9,6.5709,0.0725,5
501,2015,1,10.8711,0.539,23.3,5.7448,0.0459,2
501,2016,1,10.9176,0.4298,24.3,5.7137,0.024,2
501,2017,3,11.2812,0.4904,25.3,5.4864,0.0536,2
501,2018,1,11.0961,0.5098,26.3,5.6638,0.0653,2
501,2019,3,11.1726,0.5986,27.3,5.5231,0.0512,2
502,2015,0,9.1603,0.3287,3.8,7.694,0.0757,4
502,2016,2,9.2522,0.4931,4.8,7.6173,0.0502,4
502,2017,1,9.087,0.4352,5.8,7.6585,0.0294,4
502,2018,3,9.2389,0.3854,6.8,7.8607,0.0918,4
502,2019,1,9.4988,0.3151,7.8,7.6067,0.0934,4
503,2015,0,9.6668,0.305,47.3,8.1318,0.0409,2
503,2016,3,9.3507,0.281,48.3,8.1595,0.0232,2
503,2017,2,9.3192,0.3609,49.3,8.3631,0.0542,2
503,2018,3,9.7339,0.1789,50.3,8.0657,0.055,2
503,2019,2,9.7105,0.3967,51.3,7.9997,0.0647,2
504,2015,3,10.1949,0.1414,45.5,8.0119,0.0698,5
504,2016,3,9.7449,0.1755,46.5,8.1866,0.058,5
504,2017,2,10.2606,0.166,47.5,8.1243,0.0439,5
504,2018,0,10.3349,0.1629,48.5,8.0403,0.0392,5
504,2019,3,10.1125,0.1511,49.5,8.0382,0.1013,5
505,2015,1,11.8321,0.2548,36.9,6.1965,0.0412,5
505,2016,0,12.0525,0.3536,37.9,6.1431,0.0394,5
505,2017,1,12.2607,0.2294,38.9,6.3209,0.1142,5
505,2018,1,11.9921,0.306,39.9,6.0839,0.07,5
505,2019,2,12.0676,0.2087,40.9,6.1297,0.0382,5
506,2015,1,10.8143,0.296,42.0,4.8592,0.0999,4
506,2016,2,10.9009,0.3368,43.0,5.0976,0.0637,4
506,2017,2,11.1016,0.4021,44.0,5.0363,0.0583,4
506,2018,3,10.6572,0.3455,45.0,5.0596,0.0627,4
506,2019,1,10.7806,0.3705,46.0,5.1664,0.0794,4
507,2015,0,10.4791,0.437,49.3,6.5935,-0.0088,2
507,2016,3,10.6577,0.4427,50.3,6.7177,0.0726,2
507,2017,1,10.5743,0.5071,51.3,6.823,0.0489,2
507,2018,1,10.2569,0.544,52.3,6.8347,0.0859,2
507,2019,0,10.3323,0.4483,53.3,6.8574,0.0072,2
508,2015,3,11.8179,0.405,19.9,10.4764,0.1315,5
508,2016,2,11.7256,0.4232,20.9,10.5137,0.0527,5
508,2017,1,11.8645,0.5007,21.9,10.4041,0.0896,5
508,2018,2,12.0194,0.5124,22.9,10.5727,0.0691,5
508,2019,0,11.9339,0.6079,23.9,10.5514,0.0783,5
509,2015,1,8.4573,0.2518,25.5,8.2892,0.0455,3
509,2016,2,9.0339,0.2716,26.5,8.2491,0.0578,3
509,2017,3,8.929,0.2093,27.5,8.4703,0.0666,3
509,2018,3,8.7841,0.233,28.5,8.3717,0.0197,3
509,2019,3,8.6074,0.3141,29.5,8.3755,0.0392,3
510,2015,2,10.9737,0.2611,28.0,7.1832,0.1074,1
510,2016,0,11.1973,0.3034,29.0,7.1213,0.0928,1
510,2017,2,11.2185,0.4068,30.0,7.3855,0.0497,1
510,2018,3,11.2672,0.4303,31.0,7.1637,0.1016,1
510,2019,1,11.0508,0.4197,32.0,7.2963,0.0763,1
511,2015,0,10.2008,0.5773,11.3,8.7178,0.0917,1
511,2016,1,10.3438,0.6229,12.3,8.9281,0.071,1
511,2017,2,10.5363,0.5816,13.3,8.7934,0.0562,1
511,2018,3,10.3263,0.671,14.3,8.8813,0.0054,1
511,2019,3,10.4482,0.6716,15.3,8.6759,0.0673,1
512,2015,3,10.5421,0.2057,5.3,7.2578,0.1084,1
512,2016,3,10.364,0.3065,6.3,7.3496,0.0412,1
512,2017,3,10.4495,0.2357,7.3,7.2526,0.0834,1
512,2018,3,10.673,0.2821,8.3,7.347,0.0388,1
512,2019,2,10.1632,0.286,9.3,7.4057,0.1048,1
513,2015,0,9.5234,0.5984,48.5,8.0406,0.0365,2
513,2016,2,9.658,0.5951,49.5,8.1706,0.0524,2
513,2017,0,9.7877,0.628,50.5,8.3335,0.045,2
513,2018,2,9.5396,0.6883,51.5,8.0971,-0.0262,2
