worker_id,year,mode,prod_remote,commute,kids,age,educ,income,sector,firm_size,tech_job
385,2023,2,5.68,36.8,1,47.0,9.5,8262.89,3,2,0
386,2019,1,5.35,104.8,0,42.0,12.3,9689.48,3,3,0
386,2020,0,5.66,100.9,0,43.0,12.3,9982.93,3,3,0
386,2021,1,4.93,99.9,1,44.0,12.3,10342.81,3,3,0
386,2022,2,4.42,102.5,1,45.0,12.3,10736.04,3,3,0
386,2023,0,5.16,107.9,1,46.0,12.3,11257.18,3,3,0
387,2019,1,8.22,25.4,1,52.0,12.1,16560.59,1,2,1
387,2020,1,8.41,28.7,1,53.0,12.1,16722.51,1,2,1
387,2021,1,8.14,16.1,1,54.0,12.1,18701.25,1,2,1
387,2022,1,7.66,23.6,1,55.0,12.1,18541.21,1,2,1
387,2023,0,7.33,21.4,1,56.0,12.1,18707.94,1,2,1
388,2019,2,9.32,13.4,1,29.0,16.8,8635.22,4,3,0
388,2020,2,9.1,11.6,1,30.0,16.8,9676.08,4,3,0
388,2021,2,9.47,23.4,1,31.0,16.8,9684.62,4,3,0
388,2022,2,9.56,13.3,1,32.0,16.8,9995.85,4,3,0
388,2023,2,9.01,13.0,2,33.0,16.8,10087.16,4,3,0
389,2019,1,5.94,13.1,0,34.0,8.9,9212.61,4,3,0
389,2020,1,5.58,12.6,0,35.0,8.9,8964.08,4,3,0
389,2021,0,6.07,23.9,0,36.0,8.9,9826.8,4,3,0
389,2022,2,5.68,11.3,0,37.0,8.9,9460.89,4,3,0
389,2023,2,5.59,13.5,0,38.0,8.9,11661.51,4,3,0
390,2019,2,8.41,29.4,0,44.0,10.6,14253.36,1,1,1
390,2020,1,8.78,23.1,0,45.0,10.6,12680.32,1,1,1
390,2021,1,8.63,39.5,0,46.0,10.6,15003.58,1,1,1
390,2022,1,8.28,27.7,0,47.0,10.6,14844.96,1,1,1
390,2023,0,8.23,31.8,0,48.0,10.6,15761.71,1,1,1
391,2019,0,6.05,20.8,0,46.0,15.3,20647.64,3,2,0
391,2020,1,5.88,14.1,1,47.0,15.3,18992.14,3,2,0
391,2021,2,6.12,26.7,2,48.0,15.3,18033.61,3,2,0
391,2022,1,5.8,17.8,2,49.0,15.3,20056.69,3,2,0
391,2023,0,5.66,22.8,2,50.0,15.3,19564.66,3,2,0
392,2019,1,6.72,50.7,0,36.0,12.1,9769.23,4,2,0
392,2020,2,7.37,45.6,0,37.0,12.1,9766.5,4,2,0
392,2021,2,6.48,49.3,0,38.0,12.1,9871.85,4,2,0
392,2022,1,6.58,56.6,0,39.0,12.1,10341.33,4,2,0
392,2023,1,6.03,47.6,0,40.0,12.1,10736.37,4,2,0
393,2019,2,4.72,61.7,0,53.0,11.3,11104.79,5,2,0
393,2020,0,4.89,56.1,1,54.0,11.3,11584.2,5,2,0
393,2021,1,5.11,52.8,1,55.0,11.3,12160.64,5,2,0
393,2022,0,5.22,50.2,1,56.0,11.3,11879.18,5,2,0
393,2023,1,5.02,49.8,1,57.0,11.3,13858.14,5,2,0
394,2019,2,6.45,21.7,0,43.0,12.5,7604.11,3,2,0
394,2020,2,6.1,32.5,0,44.0,12.5,8570.58,3,2,0
394,2021,2,6.64,20.5,0,45.0,12.5,8189.25,3,2,0
394,2022,2,6.52,26.2,0,46.0,12.5,9579.88,3,2,0
394,2023,1,6.36,33.0,0,47.0,12.5,9292.34,3,2,0
395,2019,1,6.29,20.7,1,50.0,11.1,9945.06,3,3,0
395,2020,2,6.24,26.4,1,51.0,11.1,9344.18,3,3,0
395,2021,0,6.27,20.4,1,52.0,11.1,10673.62,3,3,0
395,2022,2,6.36,33.2,1,53.0,11.1,10492.87,3,3,0
395,2023,1,6.56,28.2,1,54.0,11.1,10363.95,3,3,0
396,2019,0,7.48,37.4,1,32.0,12.9,14593.29,3,2,0
396,2020,2,6.94,45.5,1,33.0,12.9,13758.81,3,2,0
396,2021,2,7.55,40.1,1,34.0,12.9,13905.15,3,2,0
396,2022,2,8.34,37.0,1,35.0,12.9,14229.93,3,2,0
396,2023,0,7.3,37.3,1,36.0,12.9,15768.45,3,2,0
397,2019,1,9.66,21.2,0,25.0,22.0,23648.02,1,1,1
397,2020,2,9.66,24.9,0,26.0,22.0,23683.03,1,1,1
397,2021,1,9.65,17.7,0,27.0,22.0,24397.54,1,1,1
397,2022,1,9.16,6.5,0,28.0,22.0,27209.93,1,1,1
397,2023,1,9.48,22.1,0,29.0,22.0,26014.52,1,1,1
398,2019,0,7.44,15.7,2,28.0,14.4,14652.8,2,1,0
398,2020,2,7.69,25.0,3,29.0,14.4,14180.04,2,1,0
398,2021,1,7.85,30.4,3,30.0,14.4,15086.12,2,1,0
398,2022,2,7.87,27.4,3,31.0,14.4,16348.05,2,1,0
398,2023,2,7.34,27.7,3,32.0,14.4,17402.88,2,1,0
399,2019,1,5.55,22.5,0,26.0,16.9,10162.28,4,1,0
399,2020,2,5.78,22.3,0,27.0,16.9,10480.15,4,1,0
399,2021,2,5.87,24.7,0,28.0,16.9,9816.99,4,1,0
399,2022,2,6.01,28.5,0,29.0,16.9,10880.85,4,1,0
399,2023,2,5.91,30.0,0,30.0,16.9,11330.9,4,1,0
400,2019,0,6.17,39.0,1,35.0,12.0,13367.27,1,1,1
400,2020,0,6.28,46.1,1,36.0,12.0,14638.98,1,1,1
400,2021,2,6.46,41.4,1,37.0,12.0,13873.65,1,1,1
400,2022,2,6.37,41.9,1,38.0,12.0,15237.32,1,1,1
400,2023,2,6.72,40.9,1,39.0,12.0,14794.52,1,1,1
401,2019,1,6.97,36.4,0,25.0,16.3,14772.13,2,2,1
401,2020,1,7.65,34.3,0,26.0,16.3,15395.43,2,2,1
401,2021,1,7.17,34.8,0,27.0,16.3,16766.15,2,2,1
401,2022,1,7.5,37.9,0,28.0,16.3,16808.07,2,2,1
401,2023,1,7.3,36.9,0,29.0,16.3,17642.95,2,2,1
402,2019,0,7.65,19.2,0,27.0,17.2,17487.98,3,2,0
402,2020,0,7.46,20.8,0,28.0,17.2,18123.34,3,2,0
402,2021,0,7.56,20.8,0,29.0,17.2,17616.33,3,2,0
402,2022,1,7.41,14.0,0,30.0,17.2,19788.22,3,2,0
402,2023,1,7.66,19.3,0,31.0,17.2,18987.98,3,2,0
403,2019,0,5.67,19.4,0,40.0,14.4,11619.12,3,2,0
403,2020,2,5.45,19.2,0,41.0,14.4,11278.82,3,2,0
403,2021,2,6.05,15.3,0,42.0,14.4,11944.54,3,2,0
403,2022,2,6.69,21.6,0,43.0,14.4,12415.33,3,2,0
403,2023,0,5.41,9.0,0,44.0,14.4,12527.83,3,2,0
404,2019,2,5.42,24.3,2,27.0,12.1,8086.04,4,2,0
404,2020,0,5.85,20.6,2,28.0,12.1,8931.77,4,2,0
404,2021,1,4.7,12.5,1,29.0,12.1,9168.55,4,2,0
404,2022,1,5.08,23.9,1,30.0,12.1,8027.32,4,2,0
404,2023,0,5.24,19.5,1,31.0,12.1,9635.82,4,2,0
405,2019,0,5.98,21.3,0,41.0,19.0,7408.65,4,2,0
405,2020,1,6.16,21.6,0,42.0,19.0,8375.72,4,2,0
405,2021,1,5.93,25.1,0,43.0,19.0,8566.07,4,2,0
405,2022,1,6.45,21.5,0,44.0,19.0,8485.94,4,2,0
405,2023,1,6.07,23.5,0,45.0,19.0,9452.43,4,2,0
406,2019,1,7.92,18.1,2,40.0,19.9,16313.61,3,1,0
406,2020,2,7.81,21.8,2,41.0,19.9,19192.64,3,1,0
406,2021,1,8.28,15.2,2,42.0,19.9,18976.57,3,1,0
406,2022,1,7.92,26.5,2,43.0,19.9,19815.23,3,1,0
406,2023,1,7.69,14.7,2,44.0,19.9,20663.69,3,1,0
407,2019,0,5.53,17.8,0,31.0,19.3,20391.01,3,2,0
407,2020,2,5.7,11.7,0,32.0,19.3,21773.68,3,2,0
407,2021,2,5.76,7.9,0,33.0,19.3,20709.39,3,2,0
407,2022,2,6.11,5.0,0,34.0,19.3,22892.52,3,2,0
407,2023,2,5.95,7.8,0,35.0,19.3,21136.34,3,2,0
408,2019,1,6.46,19.9,2,46.0,13.1,22364.53,2,3,0
408,2020,1,6.43,23.0,2,47.0,13.1,21835.59,2,3,0
408,2021,1,6.61,17.4,1,48.0,13.1,20076.53,2,3,0
408,2022,1,6.37,24.7,1,49.0,13.1,21886.62,2,3,0
408,2023,1,6.46,18.8,1,50.0,13.1,23953.56,2,3,0
409,2019,2,5.53,29.9,3,33.0,14.3,7218.47,4,2,0
409,2020,2,6.06,21.4,3,34.0,14.3,8329.37,4,2,0
409,2021,2,5.49,29.1,3,35.0,14.3,8267.4,4,2,0
409,2022,2,5.79,33.7,3,36.0,14.3,8726.75,4,2,0
409,2023,1,5.67,32.4,3,37.0,14.3,8614.5,4,2,0
410,2019,1,3.98,55.3,1,25.0,10.2,5259.92,3,3,0
410,2020,0,4.27,60.6,1,26.0,10.2,5068.57,3,3,0
410,2021,2,3.92,53.5,1,27.0,10.2,5427.33,3,3,0
410,2022,2,4.59,54.0,2,28.0,10.2,5482.03,3,3,0
410,2023,2,4.73,63.1,2,29.0,10.2,5756.34,3,3,0
411,2019,1,6.51,32.7,1,40.0,15.4,10473.13,4,3,0
411,2020,1,6.67,33.2,1,41.0,15.4,10734.11,4,3,0
411,2021,1,6.34,34.1,2,42.0,15.4,9913.31,4,3,0
411,2022,0,6.52,25.6,2,43.0,15.4,10798.16,4,3,0
411,2023,1,6.13,31.4,2,44.0,15.4,10753.26,4,3,0
412,2019,1,8.3,29.8,1,35.0,14.0,9220.33,1,1,1
412,2020,1,8.21,44.2,1,36.0,14.0,10243.74,1,1,1
412,2021,1,8.32,34.4,1,37.0,14.0,10068.6,1,1,1
412,2022,1,8.2,41.3,1,38.0,14.0,9801.35,1,1,1
412,2023,1,7.4,31.2,1,39.0,14.0,10354.65,1,1,1
413,2019,0,7.17,27.5,2,32.0,15.1,20264.09,1,2,1
413,2020,2,7.16,22.3,2,33.0,15.1,21833.19,1,2,1
413,2021,2,7.61,33.1,2,34.0,15.1,22278.4,1,2,1
413,2022,0,7.49,15.8,2,35.0,15.1,25709.36,1,2,1
413,2023,2,7.01,24.1,2,36.0,15.1,24386.65,1,2,1
414,2019,2,5.85,44.6,1,34.0,8.4,6183.42,4,1,0
414,2020,2,5.05,52.2,1,35.0,8.4,6701.3,4,1,0
414,2021,2,5.3,62.0,1,36.0,8.4,6477.12,4,1,0
414,2022,2,6.27,56.9,1,37.0,8.4,6722.64,4,1,0
414,2023,1,5.32,60.0,1,38.0,8.4,7273.42,4,1,0
415,2019,2,7.51,24.2,1,51.0,14.2,21743.58,2,3,1
415,2020,2,8.01,20.4,1,52.0,14.2,22985.15,2,3,1
415,2021,2,7.91,17.9,1,53.0,14.2,24439.18,2,3,1
415,2022,2,7.43,17.2,1,54.0,14.2,24156.7,2,3,1
415,2023,0,7.4,15.8,1,55.0,14.2,28779.98,2,3,1
416,2019,1,6.31,5.1,1,28.0,15.3,7713.93,1,3,1
416,2020,2,6.57,7.1,0,29.0,15.3,7108.22,1,3,1
416,2021,1,6.64,17.1,0,30.0,15.3,6591.99,1,3,1
416,2022,1,6.21,12.4,0,31.0,15.3,8083.55,1,3,1
416,2023,0,6.3,8.8,0,32.0,15.3,8789.36,1,3,1
417,2019,1,5.45,26.0,0,37.0,13.1,10760.34,3,3,0
417,2020,2,5.77,30.8,0,38.0,13.1,11114.25,3,3,0
417,2021,1,6.06,13.1,0,39.0,13.1,12783.85,3,3,0
417,2022,1,5.06,22.4,0,40.0,13.1,12837.4,3,3,0
417,2023,1,5.84,20.6,0,41.0,13.1,12797.82,3,3,0
418,2019,0,5.63,30.2,1,50.0,14.9,22814.76,4,3,0
418,2020,2,5.61,35.5,1,51.0,14.9,22479.68,4,3,0
418,2021,2,5.18,21.0,1,52.0,14.9,25003.26,4,3,0
418,2022,2,6.27,23.3,1,53.0,14.9,26476.38,4,3,0
418,2023,2,6.25,25.7,0,54.0,14.9,24847.06,4,3,0
419,2019,1,7.92,13.6,1,36.0,14.3,14926.43,3,3,0
419,2020,2,8.9,15.8,1,37.0,14.3,13982.02,3,3,0
419,2021,2,8.73,19.3,1,38.0,14.3,13171.01,3,3,0
419,2022,2,8.28,25.0,1,39.0,14.3,14536.59,3,3,0
419,2023,2,8.52,26.8,1,40.0,14.3,15310.78,3,3,0
420,2019,0,5.87,36.0,0,26.0,16.5,12038.98,4,2,0
420,2020,2,5.72,28.8,0,27.0,16.5,11414.6,4,2,0
420,2021,0,6.42,24.6,0,28.0,16.5,13522.17,4,2,0
420,2022,0,6.3,37.8,0,29.0,16.5,13203.66,4,2,0
420,2023,0,5.79,29.5,0,30.0,16.5,13208.88,4,2,0
421,2019,0,6.1,45.1,1,37.0,12.5,7754.5,5,2,0
421,2020,2,6.52,43.8,1,38.0,12.5,7127.66,5,2,0
421,2021,2,6.63,46.6,1,39.0,12.5,8271.47,5,2,0
421,2022,2,6.0,43.5,1,40.0,12.5,8423.16,5,2,0
421,2023,2,6.15,42.7,1,41.0,12.5,7923.78,5,2,0
422,2019,2,7.15,28.1,0,53.0,10.8,13326.98,5,2,0
422,2020,2,7.13,33.2,0,54.0,10.8,14407.81,5,2,0
422,2021,1,7.08,35.6,0,55.0,10.8,15388.11,5,2,0
422,2022,2,7.11,32.2,0,56.0,10.8,14647.78,5,2,0
422,2023,1,7.33,26.9,1,57.0,10.8,15307.82,5,2,0
423,2019,0,4.89,37.2,1,31.0,16.7,9575.88,3,1,0
423,2020,1,4.89,19.5,1,32.0,16.7,9994.37,3,1,0
423,2021,2,5.05,25.1,1,33.0,16.7,9843.63,3,1,0
423,2022,1,4.91,26.1,1,34.0,16.7,10851.95,3,1,0
423,2023,0,5.53,28.8,1,35.0,16.7,10500.59,3,1,0
424,2019,2,5.07,50.4,0,42.0,13.5,14579.53,2,3,0
424,2020,2,5.8,46.1,0,43.0,13.5,17207.41,2,3,0
424,2021,0,5.85,50.5,0,44.0,13.5,17450.03,2,3,0
424,2022,2,5.29,47.9,0,45.0,13.5,16774.64,2,3,0
424,2023,2,5.78,42.0,0,46.0,13.5,16829.75,2,3,0
425,2019,0,6.4,23.0,0,48.0,8.4,14478.02,1,2,1
425,2020,1,6.85,20.8,0,49.0,8.4,14867.37,1,2,1
425,2021,2,6.6,22.9,0,50.0,8.4,14275.78,1,2,1
425,2022,2,6.8,30.6,0,51.0,8.4,16954.2,1,2,1
425,2023,2,6.59,21.5,0,52.0,8.4,16010.08,1,2,1
426,2019,1,8.71,12.3,1,52.0,11.0,20376.49,1,3,1
426,2020,2,9.15,10.2,1,53.0,11.0,21890.23,1,3,1
426,2021,2,9.9,17.5,1,54.0,11.0,22360.98,1,3,1
426,2022,2,9.39,17.0,1,55.0,11.0,22311.8,1,3,1
426,2023,1,9.12,8.8,1,56.0,11.0,24047.52,1,3,1
427,2019,2,5.52,45.6,2,33.0,10.8,16218.41,1,3,1
427,2020,1,6.02,52.2,2,34.0,10.8,15552.1,1,3,1
427,2021,2,5.24,52.9,2,35.0,10.8,17383.79,1,3,1
427,2022,2,5.36,61.3,2,36.0,10.8,15437.96,1,3,1
427,2023,0,5.44,54.5,2,37.0,10.8,16332.13,1,3,1
428,2019,2,10.0,12.4,0,53.0,18.1,36038.61,2,2,1
428,2020,2,10.0,23.1,0,54.0,18.1,34930.21,2,2,1
428,2021,0,10.0,17.6,0,55.0,18.1,39027.77,2,2,1
428,2022,1,9.96,11.7,0,56.0,18.1,37570.47,2,2,1
428,2023,0,9.87,13.0,0,57.0,18.1,46270.31,2,2,1
429,2019,1,7.33,46.8,1,33.0,16.1,10260.86,4,2,0
429,2020,2,6.96,40.4,1,34.0,16.1,9336.89,4,2,0
429,2021,2,7.44,33.8,1,35.0,16.1,11437.73,4,2,0
429,2022,2,7.05,36.1,1,36.0,16.1,10255.15,4,2,0
429,2023,2,7.08,38.7,1,37.0,16.1,10285.68,4,2,0
430,2019,1,6.03,20.7,2,29.0,12.5,18242.12,1,1,1
430,2020,1,6.42,10.8,2,30.0,12.5,18095.34,1,1,1
430,2021,2,5.95,14.3,2,31.0,12.5,19004.86,1,1,1
430,2022,1,6.72,12.1,2,32.0,12.5,20282.51,1,1,1
430,2023,0,6.33,8.7,2,33.0,12.5,19846.69,1,1,1
431,2019,1,3.8,49.5,0,52.0,13.2,9528.38,3,2,0
431,2020,1,4.09,46.1,0,53.0,13.2,10297.12,3,2,0
431,2021,1,4.64,49.7,0,54.0,13.2,11029.14,3,2,0
431,2022,1,4.36,53.4,0,55.0,13.2,11560.27,3,2,0
431,2023,0,4.38,48.5,0,56.0,13.2,11086.11,3,2,0
432,2019,2,6.03,47.5,0,39.0,13.8,19090.29,1,3,1
432,2020,2,6.39,44.2,0,40.0,13.8,18735.2,1,3,1
432,2021,2,6.2,51.4,0,41.0,13.8,20644.07,1,3,1
432,2022,2,6.44,52.1,0,42.0,13.8,17284.14,1,3,1
432,2023,0,5.84,47.5,0,43.0,13.8,20612.69,1,3,1
433,2019,1,5.03,32.0,4,47.0,8.0,8160.9,4,2,0
433,2020,1,4.64,20.7,4,48.0,8.0,9100.98,4,2,0
433,2021,1,4.71,33.2,4,49.0,8.0,9643.8,4,2,0
433,2022,0,4.93,42.8,4,50.0,8.0,9062.99,4,2,0
433,2023,1,4.95,33.5,4,51.0,8.0,9767.04,4,2,0
434,2019,1,8.08,5.0,0,27.0,12.1,10519.21,5,3,0
434,2020,2,8.23,5.0,0,28.0,12.1,10224.33,5,3,0
434,2021,2,8.47,5.0,0,29.0,12.1,10043.16,5,3,0
434,2022,2,8.83,14.8,0,30.0,12.1,11054.95,5,3,0
434,2023,2,8.33,9.4,0,31.0,12.1,10343.76,5,3,0
435,2019,2,7.46,38.5,0,42.0,11.3,17562.34,1,1,1
435,2020,2,8.05,41.1,0,43.0,11.3,17352.57,1,1,1
435,2021,1,8.29,31.8,0,44.0,11.3,17301.84,1,1,1
435,2022,2,7.51,43.5,0,45.0,11.3,17740.12,1,1,1
435,2023,2,7.96,36.7,0,46.0,11.3,19049.84,1,1,1
436,2019,1,5.46,56.0,2,34.0,15.6,9400.66,5,2,0
436,2020,1,5.6,41.0,2,35.0,15.6,10136.11,5,2,0
436,2021,2,5.15,54.2,2,36.0,15.6,10477.18,5,2,0
436,2022,2,5.23,46.2,3,37.0,15.6,11674.08,5,2,0
436,2023,2,5.58,56.5,3,38.0,15.6,11040.46,5,2,0
437,2019,2,7.74,26.7,1,30.0,13.7,11061.67,3,2,0
437,2020,2,7.83,41.0,1,31.0,13.7,10561.58,3,2,0
437,2021,2,7.95,25.3,1,32.0,13.7,11265.49,3,2,0
437,2022,1,8.13,28.4,1,33.0,13.7,10916.62,3,2,0
437,2023,1,8.28,15.7,1,34.0,13.7,11749.61,3,2,0
438,2019,0,6.23,25.2,0,30.0,16.2,10710.42,3,1,0
438,2020,1,5.89,12.5,0,31.0,16.2,10816.35,3,1,0
438,2021,1,5.8,19.7,0,32.0,16.2,11583.53,3,1,0
438,2022,1,6.42,21.4,0,33.0,16.2,11853.05,3,1,0
438,2023,2,5.93,15.6,0,34.0,16.2,11979.35,3,1,0
439,2019,1,6.73,17.2,1,40.0,12.3,8760.23,1,3,1
439,2020,2,6.72,25.4,2,41.0,12.3,9157.78,1,3,1
439,2021,1,7.0,17.5,2,42.0,12.3,8866.33,1,3,1
439,2022,0,6.93,22.1,2,43.0,12.3,8748.7,1,3,1
439,2023,1,7.02,30.1,2,44.0,12.3,9679.91,1,3,1
440,2019,2,6.16,23.2,4,25.0,13.0,11314.5,5,1,0
440,2020,2,4.97,40.6,4,26.0,13.0,11259.61,5,1,0
440,2021,2,6.2,24.6,4,27.0,13.0,11359.89,5,1,0
440,2022,1,5.68,25.5,4,28.0,13.0,12247.05,5,1,0
440,2023,1,5.74,27.4,4,29.0,13.0,11782.92,5,1,0
441,2019,1,6.68,17.7,0,54.0,13.0,13272.97,3,3,0
441,2020,1,6.03,11.0,0,55.0,13.0,14513.58,3,3,0
441,2021,1,6.84,8.5,0,56.0,13.0,15093.71,3,3,0
441,2022,1,6.52,10.9,0,57.0,13.0,14512.12,3,3,0
441,2023,0,6.66,7.3,0,58.0,13.0,15438.67,3,3,0
442,2019,1,7.86,25.4,0,33.0,12.0,13414.97,1,2,1
442,2020,1,7.74,24.7,0,34.0,12.0,13542.86,1,2,1
442,2021,1,7.7,27.3,0,35.0,12.0,15211.24,1,2,1
442,2022,1,7.92,23.6,0,36.0,12.0,13000.93,1,2,1
442,2023,1,7.53,31.5,0,37.0,12.0,13860.25,1,2,1
443,2019,0,4.39,18.1,1,47.0,12.1,13493.2,4,1,0
443,2020,0,4.54,19.1,1,48.0,12.1,12909.42,4,1,0
443,2021,0,4.42,18.8,1,49.0,12.1,13150.84,4,1,0
443,2022,0,4.37,17.3,1,50.0,12.1,13424.65,4,1,0
443,2023,0,4.93,20.8,1,51.0,12.1,14314.61,4,1,0
444,2019,0,6.48,12.8,0,29.0,10.9,5743.22,5,1,0
444,2020,2,6.2,17.6,0,30.0,10.9,6606.19,5,1,0
444,2021,2,6.87,8.9,0,31.0,10.9,6388.18,5,1,0
444,2022,1,6.71,8.9,0,32.0,10.9,6600.81,5,1,0
444,2023,1,6.67,7.6,0,33.0,10.9,6841.59,5,1,0
445,2019,0,3.63,39.4,0,44.0,10.8,8093.92,4,3,0
445,2020,1,4.19,45.1,1,45.0,10.8,8115.21,4,3,0
445,2021,2,3.72,31.9,2,46.0,10.8,8108.27,4,3,0
445,2022,2,4.06,36.9,2,47.0,10.8,7677.4,4,3,0
445,2023,2,3.47,39.2,2,48.0,10.8,8332.01,4,3,0
446,2019,0,5.5,13.8,1,34.0,17.8,11265.56,4,2,0
446,2020,1,5.54,17.9,1,35.0,17.8,11127.48,4,2,0
446,2021,2,5.17,19.4,1,36.0,17.8,10536.51,4,2,0
446,2022,0,6.43,20.3,1,37.0,17.8,12959.71,4,2,0
446,2023,1,5.65,20.7,0,38.0,17.8,13844.76,4,2,0
447,2019,1,9.14,20.8,0,49.0,20.2,31339.95,2,2,1
447,2020,1,9.04,31.3,0,50.0,20.2,34357.74,2,2,1
447,2021,1,9.07,27.3,0,51.0,20.2,33141.02,2,2,1
447,2022,2,9.17,25.7,1,52.0,20.2,35830.83,2,2,1
447,2023,2,10.0,33.6,1,53.0,20.2,34632.65,2,2,1
448,2019,1,6.79,29.9,1,44.0,17.0,13606.76,3,2,0
448,2020,1,6.71,33.3,1,45.0,17.0,11795.7,3,2,0
448,2021,1,6.37,28.5,1,46.0,17.0,12731.86,3,2,0
448,2022,0,6.65,23.3,1,47.0,17.0,13881.91,3,2,0
448,2023,1,6.64,24.1,2,48.0,17.0,13957.76,3,2,0
449,2019,0,4.27,38.9,0,35.0,19.9,18260.4,3,2,0
449,2020,0,3.73,37.9,0,36.0,19.9,18658.5,3,2,0
449,2021,2,4.05,42.7,0,37.0,19.9,17856.44,3,2,0
449,2022,1,4.04,25.6,0,38.0,19.9,17703.02,3,2,0
449,2023,1,4.34,40.5,0,39.0,19.9,20775.52,3,2,0
450,2019,0,6.42,25.7,0,35.0,16.4,13173.2,5,3,0
450,2020,1,5.61,33.9,1,36.0,16.4,12799.13,5,3,0
450,2021,1,5.51,18.1,1,37.0,16.4,13011.99,5,3,0
450,2022,1,5.99,25.5,1,38.0,16.4,13390.05,5,3,0
450,2023,0,5.87,20.5,1,39.0,16.4,14964.53,5,3,0
451,2019,1,7.53,40.5,0,42.0,13.4,9826.96,2,3,0
451,2020,0,7.17,41.0,0,43.0,13.4,8245.19,2,3,0
451,2021,2,7.58,46.2,0,44.0,13.4,9270.76,2,3,0
451,2022,2,8.31,49.6,0,45.0,13.4,10008.3,2,3,0
451,2023,1,8.04,38.9,1,46.0,13.4,10095.13,2,3,0
452,2019,2,8.7,43.6,2,50.0,16.0,34446.14,1,2,1
452,2020,2,9.0,27.9,2,51.0,16.0,32846.6,1,2,1
452,2021,2,8.41,32.3,2,52.0,16.0,34908.67,1,2,1
452,2022,2,8.93,29.6,2,53.0,16.0,32714.34,1,2,1
452,2023,2,7.99,30.9,2,54.0,16.0,34762.88,1,2,1
453,2019,1,3.93,28.1,2,27.0,16.8,10854.14,4,2,0
453,2020,1,3.9,38.2,2,28.0,16.8,10367.32,4,2,0
453,2021,1,4.01,28.1,2,29.0,16.8,10407.48,4,2,0
453,2022,1,4.44,34.3,2,30.0,16.8,11967.18,4,2,0
453,2023,0,4.25,32.1,2,31.0,16.8,12262.86,4,2,0
454,2019,0,7.43,75.1,2,47.0,15.5,22301.95,1,3,1
454,2020,2,7.62,65.7,2,48.0,15.5,20501.38,1,3,1
454,2021,1,7.74,81.7,2,49.0,15.5,24383.7,1,3,1
454,2022,2,7.62,81.6,2,50.0,15.5,22541.52,1,3,1
454,2023,2,7.92,71.6,2,51.0,15.5,24415.18,1,3,1
455,2019,2,5.47,25.8,0,48.0,18.2,19192.94,4,2,0
455,2020,2,5.79,23.4,0,49.0,18.2,22830.0,4,2,0
455,2021,1,5.8,23.3,0,50.0,18.2,23123.61,4,2,0
455,2022,1,5.42,16.1,0,51.0,18.2,24314.51,4,2,0
455,2023,2,5.85,16.6,0,52.0,18.2,23634.83,4,2,0
456,2019,0,4.91,22.3,1,47.0,13.0,13113.17,5,1,0
456,2020,0,5.15,31.2,1,48.0,13.0,13236.95,5,1,0
456,2021,0,4.92,27.3,1,49.0,13.0,13843.87,5,1,0
456,2022,0,4.79,25.8,1,50.0,13.0,14891.2,5,1,0
456,2023,0,5.27,21.2,2,51.0,13.0,14020.98,5,1,0
457,2019,2,5.75,24.8,1,47.0,11.0,13474.76,1,3,1
457,2020,2,6.41,34.6,1,48.0,11.0,14609.82,1,3,1
457,2021,2,6.9,26.9,1,49.0,11.0,14565.76,1,3,1
457,2022,2,6.37,17.5,1,50.0,11.0,15075.24,1,3,1
457,2023,1,5.98,16.3,1,51.0,11.0,16268.55,1,3,1
458,2019,1,6.92,48.3,3,32.0,16.1,6711.06,5,3,0
458,2020,1,7.1,40.0,3,33.0,16.1,7388.95,5,3,0
458,2021,1,6.53,45.3,3,34.0,16.1,7316.28,5,3,0
458,2022,2,6.93,38.9,3,35.0,16.1,7525.6,5,3,0
458,2023,1,7.43,31.6,3,36.0,16.1,7162.26,5,3,0
459,2019,1,5.78,40.6,3,28.0,10.5,4082.83,4,2,0
459,2020,2,4.92,38.2,3,29.0,10.5,4470.34,4,2,0
459,2021,2,6.01,29.2,3,30.0,10.5,4336.48,4,2,0
459,2022,0,6.03,33.7,3,31.0,10.5,4549.73,4,2,0
459,2023,1,5.78,37.7,4,32.0,10.5,4546.02,4,2,0
460,2019,0,6.86,37.5,0,52.0,14.2,23982.12,3,2,0
460,2020,1,6.68,39.2,0,53.0,14.2,25362.36,3,2,0
460,2021,1,6.71,36.4,0,54.0,14.2,26101.92,3,2,0
460,2022,1,6.35,29.8,0,55.0,14.2,27786.28,3,2,0
460,2023,0,6.63,44.7,0,56.0,14.2,28689.45,3,2,0
461,2019,0,6.48,39.9,1,42.0,11.5,10394.34,5,2,0
461,2020,2,6.04,27.4,1,43.0,11.5,10957.06,5,2,0
461,2021,2,6.73,37.8,1,44.0,11.5,10657.92,5,2,0
461,2022,2,6.57,47.3,1,45.0,11.5,11194.07,5,2,0
461,2023,0,6.98,32.3,1,46.0,11.5,12408.86,5,2,0
462,2019,0,7.06,16.5,1,31.0,14.9,13266.71,1,2,1
462,2020,1,6.85,16.0,2,32.0,14.9,14293.26,1,2,1
462,2021,1,6.53,5.0,2,33.0,14.9,14421.29,1,2,1
462,2022,1,7.35,5.1,2,34.0,14.9,14269.17,1,2,1
462,2023,2,6.78,22.3,2,35.0,14.9,15398.21,1,2,1
463,2019,1,6.76,40.2,2,44.0,14.3,13912.08,4,1,0
