id,year,employed,age,educ,kids,married,exper,husbinc
467,2004,0,35.0,16.1,1,1,12.1,23.6
467,2005,1,36.0,16.1,1,1,12.9,23.04
467,2006,1,37.0,16.1,0,1,13.7,23.09
467,2007,1,38.0,16.1,2,1,14.5,26.43
467,2008,1,39.0,16.1,0,1,15.3,25.44
467,2009,1,40.0,16.1,0,1,16.1,29.06
468,2000,1,26.0,16.7,0,1,4.3,30.72
468,2001,1,27.0,16.7,1,1,5.1,34.45
468,2002,1,28.0,16.7,1,1,5.9,32.81
468,2003,0,29.0,16.7,0,1,6.7,33.64
468,2004,0,30.0,16.7,1,1,7.5,33.47
468,2005,0,31.0,16.7,4,1,8.3,37.89
468,2006,1,32.0,16.7,1,1,9.1,37.39
468,2007,0,33.0,16.7,0,1,9.9,37.14
468,2008,0,34.0,16.7,0,1,10.7,36.81
468,2009,1,35.0,16.7,2,1,11.5,39.88
469,2000,0,28.0,12.2,0,1,7.8,36.13
469,2001,1,29.0,12.2,0,1,8.6,38.66
469,2002,1,30.0,12.2,0,1,9.4,38.57
469,2003,0,31.0,12.2,1,1,10.2,39.39
469,2004,0,32.0,12.2,0,1,11.0,38.39
469,2005,0,33.0,12.2,2,1,11.8,39.68
469,2006,0,34.0,12.2,2,1,12.6,42.77
469,2007,0,35.0,12.2,0,1,13.4,42.47
469,2008,0,36.0,12.2,0,1,14.2,42.67
469,2009,0,37.0,12.2,3,1,15.0,42.63
470,2000,0,24.0,11.9,1,0,7.1,0.0
470,2001,0,25.0,11.9,0,0,7.9,0.0
470,2002,0,26.0,11.9,3,1,8.7,8.69
470,2003,1,27.0,11.9,1,1,9.5,4.75
470,2004,0,28.0,11.9,1,1,10.3,7.58
470,2005,0,29.0,11.9,0,1,11.1,3.12
470,2006,0,30.0,11.9,0,0,11.9,0.0
470,2007,0,31.0,11.9,2,1,12.7,4.45
470,2008,0,32.0,11.9,3,1,13.5,4.92
470,2009,0,33.0,11.9,0,1,14.3,5.37
471,2000,1,22.0,8.0,0,1,6.0,3.25
471,2001,1,23.0,8.0,1,0,6.8,0.0
471,2002,0,24.0,8.0,1,1,7.6,1.57
471,2003,0,25.0,8.0,0,1,8.4,2.29
471,2004,0,26.0,8.0,3,1,9.2,4.29
471,2005,0,27.0,8.0,1,1,10.0,5.41
471,2006,0,28.0,8.0,2,1,10.8,4.71
471,2007,0,29.0,8.0,0,1,11.6,5.39
471,2008,0,30.0,8.0,2,1,12.4,4.76
471,2009,0,31.0,8.0,3,1,13.2,3.12
472,2000,0,32.0,12.8,0,1,16.2,17.25
472,2001,0,33.0,12.8,0,1,17.0,14.73
472,2002,0,34.0,12.8,1,1,17.8,17.23
472,2003,0,35.0,12.8,1,1,18.6,15.11
472,2004,0,36.0,12.8,0,1,19.4,16.51
472,2005,0,37.0,12.8,0,1,20.2,17.35
472,2006,0,38.0,12.8,0,1,21.0,18.76
472,2007,0,39.0,12.8,1,1,21.8,19.94
472,2008,0,40.0,12.8,3,1,22.6,17.29
472,2009,1,41.0,12.8,0,1,23.4,18.11
473,2000,0,22.0,10.7,1,1,7.3,13.38
473,2001,0,23.0,10.7,0,1,8.1,15.18
473,2002,0,24.0,10.7,1,1,8.9,12.73
473,2003,0,25.0,10.7,0,1,9.7,14.36
473,2004,0,26.0,10.7,0,1,10.5,14.19
473,2005,0,27.0,10.7,0,1,11.3,14.02
473,2006,0,28.0,10.7,1,1,12.1,19.03
473,2007,0,29.0,10.7,0,1,12.9,16.87
473,2008,0,30.0,10.7,3,1,13.7,17.5
473,2009,0,31.0,10.7,1,1,14.5,18.48
474,2000,1,26.0,17.3,1,0,4.7,0.0
474,2001,1,27.0,17.3,0,0,5.5,0.0
474,2002,0,28.0,17.3,2,0,6.3,0.0
474,2003,1,29.0,17.3,1,0,7.1,0.0
474,2004,0,30.0,17.3,1,0,7.9,0.0
474,2005,1,31.0,17.3,0,0,8.7,0.0
474,2006,1,32.0,17.3,0,0,9.5,0.0
474,2007,1,33.0,17.3,0,0,10.3,0.0
474,2008,1,34.0,17.3,3,0,11.1,0.0
474,2009,1,35.0,17.3,1,0,11.9,0.0
475,2000,1,24.0,16.2,1,0,0.8,0.0
475,2001,0,25.0,16.2,0,0,1.6,0.0
475,2002,0,26.0,16.2,0,0,2.4,0.0
475,2003,1,27.0,16.2,2,0,3.2,0.0
475,2004,1,28.0,16.2,0,0,4.0,0.0
475,2005,1,29.0,16.2,0,0,4.8,0.0
475,2006,1,30.0,16.2,0,0,5.6,0.0
475,2007,0,31.0,16.2,0,0,6.4,0.0
475,2008,1,32.0,16.2,0,0,7.2,0.0
475,2009,1,33.0,16.2,3,1,8.0,0.0
476,2000,0,40.0,10.3,0,0,23.7,0.0
476,2001,0,41.0,10.3,3,0,24.5,0.0
476,2002,1,42.0,10.3,0,0,25.3,0.0
476,2003,0,43.0,10.3,2,0,26.1,0.0
476,2004,0,44.0,10.3,0,0,26.9,0.0
476,2005,0,45.0,10.3,1,0,27.7,0.0
476,2006,1,46.0,10.3,2,0,28.5,0.0
476,2007,1,47.0,10.3,0,0,29.3,0.0
476,2008,0,48.0,10.3,1,0,30.1,0.0
476,2009,1,49.0,10.3,3,0,30.9,0.0
477,2000,1,38.0,13.2,0,0,18.8,0.0
477,2001,1,39.0,13.2,1,0,19.6,0.0
477,2002,1,40.0,13.2,0,0,20.4,0.0
477,2003,0,41.0,13.2,0,0,21.2,0.0
477,2004,0,42.0,13.2,0,1,22.0,0.0
477,2005,0,43.0,13.2,1,0,22.8,0.0
477,2006,1,44.0,13.2,0,0,23.6,0.0
477,2007,1,45.0,13.2,0,0,24.4,0.0
477,2008,1,46.0,13.2,0,0,25.2,0.0
477,2009,0,47.0,13.2,2,0,26.0,0.0
478,2000,0,26.0,8.0,0,1,14.0,19.22
478,2001,0,27.0,8.0,1,1,14.8,20.52
478,2002,0,28.0,8.0,1,1,15.6,21.07
478,2003,0,29.0,8.0,3,1,16.4,22.35
478,2004,0,30.0,8.0,2,0,17.2,0.0
478,2005,0,31.0,8.0,0,1,18.0,22.37
478,2006,0,32.0,8.0,2,1,18.8,23.68
478,2007,1,33.0,8.0,0,1,19.6,24.6
478,2008,1,34.0,8.0,0,1,20.4,25.71
478,2009,0,35.0,8.0,3,1,21.2,25.94
479,2000,1,41.0,11.6,0,1,25.4,15.87
479,2001,1,42.0,11.6,0,1,26.2,17.89
479,2002,1,43.0,11.6,1,1,27.0,15.11
479,2003,1,44.0,11.6,0,1,27.8,20.11
479,2004,1,45.0,11.6,0,1,28.6,16.97
479,2005,1,46.0,11.6,2,1,29.4,15.85
479,2006,1,47.0,11.6,1,1,30.2,16.45
479,2007,1,48.0,11.6,1,1,31.0,17.2
479,2008,1,49.0,11.6,1,1,31.8,20.23
479,2009,1,50.0,11.6,1,1,32.6,20.37
480,2000,1,41.0,16.7,0,0,18.3,0.0
480,2001,1,42.0,16.7,0,0,19.1,0.0
480,2002,1,43.0,16.7,0,0,19.9,0.0
480,2003,1,44.0,16.7,0,0,20.7,0.0
480,2004,1,45.0,16.7,0,1,21.5,0.0
480,2005,1,46.0,16.7,0,0,22.3,0.0
480,2006,1,47.0,16.7,1,0,23.1,0.0
480,2007,1,48.0,16.7,0,0,23.9,0.0
480,2008,0,49.0,16.7,1,0,24.7,0.0
480,2009,1,50.0,16.7,0,0,25.5,0.0
481,2000,0,29.0,12.6,1,1,11.4,1.72
481,2001,0,30.0,12.6,3,1,12.2,0.0
481,2002,0,31.0,12.6,2,0,13.0,0.0
481,2003,0,32.0,12.6,0,0,13.8,0.0
481,2004,0,33.0,12.6,2,0,14.6,0.0
481,2005,1,34.0,12.6,2,0,15.4,0.0
481,2006,0,35.0,12.6,1,0,16.2,0.0
481,2007,0,36.0,12.6,0,0,17.0,0.0
481,2008,0,37.0,12.6,2,0,17.8,0.0
481,2009,0,38.0,12.6,2,0,18.6,0.0
482,2000,0,31.0,12.2,0,0,12.8,0.0
482,2001,0,32.0,12.2,2,0,13.6,0.0
482,2002,1,33.0,12.2,0,0,14.4,0.0
482,2003,1,34.0,12.2,0,0,15.2,0.0
482,2004,0,35.0,12.2,1,0,16.0,0.0
482,2005,0,36.0,12.2,1,0,16.8,0.0
482,2006,0,37.0,12.2,2,0,17.6,0.0
482,2007,0,38.0,12.2,1,0,18.4,0.0
482,2008,0,39.0,12.2,0,0,19.2,0.0
482,2009,0,40.0,12.2,0,0,20.0,0.0
483,2000,0,39.0,14.6,0,1,17.4,8.38
483,2001,0,40.0,14.6,0,1,18.2,5.82
483,2002,0,41.0,14.6,1,1,19.0,5.75
483,2003,0,42.0,14.6,0,1,19.8,6.85
483,2004,0,43.0,14.6,0,1,20.6,6.31
483,2005,0,44.0,14.6,1,1,21.4,8.48
483,2006,0,45.0,14.6,2,0,22.2,0.0
483,2007,0,46.0,14.6,3,1,23.0,10.01
483,2008,0,47.0,14.6,0,1,23.8,10.36
483,2009,0,48.0,14.6,1,1,24.6,5.42
484,2000,0,24.0,9.7,2,0,6.3,0.0
484,2001,0,25.0,9.7,1,0,7.1,0.0
484,2002,0,26.0,9.7,1,0,7.9,0.0
484,2003,0,27.0,9.7,0,0,8.7,0.0
484,2004,0,28.0,9.7,1,0,9.5,0.0
484,2005,0,29.0,9.7,0,0,10.3,0.0
484,2006,1,30.0,9.7,1,1,11.1,0.0
484,2007,0,31.0,9.7,3,0,11.9,0.0
484,2008,1,32.0,9.7,2,0,12.7,0.0
484,2009,0,33.0,9.7,3,0,13.5,0.0
485,2000,0,24.0,9.2,0,0,10.8,0.0
485,2001,0,25.0,9.2,0,0,11.6,0.0
485,2002,0,26.0,9.2,0,0,12.4,0.0
485,2003,0,27.0,9.2,2,1,13.2,0.0
485,2004,0,28.0,9.2,0,0,14.0,0.0
485,2005,0,29.0,9.2,3,0,14.8,0.0
485,2006,0,30.0,9.2,1,0,15.6,0.0
485,2007,0,31.0,9.2,3,0,16.4,0.0
485,2008,1,32.0,9.2,0,0,17.2,0.0
485,2009,0,33.0,9.2,0,1,18.0,0.0
486,2000,0,34.0,13.3,0,0,12.7,0.0
486,2001,0,35.0,13.3,0,0,13.5,0.0
486,2002,0,36.0,13.3,0,1,14.3,0.0
486,2003,0,37.0,13.3,0,0,15.1,0.0
486,2004,0,38.0,13.3,1,0,15.9,0.0
486,2005,0,39.0,13.3,0,1,16.7,2.62
486,2006,0,40.0,13.3,2,0,17.5,0.0
486,2007,0,41.0,13.3,1,0,18.3,0.0
486,2008,0,42.0,13.3,0,1,19.1,0.0
486,2009,0,43.0,13.3,1,0,19.9,0.0
487,2000,0,25.0,9.8,0,0,7.2,0.0
487,2001,0,26.0,9.8,1,0,8.0,0.0
487,2002,0,27.0,9.8,2,1,8.8,18.03
487,2003,0,28.0,9.8,0,1,9.6,15.34
487,2004,1,29.0,9.8,0,1,10.4,17.51
487,2005,1,30.0,9.8,3,1,11.2,15.77
487,2006,0,31.0,9.8,1,1,12.0,17.34
487,2007,0,32.0,9.8,0,1,12.8,17.03
487,2008,0,33.0,9.8,2,1,13.6,18.41
487,2009,0,34.0,9.8,0,1,14.4,19.1
488,2000,0,29.0,13.3,1,0,7.7,0.0
488,2001,0,30.0,13.3,1,0,8.5,0.0
488,2002,0,31.0,13.3,2,1,9.3,1.76
488,2003,0,32.0,13.3,0,0,10.1,0.0
488,2004,0,33.0,13.3,0,0,10.9,0.0
488,2005,0,34.0,13.3,2,1,11.7,2.68
488,2006,0,35.0,13.3,4,0,12.5,0.0
488,2007,1,36.0,13.3,1,0,13.3,0.0
488,2008,0,37.0,13.3,3,0,14.1,0.0
488,2009,0,38.0,13.3,3,0,14.9,0.0
489,2000,1,38.0,16.7,0,0,13.3,0.0
489,2001,1,39.0,16.7,1,0,14.1,0.0
489,2002,1,40.0,16.7,0,0,14.9,0.0
489,2003,1,41.0,16.7,0,1,15.7,0.0
489,2004,1,42.0,16.7,0,0,16.5,0.0
489,2005,0,43.0,16.7,1,0,17.3,0.0
489,2006,1,44.0,16.7,1,0,18.1,0.0
489,2007,1,45.0,16.7,0,0,18.9,0.0
489,2008,1,46.0,16.7,1,1,19.7,1.81
489,2009,1,47.0,16.7,1,0,20.5,0.0
490,2000,1,28.0,16.7,2,0,8.3,0.0
490,2001,1,29.0,16.7,0,0,9.1,0.0
490,2002,1,30.0,16.7,1,1,9.9,0.3
490,2003,1,31.0,16.7,1,0,10.7,0.0
490,2004,1,32.0,16.7,1,0,11.5,0.0
490,2005,1,33.0,16.7,1,0,12.3,0.0
490,2006,1,34.0,16.7,1,0,13.1,0.0
490,2007,1,35.0,16.7,1,0,13.9,0.0
490,2008,1,36.0,16.7,1,0,14.7,0.0
490,2009,1,37.0,16.7,3,0,15.5,0.0
491,2000,1,30.0,14.3,1,1,8.7,8.46
491,2001,1,31.0,14.3,0,1,9.5,8.65
491,2002,0,32.0,14.3,0,1,10.3,5.63
491,2003,1,33.0,14.3,0,1,11.1,9.27
491,2004,0,34.0,14.3,0,1,11.9,6.67
491,2005,0,35.0,14.3,0,1,12.7,5.82
491,2006,0,36.0,14.3,3,1,13.5,9.35
491,2007,0,37.0,14.3,1,1,14.3,8.83
491,2008,0,38.0,14.3,1,1,15.1,9.77
491,2009,0,39.0,14.3,1,1,15.9,8.74
492,2000,1,26.0,12.5,0,1,8.5,8.12
492,2001,1,27.0,12.5,0,1,9.3,6.81
492,2002,1,28.0,12.5,2,0,10.1,0.0
492,2003,1,29.0,12.5,0,1,10.9,9.16
492,2004,1,30.0,12.5,1,1,11.7,6.44
492,2005,1,31.0,12.5,0,1,12.5,7.01
492,2006,1,32.0,12.5,0,1,13.3,8.62
492,2007,1,33.0,12.5,2,1,14.1,9.65
492,2008,1,34.0,12.5,0,1,14.9,8.35
492,2009,1,35.0,12.5,2,1,15.7,10.61
493,2000,0,23.0,13.2,3,1,1.8,71.13
493,2001,0,24.0,13.2,1,1,2.6,71.88
493,2002,0,25.0,13.2,0,1,3.4,75.6
493,2003,0,26.0,13.2,3,0,4.2,0.0
493,2004,1,27.0,13.2,0,1,5.0,76.25
493,2005,0,28.0,13.2,0,1,5.8,79.29
493,2006,0,29.0,13.2,1,1,6.6,78.44
493,2007,0,30.0,13.2,1,1,7.4,81.13
493,2008,0,31.0,13.2,1,1,8.2,83.59
493,2009,0,32.0,13.2,0,1,9.0,79.59
494,2000,0,27.0,13.2,0,0,8.8,0.0
494,2001,0,28.0,13.2,0,1,9.6,20.31
494,2002,0,29.0,13.2,1,1,10.4,18.19
494,2003,0,30.0,13.2,2,1,11.2,21.82
494,2004,0,31.0,13.2,2,1,12.0,19.72
494,2005,0,32.0,13.2,1,1,12.8,22.31
494,2006,0,33.0,13.2,1,1,13.6,20.5
494,2007,1,34.0,13.2,4,0,14.4,0.0
494,2008,0,35.0,13.2,2,1,15.2,24.49
494,2009,0,36.0,13.2,2,1,16.0,24.91
495,2000,0,37.0,8.5,1,1,24.5,7.61
495,2001,1,38.0,8.5,0,1,25.3,5.96
495,2002,1,39.0,8.5,0,0,26.1,0.0
495,2003,1,40.0,8.5,2,1,26.9,6.18
495,2004,1,41.0,8.5,1,1,27.7,6.48
495,2005,1,42.0,8.5,1,1,28.5,5.79
495,2006,0,43.0,8.5,1,0,29.3,0.0
495,2007,1,44.0,8.5,0,0,30.1,0.0
495,2008,1,45.0,8.5,0,1,30.9,6.83
495,2009,1,46.0,8.5,1,1,31.7,5.72
496,2000,1,28.0,11.4,2,1,11.6,12.21
496,2001,0,29.0,11.4,0,1,12.4,13.17
496,2002,0,30.0,11.4,0,1,13.2,14.28
496,2003,0,31.0,11.4,0,1,14.0,14.85
496,2004,1,32.0,11.4,0,0,14.8,0.0
496,2005,0,33.0,11.4,1,1,15.6,16.17
496,2006,0,34.0,11.4,2,1,16.4,14.29
496,2007,1,35.0,11.4,0,1,17.2,16.74
496,2008,1,36.0,11.4,1,0,18.0,0.0
496,2009,1,37.0,11.4,1,1,18.8,15.93
497,2000,0,30.0,10.6,1,1,15.4,18.61
497,2001,0,31.0,10.6,1,1,16.2,17.0
497,2002,0,32.0,10.6,1,1,17.0,21.47
497,2003,0,33.0,10.6,2,1,17.8,23.15
497,2004,0,34.0,10.6,3,0,18.6,0.0
497,2005,0,35.0,10.6,2,1,19.4,20.62
497,2006,0,36.0,10.6,0,1,20.2,19.87
497,2007,0,37.0,10.6,0,1,21.0,21.41
497,2008,0,38.0,10.6,0,1,21.8,22.09
497,2009,0,39.0,10.6,2,1,22.6,20.62
498,2000,0,22.0,15.2,0,0,2.8,0.0
498,2001,0,23.0,15.2,0,0,3.6,0.0
498,2002,0,24.0,15.2,0,1,4.4,0.0
498,2003,1,25.0,15.2,0,0,5.2,0.0
498,2004,0,26.0,15.2,1,0,6.0,0.0
498,2005,1,27.0,15.2,2,1,6.8,0.0
498,2006,0,28.0,15.2,2,0,7.6,0.0
498,2007,0,29.0,15.2,1,0,8.4,0.0
498,2008,1,30.0,15.2,1,0,9.2,0.0
498,2009,1,31.0,15.2,3,0,10.0,0.0
499,2000,0,39.0,11.2,3,0,19.8,0.0
499,2001,1,40.0,11.2,0,0,20.6,0.0
499,2002,0,41.0,11.2,0,0,21.4,0.0
499,2003,0,42.0,11.2,0,0,22.2,0.0
499,2004,0,43.0,11.2,0,0,23.0,0.0
499,2005,0,44.0,11.2,0,0,23.8,0.0
499,2006,1,45.0,11.2,0,0,24.6,0.0
499,2007,0,46.0,11.2,0,0,25.4,0.0
499,2008,0,47.0,11.2,1,1,26.2,0.92
499,2009,0,48.0,11.2,1,0,27.0,0.0
500,2000,0,37.0,12.9,2,1,20.1,10.84
500,2001,0,38.0,12.9,1,1,20.9,8.82
500,2002,0,39.0,12.9,0,1,21.7,12.37
500,2003,0,40.0,12.9,0,1,22.5,12.8
500,2004,0,41.0,12.9,2,1,23.3,13.57
500,2005,0,42.0,12.9,1,0,24.1,0.0
500,2006,0,43.0,12.9,0,1,24.9,11.08
500,2007,0,44.0,12.9,2,1,25.7,13.57
500,2008,0,45.0,12.9,1,1,26.5,12.34
500,2009,0,46.0,12.9,2,1,27.3,13.16
501,2000,1,31.0,11.1,0,0,14.9,0.0
501,2001,1,32.0,11.1,1,0,15.7,0.0
501,2002,0,33.0,11.1,2,0,16.5,0.0
501,2003,0,34.0,11.1,0,0,17.3,0.0
501,2004,1,35.0,11.1,2,0,18.1,0.0
501,2005,0,36.0,11.1,2,0,18.9,0.0
501,2006,1,37.0,11.1,1,0,19.7,0.0
501,2007,1,38.0,11.1,1,0,20.5,0.0
501,2008,1,39.0,11.1,3,0,21.3,0.0
501,2009,0,40.0,11.1,1,0,22.1,0.0
502,2000,1,37.0,12.5,1,1,17.5,37.75
502,2001,0,38.0,12.5,1,1,18.3,39.92
502,2002,1,39.0,12.5,0,1,19.1,42.53
502,2003,1,40.0,12.5,0,1,19.9,40.83
502,2004,1,41.0,12.5,0,1,20.7,41.46
502,2005,1,42.0,12.5,0,1,21.5,43.06
502,2006,0,43.0,12.5,3,1,22.3,43.91
502,2007,1,44.0,12.5,0,1,23.1,45.44
502,2008,0,45.0,12.5,1,1,23.9,47.19
502,2009,1,46.0,12.5,0,1,24.7,43.34
503,2000,0,38.0,12.2,0,0,17.8,0.0
503,2001,0,39.0,12.2,0,0,18.6,0.0
503,2002,0,40.0,12.2,1,0,19.4,0.0
503,2003,1,41.0,12.2,0,0,20.2,0.0
503,2004,0,42.0,12.2,1,0,21.0,0.0
503,2005,0,43.0,12.2,0,1,21.8,2.37
503,2006,1,44.0,12.2,0,0,22.6,0.0
503,2007,0,45.0,12.2,1,0,23.4,0.0
503,2008,0,46.0,12.2,0,0,24.2,0.0
503,2009,0,47.0,12.2,2,1,25.0,0.0
504,2000,1,36.0,14.7,0,0,18.3,0.0
504,2001,0,37.0,14.7,1,0,19.1,0.0
504,2002,1,38.0,14.7,2,0,19.9,0.0
504,2003,1,39.0,14.7,0,0,20.7,0.0
504,2004,0,40.0,14.7,1,0,21.5,0.0
504,2005,1,41.0,14.7,1,0,22.3,0.0
504,2006,1,42.0,14.7,1,0,23.1,0.0
504,2007,1,43.0,14.7,1,0,23.9,0.0
504,2008,0,44.0,14.7,0,0,24.7,0.0
504,2009,1,45.0,14.7,1,1,25.5,0.5
505,2000,0,25.0,10.4,2,0,11.6,0.0
505,2001,0,26.0,10.4,1,0,12.4,0.0
505,2002,0,27.0,10.4,1,0,13.2,0.0
505,2003,0,28.0,10.4,1,0,14.0,0.0
505,2004,0,29.0,10.4,2,0,14.8,0.0
505,2005,0,30.0,10.4,1,0,15.6,0.0
505,2006,0,31.0,10.4,1,0,16.4,0.0
505,2007,1,32.0,10.4,0,1,17.2,1.2
505,2008,1,33.0,10.4,2,0,18.0,0.0
505,2009,0,34.0,10.4,0,0,18.8,0.0
506,2000,1,34.0,10.9,0,1,15.1,0.43
506,2001,0,35.0,10.9,1,0,15.9,0.0
506,2002,1,36.0,10.9,1,0,16.7,0.0
506,2003,0,37.0,10.9,0,0,17.5,0.0
506,2004,0,38.0,10.9,1,0,18.3,0.0
506,2005,0,39.0,10.9,2,0,19.1,0.0
506,2006,0,40.0,10.9,1,0,19.9,0.0
506,2007,0,41.0,10.9,0,0,20.7,0.0
506,2008,0,42.0,10.9,1,1,21.5,0.0
506,2009,0,43.0,10.9,1,0,22.3,0.0
507,2000,0,31.0,15.0,1,1,10.0,15.03
507,2001,0,32.0,15.0,2,1,10.8,12.8
507,2002,1,33.0,15.0,1,1,11.6,12.35
507,2003,0,34.0,15.0,0,1,12.4,15.23
507,2004,0,35.0,15.0,1,1,13.2,11.23
507,2005,1,36.0,15.0,0,1,14.0,16.64
507,2006,0,37.0,15.0,1,1,14.8,13.31
507,2007,1,38.0,15.0,0,1,15.6,16.31
507,2008,0,39.0,15.0,1,1,16.4,15.31
507,2009,1,40.0,15.0,1,1,17.2,16.24
508,2000,0,39.0,16.7,0,1,18.3,40.44
508,2001,0,40.0,16.7,0,1,19.1,42.26
508,2002,0,41.0,16.7,1,1,19.9,40.93
508,2003,0,42.0,16.7,0,1,20.7,46.53
508,2004,0,43.0,16.7,0,1,21.5,44.02
508,2005,0,44.0,16.7,1,1,22.3,42.8
508,2006,0,45.0,16.7,0,1,23.1,44.09
508,2007,0,46.0,16.7,2,1,23.9,44.99
508,2008,0,47.0,16.7,1,1,24.7,50.59
508,2009,0,48.0,16.7,1,1,25.5,47.66
509,2000,0,23.0,16.3,1,1,3.7,16.47
509,2001,0,24.0,16.3,1,1,4.5,20.13
509,2002,1,25.0,16.3,2,1,5.3,18.67
509,2003,0,26.0,16.3,0,1,6.1,18.66
509,2004,1,27.0,16.3,1,0,6.9,0.0
509,2005,0,28.0,16.3,2,1,7.7,20.38
509,2006,1,29.0,16.3,0,1,8.5,22.28
509,2007,0,30.0,16.3,2,1,9.3,17.51
509,2008,0,31.0,16.3,4,1,10.1,18.13
509,2009,1,32.0,16.3,0,1,10.9,22.49
510,2000,0,37.0,13.7,1,1,19.3,29.27
510,2001,0,38.0,13.7,0,1,20.1,29.08
510,2002,0,39.0,13.7,0,1,20.9,31.32
510,2003,0,40.0,13.7,0,1,21.7,33.15
510,2004,0,41.0,13.7,1,1,22.5,31.87
510,2005,0,42.0,13.7,0,1,23.3,31.82
510,2006,0,43.0,13.7,0,1,24.1,35.32
510,2007,0,44.0,13.7,3,0,24.9,0.0
510,2008,0,45.0,13.7,0,1,25.7,32.74
510,2009,0,46.0,13.7,2,1,26.5,33.85
511,2000,0,36.0,8.7,0,0,19.3,0.0
511,2001,1,37.0,8.7,0,0,20.1,0.0
511,2002,1,38.0,8.7,1,0,20.9,0.0
511,2003,0,39.0,8.7,0,0,21.7,0.0
511,2004,0,40.0,8.7,0,0,22.5,0.0
511,2005,0,41.0,8.7,1,0,23.3,0.0
511,2006,0,42.0,8.7,1,0,24.1,0.0
511,2007,1,43.0,8.7,0,0,24.9,0.0
511,2008,1,44.0,8.7,2,0,25.7,0.0
511,2009,1,45.0,8.7,0,0,26.5,0.0
512,2000,0,30.0,8.0,0,0,17.0,0.0
512,2001,0,31.0,8.0,0,0,17.8,0.0
512,2002,1,32.0,8.0,1,0,18.6,0.0
512,2003,0,33.0,8.0,0,0,19.4,0.0
512,2004,1,34.0,8.0,1,0,20.2,0.0
512,2005,0,35.0,8.0,2,0,21.0,0.0
512,2006,1,36.0,8.0,0,0,21.8,0.0
512,2007,0,37.0,8.0,1,0,22.6,0.0
512,2008,0,38.0,8.0,0,0,23.4,0.0
512,2009,0,39.0,8.0,2,0,24.2,0.0
513,2000,0,23.0,11.8,1,1,6.2,27.37
513,2001,1,24.0,11.8,1,1,7.0,27.66
513,2002,0,25.0,11.8,3,1,7.8,28.57
513,2003,0,26.0,11.8,2,1,8.6,27.5
513,2004,0,27.0,11.8,1,1,9.4,30.75
513,2005,0,28.0,11.8,2,0,10.2,0.0
513,2006,0,29.0,11.8,0,1,11.0,28.33
513,2007,0,30.0,11.8,0,1,11.8,29.91
513,2008,0,31.0,11.8,3,1,12.6,31.31
513,2009,0,32.0,11.8,0,1,13.4,30.36
514,2000,0,32.0,13.3,0,1,11.7,26.6
514,2001,0,33.0,13.3,0,1,12.5,27.92
514,2002,0,34.0,13.3,1,1,13.3,28.3
514,2003,0,35.0,13.3,1,1,14.1,26.93
514,2004,0,36.0,13.3,2,1,14.9,29.61
514,2005,0,37.0,13.3,0,1,15.7,27.39
514,2006,0,38.0,13.3,1,0,16.5,0.0
514,2007,0,39.0,13.3,3,1,17.3,33.26
514,2008,0,40.0,13.3,0,1,18.1,31.23
514,2009,0,41.0,13.3,2,1,18.9,32.92
515,2000,1,34.0,14.2,0,1,11.8,16.16
515,2001,0,35.0,14.2,0,1,12.6,17.24
515,2002,1,36.0,14.2,1,1,13.4,20.65
515,2003,1,37.0,14.2,0,1,14.2,19.4
515,2004,0,38.0,14.2,1,1,15.0,19.08
515,2005,0,39.0,14.2,2,1,15.8,19.48
515,2006,1,40.0,14.2,2,1,16.6,21.86
515,2007,0,41.0,14.2,2,1,17.4,20.71
515,2008,0,42.0,14.2,1,1,18.2,18.55
515,2009,0,43.0,14.2,2,1,19.0,19.25
516,2000,0,38.0,15.3,0,0,18.7,0.0
516,2001,0,39.0,15.3,0,0,19.5,0.0
516,2002,1,40.0,15.3,1,0,20.3,0.0
516,2003,1,41.0,15.3,0,0,21.1,0.0
516,2004,1,42.0,15.3,0,0,21.9,0.0
516,2005,1,43.0,15.3,0,0,22.7,0.0
516,2006,1,44.0,15.3,0,0,23.5,0.0
516,2007,0,45.0,15.3,2,0,24.3,0.0
516,2008,1,46.0,15.3,0,0,25.1,0.0
516,2009,1,47.0,15.3,1,0,25.9,0.0
517,2000,1,27.0,14.3,0,0,5.7,0.0
517,2001,0,28.0,14.3,2,0,6.5,0.0
517,2002,1,29.0,14.3,0,0,7.3,0.0
517,2003,1,30.0,14.3,0,1,8.1,0.0
517,2004,0,31.0,14.3,0,0,8.9,0.0
517,2005,0,32.0,14.3,0,0,9.7,0.0
517,2006,0,33.0,14.3,0,0,10.5,0.0
517,2007,0,34.0,14.3,3,0,11.3,0.0
517,2008,0,35.0,14.3,1,0,12.1,0.0
517,2009,1,36.0,14.3,0,0,12.9,0.0
518,2000,0,25.0,9.9,0,1,12.1,17.05
518,2001,0,26.0,9.9,0,1,12.9,16.12
518,2002,0,27.0,9.9,1,1,13.7,17.02
518,2003,0,28.0,9.9,1,1,14.5,17.62
518,2004,0,29.0,9.9,3,1,15.3,14.81
518,2005,0,30.0,9.9,1,1,16.1,19.46
518,2006,0,31.0,9.9,2,1,16.9,19.12
518,2007,0,32.0,9.9,1,1,17.7,15.62
518,2008,0,33.0,9.9,1,1,18.5,18.63
518,2009,0,34.0,9.9,1,1,19.3,20.23
519,2000,0,30.0,14.3,1,1,12.7,20.26
