id,year,career,educ,exper,age,female,income,urban
517,5,2,13.9,25.1,45.0,0,9234.76,1
518,1,0,11.5,25.5,45.0,1,9264.28,1
518,2,0,11.5,26.5,46.0,1,9957.46,1
518,3,2,11.5,27.5,47.0,1,11574.38,1
518,4,2,11.5,28.5,48.0,1,7986.67,1
518,5,1,11.5,29.5,49.0,1,8830.5,1
519,1,1,14.2,16.8,38.0,0,6832.78,0
519,2,1,14.2,17.8,39.0,0,10388.55,0
519,3,2,14.2,18.8,40.0,0,6431.21,0
519,4,0,14.2,19.8,41.0,0,8786.61,0
519,5,0,14.2,20.8,42.0,0,10269.54,0
520,1,1,10.7,7.3,25.0,0,5815.75,0
520,2,0,10.7,8.3,26.0,0,6829.78,0
520,3,0,10.7,9.3,27.0,0,7795.67,0
520,4,1,10.7,10.3,28.0,0,5241.13,0
520,5,2,10.7,11.3,29.0,0,5640.32,0
521,1,2,13.4,19.6,40.0,1,9115.97,1
521,2,0,13.4,20.6,41.0,1,8507.4,1
521,3,1,13.4,21.6,42.0,1,9774.63,1
521,4,0,13.4,22.6,43.0,1,14066.94,1
521,5,2,13.4,23.6,44.0,1,8611.29,1
522,1,0,8.9,9.1,22.0,1,6230.79,1
522,2,2,8.9,10.1,23.0,1,9415.65,1
522,3,2,8.9,11.1,24.0,1,6698.23,1
522,4,2,8.9,12.1,25.0,1,9238.96,1
522,5,1,8.9,13.1,26.0,1,5337.01,1
523,1,2,14.8,28.2,49.0,0,7822.24,1
523,2,0,14.8,29.2,50.0,0,15212.33,1
523,3,2,14.8,30.2,51.0,0,15397.6,1
523,4,2,14.8,31.2,52.0,0,11551.13,1
523,5,2,14.8,32.2,53.0,0,11617.75,1
524,1,1,8.7,8.3,24.0,0,7539.22,0
524,2,1,8.7,9.3,25.0,0,5721.77,0
524,3,0,8.7,10.3,26.0,0,5891.32,0
524,4,1,8.7,11.3,27.0,0,6596.66,0
524,5,1,8.7,12.3,28.0,0,7041.46,0
525,1,0,6.6,16.4,27.0,0,9081.93,1
525,2,2,6.6,17.4,28.0,0,6452.33,1
525,3,0,6.6,18.4,29.0,0,6965.69,1
525,4,1,6.6,19.4,30.0,0,6026.84,1
525,5,0,7.1,20.4,31.0,0,6671.39,1
526,1,2,14.9,7.1,28.0,1,8299.1,1
526,2,2,14.9,8.1,29.0,1,8576.65,1
526,3,1,14.9,9.1,30.0,1,11838.99,1
526,4,2,14.9,10.1,31.0,1,6666.45,1
526,5,1,14.9,11.1,32.0,1,10540.91,1
527,1,2,11.6,5.4,24.0,1,6814.37,1
527,2,1,11.6,6.4,25.0,1,5847.72,1
527,3,1,11.6,7.4,26.0,1,6008.02,1
527,4,0,11.6,8.4,27.0,1,5303.56,1
527,5,1,11.6,9.4,28.0,1,6144.79,1
528,1,2,10.2,20.8,39.0,0,10843.97,1
528,2,0,10.2,21.8,40.0,0,11004.11,1
528,3,2,10.2,22.8,41.0,0,8166.86,1
528,4,2,10.2,23.8,42.0,0,10418.36,1
528,5,1,10.2,24.8,43.0,0,6962.79,1
529,1,0,11.2,14.8,33.0,0,9406.27,1
529,2,2,11.2,15.8,34.0,0,7091.85,1
529,3,1,11.2,16.8,35.0,0,7674.43,1
529,4,2,11.2,17.8,36.0,0,10867.18,1
529,5,2,11.2,18.8,37.0,0,7060.78,1
530,1,0,9.6,18.4,35.0,0,11816.75,1
530,2,1,9.6,19.4,36.0,0,7205.78,1
530,3,2,9.6,20.4,37.0,0,6683.3,1
530,4,0,9.6,21.4,38.0,0,9511.53,1
530,5,1,9.6,22.4,39.0,0,10543.05,1
531,1,1,6.0,15.0,28.0,1,5064.14,0
531,2,2,6.0,16.0,29.0,1,6222.88,0
531,3,2,6.0,17.0,30.0,1,6331.77,0
531,4,1,6.0,18.0,31.0,1,6564.79,0
531,5,1,6.0,19.0,32.0,1,7215.22,0
532,1,2,16.8,12.2,36.0,1,12665.95,1
532,2,1,16.8,13.2,37.0,1,9462.24,1
532,3,1,16.8,14.2,38.0,1,10189.57,1
532,4,1,16.8,15.2,39.0,1,7375.42,1
532,5,2,16.8,16.2,40.0,1,15459.8,1
533,1,0,12.8,12.2,31.0,0,9280.18,1
533,2,2,12.8,13.2,32.0,0,9504.28,1
533,3,1,12.8,14.2,33.0,0,8981.49,1
533,4,2,12.8,15.2,34.0,0,8896.91,1
533,5,2,12.8,16.2,35.0,0,7153.1,1
534,1,1,9.1,14.9,27.0,1,7342.58,0
534,2,0,9.1,15.9,28.0,1,5532.75,0
534,3,0,9.1,16.9,29.0,1,7708.22,0
534,4,0,9.1,17.9,30.0,1,7565.73,0
534,5,0,9.1,18.9,31.0,1,8235.85,0
535,1,1,12.5,10.5,26.0,0,6673.72,0
535,2,2,12.5,11.5,27.0,0,7145.56,0
535,3,1,12.5,12.5,28.0,0,7776.05,0
535,4,2,12.5,13.5,29.0,0,7074.99,0
535,5,2,12.5,14.5,30.0,0,11161.68,0
536,1,2,16.3,23.7,46.0,0,9471.19,1
536,2,2,16.3,24.7,47.0,0,11462.43,1
536,3,2,16.3,25.7,48.0,0,8383.54,1
536,4,2,16.3,26.7,49.0,0,10540.71,1
536,5,2,16.3,27.7,50.0,0,11784.04,1
537,1,2,18.5,18.5,40.0,1,10396.58,0
537,2,1,18.5,19.5,41.0,1,13282.02,0
537,3,2,18.5,20.5,42.0,1,15089.96,0
537,4,2,19.0,21.5,43.0,1,9443.03,0
537,5,2,18.5,22.5,44.0,1,9669.58,0
538,1,0,11.4,26.6,44.0,0,9979.18,0
538,2,2,11.4,27.6,45.0,0,10558.57,0
538,3,2,11.4,28.6,46.0,0,7748.44,0
538,4,1,11.4,29.6,47.0,0,11824.18,0
538,5,0,11.4,30.6,48.0,0,11832.84,0
539,1,1,13.1,20.9,41.0,1,9087.16,0
539,2,2,13.1,21.9,42.0,1,7062.6,0
539,3,2,13.1,22.9,43.0,1,8027.62,0
539,4,2,13.1,23.9,44.0,1,9754.78,0
539,5,1,13.6,24.9,45.0,1,8665.18,0
540,1,2,12.5,18.5,35.0,0,7400.79,0
540,2,1,12.5,19.5,36.0,0,8845.09,0
540,3,2,12.5,20.5,37.0,0,8377.8,0
540,4,1,12.5,21.5,38.0,0,5065.61,0
540,5,2,12.5,22.5,39.0,0,7135.51,0
541,1,1,9.8,27.2,45.0,0,7965.46,0
541,2,1,9.8,28.2,46.0,0,11130.29,0
541,3,2,9.8,29.2,47.0,0,10772.85,0
541,4,2,9.8,30.2,48.0,0,7978.37,0
541,5,2,9.8,31.2,49.0,0,8174.43,0
542,1,0,10.1,30.9,45.0,1,11324.06,0
542,2,2,10.1,31.9,46.0,1,8141.53,0
542,3,1,10.1,32.9,47.0,1,13728.25,0
542,4,1,10.1,33.9,48.0,1,12650.64,0
542,5,2,10.6,34.9,49.0,1,9826.35,0
543,1,2,13.6,15.4,35.0,1,7034.89,0
543,2,1,13.6,16.4,36.0,1,9576.96,0
543,3,1,13.6,17.4,37.0,1,10051.76,0
543,4,1,13.6,18.4,38.0,1,8767.86,0
543,5,0,13.6,19.4,39.0,1,10945.03,0
544,1,2,13.5,23.5,45.0,1,10346.21,1
544,2,1,13.5,24.5,46.0,1,9493.95,1
544,3,2,13.5,25.5,47.0,1,9041.86,1
544,4,1,13.5,26.5,48.0,1,7430.53,1
544,5,1,13.5,27.5,49.0,1,13239.13,1
545,1,0,12.6,30.4,47.0,0,11684.48,1
545,2,1,12.6,31.4,48.0,0,16897.76,1
545,3,0,12.6,32.4,49.0,0,15919.02,1
545,4,2,12.6,33.4,50.0,0,9435.11,1
545,5,2,12.6,34.4,51.0,0,10379.03,1
546,1,1,18.2,4.8,31.0,0,9261.34,0
546,2,1,18.2,5.8,32.0,0,9237.37,0
546,3,0,18.2,6.8,33.0,0,8893.87,0
546,4,2,18.2,7.8,34.0,0,6794.07,0
546,5,1,18.2,8.8,35.0,0,8481.58,0
547,1,0,10.6,7.4,26.0,1,5747.99,1
547,2,0,10.6,8.4,27.0,1,7687.32,1
547,3,1,10.6,9.4,28.0,1,5406.48,1
547,4,0,10.6,10.4,29.0,1,11718.42,1
547,5,1,10.6,11.4,30.0,1,8148.9,1
548,1,0,13.7,10.3,28.0,1,6363.95,1
548,2,1,13.7,11.3,29.0,1,5095.04,1
548,3,0,13.7,12.3,30.0,1,7064.67,1
548,4,1,13.7,13.3,31.0,1,10136.27,1
548,5,0,13.7,14.3,32.0,1,7586.1,1
549,1,1,10.1,14.9,31.0,1,6042.82,1
549,2,1,10.1,15.9,32.0,1,8402.2,1
549,3,0,10.1,16.9,33.0,1,7526.77,1
549,4,0,10.1,17.9,34.0,1,7642.7,1
549,5,1,10.1,18.9,35.0,1,9161.54,1
550,1,0,10.5,8.5,25.0,0,10123.88,1
550,2,2,10.5,9.5,26.0,0,9352.29,1
550,3,1,10.5,10.5,27.0,0,8265.07,1
550,4,2,10.5,11.5,28.0,0,8972.49,1
550,5,1,10.5,12.5,29.0,0,8650.11,1
551,1,2,10.7,15.3,32.0,0,7858.66,0
551,2,1,10.7,16.3,33.0,0,6304.2,0
551,3,2,10.7,17.3,34.0,0,9813.86,0
551,4,0,10.7,18.3,35.0,0,10903.54,0
551,5,2,10.7,19.3,36.0,0,8964.43,0
552,1,0,9.4,6.6,22.0,0,4983.05,0
552,2,1,9.4,7.6,23.0,0,6979.55,0
552,3,1,9.4,8.6,24.0,0,7285.63,0
552,4,2,9.9,9.6,25.0,0,7443.74,0
552,5,1,9.4,10.6,26.0,0,4922.02,0
553,1,1,11.7,13.3,32.0,0,7712.1,0
553,2,1,11.7,14.3,33.0,0,8445.5,0
553,3,2,11.7,15.3,34.0,0,7060.95,0
553,4,0,11.7,16.3,35.0,0,9807.27,0
553,5,1,11.7,17.3,36.0,0,16098.09,0
554,1,2,15.4,3.6,25.0,1,7449.37,0
554,2,2,15.4,4.6,26.0,1,9978.29,0
554,3,2,15.4,5.6,27.0,1,5843.23,0
554,4,0,15.4,6.6,28.0,1,12854.81,0
554,5,1,15.4,7.6,29.0,1,7496.51,0
555,1,1,12.3,11.7,32.0,0,9541.66,1
555,2,2,12.3,12.7,33.0,0,7990.58,1
555,3,1,12.3,13.7,34.0,0,9077.67,1
555,4,1,12.3,14.7,35.0,0,8071.55,1
555,5,2,12.3,15.7,36.0,0,8599.92,1
556,1,0,12.5,17.5,37.0,1,7617.83,1
556,2,2,12.5,18.5,38.0,1,9143.3,1
556,3,2,12.5,19.5,39.0,1,8412.44,1
556,4,1,12.5,20.5,40.0,1,10399.83,1
556,5,1,12.5,21.5,41.0,1,10950.3,1
557,1,0,12.1,14.9,35.0,1,7967.2,0
557,2,2,12.1,15.9,36.0,1,7642.57,0
557,3,1,12.1,16.9,37.0,1,6910.2,0
557,4,0,12.6,17.9,38.0,1,7287.32,0
557,5,2,12.1,18.9,39.0,1,8633.91,0
558,1,1,13.3,18.7,38.0,1,11855.49,0
558,2,2,13.3,19.7,39.0,1,11161.66,0
558,3,2,13.3,20.7,40.0,1,8070.5,0
558,4,2,13.3,21.7,41.0,1,8724.29,0
558,5,0,13.3,22.7,42.0,1,9972.07,0
559,1,2,10.6,31.4,48.0,1,10031.86,0
559,2,0,10.6,32.4,49.0,1,10627.71,0
559,3,1,10.6,33.4,50.0,1,11069.02,0
559,4,1,10.6,34.4,51.0,1,9106.96,0
559,5,2,10.6,35.4,52.0,1,9481.28,0
560,1,2,9.1,28.9,43.0,1,10228.97,1
560,2,1,9.1,29.9,44.0,1,10926.33,1
560,3,0,9.1,30.9,45.0,1,12894.68,1
560,4,1,9.1,31.9,46.0,1,7038.55,1
560,5,2,9.6,32.9,47.0,1,10702.58,1
561,1,1,15.3,30.7,49.0,1,9468.18,1
561,2,0,15.3,31.7,50.0,1,23012.86,1
561,3,1,15.3,32.7,51.0,1,13929.47,1
561,4,2,15.3,33.7,52.0,1,11122.85,1
561,5,2,15.3,34.7,53.0,1,11078.25,1
562,1,2,13.3,12.7,31.0,0,10192.84,1
562,2,0,13.3,13.7,32.0,0,6022.38,1
562,3,2,13.3,14.7,33.0,0,10707.71,1
562,4,2,13.3,15.7,34.0,0,7421.35,1
562,5,2,13.3,16.7,35.0,0,8705.25,1
563,1,0,9.9,14.1,27.0,1,7970.96,0
563,2,2,9.9,15.1,28.0,1,5709.65,0
563,3,2,9.9,16.1,29.0,1,8005.04,0
563,4,2,9.9,17.1,30.0,1,10722.93,0
563,5,1,9.9,18.1,31.0,1,8232.88,0
564,1,0,9.5,21.5,39.0,1,7045.1,1
564,2,1,9.5,22.5,40.0,1,4960.94,1
564,3,1,9.5,23.5,41.0,1,8201.2,1
564,4,1,9.5,24.5,42.0,1,9072.76,1
564,5,1,10.0,25.5,43.0,1,8979.07,1
565,1,2,15.2,3.8,24.0,0,6464.98,0
565,2,2,15.2,4.8,25.0,0,7501.07,0
565,3,0,15.2,5.8,26.0,0,8302.19,0
565,4,1,15.7,6.8,27.0,0,7591.48,0
565,5,2,15.2,7.8,28.0,0,8633.48,0
566,1,2,10.7,21.3,37.0,1,7728.89,1
566,2,2,10.7,22.3,38.0,1,5768.57,1
566,3,2,10.7,23.3,39.0,1,9033.35,1
566,4,1,10.7,24.3,40.0,1,7977.49,1
566,5,1,10.7,25.3,41.0,1,10992.24,1
567,1,1,11.5,21.5,37.0,0,8169.42,1
567,2,2,11.5,22.5,38.0,0,10594.17,1
567,3,2,11.5,23.5,39.0,0,11276.19,1
567,4,0,11.5,24.5,40.0,0,8481.59,1
567,5,2,11.5,25.5,41.0,0,7528.17,1
568,1,1,8.7,34.3,47.0,0,12631.1,1
568,2,2,8.7,35.3,48.0,0,9375.14,1
568,3,1,8.7,36.3,49.0,0,12299.24,1
568,4,2,8.7,37.3,50.0,0,13292.53,1
568,5,2,8.7,38.3,51.0,0,9306.97,1
569,1,1,13.8,29.2,48.0,1,8856.56,0
569,2,0,13.8,30.2,49.0,1,10840.17,0
569,3,2,13.8,31.2,50.0,1,8945.56,0
569,4,0,14.3,32.2,51.0,1,15826.35,0
569,5,2,13.8,33.2,52.0,1,19872.1,0
570,1,2,7.3,36.7,49.0,0,13042.28,1
570,2,1,7.3,37.7,50.0,0,13594.94,1
570,3,2,7.3,38.7,51.0,0,11171.6,1
570,4,0,7.3,39.7,52.0,0,8496.59,1
570,5,2,7.8,40.7,53.0,0,12457.18,1
571,1,2,13.1,18.9,35.0,0,7253.91,1
571,2,2,13.1,19.9,36.0,0,11087.85,1
571,3,1,13.1,20.9,37.0,0,11199.31,1
571,4,2,13.1,21.9,38.0,0,8363.26,1
571,5,2,13.1,22.9,39.0,0,6901.84,1
572,1,2,10.3,26.7,45.0,0,7403.11,1
572,2,2,10.3,27.7,46.0,0,15633.07,1
572,3,2,10.3,28.7,47.0,0,9969.38,1
572,4,2,10.3,29.7,48.0,0,15154.32,1
572,5,2,10.3,30.7,49.0,0,12832.04,1
573,1,2,13.9,11.1,28.0,1,5655.02,0
573,2,2,13.9,12.1,29.0,1,7965.74,0
573,3,1,13.9,13.1,30.0,1,11623.9,0
573,4,1,14.4,14.1,31.0,1,11179.2,0
573,5,2,13.9,15.1,32.0,1,8465.61,0
574,1,2,9.6,17.4,35.0,0,7021.69,1
574,2,1,9.6,18.4,36.0,0,9641.36,1
574,3,2,9.6,19.4,37.0,0,11529.65,1
574,4,0,9.6,20.4,38.0,0,5913.61,1
574,5,1,9.6,21.4,39.0,0,5457.98,1
575,1,0,9.9,31.1,48.0,0,7761.02,1
575,2,2,9.9,32.1,49.0,0,8756.14,1
575,3,1,9.9,33.1,50.0,0,9764.18,1
575,4,1,9.9,34.1,51.0,0,9075.42,1
575,5,1,9.9,35.1,52.0,0,12353.17,1
576,1,1,11.4,12.6,29.0,1,6257.91,1
576,2,2,11.4,13.6,30.0,1,9156.04,1
576,3,1,11.4,14.6,31.0,1,10143.1,1
576,4,0,11.4,15.6,32.0,1,8362.03,1
576,5,0,11.4,16.6,33.0,1,9925.98,1
577,1,1,10.7,16.3,32.0,1,8308.85,1
577,2,0,10.7,17.3,33.0,1,9594.53,1
577,3,2,10.7,18.3,34.0,1,8291.04,1
577,4,2,10.7,19.3,35.0,1,5748.1,1
577,5,0,10.7,20.3,36.0,1,9013.27,1
578,1,2,11.5,31.5,49.0,0,9405.6,1
578,2,1,11.5,32.5,50.0,0,17176.67,1
578,3,2,11.5,33.5,51.0,0,9459.64,1
578,4,0,11.5,34.5,52.0,0,8091.78,1
578,5,0,11.5,35.5,53.0,0,8999.17,1
579,1,1,10.8,11.2,25.0,0,8611.45,1
579,2,1,10.8,12.2,26.0,0,9613.55,1
579,3,0,10.8,13.2,27.0,0,7036.5,1
579,4,1,10.8,14.2,28.0,0,8464.31,1
579,5,0,11.3,15.2,29.0,0,6384.71,1
580,1,0,7.7,20.3,32.0,1,11040.46,1
580,2,0,7.7,21.3,33.0,1,7690.36,1
580,3,0,7.7,22.3,34.0,1,8297.12,1
580,4,0,7.7,23.3,35.0,1,9514.4,1
580,5,0,7.7,24.3,36.0,1,10177.24,1
581,1,0,9.0,28.0,43.0,1,9932.65,1
581,2,2,9.0,29.0,44.0,1,7574.17,1
581,3,1,9.0,30.0,45.0,1,7254.8,1
581,4,0,9.5,31.0,46.0,1,10323.49,1
581,5,1,9.0,32.0,47.0,1,12895.98,1
582,1,2,13.9,26.1,45.0,1,10672.95,0
582,2,0,13.9,27.1,46.0,1,10036.17,0
582,3,1,13.9,28.1,47.0,1,8846.45,0
582,4,1,13.9,29.1,48.0,1,12161.7,0
582,5,1,13.9,30.1,49.0,1,14283.39,0
583,1,1,15.4,6.6,25.0,0,7352.73,1
583,2,2,15.4,7.6,26.0,0,8923.17,1
583,3,2,15.4,8.6,27.0,0,7630.83,1
583,4,0,15.4,9.6,28.0,0,8489.88,1
583,5,0,15.4,10.6,29.0,0,12326.42,1
584,1,2,14.7,15.3,33.0,1,7048.29,0
584,2,2,14.7,16.3,34.0,1,13985.95,0
584,3,2,14.7,17.3,35.0,1,7618.26,0
584,4,2,14.7,18.3,36.0,1,9812.64,0
584,5,2,14.7,19.3,37.0,1,7079.62,0
585,1,0,14.9,5.1,27.0,1,5975.37,0
585,2,0,14.9,6.1,28.0,1,7151.92,0
585,3,0,14.9,7.1,29.0,1,6545.44,0
585,4,0,14.9,8.1,30.0,1,9474.39,0
585,5,1,14.9,9.1,31.0,1,8008.24,0
586,1,2,11.1,16.9,32.0,1,9072.37,1
586,2,2,11.1,17.9,33.0,1,10016.64,1
586,3,2,11.1,18.9,34.0,1,8128.31,1
586,4,2,11.6,19.9,35.0,1,9492.79,1
586,5,2,11.1,20.9,36.0,1,11667.5,1
587,1,1,9.2,23.8,36.0,1,7636.58,0
587,2,1,9.2,24.8,37.0,1,8291.55,0
587,3,2,9.2,25.8,38.0,1,11050.5,0
587,4,0,9.2,26.8,39.0,1,8252.61,0
587,5,2,9.2,27.8,40.0,1,11801.42,0
588,1,2,10.3,28.7,44.0,1,13222.73,1
588,2,0,10.3,29.7,45.0,1,8635.78,1
588,3,1,10.3,30.7,46.0,1,7302.65,1
588,4,1,10.3,31.7,47.0,1,9709.07,1
588,5,0,10.3,32.7,48.0,1,8743.69,1
589,1,2,13.3,14.7,34.0,0,7068.2,1
589,2,2,13.3,15.7,35.0,0,7975.09,1
589,3,1,13.3,16.7,36.0,0,11907.43,1
589,4,0,13.3,17.7,37.0,0,11845.51,1
589,5,2,13.8,18.7,38.0,0,8087.89,1
590,1,0,13.6,11.4,28.0,0,7812.48,1
590,2,1,13.6,12.4,29.0,0,8360.53,1
590,3,2,13.6,13.4,30.0,0,7889.98,1
590,4,2,13.6,14.4,31.0,0,8646.96,1
590,5,2,13.6,15.4,32.0,0,9981.29,1
591,1,1,11.8,34.2,49.0,1,9040.75,1
591,2,1,11.8,35.2,50.0,1,13131.62,1
591,3,2,11.8,36.2,51.0,1,9169.07,1
591,4,0,11.8,37.2,52.0,1,10161.87,1
591,5,0,11.8,38.2,53.0,1,10514.25,1
592,1,0,11.4,5.6,25.0,0,4495.4,0
592,2,1,11.4,6.6,26.0,0,5380.26,0
592,3,0,11.4,7.6,27.0,0,6461.5,0
592,4,1,11.4,8.6,28.0,0,5735.65,0
592,5,2,11.4,9.6,29.0,0,6248.33,0
593,1,1,14.9,6.1,24.0,0,6141.42,0
593,2,1,14.9,7.1,25.0,0,5393.5,0
593,3,2,14.9,8.1,26.0,0,6752.83,0
593,4,0,14.9,9.1,27.0,0,9001.64,0
593,5,2,14.9,10.1,28.0,0,9230.52,0
594,1,1,10.3,34.7,49.0,0,10473.25,1
594,2,2,10.3,35.7,50.0,0,10588.51,1
594,3,1,10.3,36.7,51.0,0,12683.57,1
594,4,2,10.3,37.7,52.0,0,10839.72,1
594,5,0,10.3,38.7,53.0,0,10840.91,1
595,1,2,10.3,25.7,44.0,0,10389.06,1
595,2,2,10.3,26.7,45.0,0,7790.55,1
595,3,2,10.3,27.7,46.0,0,10151.53,1
595,4,2,10.3,28.7,47.0,0,13071.05,1
595,5,2,10.3,29.7,48.0,0,7427.22,1
596,1,1,11.4,26.6,46.0,0,8780.78,1
596,2,2,11.4,27.6,47.0,0,6808.75,1
596,3,2,11.4,28.6,48.0,0,8503.63,1
596,4,2,11.9,29.6,49.0,0,9394.13,1
596,5,0,11.4,30.6,50.0,0,10908.61,1
597,1,1,9.5,35.5,48.0,0,12023.51,1
597,2,1,9.5,36.5,49.0,0,10393.43,1
597,3,1,9.5,37.5,50.0,0,9375.26,1
597,4,2,9.5,38.5,51.0,0,12125.88,1
597,5,1,9.5,39.5,52.0,0,8837.05,1
598,1,2,11.6,17.4,32.0,1,5189.1,1
598,2,1,11.6,18.4,33.0,1,7387.55,1
598,3,1,11.6,19.4,34.0,1,7142.98,1
598,4,2,11.6,20.4,35.0,1,12917.24,1
598,5,1,11.6,21.4,36.0,1,10783.86,1
599,1,0,7.8,30.2,45.0,0,9842.56,1
599,2,2,7.8,31.2,46.0,0,10358.25,1
599,3,1,7.8,32.2,47.0,0,9371.54,1
599,4,2,7.8,33.2,48.0,0,14256.63,1
599,5,2,7.8,34.2,49.0,0,11195.46,1
600,1,1,9.9,11.1,24.0,0,10004.66,1
600,2,0,9.9,12.1,25.0,0,4571.59,1
600,3,0,9.9,13.1,26.0,0,7005.72,1
600,4,2,9.9,14.1,27.0,0,6772.35,1
600,5,2,9.9,15.1,28.0,0,10154.84,1
601,1,1,11.8,11.2,29.0,0,5184.72,1
601,2,2,11.8,12.2,30.0,0,7010.54,1
601,3,0,11.8,13.2,31.0,0,9797.28,1
601,4,1,11.8,14.2,32.0,0,8031.96,1
601,5,0,11.8,15.2,33.0,0,9867.87,1
602,1,0,13.4,7.6,28.0,1,4314.44,0
602,2,2,13.4,8.6,29.0,1,8391.92,0
602,3,0,13.4,9.6,30.0,1,8859.76,0
602,4,0,13.4,10.6,31.0,1,7202.88,0
602,5,2,13.4,11.6,32.0,1,6777.04,0
603,1,2,14.6,27.4,45.0,1,10740.58,1
603,2,2,14.6,28.4,46.0,1,12759.72,1
603,3,1,14.6,29.4,47.0,1,14097.99,1
603,4,2,14.6,30.4,48.0,1,10050.7,1
603,5,2,15.1,31.4,49.0,1,9748.39,1
604,1,0,14.4,22.6,43.0,1,9036.71,0
604,2,1,14.4,23.6,44.0,1,8645.84,0
604,3,1,14.4,24.6,45.0,1,11057.53,0
604,4,1,14.4,25.6,46.0,1,11804.5,0
604,5,2,14.4,26.6,47.0,1,12055.31,0
605,1,2,13.2,23.8,42.0,1,14179.51,1
605,2,2,13.2,24.8,43.0,1,14508.67,1
605,3,0,13.2,25.8,44.0,1,11853.49,1
605,4,0,13.2,26.8,45.0,1,11040.01,1
605,5,2,13.2,27.8,46.0,1,11163.39,1
606,1,1,10.0,7.0,25.0,0,5679.05,0
606,2,2,10.0,8.0,26.0,0,4752.3,0
606,3,2,10.0,9.0,27.0,0,6041.3,0
606,4,2,10.0,10.0,28.0,0,7290.99,0
606,5,1,10.0,11.0,29.0,0,6554.76,0
607,1,2,12.0,11.0,26.0,0,7893.36,1
607,2,2,12.0,12.0,27.0,0,7419.07,1
607,3,0,12.0,13.0,28.0,0,7536.02,1
607,4,0,12.0,14.0,29.0,0,8249.95,1
607,5,2,12.0,15.0,30.0,0,6654.71,1
608,1,1,10.9,14.1,29.0,1,6621.9,1
608,2,2,10.9,15.1,30.0,1,10492.85,1
608,3,0,10.9,16.1,31.0,1,8551.53,1
608,4,2,10.9,17.1,32.0,1,6983.19,1
608,5,1,10.9,18.1,33.0,1,10459.02,1
609,1,1,10.2,19.8,35.0,0,10630.13,1
609,2,0,10.2,20.8,36.0,0,8218.55,1
609,3,0,10.2,21.8,37.0,0,9557.82,1
609,4,2,10.2,22.8,38.0,0,9539.23,1
609,5,1,10.2,23.8,39.0,0,8318.47,1
610,1,1,7.2,28.8,40.0,0,7797.28,0
610,2,0,7.2,29.8,41.0,0,9476.64,0
610,3,1,7.2,30.8,42.0,0,9051.71,0
610,4,1,7.2,31.8,43.0,0,10534.85,0
610,5,0,7.2,32.8,44.0,0,11025.88,0
611,1,1,12.4,10.6,28.0,0,11056.74,1
611,2,2,12.4,11.6,29.0,0,7619.73,1
611,3,1,12.4,12.6,30.0,0,8158.46,1
611,4,0,12.4,13.6,31.0,0,7445.31,1
611,5,1,12.4,14.6,32.0,0,8832.75,1
612,1,1,12.6,7.4,24.0,1,9260.26,1
612,2,2,12.6,8.4,25.0,1,8368.33,1
612,3,1,12.6,9.4,26.0,1,7673.67,1
612,4,0,12.6,10.4,27.0,1,7964.73,1
612,5,2,12.6,11.4,28.0,1,8843.23,1
613,1,2,16.0,26.0,49.0,1,8106.34,1
613,2,2,16.0,27.0,50.0,1,9818.0,1
613,3,1,16.0,28.0,51.0,1,12553.96,1
613,4,2,16.0,29.0,52.0,1,10416.72,1
613,5,2,16.0,30.0,53.0,1,10380.12,1
614,1,0,9.2,29.8,46.0,1,9534.38,0
614,2,2,9.2,30.8,47.0,1,6437.47,0
614,3,0,9.2,31.8,48.0,1,6649.25,0
614,4,1,9.2,32.8,49.0,1,10160.15,0
614,5,2,9.2,33.8,50.0,1,13626.6,0
615,1,2,15.0,21.0,39.0,0,10237.21,1
615,2,2,15.0,22.0,40.0,0,11463.53,1
615,3,2,15.0,23.0,41.0,0,9443.66,1
615,4,2,15.0,24.0,42.0,0,10601.2,1
615,5,2,15.0,25.0,43.0,0,7799.33,1
616,1,2,11.6,31.4,48.0,1,12915.37,0
616,2,0,11.6,32.4,49.0,1,10996.95,0
616,3,0,11.6,33.4,50.0,1,13550.35,0
616,4,2,11.6,34.4,51.0,1,11402.52,0
616,5,0,11.6,35.4,52.0,1,11627.75,0
617,1,2,10.9,8.1,26.0,1,6661.12,0
617,2,1,10.9,9.1,27.0,1,4224.77,0
617,3,0,10.9,10.1,28.0,1,6575.07,0
617,4,0,10.9,11.1,29.0,1,6548.26,0
617,5,2,10.9,12.1,30.0,1,5945.31,0
618,1,2,9.7,24.3,42.0,1,10012.21,1
618,2,1,9.7,25.3,43.0,1,7343.12,1
618,3,1,9.7,26.3,44.0,1,7413.13,1
618,4,1,9.7,27.3,45.0,1,8190.32,1
618,5,2,9.7,28.3,46.0,1,10883.5,1
619,1,0,9.2,27.8,44.0,1,6982.53,0
619,2,0,9.2,28.8,45.0,1,11246.16,0
619,3,1,9.2,29.8,46.0,1,10051.11,0
619,4,2,9.2,30.8,47.0,1,10422.41,0
619,5,2,9.2,31.8,48.0,1,12512.55,0
620,1,1,10.4,15.6,29.0,0,7952.06,0
620,2,1,10.4,16.6,30.0,0,6688.57,0
620,3,1,10.4,17.6,31.0,0,5330.7,0
620,4,1,10.4,18.6,32.0,0,10464.35,0
620,5,2,10.4,19.6,33.0,0,7074.18,0
621,1,0,11.2,23.8,40.0,0,6937.24,0
