id,year,lfp,age,educ,kids,married,exper
873,5,1,42,10,0,1,24
874,1,0,28,13,0,1,7
874,2,1,29,13,0,1,8
874,3,1,30,13,0,0,9
874,4,0,31,13,1,0,10
874,5,1,32,13,0,1,11
875,1,1,43,16,0,1,23
875,2,0,44,16,0,1,24
875,3,0,45,16,1,1,25
875,4,1,46,16,0,1,26
875,5,0,47,16,3,0,27
876,1,1,43,10,0,0,28
876,2,1,44,10,0,0,29
876,3,0,45,10,0,0,30
876,4,1,46,10,2,0,31
876,5,1,47,10,1,1,32
877,1,0,26,12,0,1,8
877,2,0,27,12,0,0,9
877,3,0,28,12,1,0,10
877,4,0,29,12,0,1,11
877,5,0,30,12,0,1,12
878,1,1,38,11,0,0,19
878,2,0,39,11,3,1,20
878,3,1,40,11,2,1,21
878,4,0,41,11,2,1,22
878,5,1,42,11,1,1,23
879,1,1,42,17,0,0,20
879,2,0,43,17,0,0,21
879,3,0,44,17,4,0,22
879,4,1,45,17,0,1,23
879,5,0,46,17,1,0,24
880,1,1,44,16,0,0,22
880,2,0,45,16,1,0,23
880,3,0,46,16,0,0,24
880,4,1,47,16,2,1,25
880,5,1,48,16,1,0,26
881,1,1,37,13,0,0,17
881,2,1,38,13,0,1,18
881,3,1,39,13,0,1,19
881,4,1,40,13,1,1,20
881,5,1,41,13,6,1,21
882,1,0,31,11,0,1,16
882,2,1,32,11,0,1,17
882,3,0,33,11,0,1,18
882,4,0,34,11,2,0,19
882,5,1,35,11,1,1,20
883,1,0,33,17,0,0,11
883,2,1,34,17,0,0,12
883,3,1,35,17,0,1,13
883,4,0,36,17,1,1,14
883,5,0,37,17,4,1,15
884,1,1,28,14,0,0,9
884,2,1,29,14,0,1,10
884,3,0,30,14,1,0,11
884,4,0,31,14,1,0,12
884,5,0,32,14,0,1,13
885,1,1,40,14,0,1,18
885,2,1,41,14,0,1,19
885,3,0,42,14,0,0,20
885,4,1,43,14,1,1,21
885,5,1,44,14,1,1,22
886,1,1,30,14,0,1,10
886,2,1,31,14,0,0,11
886,3,1,32,14,1,1,12
886,4,1,33,14,1,1,13
886,5,1,34,14,0,1,14
887,1,1,41,12,0,1,24
887,2,1,42,12,0,1,25
887,3,1,43,12,0,1,26
887,4,0,44,12,0,0,27
887,5,1,45,12,0,0,28
888,1,1,28,10,0,1,13
888,2,1,29,10,0,1,14
888,3,0,30,10,0,1,15
888,4,1,31,10,0,0,16
888,5,1,32,10,0,1,17
889,1,1,41,12,0,1,23
889,2,1,42,12,1,1,24
889,3,1,43,12,2,1,25
889,4,1,44,12,0,0,26
889,5,1,45,12,2,1,27
890,1,1,27,12,0,0,9
890,2,1,28,12,0,1,10
890,3,1,29,12,1,1,11
890,4,0,30,12,2,0,12
890,5,1,31,12,0,0,13
891,1,0,32,14,0,1,11
891,2,1,33,14,0,0,12
891,3,0,34,14,0,1,13
891,4,1,35,14,1,1,14
891,5,0,36,14,1,1,15
892,1,1,42,17,0,0,20
892,2,1,43,17,0,0,21
892,3,1,44,17,0,1,22
892,4,1,45,17,1,1,23
892,5,1,46,17,1,1,24
893,1,1,36,12,0,0,16
893,2,1,37,12,1,0,17
893,3,1,38,12,0,0,18
893,4,1,39,12,1,0,19
893,5,1,40,12,0,1,20
894,1,1,27,10,0,1,11
894,2,1,28,10,0,1,12
894,3,1,29,10,2,1,13
894,4,1,30,10,1,0,14
894,5,1,31,10,0,1,15
895,1,1,38,10,0,0,20
895,2,0,39,10,1,0,21
895,3,1,40,10,1,0,22
895,4,1,41,10,0,0,23
895,5,1,42,10,1,1,24
896,1,0,29,16,0,1,7
896,2,1,30,16,0,0,8
896,3,1,31,16,0,1,9
896,4,1,32,16,1,1,10
896,5,1,33,16,0,1,11
897,1,1,44,17,0,1,21
897,2,1,45,17,0,0,22
897,3,1,46,17,0,0,23
897,4,1,47,17,1,1,24
897,5,1,48,17,0,0,25
898,1,1,37,17,0,1,15
898,2,1,38,17,0,1,16
898,3,1,39,17,0,0,17
898,4,1,40,17,0,0,18
898,5,1,41,17,0,1,19
899,1,1,42,12,0,0,22
899,2,1,43,12,0,1,23
899,3,1,44,12,0,1,24
899,4,1,45,12,0,1,25
899,5,1,46,12,0,0,26
900,1,0,32,12,0,1,16
900,2,0,33,12,0,0,17
900,3,0,34,12,0,1,18
900,4,1,35,12,1,1,19
900,5,0,36,12,2,1,20
901,1,1,39,10,0,1,23
901,2,0,40,10,0,1,24
901,3,1,41,10,2,1,25
901,4,1,42,10,0,0,26
901,5,1,43,10,1,1,27
902,1,1,34,16,0,0,14
902,2,1,35,16,0,1,15
902,3,1,36,16,0,0,16
902,4,1,37,16,2,1,17
902,5,0,38,16,1,1,18
903,1,0,35,13,0,1,17
903,2,1,36,13,0,1,18
903,3,0,37,13,2,0,19
903,4,1,38,13,3,1,20
903,5,0,39,13,1,1,21
904,1,1,36,12,0,1,18
904,2,1,37,12,2,0,19
904,3,0,38,12,1,1,20
904,4,1,39,12,0,0,21
904,5,0,40,12,1,1,22
905,1,1,28,15,0,0,6
905,2,0,29,15,1,0,7
905,3,0,30,15,0,0,8
905,4,0,31,15,0,1,9
905,5,1,32,15,2,0,10
906,1,0,33,12,0,0,13
906,2,1,34,12,0,0,14
906,3,1,35,12,1,1,15
906,4,1,36,12,0,1,16
906,5,0,37,12,2,0,17
907,1,0,36,17,0,1,11
907,2,1,37,17,0,1,12
907,3,0,38,17,1,1,13
907,4,0,39,17,1,1,14
907,5,1,40,17,2,1,15
908,1,1,40,13,0,0,21
908,2,1,41,13,0,0,22
908,3,1,42,13,0,1,23
908,4,1,43,13,2,1,24
908,5,1,44,13,1,1,25
909,1,1,43,14,0,0,23
909,2,1,44,14,0,1,24
909,3,1,45,14,0,1,25
909,4,1,46,14,1,1,26
909,5,0,47,14,2,0,27
910,1,1,27,16,0,0,7
910,2,1,28,16,1,0,8
910,3,1,29,16,1,1,9
910,4,0,30,16,1,0,10
910,5,1,31,16,3,0,11
911,1,1,30,12,0,0,14
911,2,0,31,12,1,1,15
911,3,0,32,12,0,0,16
911,4,0,33,12,1,1,17
911,5,1,34,12,1,1,18
912,1,1,38,16,0,1,14
912,2,1,39,16,0,1,15
912,3,0,40,16,0,0,16
912,4,1,41,16,1,0,17
912,5,1,42,16,1,0,18
913,1,1,26,12,0,0,10
913,2,1,27,12,0,0,11
913,3,0,28,12,0,0,12
913,4,1,29,12,3,1,13
913,5,1,30,12,0,1,14
914,1,1,31,15,0,0,11
914,2,0,32,15,0,1,12
914,3,1,33,15,0,0,13
914,4,1,34,15,1,0,14
914,5,1,35,15,1,0,15
915,1,1,34,15,0,0,13
915,2,1,35,15,0,1,14
915,3,1,36,15,1,1,15
915,4,1,37,15,1,1,16
915,5,0,38,15,1,0,17
916,1,0,30,14,0,0,8
916,2,0,31,14,0,0,9
916,3,1,32,14,1,0,10
916,4,1,33,14,3,1,11
916,5,0,34,14,3,0,12
917,1,1,40,13,0,0,20
917,2,1,41,13,0,1,21
917,3,1,42,13,0,1,22
917,4,1,43,13,0,1,23
917,5,1,44,13,0,1,24
918,1,1,34,13,0,1,15
918,2,1,35,13,1,0,16
918,3,1,36,13,0,1,17
918,4,1,37,13,0,1,18
918,5,1,38,13,0,0,19
919,1,0,44,12,0,0,27
919,2,0,45,12,0,0,28
919,3,0,46,12,2,1,29
919,4,0,47,12,2,1,30
919,5,0,48,12,0,0,31
920,1,1,37,16,0,1,17
920,2,1,38,16,1,0,18
920,3,1,39,16,0,0,19
920,4,1,40,16,0,0,20
920,5,1,41,16,0,0,21
921,1,1,31,13,0,1,14
921,2,1,32,13,0,1,15
921,3,1,33,13,0,1,16
921,4,1,34,13,0,1,17
921,5,0,35,13,1,1,18
922,1,0,39,10,0,0,23
922,2,0,40,10,0,1,24
922,3,0,41,10,1,1,25
922,4,1,42,10,0,1,26
922,5,1,43,10,0,1,27
923,1,1,30,10,0,0,13
923,2,0,31,10,0,0,14
923,3,1,32,10,0,1,15
923,4,0,33,10,2,1,16
923,5,0,34,10,3,1,17
924,1,0,35,15,0,0,16
924,2,1,36,15,0,1,17
924,3,0,37,15,0,0,18
924,4,0,38,15,2,0,19
924,5,1,39,15,0,0,20
925,1,1,37,17,0,1,15
925,2,0,38,17,1,0,16
925,3,1,39,17,1,1,17
925,4,1,40,17,2,0,18
925,5,1,41,17,0,1,19
926,1,1,39,14,0,0,21
926,2,0,40,14,1,0,22
926,3,0,41,14,1,1,23
926,4,1,42,14,0,1,24
926,5,0,43,14,0,1,25
927,1,1,44,10,0,0,28
927,2,1,45,10,0,1,29
927,3,1,46,10,0,0,30
927,4,1,47,10,1,1,31
927,5,0,48,10,1,1,32
928,1,1,39,11,0,1,24
928,2,0,40,11,0,1,25
928,3,0,41,11,2,0,26
928,4,0,42,11,1,1,27
928,5,1,43,11,0,0,28
929,1,1,32,17,0,0,10
929,2,1,33,17,0,0,11
929,3,1,34,17,0,1,12
929,4,1,35,17,0,1,13
929,5,1,36,17,1,1,14
930,1,0,25,15,0,1,5
930,2,1,26,15,0,1,6
930,3,0,27,15,0,0,7
930,4,1,28,15,1,0,8
930,5,1,29,15,0,0,9
931,1,0,25,14,0,0,4
931,2,0,26,14,0,0,5
931,3,0,27,14,4,0,6
931,4,0,28,14,2,0,7
931,5,1,29,14,0,1,8
932,1,1,39,16,0,1,19
932,2,1,40,16,0,1,20
932,3,1,41,16,0,1,21
932,4,1,42,16,1,1,22
932,5,1,43,16,2,1,23
933,1,0,43,17,0,1,20
933,2,0,44,17,1,1,21
933,3,1,45,17,2,0,22
933,4,1,46,17,0,0,23
933,5,0,47,17,2,0,24
934,1,0,36,17,0,1,11
934,2,1,37,17,0,1,12
934,3,0,38,17,2,1,13
934,4,0,39,17,0,1,14
934,5,0,40,17,0,1,15
935,1,0,28,12,0,0,9
935,2,1,29,12,0,0,10
935,3,1,30,12,0,1,11
935,4,0,31,12,2,0,12
935,5,0,32,12,2,1,13
936,1,1,41,13,0,0,22
936,2,1,42,13,0,1,23
936,3,0,43,13,1,0,24
936,4,0,44,13,1,1,25
936,5,1,45,13,0,1,26
937,1,1,35,14,0,0,14
937,2,1,36,14,0,1,15
937,3,0,37,14,0,1,16
937,4,0,38,14,2,0,17
937,5,0,39,14,0,0,18
938,1,1,29,12,0,1,12
938,2,1,30,12,0,0,13
938,3,1,31,12,4,0,14
938,4,0,32,12,3,1,15
938,5,1,33,12,1,1,16
939,1,0,28,12,0,1,11
939,2,0,29,12,0,1,12
939,3,1,30,12,2,0,13
939,4,1,31,12,2,1,14
939,5,1,32,12,2,1,15
940,1,0,34,14,0,0,13
940,2,1,35,14,0,1,14
940,3,0,36,14,2,0,15
940,4,0,37,14,1,0,16
940,5,1,38,14,2,0,17
941,1,0,31,15,0,0,8
941,2,1,32,15,0,0,9
941,3,1,33,15,1,1,10
941,4,0,34,15,1,0,11
941,5,0,35,15,0,0,12
942,1,1,39,17,0,1,17
942,2,1,40,17,0,1,18
942,3,1,41,17,0,0,19
942,4,1,42,17,0,0,20
942,5,1,43,17,1,1,21
943,1,1,35,13,0,0,16
943,2,1,36,13,0,0,17
943,3,1,37,13,0,0,18
943,4,0,38,13,5,1,19
943,5,0,39,13,1,0,20
944,1,0,31,11,0,1,12
944,2,0,32,11,2,1,13
944,3,0,33,11,3,1,14
944,4,0,34,11,0,1,15
944,5,1,35,11,1,1,16
945,1,1,31,10,0,1,17
945,2,1,32,10,0,1,18
945,3,1,33,10,1,0,19
945,4,1,34,10,2,0,20
945,5,1,35,10,4,0,21
946,1,1,26,11,0,1,11
946,2,0,27,11,0,1,12
946,3,1,28,11,3,1,13
946,4,0,29,11,3,1,14
946,5,0,30,11,0,0,15
947,1,0,27,13,0,1,8
947,2,0,28,13,0,0,9
947,3,0,29,13,1,0,10
947,4,0,30,13,0,0,11
947,5,0,31,13,3,1,12
948,1,0,40,16,0,0,16
948,2,1,41,16,1,1,17
948,3,1,42,16,1,0,18
948,4,1,43,16,1,1,19
948,5,1,44,16,0,0,20
949,1,1,26,15,0,0,6
949,2,1,27,15,0,1,7
949,3,0,28,15,0,1,8
949,4,0,29,15,0,0,9
949,5,1,30,15,2,1,10
950,1,1,33,10,0,1,16
950,2,1,34,10,2,1,17
950,3,1,35,10,0,0,18
950,4,0,36,10,0,1,19
950,5,1,37,10,2,1,20
951,1,1,44,17,0,1,21
951,2,1,45,17,0,0,22
951,3,1,46,17,0,0,23
951,4,1,47,17,0,1,24
951,5,1,48,17,0,1,25
952,1,1,43,16,0,0,22
952,2,1,44,16,1,1,23
952,3,1,45,16,1,1,24
952,4,0,46,16,2,0,25
952,5,1,47,16,0,0,26
953,1,1,44,17,0,1,22
953,2,1,45,17,1,1,23
953,3,1,46,17,3,1,24
953,4,1,47,17,2,0,25
953,5,1,48,17,1,1,26
954,1,0,25,11,0,0,10
954,2,1,26,11,0,0,11
954,3,0,27,11,2,0,12
954,4,1,28,11,0,1,13
954,5,0,29,11,2,1,14
955,1,0,32,13,0,0,15
955,2,0,33,13,2,1,16
955,3,1,34,13,1,1,17
955,4,1,35,13,0,1,18
955,5,1,36,13,1,1,19
956,1,1,37,11,0,1,19
956,2,1,38,11,0,1,20
956,3,1,39,11,2,1,21
956,4,0,40,11,2,0,22
956,5,1,41,11,2,1,23
957,1,0,34,15,0,1,15
957,2,1,35,15,1,0,16
957,3,1,36,15,1,1,17
957,4,1,37,15,1,0,18
957,5,0,38,15,0,0,19
958,1,1,44,15,0,0,25
958,2,1,45,15,0,1,26
958,3,1,46,15,0,0,27
958,4,1,47,15,2,1,28
958,5,1,48,15,2,0,29
959,1,1,28,16,0,1,6
959,2,1,29,16,0,0,7
959,3,0,30,16,0,1,8
959,4,1,31,16,1,1,9
959,5,1,32,16,1,1,10
960,1,1,35,17,0,0,14
960,2,1,36,17,0,1,15
960,3,1,37,17,1,1,16
960,4,1,38,17,0,1,17
960,5,0,39,17,0,1,18
961,1,0,29,11,0,0,12
961,2,1,30,11,0,0,13
961,3,0,31,11,1,1,14
961,4,1,32,11,1,1,15
961,5,1,33,11,1,0,16
962,1,1,29,17,0,0,7
962,2,1,30,17,0,0,8
962,3,1,31,17,0,1,9
962,4,1,32,17,0,1,10
962,5,1,33,17,0,1,11
963,1,0,44,10,0,1,29
963,2,0,45,10,0,1,30
963,3,0,46,10,0,1,31
963,4,0,47,10,3,0,32
963,5,1,48,10,2,0,33
964,1,1,42,15,0,1,21
964,2,1,43,15,0,1,22
964,3,1,44,15,1,0,23
964,4,0,45,15,1,1,24
964,5,1,46,15,2,1,25
965,1,1,42,17,0,1,21
965,2,1,43,17,1,0,22
965,3,1,44,17,0,1,23
965,4,1,45,17,1,1,24
965,5,1,46,17,0,1,25
966,1,1,25,14,0,1,3
966,2,1,26,14,0,0,4
966,3,0,27,14,3,0,5
966,4,1,28,14,1,1,6
966,5,1,29,14,2,1,7
967,1,1,26,14,0,0,4
967,2,1,27,14,0,1,5
967,3,1,28,14,0,0,6
967,4,0,29,14,2,0,7
967,5,1,30,14,1,1,8
968,1,1,34,12,0,1,14
968,2,1,35,12,0,0,15
968,3,1,36,12,1,0,16
968,4,1,37,12,1,1,17
968,5,1,38,12,2,1,18
969,1,1,29,15,0,0,10
969,2,1,30,15,0,0,11
969,3,0,31,15,1,1,12
969,4,0,32,15,1,0,13
969,5,1,33,15,0,1,14
970,1,0,27,16,0,1,4
970,2,0,28,16,0,1,5
970,3,0,29,16,0,1,6
970,4,0,30,16,0,1,7
970,5,0,31,16,2,1,8
971,1,1,29,15,0,1,8
971,2,0,30,15,0,0,9
971,3,0,31,15,0,1,10
971,4,1,32,15,0,1,11
971,5,0,33,15,2,0,12
972,1,1,31,12,0,1,13
972,2,0,32,12,0,0,14
972,3,1,33,12,0,0,15
972,4,0,34,12,4,1,16
972,5,0,35,12,1,0,17
973,1,1,35,10,0,0,18
973,2,1,36,10,1,1,19
973,3,1,37,10,0,0,20
973,4,0,38,10,1,1,21
973,5,1,39,10,0,0,22
974,1,1,42,14,0,0,20
974,2,1,43,14,0,1,21
974,3,0,44,14,1,1,22
974,4,1,45,14,2,1,23
974,5,0,46,14,0,1,24
975,1,1,43,10,0,1,27
975,2,1,44,10,0,1,28
975,3,0,45,10,0,1,29
975,4,0,46,10,0,1,30
975,5,1,47,10,1,0,31
976,1,0,29,15,0,1,10
976,2,0,30,15,0,0,11
976,3,0,31,15,0,0,12
976,4,1,32,15,0,1,13
976,5,0,33,15,3,1,14
977,1,1,28,13,0,1,11
977,2,1,29,13,1,0,12
977,3,0,30,13,3,1,13
977,4,0,31,13,0,0,14
977,5,0,32,13,0,1,15
978,1,0,29,17,0,0,8
978,2,0,30,17,0,0,9
978,3,0,31,17,0,1,10
978,4,1,32,17,1,1,11
978,5,0,33,17,2,0,12
979,1,1,38,13,0,0,20
979,2,1,39,13,1,0,21
979,3,0,40,13,0,0,22
979,4,0,41,13,0,1,23
979,5,1,42,13,0,0,24
980,1,1,37,16,0,1,15
980,2,1,38,16,1,0,16
980,3,1,39,16,0,1,17
980,4,1,40,16,0,1,18
980,5,1,41,16,3,1,19
981,1,1,38,10,0,1,21
981,2,1,39,10,0,1,22
981,3,1,40,10,0,0,23
981,4,1,41,10,0,0,24
981,5,1,42,10,2,0,25
982,1,1,44,17,0,0,19
982,2,1,45,17,0,1,20
982,3,1,46,17,0,1,21
982,4,1,47,17,1,0,22
982,5,0,48,17,3,1,23
983,1,1,32,16,0,0,12
983,2,0,33,16,0,1,13
983,3,0,34,16,0,0,14
983,4,0,35,16,0,0,15
983,5,0,36,16,1,1,16
984,1,1,32,13,0,0,15
984,2,0,33,13,0,0,16
984,3,1,34,13,0,1,17
984,4,1,35,13,0,1,18
984,5,1,36,13,3,0,19
985,1,0,27,16,0,0,4
985,2,1,28,16,0,0,5
985,3,1,29,16,0,1,6
985,4,0,30,16,0,0,7
985,5,0,31,16,1,0,8
986,1,1,35,15,0,0,15
986,2,1,36,15,0,1,16
986,3,0,37,15,3,0,17
986,4,0,38,15,1,1,18
986,5,1,39,15,1,0,19
987,1,0,25,10,0,0,7
987,2,0,26,10,1,0,8
987,3,1,27,10,2,1,9
987,4,0,28,10,0,1,10
987,5,0,29,10,1,1,11
988,1,1,35,14,0,1,16
988,2,1,36,14,0,1,17
988,3,1,37,14,2,0,18
988,4,1,38,14,0,1,19
988,5,1,39,14,3,1,20
989,1,1,42,12,0,1,24
989,2,1,43,12,1,1,25
989,3,1,44,12,1,0,26
989,4,0,45,12,1,0,27
989,5,1,46,12,1,1,28
990,1,1,31,12,0,0,12
990,2,0,32,12,2,1,13
990,3,1,33,12,0,0,14
990,4,1,34,12,2,1,15
990,5,1,35,12,0,1,16
991,1,1,36,17,0,0,13
991,2,0,37,17,2,0,14
991,3,1,38,17,1,1,15
991,4,0,39,17,0,1,16
991,5,0,40,17,1,0,17
992,1,0,43,11,0,0,25
992,2,0,44,11,0,0,26
992,3,0,45,11,0,1,27
992,4,0,46,11,1,1,28
992,5,0,47,11,0,1,29
993,1,1,44,13,0,1,23
993,2,1,45,13,0,0,24
993,3,0,46,13,0,0,25
993,4,0,47,13,2,1,26
993,5,1,48,13,1,1,27
994,1,0,37,11,0,1,19
994,2,0,38,11,0,0,20
994,3,1,39,11,0,1,21
994,4,1,40,11,3,1,22
994,5,0,41,11,3,1,23
995,1,0,29,15,0,0,8
995,2,1,30,15,0,0,9
995,3,0,31,15,1,0,10
995,4,0,32,15,0,1,11
995,5,1,33,15,1,1,12
996,1,1,27,12,0,0,7
996,2,1,28,12,1,1,8
996,3,1,29,12,1,1,9
996,4,0,30,12,2,1,10
996,5,1,31,12,1,0,11
997,1,0,27,12,0,0,10
997,2,1,28,12,1,1,11
997,3,1,29,12,1,1,12
997,4,1,30,12,2,1,13
997,5,1,31,12,3,0,14
998,1,1,37,13,0,0,18
998,2,0,38,13,0,0,19
998,3,1,39,13,0,1,20
998,4,1,40,13,0,0,21
998,5,1,41,13,0,1,22
999,1,1,28,15,0,1,5
999,2,1,29,15,1,1,6
999,3,0,30,15,0,1,7
999,4,0,31,15,1,0,8
999,5,0,32,15,1,1,9
1000,1,1,39,13,0,0,21
1000,2,0,40,13,1,0,22
1000,3,1,41,13,0,0,23
1000,4,1,42,13,0,0,24
1000,5,1,43,13,1,0,25
