id,year,mode,choice,cost,time,reliability,comfort,income,distance
128,3,bus,0,5.28,169.4,2.7,3.8,64233.4,38.5
128,3,metro,0,6.11,100.5,4.6,3.3,64233.4,38.5
128,3,bike,0,1.54,149.5,2.1,1.2,64233.4,38.5
128,4,car,1,38.75,94.2,3.5,4.3,64233.4,38.5
128,4,bus,0,4.28,149.3,2.2,2.0,64233.4,38.5
128,4,metro,0,6.76,77.8,4.0,2.5,64233.4,38.5
128,4,bike,0,1.35,178.8,2.9,2.0,64233.4,38.5
128,5,car,0,52.7,110.1,3.6,4.4,64233.4,38.5
128,5,bus,0,3.92,110.8,2.6,3.0,64233.4,38.5
128,5,metro,1,7.08,74.5,4.0,3.6,64233.4,38.5
128,5,bike,0,2.53,193.4,5.0,1.8,64233.4,38.5
129,1,car,0,30.98,49.9,3.7,4.1,27628.46,27.0
129,1,bus,0,3.8,118.8,3.5,2.6,27628.46,27.0
129,1,metro,1,5.99,52.6,3.4,4.2,27628.46,27.0
129,1,bike,0,0.58,103.6,4.1,1.1,27628.46,27.0
129,2,car,0,28.18,50.8,3.4,4.4,27628.46,27.0
129,2,bus,1,4.38,86.5,4.2,2.8,27628.46,27.0
129,2,metro,0,6.18,64.4,3.8,2.9,27628.46,27.0
129,2,bike,0,1.92,102.4,2.5,1.4,27628.46,27.0
129,3,car,1,33.88,84.0,4.0,5.0,27628.46,27.0
129,3,bus,0,3.91,97.0,2.9,2.0,27628.46,27.0
129,3,metro,0,6.05,65.7,3.3,3.8,27628.46,27.0
129,3,bike,0,0.71,84.4,2.1,2.1,27628.46,27.0
129,4,car,0,34.03,54.5,4.0,3.6,27628.46,27.0
129,4,bus,0,4.41,85.5,2.3,1.1,27628.46,27.0
129,4,metro,1,5.95,77.5,4.0,2.9,27628.46,27.0
129,4,bike,0,1.2,118.2,2.9,1.0,27628.46,27.0
129,5,car,0,40.5,79.8,3.2,4.6,27628.46,27.0
129,5,bus,0,5.19,86.6,3.1,1.6,27628.46,27.0
129,5,metro,1,6.17,73.9,4.2,2.8,27628.46,27.0
129,5,bike,0,0.89,85.4,1.9,2.2,27628.46,27.0
130,1,car,0,15.17,31.9,3.7,4.5,35895.97,13.6
130,1,bus,0,4.41,50.2,3.7,1.6,35895.97,13.6
130,1,metro,0,6.66,29.9,3.9,4.2,35895.97,13.6
130,1,bike,1,0.59,59.9,3.9,1.0,35895.97,13.6
130,2,car,1,26.54,31.8,3.1,5.0,35895.97,13.6
130,2,bus,0,4.98,77.4,2.5,1.8,35895.97,13.6
130,2,metro,0,4.96,26.9,3.7,3.4,35895.97,13.6
130,2,bike,0,0.5,45.4,2.6,2.5,35895.97,13.6
130,3,car,0,24.18,30.4,3.7,3.3,35895.97,13.6
130,3,bus,0,4.29,34.1,3.8,2.7,35895.97,13.6
130,3,metro,1,5.65,40.8,4.3,3.0,35895.97,13.6
130,3,bike,0,0.65,48.8,2.3,1.2,35895.97,13.6
130,4,car,0,23.97,26.9,4.1,3.9,35895.97,13.6
130,4,bus,0,4.12,57.9,2.0,1.0,35895.97,13.6
130,4,metro,1,5.46,35.5,4.2,4.6,35895.97,13.6
130,4,bike,0,1.05,43.4,2.4,2.4,35895.97,13.6
130,5,car,0,21.29,44.7,3.2,4.1,35895.97,13.6
130,5,bus,0,5.76,47.0,1.2,2.3,35895.97,13.6
130,5,metro,1,4.52,37.6,3.8,4.0,35895.97,13.6
130,5,bike,0,0.5,53.3,2.3,2.6,35895.97,13.6
131,1,car,0,44.85,119.4,4.1,3.3,26036.91,37.1
131,1,bus,0,4.35,161.8,3.5,3.1,26036.91,37.1
131,1,metro,1,6.39,85.8,4.0,3.6,26036.91,37.1
131,1,bike,0,1.67,178.1,2.1,2.5,26036.91,37.1
131,2,car,0,47.22,93.6,3.6,4.2,26036.91,37.1
131,2,bus,0,4.16,113.4,2.7,2.2,26036.91,37.1
131,2,metro,0,6.76,94.8,4.3,3.1,26036.91,37.1
131,2,bike,1,2.58,111.7,2.5,2.2,26036.91,37.1
131,3,car,0,53.37,98.3,4.3,4.0,26036.91,37.1
131,3,bus,0,4.12,120.0,2.5,3.0,26036.91,37.1
131,3,metro,1,7.99,85.0,4.3,3.6,26036.91,37.1
131,3,bike,0,2.62,157.6,3.8,2.6,26036.91,37.1
131,4,car,0,34.88,87.6,3.6,4.3,26036.91,37.1
131,4,bus,0,4.92,152.1,2.7,3.2,26036.91,37.1
131,4,metro,1,7.26,89.8,4.6,3.2,26036.91,37.1
131,4,bike,0,2.32,158.2,1.0,1.7,26036.91,37.1
131,5,car,0,55.23,93.6,4.1,4.5,26036.91,37.1
131,5,bus,0,3.77,163.2,1.3,1.0,26036.91,37.1
131,5,metro,1,5.92,64.2,4.0,2.3,26036.91,37.1
131,5,bike,0,2.35,146.6,2.6,1.5,26036.91,37.1
132,1,car,1,13.95,22.0,3.2,5.0,92295.83,7.6
132,1,bus,0,4.29,31.3,2.8,2.8,92295.83,7.6
132,1,metro,0,5.17,15.2,4.4,3.0,92295.83,7.6
132,1,bike,0,0.5,28.1,3.5,1.6,92295.83,7.6
132,2,car,1,10.69,29.0,4.6,4.7,92295.83,7.6
132,2,bus,0,3.68,30.9,2.4,1.4,92295.83,7.6
132,2,metro,0,4.68,19.8,4.4,2.3,92295.83,7.6
132,2,bike,0,0.5,37.0,3.0,1.7,92295.83,7.6
132,3,car,0,10.88,23.9,4.8,3.5,92295.83,7.6
132,3,bus,0,4.21,26.1,2.0,3.6,92295.83,7.6
132,3,metro,1,5.61,23.8,3.9,3.4,92295.83,7.6
132,3,bike,0,0.5,21.6,2.1,2.1,92295.83,7.6
132,4,car,1,19.84,20.3,4.1,4.6,92295.83,7.6
132,4,bus,0,4.82,40.8,1.6,2.1,92295.83,7.6
132,4,metro,0,5.62,23.2,4.5,3.7,92295.83,7.6
132,4,bike,0,0.5,31.0,3.3,2.7,92295.83,7.6
132,5,car,0,11.9,29.2,3.4,4.0,92295.83,7.6
132,5,bus,0,3.94,29.3,3.6,2.6,92295.83,7.6
132,5,metro,1,5.26,27.6,4.0,2.8,92295.83,7.6
132,5,bike,0,0.5,27.4,3.9,3.0,92295.83,7.6
133,1,car,0,26.1,53.9,4.0,3.8,75817.36,16.6
133,1,bus,0,4.48,83.3,2.1,2.5,75817.36,16.6
133,1,metro,1,5.24,29.8,5.0,3.7,75817.36,16.6
133,1,bike,0,0.81,61.8,3.1,2.4,75817.36,16.6
133,2,car,1,19.53,34.7,3.6,3.6,75817.36,16.6
133,2,bus,0,3.41,73.6,3.9,3.1,75817.36,16.6
133,2,metro,0,6.1,35.4,3.6,2.9,75817.36,16.6
133,2,bike,0,0.54,71.1,3.5,2.5,75817.36,16.6
133,3,car,0,23.01,43.6,3.3,4.2,75817.36,16.6
133,3,bus,1,4.68,80.9,2.0,3.2,75817.36,16.6
133,3,metro,0,5.13,43.8,3.6,4.5,75817.36,16.6
133,3,bike,0,1.02,51.2,2.5,1.9,75817.36,16.6
133,4,car,0,19.67,49.4,2.3,4.2,75817.36,16.6
133,4,bus,0,3.46,68.8,2.5,3.3,75817.36,16.6
133,4,metro,0,5.1,29.5,5.0,4.0,75817.36,16.6
133,4,bike,1,0.87,54.2,3.2,1.0,75817.36,16.6
133,5,car,1,30.25,53.0,4.6,3.6,75817.36,16.6
133,5,bus,0,4.16,62.1,2.3,3.1,75817.36,16.6
133,5,metro,0,5.97,35.6,4.3,4.3,75817.36,16.6
133,5,bike,0,0.95,55.3,2.2,2.7,75817.36,16.6
134,1,car,1,19.62,50.0,4.0,2.8,15533.9,20.2
134,1,bus,0,3.43,64.5,3.7,2.4,15533.9,20.2
134,1,metro,0,6.11,40.2,2.0,3.3,15533.9,20.2
134,1,bike,0,0.55,87.4,3.1,1.0,15533.9,20.2
134,2,car,0,28.27,62.1,3.1,3.5,15533.9,20.2
134,2,bus,0,3.29,89.5,2.8,1.6,15533.9,20.2
134,2,metro,0,6.3,58.3,4.2,3.9,15533.9,20.2
134,2,bike,1,1.25,67.2,3.3,1.8,15533.9,20.2
134,3,car,0,33.07,28.8,5.0,4.3,15533.9,20.2
134,3,bus,1,4.84,83.6,4.0,3.1,15533.9,20.2
134,3,metro,0,5.65,38.4,3.6,3.3,15533.9,20.2
134,3,bike,0,1.53,86.3,3.1,1.2,15533.9,20.2
134,4,car,0,32.51,49.5,5.0,4.4,15533.9,20.2
134,4,bus,0,4.24,88.6,2.6,3.3,15533.9,20.2
134,4,metro,1,6.03,46.4,4.4,3.0,15533.9,20.2
134,4,bike,0,0.5,60.7,1.5,1.0,15533.9,20.2
134,5,car,1,24.75,61.3,3.5,4.1,15533.9,20.2
134,5,bus,0,4.65,91.1,3.0,2.5,15533.9,20.2
134,5,metro,0,5.71,40.7,4.3,2.5,15533.9,20.2
134,5,bike,0,1.23,72.5,3.5,1.5,15533.9,20.2
135,1,car,1,21.3,33.5,3.3,4.6,55958.65,10.7
135,1,bus,0,4.77,59.6,2.6,3.1,55958.65,10.7
135,1,metro,0,5.79,19.4,3.9,3.5,55958.65,10.7
135,1,bike,0,0.5,32.0,1.1,1.1,55958.65,10.7
135,2,car,0,18.74,29.7,3.0,4.9,55958.65,10.7
135,2,bus,0,4.55,51.3,3.4,2.7,55958.65,10.7
135,2,metro,1,5.5,20.3,4.2,3.0,55958.65,10.7
135,2,bike,0,0.5,29.5,3.3,1.4,55958.65,10.7
135,3,car,0,19.9,33.3,4.1,3.9,55958.65,10.7
135,3,bus,0,3.79,54.0,3.3,3.3,55958.65,10.7
135,3,metro,1,4.66,27.3,4.5,3.5,55958.65,10.7
135,3,bike,0,0.59,34.9,2.3,2.0,55958.65,10.7
135,4,car,0,9.13,30.9,2.8,3.5,55958.65,10.7
135,4,bus,0,3.7,38.5,3.0,1.7,55958.65,10.7
135,4,metro,0,5.65,30.9,3.8,4.0,55958.65,10.7
135,4,bike,1,0.6,45.2,3.9,2.2,55958.65,10.7
135,5,car,1,18.07,27.3,3.6,4.7,55958.65,10.7
135,5,bus,0,4.34,48.6,3.3,2.5,55958.65,10.7
135,5,metro,0,4.91,37.5,3.8,3.0,55958.65,10.7
135,5,bike,0,0.79,36.2,3.4,1.0,55958.65,10.7
136,1,car,0,53.86,66.0,2.7,3.0,42810.31,30.3
136,1,bus,1,4.58,133.9,1.9,2.9,42810.31,30.3
136,1,metro,0,5.99,73.9,4.7,3.1,42810.31,30.3
136,1,bike,0,1.03,106.8,2.1,1.8,42810.31,30.3
136,2,car,1,31.47,58.9,3.1,5.0,42810.31,30.3
136,2,bus,0,5.04,126.3,3.5,2.1,42810.31,30.3
136,2,metro,0,6.5,49.9,4.0,3.1,42810.31,30.3
136,2,bike,0,0.69,140.1,1.6,2.2,42810.31,30.3
136,3,car,0,50.04,64.8,3.3,4.2,42810.31,30.3
136,3,bus,0,3.54,104.1,1.9,3.9,42810.31,30.3
136,3,metro,1,6.01,65.9,3.7,3.7,42810.31,30.3
136,3,bike,0,1.77,122.8,4.4,1.5,42810.31,30.3
136,4,car,0,43.7,82.0,2.8,5.0,42810.31,30.3
136,4,bus,0,4.4,130.0,2.0,3.8,42810.31,30.3
136,4,metro,1,6.75,77.3,4.2,3.3,42810.31,30.3
136,4,bike,0,1.35,99.4,2.7,3.6,42810.31,30.3
136,5,car,0,47.01,81.6,3.0,4.0,42810.31,30.3
136,5,bus,0,5.46,124.6,2.4,2.8,42810.31,30.3
136,5,metro,0,6.87,55.4,3.6,4.5,42810.31,30.3
136,5,bike,1,0.94,95.0,4.2,1.9,42810.31,30.3
137,1,car,0,9.9,22.2,3.1,4.1,91025.96,5.9
137,1,bus,0,4.72,23.6,3.8,3.5,91025.96,5.9
137,1,metro,1,4.45,19.0,3.8,3.1,91025.96,5.9
137,1,bike,0,0.5,26.0,1.7,1.2,91025.96,5.9
137,2,car,0,10.87,15.7,4.5,3.0,91025.96,5.9
137,2,bus,0,4.66,41.1,2.9,3.1,91025.96,5.9
137,2,metro,1,4.3,23.8,3.9,2.9,91025.96,5.9
137,2,bike,0,0.5,22.5,2.9,2.8,91025.96,5.9
137,3,car,1,14.48,19.3,3.5,3.8,91025.96,5.9
137,3,bus,0,4.19,30.0,2.2,3.2,91025.96,5.9
137,3,metro,0,5.63,18.5,4.6,2.7,91025.96,5.9
137,3,bike,0,0.5,25.9,2.7,1.2,91025.96,5.9
137,4,car,1,7.56,20.8,3.9,4.8,91025.96,5.9
137,4,bus,0,4.48,31.0,3.8,2.7,91025.96,5.9
137,4,metro,0,4.87,14.0,4.0,2.7,91025.96,5.9
137,4,bike,0,0.5,18.8,3.3,1.6,91025.96,5.9
137,5,car,1,9.55,17.6,3.1,4.2,91025.96,5.9
137,5,bus,0,4.05,31.3,1.6,3.5,91025.96,5.9
137,5,metro,0,5.53,18.2,4.3,3.1,91025.96,5.9
137,5,bike,0,0.5,27.1,3.7,2.5,91025.96,5.9
138,1,car,1,7.9,13.9,4.0,4.6,88198.97,4.5
138,1,bus,0,3.97,28.2,3.6,2.3,88198.97,4.5
138,1,metro,0,5.73,14.6,4.0,2.8,88198.97,4.5
138,1,bike,0,0.5,14.9,5.0,1.2,88198.97,4.5
138,2,car,1,11.71,15.2,3.4,4.1,88198.97,4.5
138,2,bus,0,4.75,23.9,3.0,2.5,88198.97,4.5
138,2,metro,0,5.6,19.3,4.6,3.7,88198.97,4.5
138,2,bike,0,0.5,13.9,2.4,1.3,88198.97,4.5
138,3,car,1,7.4,15.1,3.4,5.0,88198.97,4.5
138,3,bus,0,4.26,24.1,2.1,1.1,88198.97,4.5
138,3,metro,0,5.64,13.7,3.8,4.0,88198.97,4.5
138,3,bike,0,0.5,16.8,4.5,2.2,88198.97,4.5
138,4,car,0,12.15,17.8,2.8,4.8,88198.97,4.5
138,4,bus,0,3.65,25.0,3.1,2.6,88198.97,4.5
138,4,metro,1,5.06,12.3,4.6,3.4,88198.97,4.5
138,4,bike,0,0.5,16.7,2.5,1.0,88198.97,4.5
138,5,car,1,5.68,17.8,4.3,3.9,88198.97,4.5
138,5,bus,0,4.76,26.7,4.6,2.5,88198.97,4.5
138,5,metro,0,5.78,15.9,4.0,3.2,88198.97,4.5
138,5,bike,0,0.5,15.6,3.9,2.6,88198.97,4.5
139,1,car,0,11.62,29.9,3.6,3.7,81690.85,9.1
139,1,bus,0,4.09,29.1,3.0,2.7,81690.85,9.1
139,1,metro,1,4.85,23.2,4.6,2.0,81690.85,9.1
139,1,bike,0,0.5,43.2,4.5,2.7,81690.85,9.1
139,2,car,1,13.7,20.1,3.8,4.2,81690.85,9.1
139,2,bus,0,4.25,36.1,3.6,1.7,81690.85,9.1
139,2,metro,0,4.7,26.7,3.7,2.5,81690.85,9.1
139,2,bike,0,0.5,34.3,4.3,2.6,81690.85,9.1
139,3,car,0,17.5,21.2,3.1,4.8,81690.85,9.1
139,3,bus,0,4.22,20.1,2.3,3.6,81690.85,9.1
139,3,metro,1,5.22,29.8,3.6,2.3,81690.85,9.1
139,3,bike,0,0.51,37.4,2.7,1.4,81690.85,9.1
139,4,car,1,17.97,32.7,2.5,4.9,81690.85,9.1
139,4,bus,0,4.15,41.7,2.4,2.5,81690.85,9.1
139,4,metro,0,5.16,25.8,4.1,3.1,81690.85,9.1
139,4,bike,0,0.72,34.0,3.9,2.5,81690.85,9.1
139,5,car,1,16.71,34.3,4.8,4.8,81690.85,9.1
139,5,bus,0,4.44,30.3,3.4,1.8,81690.85,9.1
139,5,metro,0,4.97,24.8,3.3,3.7,81690.85,9.1
139,5,bike,0,0.5,39.2,1.9,2.1,81690.85,9.1
140,1,car,1,17.82,30.8,3.4,5.0,80541.96,11.3
140,1,bus,0,4.27,48.2,1.0,1.9,80541.96,11.3
140,1,metro,0,4.62,29.4,3.7,3.6,80541.96,11.3
140,1,bike,0,0.83,52.8,4.0,2.8,80541.96,11.3
140,2,car,1,16.48,31.6,4.2,3.7,80541.96,11.3
140,2,bus,0,4.06,66.3,3.1,2.5,80541.96,11.3
140,2,metro,0,5.34,29.9,4.7,3.4,80541.96,11.3
140,2,bike,0,0.55,36.3,2.9,1.0,80541.96,11.3
140,3,car,1,11.88,30.4,3.7,4.1,80541.96,11.3
140,3,bus,0,4.86,52.2,4.2,3.2,80541.96,11.3
140,3,metro,0,6.12,18.7,3.6,2.4,80541.96,11.3
140,3,bike,0,0.66,37.5,2.3,3.2,80541.96,11.3
140,4,car,0,20.0,23.7,3.6,4.1,80541.96,11.3
140,4,bus,0,3.89,61.0,2.9,1.8,80541.96,11.3
140,4,metro,0,5.24,21.5,4.8,4.2,80541.96,11.3
140,4,bike,1,0.5,39.8,3.6,2.7,80541.96,11.3
140,5,car,0,14.78,39.6,3.7,4.1,80541.96,11.3
140,5,bus,0,4.51,46.2,2.5,3.5,80541.96,11.3
140,5,metro,1,5.53,28.4,3.9,3.0,80541.96,11.3
140,5,bike,0,0.89,40.8,2.4,2.8,80541.96,11.3
141,1,car,0,51.93,92.0,4.5,4.0,30296.47,39.4
141,1,bus,0,4.4,134.1,3.2,1.6,30296.47,39.4
141,1,metro,1,7.09,54.7,4.1,3.9,30296.47,39.4
141,1,bike,0,1.91,184.6,3.6,1.9,30296.47,39.4
141,2,car,0,42.68,72.7,4.3,4.0,30296.47,39.4
141,2,bus,0,4.48,142.0,3.0,3.1,30296.47,39.4
141,2,metro,0,6.92,71.3,3.5,4.0,30296.47,39.4
141,2,bike,1,1.68,193.2,4.8,2.0,30296.47,39.4
141,3,car,0,55.91,109.9,3.7,4.1,30296.47,39.4
141,3,bus,0,3.63,165.7,1.4,3.4,30296.47,39.4
141,3,metro,1,7.26,89.2,3.8,2.7,30296.47,39.4
141,3,bike,0,2.49,118.7,5.0,1.7,30296.47,39.4
141,4,car,0,42.4,83.6,2.8,4.2,30296.47,39.4
141,4,bus,0,4.96,156.3,3.8,2.2,30296.47,39.4
141,4,metro,0,6.02,91.3,3.6,3.7,30296.47,39.4
141,4,bike,1,3.08,129.6,2.8,2.1,30296.47,39.4
141,5,car,0,60.3,92.8,5.0,4.1,30296.47,39.4
141,5,bus,0,4.3,134.1,2.9,2.5,30296.47,39.4
141,5,metro,1,7.13,79.8,3.6,3.6,30296.47,39.4
141,5,bike,0,2.01,131.9,3.3,1.8,30296.47,39.4
142,1,car,1,36.84,61.3,3.5,5.0,108448.51,21.6
142,1,bus,0,4.51,106.1,1.6,2.8,108448.51,21.6
142,1,metro,0,5.79,42.9,3.8,3.7,108448.51,21.6
142,1,bike,0,0.95,67.5,3.4,2.9,108448.51,21.6
142,2,car,0,33.35,58.2,3.4,4.6,108448.51,21.6
142,2,bus,0,4.22,74.2,3.7,1.8,108448.51,21.6
142,2,metro,1,6.65,41.5,5.0,3.1,108448.51,21.6
142,2,bike,0,1.36,77.1,4.5,2.2,108448.51,21.6
142,3,car,1,32.07,69.9,3.4,4.1,108448.51,21.6
142,3,bus,0,4.13,117.2,2.9,2.9,108448.51,21.6
142,3,metro,0,5.58,52.9,4.0,3.2,108448.51,21.6
142,3,bike,0,0.8,80.1,3.8,3.5,108448.51,21.6
142,4,car,0,25.5,45.8,4.4,4.1,108448.51,21.6
142,4,bus,0,4.66,77.0,2.7,2.1,108448.51,21.6
142,4,metro,0,5.48,57.9,5.0,3.9,108448.51,21.6
142,4,bike,1,1.59,68.6,2.1,1.0,108448.51,21.6
142,5,car,1,22.25,40.0,4.4,4.4,108448.51,21.6
142,5,bus,0,4.72,76.0,2.0,2.8,108448.51,21.6
142,5,metro,0,5.91,59.8,3.1,4.2,108448.51,21.6
142,5,bike,0,0.53,89.8,3.3,1.0,108448.51,21.6
143,1,car,0,24.33,57.7,5.0,4.8,30157.89,21.8
143,1,bus,0,4.01,84.0,1.9,2.6,30157.89,21.8
143,1,metro,1,6.28,51.1,4.3,2.9,30157.89,21.8
143,1,bike,0,1.36,90.4,3.3,1.0,30157.89,21.8
143,2,car,0,28.5,41.3,3.6,4.7,30157.89,21.8
143,2,bus,0,5.05,66.1,3.5,2.3,30157.89,21.8
143,2,metro,1,6.37,34.4,3.9,3.6,30157.89,21.8
143,2,bike,0,0.61,74.6,2.6,1.9,30157.89,21.8
143,3,car,1,31.78,44.8,4.1,3.9,30157.89,21.8
143,3,bus,0,5.52,59.0,2.9,3.1,30157.89,21.8
143,3,metro,0,5.71,38.8,3.9,2.5,30157.89,21.8
143,3,bike,0,1.33,78.7,2.2,3.4,30157.89,21.8
143,4,car,0,37.59,35.7,3.8,5.0,30157.89,21.8
143,4,bus,1,4.09,90.4,4.3,3.2,30157.89,21.8
143,4,metro,0,6.23,42.1,4.8,2.7,30157.89,21.8
143,4,bike,0,1.68,104.5,2.4,2.2,30157.89,21.8
143,5,car,1,34.09,43.9,3.0,3.7,30157.89,21.8
143,5,bus,0,4.1,101.2,4.1,1.7,30157.89,21.8
143,5,metro,0,6.09,51.1,3.5,3.3,30157.89,21.8
143,5,bike,0,1.25,72.7,2.8,1.0,30157.89,21.8
144,1,car,0,33.08,69.6,4.6,3.8,38116.35,23.8
144,1,bus,0,4.54,98.6,1.4,2.7,38116.35,23.8
144,1,metro,1,5.87,43.9,4.5,3.9,38116.35,23.8
144,1,bike,0,1.56,104.0,3.7,1.3,38116.35,23.8
144,2,car,0,29.87,65.3,3.5,3.7,38116.35,23.8
144,2,bus,0,5.38,74.9,2.5,2.3,38116.35,23.8
144,2,metro,1,6.11,57.5,3.8,3.2,38116.35,23.8
144,2,bike,0,1.62,91.9,3.3,1.0,38116.35,23.8
144,3,car,1,37.86,43.4,5.0,4.7,38116.35,23.8
144,3,bus,0,4.27,94.4,3.7,1.8,38116.35,23.8
144,3,metro,0,6.47,61.4,3.6,4.0,38116.35,23.8
144,3,bike,0,1.47,75.7,2.6,2.3,38116.35,23.8
144,4,car,0,23.42,50.9,3.9,4.3,38116.35,23.8
144,4,bus,0,3.79,79.3,2.8,3.5,38116.35,23.8
144,4,metro,1,6.25,47.7,4.0,3.7,38116.35,23.8
144,4,bike,0,0.87,111.6,4.1,1.5,38116.35,23.8
144,5,car,0,29.0,58.4,3.5,5.0,38116.35,23.8
144,5,bus,0,4.65,84.6,2.3,3.4,38116.35,23.8
144,5,metro,1,6.01,43.8,4.3,3.9,38116.35,23.8
144,5,bike,0,1.76,109.1,2.2,1.0,38116.35,23.8
145,1,car,1,38.74,78.8,4.0,4.3,70154.02,37.7
145,1,bus,0,4.07,133.4,3.7,1.9,70154.02,37.7
145,1,metro,0,6.46,61.4,4.2,2.6,70154.02,37.7
145,1,bike,0,2.42,152.7,1.5,2.5,70154.02,37.7
145,2,car,0,55.24,64.8,3.7,5.0,70154.02,37.7
145,2,bus,0,3.99,147.0,3.1,2.2,70154.02,37.7
145,2,metro,1,5.61,52.9,3.4,3.5,70154.02,37.7
145,2,bike,0,2.66,176.7,3.4,1.0,70154.02,37.7
145,3,car,0,44.81,103.5,3.0,4.6,70154.02,37.7
145,3,bus,0,4.25,158.6,3.6,2.4,70154.02,37.7
145,3,metro,1,7.02,70.4,4.2,3.3,70154.02,37.7
145,3,bike,0,2.41,124.1,1.9,2.8,70154.02,37.7
145,4,car,0,54.46,90.7,3.3,4.7,70154.02,37.7
145,4,bus,0,4.11,144.5,2.4,3.5,70154.02,37.7
145,4,metro,1,6.3,56.8,4.2,4.0,70154.02,37.7
145,4,bike,0,2.34,181.3,3.7,2.7,70154.02,37.7
145,5,car,0,61.15,86.6,3.2,4.3,70154.02,37.7
145,5,bus,0,4.4,146.3,1.4,2.9,70154.02,37.7
145,5,metro,1,6.67,74.7,4.3,3.5,70154.02,37.7
145,5,bike,0,2.4,112.1,3.5,1.4,70154.02,37.7
146,1,car,0,41.21,108.6,3.2,4.0,25619.28,37.2
146,1,bus,1,4.26,152.8,1.9,2.3,25619.28,37.2
146,1,metro,0,6.97,83.2,3.7,3.2,25619.28,37.2
146,1,bike,0,1.03,172.9,5.0,1.9,25619.28,37.2
146,2,car,0,35.13,65.9,4.7,4.4,25619.28,37.2
146,2,bus,0,5.03,164.8,3.5,1.1,25619.28,37.2
146,2,metro,1,6.49,75.3,4.3,3.8,25619.28,37.2
146,2,bike,0,2.8,172.2,5.0,1.0,25619.28,37.2
146,3,car,0,57.87,88.9,3.2,2.9,25619.28,37.2
146,3,bus,0,5.1,126.8,2.9,1.8,25619.28,37.2
146,3,metro,1,6.33,75.0,4.0,2.8,25619.28,37.2
146,3,bike,0,1.14,113.8,3.4,2.1,25619.28,37.2
146,4,car,0,38.27,99.9,3.6,3.4,25619.28,37.2
146,4,bus,0,4.38,112.5,3.9,2.9,25619.28,37.2
146,4,metro,1,7.17,90.8,4.0,3.4,25619.28,37.2
146,4,bike,0,1.15,177.3,2.4,1.5,25619.28,37.2
146,5,car,0,39.31,97.6,3.3,4.2,25619.28,37.2
146,5,bus,0,4.61,165.5,2.7,2.8,25619.28,37.2
146,5,metro,0,6.48,80.7,3.8,3.3,25619.28,37.2
146,5,bike,1,2.02,122.2,3.6,1.0,25619.28,37.2
147,1,car,0,12.8,14.0,2.8,5.0,50081.46,6.0
147,1,bus,1,3.8,36.8,3.3,3.2,50081.46,6.0
147,1,metro,0,5.41,19.8,3.8,2.1,50081.46,6.0
147,1,bike,0,0.5,17.2,1.2,2.6,50081.46,6.0
147,2,car,1,11.86,19.7,3.2,4.6,50081.46,6.0
147,2,bus,0,4.68,35.0,2.8,3.4,50081.46,6.0
147,2,metro,0,4.85,20.5,4.3,2.9,50081.46,6.0
147,2,bike,0,0.5,17.9,2.9,2.3,50081.46,6.0
147,3,car,1,12.0,21.9,5.0,4.2,50081.46,6.0
147,3,bus,0,4.07,17.9,2.9,2.7,50081.46,6.0
147,3,metro,0,5.42,19.4,4.2,3.3,50081.46,6.0
147,3,bike,0,0.5,21.1,3.7,2.4,50081.46,6.0
147,4,car,0,12.44,11.2,3.4,3.3,50081.46,6.0
147,4,bus,0,3.32,33.6,3.3,2.2,50081.46,6.0
147,4,metro,0,4.85,17.9,2.6,4.1,50081.46,6.0
147,4,bike,1,0.5,23.9,4.2,1.0,50081.46,6.0
147,5,car,0,11.87,16.2,4.8,4.0,50081.46,6.0
147,5,bus,0,4.41,36.0,3.1,2.1,50081.46,6.0
147,5,metro,1,5.28,24.0,5.0,3.0,50081.46,6.0
147,5,bike,0,0.5,30.3,2.4,2.0,50081.46,6.0
148,1,car,1,32.8,57.2,3.1,5.0,23847.55,35.8
148,1,bus,0,3.98,96.1,2.7,2.7,23847.55,35.8
148,1,metro,0,6.37,76.6,3.4,2.8,23847.55,35.8
148,1,bike,0,1.19,150.5,2.1,2.7,23847.55,35.8
148,2,car,0,49.76,82.6,3.0,4.3,23847.55,35.8
148,2,bus,0,3.68,123.3,1.6,2.8,23847.55,35.8
148,2,metro,1,5.27,71.8,4.5,2.9,23847.55,35.8
148,2,bike,0,2.5,155.4,3.6,1.2,23847.55,35.8
148,3,car,0,46.79,85.1,4.2,4.3,23847.55,35.8
148,3,bus,0,4.4,143.1,3.3,3.0,23847.55,35.8
148,3,metro,0,6.73,72.6,5.0,3.2,23847.55,35.8
148,3,bike,1,0.97,110.5,4.3,1.1,23847.55,35.8
148,4,car,0,58.31,64.6,4.4,3.9,23847.55,35.8
148,4,bus,0,4.85,98.5,1.9,1.4,23847.55,35.8
148,4,metro,1,6.45,91.8,3.5,3.6,23847.55,35.8
148,4,bike,0,0.81,142.5,4.2,1.6,23847.55,35.8
148,5,car,0,41.01,96.9,3.0,4.5,23847.55,35.8
148,5,bus,1,4.31,163.9,3.3,2.8,23847.55,35.8
148,5,metro,0,7.28,76.4,3.5,2.9,23847.55,35.8
148,5,bike,0,0.88,167.9,3.2,3.0,23847.55,35.8
149,1,car,0,40.51,47.5,4.3,3.6,123013.05,23.8
149,1,bus,0,4.8,105.6,3.2,3.1,123013.05,23.8
