pair_id,year,log_exports,log_gdp_i,log_gdp_j,log_distance,tariff,border,language
PAIR_0092,2006,8.5297,11.3856,13.1718,9.1935,0.0661,0,0
PAIR_0092,2007,7.8937,13.2597,10.514,9.1935,0.0545,0,0
PAIR_0092,2008,9.263,11.9503,13.0866,9.1935,0.0701,0,0
PAIR_0092,2009,11.0732,15.9117,11.1787,9.1935,0.0149,0,0
PAIR_0092,2010,6.095,10.2795,9.9006,9.1935,0.0324,0,0
PAIR_0092,2011,8.8812,12.6536,12.1907,9.1935,0.0,0,0
PAIR_0092,2012,9.2381,13.7888,11.235,9.1935,0.1018,0,0
PAIR_0092,2013,6.8919,11.4343,11.189,9.1935,0.032,0,0
PAIR_0092,2014,9.4811,13.1396,12.3425,9.1935,0.0243,0,0
PAIR_0092,2015,10.9686,12.9147,14.7446,9.1935,0.0759,0,0
PAIR_0092,2016,5.0963,10.4861,9.42,9.1935,0.0317,0,0
PAIR_0092,2017,8.0667,11.9728,12.176,9.1935,0.0475,0,0
PAIR_0092,2018,6.6541,10.4293,11.2887,9.1935,0.0318,0,0
PAIR_0092,2019,9.0102,15.6471,8.3911,9.1935,0.0553,0,0
PAIR_0093,2005,12.4046,12.425,11.7629,7.2965,0.0255,0,0
PAIR_0093,2006,12.5259,13.0993,11.4798,7.2965,0.0963,0,0
PAIR_0093,2007,9.7374,10.506,10.8366,7.2965,0.0567,0,0
PAIR_0093,2008,10.4455,11.9135,10.0423,7.2965,0.0233,0,0
PAIR_0093,2009,11.8519,11.9643,11.9,7.2965,0.0036,0,0
PAIR_0093,2010,11.9123,13.0975,10.992,7.2965,0.019,0,0
PAIR_0093,2011,11.8932,11.1373,13.392,7.2965,0.0,0,0
PAIR_0093,2012,9.6355,8.5011,13.4106,7.2965,0.0451,0,0
PAIR_0093,2013,11.8084,11.3309,12.3343,7.2965,0.0518,0,0
PAIR_0093,2014,10.8908,9.2499,13.2712,7.2965,0.0,0,0
PAIR_0093,2015,14.7438,12.9882,15.2887,7.2965,0.018,0,0
PAIR_0093,2016,11.4033,12.1596,11.9687,7.2965,0.0945,0,0
PAIR_0093,2017,9.3312,10.662,10.1556,7.2965,0.0391,0,0
PAIR_0093,2018,12.651,12.4151,12.7262,7.2965,0.0405,0,0
PAIR_0093,2019,12.4522,12.8376,12.0561,7.2965,0.0084,0,0
PAIR_0094,2005,9.1483,10.5766,12.3853,9.4231,0.041,1,0
PAIR_0094,2006,8.2548,10.0273,11.1004,9.4231,0.0458,1,0
PAIR_0094,2007,9.3846,10.4481,12.4798,9.4231,0.0601,1,0
PAIR_0094,2008,9.9223,13.5994,10.8662,9.4231,0.0125,1,0
PAIR_0094,2009,10.3729,11.934,13.1007,9.4231,0.0763,1,0
PAIR_0094,2010,10.06,11.6666,13.7391,9.4231,0.0171,1,0
PAIR_0094,2011,9.5601,13.3498,9.8794,9.4231,0.0293,1,0
PAIR_0094,2012,9.4516,10.9467,13.2605,9.4231,0.1161,1,0
PAIR_0094,2013,9.2744,11.8608,11.6675,9.4231,0.0434,1,0
PAIR_0094,2014,7.7982,10.7047,10.7402,9.4231,0.0182,1,0
PAIR_0094,2015,6.2656,7.9422,11.8329,9.4231,0.021,1,0
PAIR_0094,2016,9.5426,11.8596,11.7118,9.4231,0.0161,1,0
PAIR_0094,2017,7.2521,10.8672,9.9865,9.4231,0.0848,1,0
PAIR_0094,2018,12.686,12.1583,15.6547,9.4231,0.0116,1,0
PAIR_0094,2019,10.5584,15.27,9.3051,9.4231,0.062,1,0
PAIR_0095,2005,12.6748,12.5675,12.5021,8.1791,0.0474,1,0
PAIR_0095,2006,10.8752,11.3955,11.2558,8.1791,0.0405,1,0
PAIR_0095,2007,8.0582,9.0314,10.6267,8.1791,0.0675,1,0
PAIR_0095,2008,11.4428,11.936,12.2255,8.1791,0.0786,1,0
PAIR_0095,2009,12.5534,11.8708,13.5876,8.1791,0.0491,1,0
PAIR_0095,2010,7.0109,7.7209,10.9545,8.1791,0.0193,1,0
PAIR_0095,2011,9.691,11.1019,11.0588,8.1791,0.0647,1,0
PAIR_0095,2012,12.3967,13.0697,12.8002,8.1791,0.0044,1,0
PAIR_0095,2013,12.2371,11.2218,13.3966,8.1791,0.0433,1,0
PAIR_0095,2014,8.1261,9.5556,9.78,8.1791,0.0,1,0
PAIR_0095,2015,12.6901,12.7257,12.4551,8.1791,0.0387,1,0
PAIR_0095,2016,11.784,11.679,13.4398,8.1791,0.0964,1,0
PAIR_0095,2017,8.2871,11.0515,8.8755,8.1791,0.0468,1,0
PAIR_0095,2018,12.7532,11.6465,14.7879,8.1791,0.0429,1,0
PAIR_0095,2019,9.8779,11.2133,10.7067,8.1791,0.0338,1,0
PAIR_0096,2005,15.1693,13.9598,13.618,6.9498,0.0531,0,1
PAIR_0096,2006,13.4116,12.3643,11.9198,6.9498,0.0438,0,1
PAIR_0096,2007,12.4895,10.9458,12.9757,6.9498,0.0503,0,1
PAIR_0096,2008,11.1395,9.0836,13.2121,6.9498,0.0691,0,1
PAIR_0096,2009,13.4566,13.1322,12.2033,6.9498,0.0031,0,1
PAIR_0096,2010,10.0451,11.5091,9.0628,6.9498,0.0737,0,1
PAIR_0096,2011,11.112,11.8254,10.1478,6.9498,0.0574,0,1
PAIR_0096,2012,13.3304,11.1509,13.7564,6.9498,0.0753,0,1
PAIR_0096,2013,11.7538,11.9736,10.8859,6.9498,0.0253,0,1
PAIR_0096,2014,13.0619,12.2683,11.6324,6.9498,0.0318,0,1
PAIR_0096,2015,12.4976,13.4156,10.5282,6.9498,0.0389,0,1
PAIR_0096,2016,15.2373,12.6241,14.6138,6.9498,0.0173,0,1
PAIR_0096,2017,14.5419,14.1603,11.5357,6.9498,0.0408,0,1
PAIR_0096,2018,10.3606,10.3559,10.205,6.9498,0.0,0,1
PAIR_0096,2019,11.4238,10.2603,12.6198,6.9498,0.0628,0,1
PAIR_0097,2005,10.1419,11.6136,11.4213,9.0208,0.0263,0,0
PAIR_0097,2006,11.6796,12.3228,12.0496,9.0208,0.0324,0,0
PAIR_0097,2007,10.7623,11.2197,12.496,9.0208,0.0578,0,0
PAIR_0097,2008,12.0094,12.6841,13.2101,9.0208,0.0745,0,0
PAIR_0097,2009,11.6542,13.2218,12.3278,9.0208,0.0605,0,0
PAIR_0097,2010,9.1051,9.4055,11.2339,9.0208,0.0,0,0
PAIR_0097,2011,8.2465,10.3365,9.8484,9.0208,0.0258,0,0
PAIR_0097,2012,8.4144,12.0261,8.2361,9.0208,0.0,0,0
PAIR_0097,2013,11.3582,12.5009,11.2863,9.0208,0.0391,0,0
PAIR_0097,2014,11.4642,11.5596,12.3957,9.0208,0.0293,0,0
PAIR_0097,2015,9.1537,12.7127,7.5483,9.0208,0.0417,0,0
PAIR_0097,2016,11.3749,13.5552,10.9958,9.0208,0.0514,0,0
PAIR_0097,2017,10.3893,11.4463,10.6686,9.0208,0.0301,0,0
PAIR_0097,2018,9.3281,9.2586,12.8409,9.0208,0.0027,0,0
PAIR_0097,2019,11.3468,12.4342,11.8246,9.0208,0.0323,0,0
PAIR_0098,2005,9.5877,12.0109,13.0318,9.9172,0.0,0,1
PAIR_0098,2006,8.7222,13.6024,8.9924,9.9172,0.0755,0,1
PAIR_0098,2007,8.4623,12.7451,10.0352,9.9172,0.0192,0,1
PAIR_0098,2008,11.9854,14.1872,14.1751,9.9172,0.053,0,1
PAIR_0098,2009,8.0617,11.8235,11.2684,9.9172,0.0427,0,1
PAIR_0098,2010,7.4788,11.9658,9.345,9.9172,0.0,0,1
PAIR_0098,2011,10.3734,14.4979,10.3665,9.9172,0.0238,0,1
PAIR_0098,2012,10.6316,13.384,11.7983,9.9172,0.0147,0,1
PAIR_0098,2013,6.1899,9.8146,10.8783,9.9172,0.0516,0,1
PAIR_0098,2014,10.1973,12.2625,13.3879,9.9172,0.0823,0,1
PAIR_0098,2015,8.9543,11.0398,12.7724,9.9172,0.0115,0,1
PAIR_0098,2016,9.3048,12.2032,12.2785,9.9172,0.0,0,1
PAIR_0098,2017,4.8899,8.9905,9.2383,9.9172,0.0,0,1
PAIR_0098,2018,6.072,11.5718,8.5324,9.9172,0.0,0,1
PAIR_0098,2019,7.8766,11.4797,10.7956,9.9172,0.0598,0,1
PAIR_0099,2005,10.3852,11.1751,10.3878,7.2888,0.0253,1,0
PAIR_0099,2006,12.4039,13.6358,9.9331,7.2888,0.0169,1,0
PAIR_0099,2007,13.4523,11.8088,13.7609,7.2888,0.0899,1,0
PAIR_0099,2008,12.4167,12.7494,11.6821,7.2888,0.0,1,0
PAIR_0099,2009,11.6786,10.4241,13.1785,7.2888,0.0948,1,0
PAIR_0099,2010,11.1599,11.9594,10.6929,7.2888,0.0322,1,0
PAIR_0099,2011,15.5063,14.2324,13.9752,7.2888,0.0,1,0
PAIR_0099,2012,8.1285,11.2331,6.07,7.2888,0.0754,1,0
PAIR_0099,2013,12.5952,13.1559,11.1026,7.2888,0.0726,1,0
PAIR_0099,2014,14.4983,14.6619,12.2085,7.2888,0.032,1,0
PAIR_0099,2015,11.6233,11.2798,12.5334,7.2888,0.0749,1,0
PAIR_0099,2016,16.3794,12.9785,16.3072,7.2888,0.0,1,0
PAIR_0099,2017,10.5061,11.5881,9.5984,7.2888,0.0,1,0
PAIR_0099,2018,11.83,9.8541,13.0394,7.2888,0.027,1,0
PAIR_0099,2019,9.6155,10.4147,10.2588,7.2888,0.0571,1,0
PAIR_0100,2005,8.6861,12.0424,9.643,8.5494,0.007,0,0
PAIR_0100,2006,12.8184,14.5715,11.3981,8.5494,0.0325,0,0
PAIR_0100,2007,10.0502,11.9169,11.0489,8.5494,0.0778,0,0
PAIR_0100,2008,10.1982,12.4607,11.1547,8.5494,0.0171,0,0
PAIR_0100,2009,10.0198,11.7344,11.5913,8.5494,0.0565,0,0
PAIR_0100,2010,9.9254,13.5205,9.6117,8.5494,0.0525,0,0
PAIR_0100,2011,8.5552,11.2552,10.2389,8.5494,0.027,0,0
PAIR_0100,2012,10.2247,10.1388,13.0856,8.5494,0.0,0,0
PAIR_0100,2013,11.6439,12.9377,12.7556,8.5494,0.0332,0,0
PAIR_0100,2014,7.2679,9.3622,9.9099,8.5494,0.0,0,0
PAIR_0100,2015,8.2397,9.5767,11.3899,8.5494,0.0312,0,0
PAIR_0100,2016,11.4793,11.3142,13.6346,8.5494,0.043,0,0
PAIR_0100,2017,10.7394,11.1826,12.9168,8.5494,0.0351,0,0
PAIR_0100,2018,10.1844,11.173,12.1152,8.5494,0.0872,0,0
PAIR_0100,2019,10.6964,14.3437,8.9496,8.5494,0.0242,0,0
PAIR_0101,2005,3.837,7.853,9.0374,9.4418,0.0751,0,0
PAIR_0101,2006,8.4812,11.5249,11.8908,9.4418,0.028,0,0
PAIR_0101,2007,8.9677,11.1131,12.7452,9.4418,0.0772,0,0
PAIR_0101,2008,7.9558,11.7082,11.4793,9.4418,0.0322,0,0
PAIR_0101,2009,10.4406,12.8867,12.6215,9.4418,0.0508,0,0
PAIR_0101,2010,9.7187,14.2439,10.8328,9.4418,0.0493,0,0
PAIR_0101,2011,10.7,14.2289,11.7384,9.4418,0.0,0,0
PAIR_0101,2012,10.7873,13.5865,12.7295,9.4418,0.0856,0,0
PAIR_0101,2013,9.7071,12.9035,12.2208,9.4418,0.0445,0,0
PAIR_0101,2014,5.1742,7.0818,11.5961,9.4418,0.0,0,0
PAIR_0101,2015,7.3942,11.0703,10.4444,9.4418,0.0041,0,0
PAIR_0101,2016,9.3968,13.1564,11.2765,9.4418,0.0053,0,0
PAIR_0101,2017,10.599,14.1702,11.6699,9.4418,0.0,0,0
PAIR_0101,2018,7.0545,9.6088,10.8339,9.4418,0.0,0,0
PAIR_0101,2019,10.3142,12.2579,13.3803,9.4418,0.0788,0,0
PAIR_0102,2005,11.4013,12.4942,11.7062,8.4585,0.0001,0,0
PAIR_0102,2006,12.9255,14.2335,11.7527,8.4585,0.0906,0,0
PAIR_0102,2007,10.0905,10.2013,11.4113,8.4585,0.0696,0,0
PAIR_0102,2008,12.2702,11.8393,12.5405,8.4585,0.0397,0,0
PAIR_0102,2009,11.5681,13.7865,10.4021,8.4585,0.0535,0,0
PAIR_0102,2010,10.9843,12.8244,11.0085,8.4585,0.0161,0,0
PAIR_0102,2011,12.7536,13.2445,11.9092,8.4585,0.0455,0,0
PAIR_0102,2012,9.4872,10.4973,10.2627,8.4585,0.0525,0,0
PAIR_0102,2013,13.5256,12.4582,14.0642,8.4585,0.0509,0,0
PAIR_0102,2014,11.9319,12.9133,11.3321,8.4585,0.0,0,0
PAIR_0102,2015,10.9494,12.7708,10.4108,8.4585,0.0,0,0
PAIR_0102,2016,13.0272,13.723,12.4635,8.4585,0.0242,0,0
PAIR_0102,2017,12.4697,12.153,12.0177,8.4585,0.0397,0,0
PAIR_0102,2018,10.9991,12.5008,10.7189,8.4585,0.0,0,0
PAIR_0102,2019,11.3505,11.0946,13.0232,8.4585,0.0035,0,0
PAIR_0103,2005,10.8979,12.261,10.4857,6.7242,0.0147,0,1
PAIR_0103,2006,9.5871,10.5787,9.7934,6.7242,0.0296,0,1
PAIR_0103,2007,11.16,10.9236,11.9777,6.7242,0.0256,0,1
PAIR_0103,2008,10.6421,9.5877,13.2815,6.7242,0.0715,0,1
PAIR_0103,2009,14.0087,14.0008,12.7826,6.7242,0.1125,0,1
PAIR_0103,2010,8.6848,9.9584,10.6383,6.7242,0.0676,0,1
PAIR_0103,2011,7.8979,11.5244,7.1297,6.7242,0.0662,0,1
PAIR_0103,2012,10.355,10.9954,11.5197,6.7242,0.0147,0,1
PAIR_0103,2013,11.5269,11.7295,11.0398,6.7242,0.0043,0,1
PAIR_0103,2014,10.7191,11.5345,11.0401,6.7242,0.0308,0,1
PAIR_0103,2015,9.2727,11.3873,9.565,6.7242,0.0698,0,1
PAIR_0103,2016,12.3026,14.0978,9.9591,6.7242,0.0556,0,1
PAIR_0103,2017,10.0182,11.854,9.068,6.7242,0.0293,0,1
PAIR_0103,2018,9.5992,9.6956,11.1852,6.7242,0.0,0,1
PAIR_0103,2019,14.0496,14.2367,11.7721,6.7242,0.0,0,1
PAIR_0104,2005,10.0543,10.6895,9.5059,6.0426,0.0409,0,0
PAIR_0104,2006,10.8428,10.2152,11.6645,6.0426,0.0224,0,0
PAIR_0104,2007,12.3941,9.2683,15.0174,6.0426,0.0552,0,0
PAIR_0104,2008,13.8227,13.4961,11.4243,6.0426,0.0578,0,0
PAIR_0104,2009,12.9116,13.7906,9.8647,6.0426,0.0424,0,0
PAIR_0104,2010,10.5952,9.978,11.2133,6.0426,0.0312,0,0
PAIR_0104,2011,13.883,12.8238,13.3451,6.0426,0.0405,0,0
PAIR_0104,2012,10.781,11.1081,10.0533,6.0426,0.0155,0,0
PAIR_0104,2013,9.947,9.5074,10.8308,6.0426,0.0607,0,0
PAIR_0104,2014,10.2418,10.4765,10.3303,6.0426,0.0793,0,0
PAIR_0104,2015,10.8135,10.4807,11.6384,6.0426,0.0626,0,0
PAIR_0104,2016,11.1874,10.3477,12.0509,6.0426,0.0,0,0
PAIR_0104,2017,9.1005,11.0875,7.7546,6.0426,0.0285,0,0
PAIR_0104,2018,15.1468,14.6854,12.6551,6.0426,0.0,0,0
PAIR_0104,2019,14.7766,14.5718,12.4608,6.0426,0.0534,0,0
PAIR_0105,2005,11.8524,12.6221,11.4984,7.3997,0.0681,1,0
PAIR_0105,2006,9.4577,9.7004,12.005,7.3997,0.0605,1,0
PAIR_0105,2007,11.5302,11.0526,12.6054,7.3997,0.05,1,0
PAIR_0105,2008,8.9743,10.9463,10.5647,7.3997,0.0538,1,0
PAIR_0105,2009,12.7633,12.3203,13.1308,7.3997,0.0635,1,0
PAIR_0105,2010,13.6054,13.2681,13.2396,7.3997,0.0,1,0
PAIR_0105,2011,11.6198,11.769,11.8828,7.3997,0.0542,1,0
PAIR_0105,2012,12.5258,11.8867,12.6037,7.3997,0.0307,1,0
PAIR_0105,2013,14.8721,14.4283,13.5614,7.3997,0.0558,1,0
PAIR_0105,2014,12.2643,11.6179,12.6893,7.3997,0.0398,1,0
PAIR_0105,2015,12.1386,11.0474,13.3853,7.3997,0.0418,1,0
PAIR_0105,2016,11.3978,11.3535,11.6483,7.3997,0.0521,1,0
PAIR_0105,2017,9.0929,8.919,11.7129,7.3997,0.0,1,0
PAIR_0105,2018,13.1408,12.9534,12.8614,7.3997,0.0662,1,0
PAIR_0105,2019,9.8555,9.2375,12.0482,7.3997,0.0564,1,0
PAIR_0106,2005,12.7589,12.0965,10.8545,6.1976,0.0109,1,1
PAIR_0106,2006,14.6189,13.8913,11.8064,6.1976,0.0363,1,1
PAIR_0106,2007,12.1089,12.3482,9.8525,6.1976,0.0567,1,1
PAIR_0106,2008,13.2577,11.169,12.5232,6.1976,0.0155,1,1
PAIR_0106,2009,11.1276,9.2892,11.4104,6.1976,0.0569,1,1
PAIR_0106,2010,14.4392,13.3014,12.5879,6.1976,0.0278,1,1
PAIR_0106,2011,14.2148,13.106,10.8331,6.1976,0.0,1,1
PAIR_0106,2012,13.3961,11.5492,12.3735,6.1976,0.0428,1,1
PAIR_0106,2013,11.3591,11.0795,10.7843,6.1976,0.1008,1,1
PAIR_0106,2014,11.4316,11.0304,10.3446,6.1976,0.0475,1,1
PAIR_0106,2015,12.7852,10.9515,12.6627,6.1976,0.0881,1,1
PAIR_0106,2016,11.1986,9.393,11.8138,6.1976,0.0531,1,1
PAIR_0106,2017,13.3679,12.6893,10.9176,6.1976,0.0978,1,1
PAIR_0106,2018,11.9923,11.0333,10.632,6.1976,0.0321,1,1
PAIR_0106,2019,11.7094,9.8185,11.7967,6.1976,0.0443,1,1
PAIR_0107,2005,14.4609,15.2981,11.2447,6.6391,0.0,1,0
PAIR_0107,2006,11.3569,11.2009,11.2533,6.6391,0.0937,1,0
PAIR_0107,2007,11.5191,10.7427,12.1587,6.6391,0.0381,1,0
PAIR_0107,2008,15.0464,13.6896,14.0482,6.6391,0.0603,1,0
PAIR_0107,2009,14.107,14.0694,12.2717,6.6391,0.048,1,0
PAIR_0107,2010,15.0355,11.3757,15.0332,6.6391,0.0,1,0
PAIR_0107,2011,15.3122,14.1367,13.8309,6.6391,0.0506,1,0
PAIR_0107,2012,9.9551,10.8819,9.7182,6.6391,0.0274,1,0
PAIR_0107,2013,10.9106,12.4115,9.7258,6.6391,0.0048,1,0
PAIR_0107,2014,12.8067,12.1902,12.6852,6.6391,0.0715,1,0
PAIR_0107,2015,10.9902,11.357,10.2991,6.6391,0.0043,1,0
PAIR_0107,2016,15.3716,15.7243,10.9254,6.6391,0.0,1,0
PAIR_0107,2017,10.0417,9.2287,11.2213,6.6391,0.0272,1,0
PAIR_0107,2018,13.3778,13.8401,11.3878,6.6391,0.0816,1,0
PAIR_0107,2019,10.4024,9.785,11.682,6.6391,0.0141,1,0
PAIR_0108,2005,9.8402,10.6892,11.5365,8.367,0.0547,0,1
PAIR_0108,2006,12.4064,12.8494,12.6202,8.367,0.0029,0,1
PAIR_0108,2007,10.7725,10.6219,12.7694,8.367,0.0849,0,1
PAIR_0108,2008,13.2854,14.419,12.6896,8.367,0.074,0,1
PAIR_0108,2009,10.9428,11.5427,12.6149,8.367,0.0507,0,1
PAIR_0108,2010,7.233,10.2147,8.8843,8.367,0.0512,0,1
PAIR_0108,2011,12.2791,12.6275,12.7062,8.367,0.0447,0,1
PAIR_0108,2012,13.355,13.1678,13.3651,8.367,0.0,0,1
PAIR_0108,2013,11.4478,12.3905,12.1039,8.367,0.0482,0,1
PAIR_0108,2014,6.7655,8.0842,10.7716,8.367,0.0,0,1
PAIR_0108,2015,11.4404,13.3044,10.883,8.367,0.0381,0,1
PAIR_0108,2016,12.9428,13.7282,11.8321,8.367,0.0101,0,1
PAIR_0108,2017,10.2488,10.9919,12.3659,8.367,0.0409,0,1
PAIR_0108,2018,13.4287,13.1407,13.7909,8.367,0.0,0,1
PAIR_0108,2019,10.3684,13.7898,9.342,8.367,0.0409,0,1
PAIR_0109,2005,10.1451,10.5929,10.393,6.9371,0.0492,1,0
PAIR_0109,2006,14.0273,12.7182,13.6425,6.9371,0.1174,1,0
PAIR_0109,2007,9.984,10.5714,9.4205,6.9371,0.0575,1,0
PAIR_0109,2008,8.2935,9.6533,9.3626,6.9371,0.1307,1,0
PAIR_0109,2009,8.7603,10.5265,8.1896,6.9371,0.0,1,0
PAIR_0109,2010,13.59,13.5436,11.5792,6.9371,0.0,1,0
PAIR_0109,2011,8.8495,9.0944,10.0461,6.9371,0.0404,1,0
PAIR_0109,2012,13.2184,11.9979,13.2169,6.9371,0.0346,1,0
PAIR_0109,2013,11.3864,12.5076,9.1347,6.9371,0.0356,1,0
PAIR_0109,2014,10.6114,10.6366,10.7708,6.9371,0.0877,1,0
PAIR_0109,2015,12.9701,11.8538,12.109,6.9371,0.002,1,0
PAIR_0109,2016,14.0272,14.0548,11.2928,6.9371,0.0402,1,0
PAIR_0109,2017,14.9017,13.2573,13.4614,6.9371,0.0,1,0
PAIR_0109,2018,14.6234,14.0581,12.6425,6.9371,0.0703,1,0
PAIR_0109,2019,12.9231,12.3528,11.7272,6.9371,0.0381,1,0
PAIR_0110,2005,8.476,10.2442,12.8052,8.6968,0.0323,0,0
PAIR_0110,2006,9.183,13.6085,9.8784,8.6968,0.0,0,0
PAIR_0110,2007,7.8823,10.6371,10.9804,8.6968,0.0,0,0
PAIR_0110,2008,11.6391,14.4046,12.0124,8.6968,0.0374,0,0
PAIR_0110,2009,9.087,11.6924,11.6656,8.6968,0.0395,0,0
PAIR_0110,2010,6.7464,10.9838,9.1576,8.6968,0.0955,0,0
PAIR_0110,2011,8.6437,10.5677,12.1467,8.6968,0.0041,0,0
PAIR_0110,2012,10.8535,12.7538,13.1894,8.6968,0.0531,0,0
PAIR_0110,2013,9.4157,13.1963,10.832,8.6968,0.0429,0,0
PAIR_0110,2014,11.1118,12.0247,13.9212,8.6968,0.0552,0,0
PAIR_0110,2015,9.8301,13.3705,11.5948,8.6968,0.0038,0,0
PAIR_0110,2016,8.0361,10.094,11.8955,8.6968,0.0,0,0
PAIR_0110,2017,7.9101,12.4809,9.3937,8.6968,0.0524,0,0
PAIR_0110,2018,5.4619,9.307,9.2208,8.6968,0.0223,0,0
PAIR_0110,2019,10.1002,11.7578,13.3355,8.6968,0.0239,0,0
PAIR_0111,2005,7.867,11.3113,10.1148,9.3951,0.0553,0,0
PAIR_0111,2006,7.9093,11.6533,9.655,9.3951,0.0619,0,0
PAIR_0111,2007,9.0991,11.7699,11.451,9.3951,0.0257,0,0
PAIR_0111,2008,12.3314,11.0142,17.1343,9.3951,0.0779,0,0
PAIR_0111,2009,9.4671,12.2947,11.3721,9.3951,0.056,0,0
PAIR_0111,2010,7.8211,10.4145,11.2281,9.3951,0.0496,0,0
PAIR_0111,2011,8.3554,11.2322,11.014,9.3951,0.0555,0,0
PAIR_0111,2012,6.5013,10.9741,8.5175,9.3951,0.0536,0,0
PAIR_0111,2013,11.625,12.5684,14.2914,9.3951,0.0584,0,0
PAIR_0111,2014,7.974,10.3105,11.5756,9.3951,0.0258,0,0
PAIR_0111,2015,8.3156,9.8243,12.5377,9.3951,0.0121,0,0
PAIR_0111,2016,8.2054,10.9878,11.5245,9.3951,0.0008,0,0
PAIR_0111,2017,11.1107,12.4869,13.13,9.3951,0.0244,0,0
PAIR_0111,2018,10.7851,13.2807,12.117,9.3951,0.0,0,0
PAIR_0111,2019,10.0193,12.3054,12.5807,9.3951,0.0113,0,0
PAIR_0112,2005,10.1728,10.4632,12.0887,6.7426,0.0327,0,1
PAIR_0112,2006,11.5563,11.302,13.0598,6.7426,0.0621,0,1
PAIR_0112,2007,9.9829,11.5705,10.3894,6.7426,0.0197,0,1
PAIR_0112,2008,8.4961,9.4389,11.5036,6.7426,0.0472,0,1
PAIR_0112,2009,10.5134,11.4957,11.5894,6.7426,0.1044,0,1
PAIR_0112,2010,12.4827,12.9128,12.2698,6.7426,0.0477,0,1
PAIR_0112,2011,8.6335,9.4551,11.4871,6.7426,0.0464,0,1
PAIR_0112,2012,10.5847,11.5699,11.7811,6.7426,0.0309,0,1
PAIR_0112,2013,9.5964,10.5293,11.179,6.7426,0.0455,0,1
PAIR_0112,2014,10.8208,11.9789,11.3332,6.7426,0.0068,0,1
PAIR_0112,2015,6.6442,10.4508,7.1581,6.7426,0.0296,0,1
PAIR_0112,2016,12.8131,13.5748,12.7536,6.7426,0.0423,0,1
PAIR_0112,2017,12.1266,13.2695,11.9518,6.7426,0.0153,0,1
PAIR_0112,2018,10.0063,10.7776,11.3752,6.7426,0.0,0,1
PAIR_0112,2019,11.0215,11.5322,12.8099,6.7426,0.0175,0,1
PAIR_0113,2005,11.6214,11.1725,11.3682,6.6308,0.0146,0,1
PAIR_0113,2006,11.8474,11.8775,11.3342,6.6308,0.0542,0,1
PAIR_0113,2007,12.9384,12.1861,12.6095,6.6308,0.0345,0,1
PAIR_0113,2008,10.4389,10.7105,10.5017,6.6308,0.0173,0,1
PAIR_0113,2009,11.492,11.1048,11.5129,6.6308,0.0543,0,1
PAIR_0113,2010,13.5269,13.5446,11.6636,6.6308,0.0328,0,1
PAIR_0113,2011,14.8716,12.5898,14.674,6.6308,0.048,0,1
PAIR_0113,2012,12.8221,13.2141,10.9377,6.6308,0.0332,0,1
PAIR_0113,2013,9.2768,10.4614,9.6248,6.6308,0.0526,0,1
PAIR_0113,2014,12.2828,13.139,11.1263,6.6308,0.0271,0,1
PAIR_0113,2015,13.2909,12.3296,12.4442,6.6308,0.0457,0,1
PAIR_0113,2016,8.5934,9.0772,9.833,6.6308,0.0,0,1
PAIR_0113,2017,11.5617,10.4202,12.2515,6.6308,0.0254,0,1
PAIR_0113,2018,10.4902,12.5167,8.7513,6.6308,0.0497,0,1
PAIR_0113,2019,11.7084,13.1679,9.5135,6.6308,0.0393,0,1
PAIR_0114,2005,9.5435,11.5014,11.8575,9.5807,0.0259,0,1
PAIR_0114,2006,10.4272,12.4404,11.4193,9.5807,0.0652,0,1
PAIR_0114,2007,11.9012,12.6019,13.9678,9.5807,0.052,0,1
PAIR_0114,2008,8.8652,10.3995,11.1248,9.5807,0.0503,0,1
PAIR_0114,2009,11.3492,11.3693,14.0991,9.5807,0.095,0,1
PAIR_0114,2010,9.747,12.5449,10.911,9.5807,0.0904,0,1
PAIR_0114,2011,10.4535,13.423,10.0713,9.5807,0.0572,0,1
PAIR_0114,2012,10.9107,13.0026,10.9395,9.5807,0.0279,0,1
PAIR_0114,2013,8.6561,10.9013,10.9526,9.5807,0.0791,0,1
PAIR_0114,2014,11.5851,11.5972,14.4381,9.5807,0.0126,0,1
PAIR_0114,2015,10.4729,11.9688,11.7486,9.5807,0.0066,0,1
PAIR_0114,2016,9.7422,11.7429,11.8174,9.5807,0.0279,0,1
PAIR_0114,2017,7.2938,10.5143,9.3669,9.5807,0.0602,0,1
PAIR_0114,2018,10.2044,13.2522,11.0847,9.5807,0.0584,0,1
PAIR_0114,2019,10.3531,13.2381,11.663,9.5807,0.0,0,1
PAIR_0115,2005,11.4446,14.0717,10.5081,9.3113,0.0201,0,0
PAIR_0115,2006,11.798,11.7671,13.9909,9.3113,0.0614,0,0
PAIR_0115,2007,8.2929,10.1782,10.8654,9.3113,0.0261,0,0
PAIR_0115,2008,9.3486,11.0529,11.0301,9.3113,0.0454,0,0
PAIR_0115,2009,11.7557,13.0904,12.7837,9.3113,0.0,0,0
PAIR_0115,2010,8.4218,11.0912,9.9463,9.3113,0.0534,0,0
PAIR_0115,2011,11.2613,11.8189,13.5669,9.3113,0.028,0,0
PAIR_0115,2012,6.9097,11.3562,8.4717,9.3113,0.0316,0,0
PAIR_0115,2013,11.4179,11.7236,13.3494,9.3113,0.0505,0,0
