id,approved,income,age,debt_ratio,credit_score,employment_length
3220,0,13253.14,71,0.602,663,5.8
3221,1,16211.57,55,0.136,702,7.3
3222,1,35707.29,66,0.231,776,4.4
3223,1,25786.29,49,0.418,616,3.8
3224,1,21356.19,76,0.563,461,5.9
3225,1,60982.17,43,0.298,704,3.7
3226,1,21197.39,48,0.471,678,8.9
3227,1,33333.22,54,0.264,664,3.8
3228,1,48015.28,45,0.157,703,15.1
3229,1,86991.14,40,0.145,752,5.0
3230,1,36125.02,50,0.136,655,5.1
3231,1,64198.02,54,0.148,687,7.3
3232,1,27918.45,66,0.396,636,1.4
3233,1,197209.93,87,0.328,633,5.8
3234,1,51553.71,71,0.139,700,10.1
3235,1,8385.26,73,0.362,665,2.8
3236,1,48096.41,71,0.227,635,3.5
3237,1,13588.21,56,0.128,624,4.8
3238,1,41116.79,37,0.159,770,2.9
3239,1,34052.75,66,0.174,742,5.6
3240,1,11346.68,34,0.208,630,4.1
3241,1,33883.86,65,0.363,698,5.6
3242,1,25674.54,47,0.655,850,1.7
3243,1,24804.58,41,0.381,614,1.0
3244,1,100008.28,40,0.141,732,7.8
3245,1,82079.79,42,0.088,786,12.3
3246,1,24072.15,53,0.314,577,8.8
3247,1,30772.57,62,0.237,624,3.0
3248,1,42793.98,70,0.102,719,2.3
3249,1,6047.68,47,0.322,609,4.5
3250,0,12598.86,44,0.565,570,3.9
3251,1,121966.99,50,0.131,635,6.2
3252,1,23969.67,76,0.298,661,4.7
3253,1,56635.28,40,0.293,714,2.4
3254,1,99566.12,60,0.359,654,10.1
3255,1,21097.17,54,0.157,750,3.5
3256,1,37231.46,56,0.449,655,7.1
3257,1,34790.26,44,0.291,805,5.8
3258,1,27697.13,56,0.52,739,9.5
3259,1,22672.98,78,0.202,580,7.7
3260,1,28114.01,36,0.044,648,4.5
3261,1,42312.1,46,0.396,523,4.7
3262,1,49674.5,43,0.468,807,7.2
3263,1,12014.18,67,0.205,566,8.5
3264,1,50315.43,81,0.199,558,6.5
3265,1,25044.46,50,0.094,712,6.9
3266,1,62467.2,51,0.523,670,3.3
3267,1,43464.74,76,0.197,619,12.9
3268,1,17677.79,71,0.039,728,7.2
3269,1,44681.98,43,0.167,620,8.3
3270,1,21179.13,64,0.1,692,16.9
3271,1,27447.77,92,0.584,651,3.7
3272,1,52841.9,42,0.33,661,2.3
3273,1,61027.88,69,0.257,481,2.7
3274,1,29434.45,55,0.21,607,3.4
3275,1,14285.07,65,0.107,507,8.9
3276,1,92348.16,43,0.149,607,4.6
3277,1,14260.06,55,0.123,660,10.2
3278,1,99968.35,66,0.295,755,6.4
3279,1,76324.3,59,0.322,689,1.7
3280,1,52755.55,66,0.124,580,10.1
3281,1,27965.96,62,0.302,608,6.7
3282,1,57409.04,47,0.368,722,3.6
3283,1,54782.39,50,0.106,675,5.9
3284,1,67190.98,56,0.199,504,8.4
3285,1,28005.55,59,0.214,656,5.9
3286,1,23525.14,50,0.113,550,2.4
3287,1,41699.59,49,0.26,739,8.5
3288,1,53762.48,43,0.222,748,8.4
3289,1,97549.16,64,0.297,819,9.2
3290,1,15741.5,48,0.307,709,4.3
3291,1,57390.75,47,0.135,605,7.7
3292,1,10689.88,67,0.376,565,3.3
3293,1,41435.04,38,0.406,554,6.5
3294,1,9785.58,40,0.238,576,9.8
3295,1,16357.44,32,0.238,645,5.3
3296,1,54641.33,58,0.203,758,5.9
3297,1,96091.33,43,0.404,696,5.3
3298,1,25674.48,76,0.168,615,8.6
3299,1,30951.6,59,0.674,743,3.9
3300,1,19157.67,56,0.183,785,4.1
3301,1,14538.05,72,0.707,633,8.3
3302,1,59957.45,52,0.212,767,6.4
3303,1,15999.7,52,0.084,557,8.1
3304,1,29758.04,68,0.342,755,3.5
3305,1,46556.58,58,0.164,590,1.8
3306,1,33324.03,35,0.116,850,7.7
3307,1,54003.04,53,0.27,728,7.4
3308,1,23254.14,66,0.072,808,7.2
3309,1,13531.83,62,0.203,669,6.2
3310,1,17560.13,39,0.31,766,5.1
3311,1,45955.76,78,0.471,754,9.2
3312,1,56415.55,77,0.152,850,2.4
3313,1,14684.72,70,0.028,683,4.8
3314,1,38320.48,44,0.302,758,3.9
3315,1,46651.31,46,0.067,653,6.9
3316,1,26476.18,70,0.25,695,4.6
3317,1,108430.17,45,0.163,782,6.3
3318,1,17232.34,50,0.424,671,1.5
3319,1,49738.7,45,0.446,764,2.4
3320,1,25991.99,46,0.367,693,8.0
3321,1,16360.18,76,0.283,722,7.1
3322,1,6859.23,50,0.142,684,8.0
3323,1,40645.99,57,0.369,625,7.8
3324,1,140366.1,71,0.027,850,6.2
3325,1,10367.51,50,0.163,717,2.1
3326,1,33066.79,65,0.353,759,2.7
3327,1,38900.39,55,0.194,735,5.1
3328,1,31603.33,52,0.504,700,6.1
3329,1,27922.94,41,0.063,697,2.7
3330,1,24803.95,41,0.191,772,5.2
3331,1,27536.79,64,0.34,839,9.4
3332,1,16947.16,66,0.059,716,2.5
3333,1,74732.72,51,0.218,577,5.9
3334,1,60797.52,55,0.293,604,2.0
3335,1,15233.98,40,0.056,632,2.6
3336,1,83125.08,66,0.173,693,5.1
3337,1,36683.4,65,0.235,541,4.9
3338,1,50625.79,46,0.543,642,16.2
3339,1,13611.42,51,0.221,746,5.8
3340,1,26303.71,70,0.197,685,2.0
3341,1,46195.16,58,0.17,545,2.8
3342,0,49440.68,59,0.435,662,4.7
3343,1,103823.56,88,0.598,806,1.9
3344,1,187853.2,59,0.284,729,6.7
3345,0,17877.8,79,0.394,477,5.6
3346,1,9395.63,54,0.295,616,2.6
3347,1,20059.17,44,0.074,718,6.8
3348,1,46620.97,43,0.347,738,8.4
3349,1,104053.76,65,0.419,665,7.5
3350,1,31951.69,61,0.432,665,6.8
3351,1,12090.82,71,0.063,714,7.0
3352,1,32774.84,51,0.234,703,6.2
3353,1,106579.07,81,0.032,772,6.8
3354,1,30726.3,71,0.315,653,5.3
3355,1,48299.46,61,0.352,596,13.6
3356,1,45077.65,49,0.143,730,5.7
3357,1,126377.05,62,0.376,674,9.6
3358,1,30573.87,52,0.506,650,3.6
3359,1,11528.59,52,0.247,569,11.2
3360,1,33852.42,48,0.022,671,4.2
3361,1,46183.87,48,0.383,794,4.3
3362,1,67294.83,44,0.154,625,3.3
3363,1,40812.17,38,0.285,626,6.2
3364,1,34499.85,55,0.074,702,6.8
3365,0,39511.14,78,0.39,591,2.4
3366,0,51172.23,55,0.465,846,9.6
3367,0,44635.67,53,0.544,507,11.3
3368,1,11109.34,32,0.143,740,5.6
3369,1,26983.12,37,0.352,716,4.9
3370,1,58746.04,41,0.44,648,2.7
3371,1,127666.82,43,0.327,659,7.2
3372,1,57608.54,55,0.481,728,5.8
3373,1,18604.38,50,0.207,565,3.5
3374,1,77518.39,46,0.327,661,4.9
3375,0,10984.85,42,0.544,549,9.5
3376,1,32080.93,78,0.607,656,7.4
3377,1,32624.07,59,0.26,693,2.4
3378,1,65316.23,81,0.175,653,8.6
3379,1,30797.77,48,0.318,619,4.0
3380,1,5684.39,50,0.097,629,0.7
3381,1,42584.32,69,0.34,747,5.1
3382,1,74801.16,54,0.154,791,2.9
3383,1,62821.81,54,0.076,659,5.4
3384,1,26668.71,61,0.527,733,3.1
3385,1,26602.32,81,0.125,600,4.0
3386,1,48263.61,52,0.609,552,6.0
3387,1,15439.51,54,0.228,612,5.4
3388,1,54898.84,59,0.278,704,5.2
3389,1,23827.47,73,0.246,690,3.8
3390,1,29799.92,54,0.306,727,5.2
3391,1,33062.31,60,0.382,600,2.1
3392,1,31307.7,43,0.397,615,5.3
3393,1,18239.8,74,0.575,719,8.2
3394,1,21321.56,39,0.292,728,3.0
3395,1,28407.86,68,0.196,677,6.0
3396,1,20378.03,48,0.252,646,5.1
3397,1,24593.84,39,0.458,479,9.3
3398,1,49849.3,51,0.215,747,5.2
3399,1,20028.34,88,0.305,605,5.3
3400,1,98146.46,81,0.227,731,2.1
3401,1,13235.7,78,0.231,796,9.0
3402,1,73318.24,76,0.186,754,4.0
3403,1,15846.1,31,0.238,767,1.7
3404,1,86072.88,57,0.168,832,7.6
3405,1,14108.8,41,0.288,684,7.7
3406,1,20158.45,46,0.029,669,5.8
3407,1,41357.22,79,0.252,673,4.5
3408,1,21162.62,55,0.528,604,5.3
3409,1,20606.95,50,0.565,745,5.7
3410,1,59481.69,38,0.248,607,6.7
3411,1,34770.24,52,0.33,603,8.9
3412,1,25801.69,41,0.304,647,3.5
3413,1,36835.29,52,0.392,722,5.4
3414,1,69463.75,90,0.485,656,3.1
3415,1,150179.2,53,0.41,684,0.7
3416,1,21875.74,83,0.179,678,5.5
3417,1,41123.84,45,0.105,671,10.5
3418,1,73703.26,53,0.427,779,10.5
3419,1,21636.36,51,0.42,778,2.6
3420,1,24062.39,41,0.525,850,4.8
3421,1,97056.42,45,0.446,517,5.1
3422,1,19225.46,57,0.653,849,10.6
3423,1,30004.59,66,0.353,652,4.7
3424,1,15034.32,77,0.453,783,5.7
3425,1,53868.45,49,0.199,688,8.6
3426,1,138822.38,51,0.573,637,16.4
3427,1,15099.3,69,0.257,742,7.7
3428,1,28064.53,45,0.218,803,5.1
3429,1,9260.67,51,0.14,850,6.0
3430,1,29985.63,83,0.057,771,10.5
3431,1,226300.54,56,0.283,665,10.7
3432,1,44730.52,86,0.234,656,2.7
3433,1,38254.72,57,0.232,584,7.5
3434,1,20479.71,55,0.236,692,4.9
3435,1,37329.73,35,0.363,650,5.2
3436,1,72063.17,58,0.457,736,12.5
3437,1,39024.4,71,0.489,596,3.2
3438,1,27539.37,37,0.115,666,10.6
3439,1,92651.23,61,0.278,601,3.2
3440,1,72744.2,68,0.32,578,7.2
3441,1,28099.08,35,0.11,597,4.5
3442,1,16103.93,58,0.147,808,6.0
3443,1,35161.8,96,0.338,758,9.3
3444,1,53977.67,42,0.642,677,5.7
3445,1,75235.78,57,0.121,575,5.5
3446,1,54802.59,53,0.306,752,2.4
3447,1,108555.34,57,0.243,684,6.3
3448,1,33489.47,59,0.304,643,8.3
3449,1,21500.42,76,0.272,716,12.7
3450,1,69870.26,65,0.366,525,10.3
3451,1,84531.54,71,0.103,697,8.2
3452,1,20510.21,72,0.471,805,5.0
3453,1,17267.33,77,0.052,623,6.9
3454,1,8053.68,55,0.452,693,5.5
3455,1,19181.03,39,0.398,727,3.0
3456,1,20195.11,39,0.381,667,8.1
3457,1,29479.78,45,0.327,672,4.1
3458,1,34532.97,40,0.272,735,5.1
3459,1,58251.5,45,0.141,832,15.4
3460,1,23768.98,65,0.474,709,2.1
3461,1,19983.45,59,0.32,692,3.5
3462,1,27160.1,46,0.334,700,11.9
3463,1,33331.36,38,0.087,720,2.8
3464,1,35791.85,48,0.134,599,14.8
3465,0,18520.06,49,0.616,636,3.8
3466,1,14687.42,33,0.072,546,3.8
3467,1,74877.11,46,0.306,726,16.8
3468,1,44795.8,59,0.294,784,3.8
3469,1,23619.14,63,0.284,741,10.8
3470,1,45852.14,43,0.37,797,4.2
3471,1,14897.09,29,0.46,640,11.3
3472,1,23563.4,71,0.363,634,3.8
3473,1,50324.44,79,0.428,563,2.6
3474,1,27893.58,39,0.308,680,1.3
3475,1,32709.21,34,0.141,720,6.4
3476,1,50036.82,55,0.169,559,6.8
3477,1,35025.74,42,0.696,803,1.7
3478,1,73088.05,66,0.437,606,9.3
3479,1,22900.37,68,0.068,647,6.7
3480,1,59436.59,83,0.464,608,7.7
3481,1,31006.6,38,0.063,674,2.2
3482,1,23757.55,41,0.614,759,11.6
3483,1,33883.58,102,0.253,653,6.7
3484,0,21640.8,51,0.354,639,3.1
3485,1,55867.36,85,0.18,652,8.5
3486,1,26541.95,89,0.022,667,9.3
3487,1,52827.26,67,0.172,682,7.3
3488,1,13983.86,52,0.322,484,7.4
3489,1,71280.93,53,0.347,745,13.0
3490,1,21043.01,53,0.497,584,9.3
3491,1,56955.95,54,0.422,703,2.5
3492,1,58414.57,62,0.503,794,1.9
3493,1,24022.14,40,0.108,752,1.6
3494,1,52289.67,44,0.288,731,2.1
3495,1,50353.52,74,0.211,682,3.0
3496,1,31450.63,62,0.587,577,10.3
3497,1,17554.35,93,0.252,586,6.2
3498,1,26072.0,39,0.187,669,11.1
3499,1,40168.29,59,0.269,721,4.2
3500,1,97634.62,81,0.072,504,3.8
3501,1,12937.03,40,0.46,721,6.7
3502,1,16652.66,65,0.427,740,10.5
3503,1,24270.03,67,0.37,744,4.8
3504,1,46681.94,81,0.662,524,5.6
3505,1,56552.34,40,0.097,707,8.1
3506,1,33374.04,63,0.424,749,5.9
3507,1,111742.67,44,0.23,646,2.7
3508,1,31895.65,43,0.243,791,5.8
3509,1,21671.38,46,0.325,626,3.0
3510,1,41623.55,55,0.375,674,3.1
3511,1,36782.43,64,0.641,756,5.6
3512,1,73703.42,64,0.32,699,6.2
3513,1,35972.99,69,0.306,746,3.5
3514,1,14706.29,55,0.271,683,7.0
3515,1,23106.08,97,0.348,775,3.8
3516,0,27808.26,66,0.44,544,1.5
3517,1,68770.51,55,0.747,681,4.7
3518,1,59909.6,39,0.085,582,7.7
3519,1,20026.61,54,0.115,633,11.3
3520,1,65578.75,50,0.525,710,4.0
3521,1,45090.58,60,0.189,775,6.8
3522,1,46360.15,47,0.28,738,7.5
3523,1,16432.79,69,0.465,752,5.3
3524,1,15917.76,75,0.574,721,2.7
3525,1,28251.76,65,0.177,689,5.9
3526,1,16308.62,51,0.302,799,5.0
3527,1,81929.97,73,0.46,663,4.2
3528,1,36064.36,57,0.235,795,7.6
3529,1,49489.49,47,0.143,631,4.6
3530,1,23664.93,49,0.434,741,6.3
3531,1,24490.52,53,0.325,737,7.7
3532,1,8163.51,67,0.12,637,1.7
3533,1,17793.68,64,0.161,600,6.4
3534,1,25411.61,63,0.364,717,13.1
3535,1,18511.81,44,0.294,660,5.4
3536,1,25199.22,64,0.126,593,5.8
3537,1,76215.29,56,0.182,744,5.6
3538,1,27042.71,72,0.295,698,11.3
3539,1,60433.32,76,0.255,713,7.2
3540,1,50257.14,47,0.397,649,3.9
3541,1,27599.99,58,0.295,638,4.8
3542,1,14741.97,51,0.179,581,5.4
3543,1,88083.38,35,0.187,707,4.3
3544,1,139413.81,56,0.15,686,1.6
3545,1,27494.52,56,0.257,633,2.3
3546,1,62911.8,52,0.213,616,10.6
3547,1,51626.5,67,0.453,751,3.3
3548,1,31857.61,57,0.042,648,2.6
3549,1,17455.43,49,0.369,777,3.6
3550,1,14436.67,69,0.279,718,6.9
3551,1,34576.77,43,0.437,741,5.2
3552,1,39068.45,60,0.275,711,3.6
3553,1,12415.94,55,0.159,599,8.5
3554,1,14527.8,65,0.297,575,3.1
3555,1,20429.16,91,0.366,738,4.7
3556,1,38799.26,47,0.477,661,3.7
3557,0,26821.71,56,0.402,550,1.2
3558,1,47099.03,80,0.259,674,4.7
3559,1,33532.76,56,0.298,797,7.8
3560,1,105217.11,59,0.163,487,1.5
3561,1,13561.89,61,0.045,590,3.4
3562,1,13427.51,50,0.075,697,2.6
3563,1,35758.22,53,0.071,787,3.9
3564,1,20827.5,32,0.264,592,5.0
3565,1,63099.41,42,0.212,687,4.4
3566,1,36225.63,48,0.233,772,5.4
3567,0,27872.09,78,0.471,680,0.9
3568,1,81001.11,40,0.255,596,4.1
3569,1,11578.3,63,0.183,716,1.9
3570,1,31721.87,69,0.03,635,5.1
3571,1,22166.54,53,0.113,756,3.9
3572,1,32249.01,44,0.278,544,5.9
3573,1,36567.22,80,0.201,678,9.0
3574,1,19012.19,47,0.132,623,10.3
3575,1,41584.41,70,0.36,637,3.7
3576,1,26465.42,55,0.264,703,2.2
3577,1,26551.34,41,0.207,623,2.0
3578,1,19375.21,65,0.049,774,3.4
3579,1,95374.21,55,0.382,722,3.4
3580,1,67753.83,42,0.139,580,4.6
3581,1,16905.1,84,0.381,569,9.8
3582,1,43134.31,69,0.192,607,8.1
3583,1,30564.57,38,0.098,846,4.7
3584,1,69361.77,52,0.308,673,4.0
3585,1,27352.93,46,0.094,727,8.2
3586,1,173436.13,40,0.367,730,2.0
3587,1,117290.53,60,0.16,552,17.6
3588,1,12788.54,58,0.244,764,14.4
3589,1,39097.11,52,0.513,648,6.0
3590,1,104001.89,69,0.361,733,14.1
3591,1,82948.21,61,0.431,748,10.5
3592,1,35681.07,35,0.012,703,17.1
3593,1,90359.44,72,0.179,665,3.3
3594,1,29594.74,46,0.099,766,1.8
3595,1,25750.98,50,0.279,534,3.8
3596,1,30529.78,51,0.208,722,3.1
3597,0,16776.54,53,0.708,716,6.3
3598,1,80901.63,77,0.133,676,6.6
3599,1,54365.89,45,0.545,673,5.4
3600,1,105989.65,66,0.203,658,3.7
3601,1,27906.62,56,0.39,808,6.6
3602,1,22692.41,50,0.303,596,8.4
3603,1,87206.46,52,0.297,850,8.4
3604,1,52557.32,48,0.509,749,9.8
3605,0,12843.47,74,0.542,703,6.6
3606,1,98969.3,61,0.174,717,4.7
3607,1,33572.1,63,0.183,710,3.2
3608,1,106792.1,51,0.125,715,7.4
3609,1,14580.63,61,0.612,733,7.2
3610,1,30525.06,47,0.114,816,4.4
3611,1,26336.88,68,0.532,686,2.7
3612,1,12944.59,77,0.533,740,5.4
3613,1,34905.98,52,0.288,779,5.2
3614,1,32644.01,61,0.156,760,1.5
3615,1,13333.14,50,0.645,727,7.1
3616,1,20033.07,59,0.441,756,1.5
3617,1,26903.8,61,0.305,562,7.0
3618,1,66178.82,44,0.545,592,3.3
3619,1,18836.16,75,0.297,470,1.8
3620,1,35469.81,53,0.522,708,8.2
3621,1,30337.84,56,0.206,668,9.8
3622,1,42688.58,35,0.413,756,3.0
3623,1,13442.73,54,0.266,654,2.5
3624,1,40473.53,85,0.453,757,11.9
3625,1,58876.85,60,0.245,695,4.1
3626,1,35012.1,56,0.485,703,13.5
3627,1,12727.53,73,0.319,739,5.4
3628,1,15367.42,51,0.227,846,5.9
3629,1,31565.81,50,0.091,631,1.1
3630,1,13708.94,66,0.222,707,3.8
3631,1,33897.12,50,0.289,706,2.6
3632,1,78608.98,47,0.339,582,4.6
3633,1,189935.6,42,0.338,537,5.9
3634,1,60831.35,67,0.493,532,4.4
3635,1,28655.0,65,0.369,736,9.8
3636,1,51125.44,34,0.424,625,4.2
3637,1,12656.46,79,0.051,695,8.7
3638,1,45140.24,58,0.213,734,2.7
3639,1,53369.59,51,0.21,544,5.4
3640,1,16928.43,54,0.342,821,7.4
3641,1,25913.41,41,0.098,582,5.1
3642,1,23975.68,41,0.31,596,8.1
3643,1,15670.61,58,0.185,534,11.8
3644,1,98992.0,45,0.259,723,6.8
3645,1,51191.2,38,0.083,827,7.9
3646,1,26935.48,33,0.158,708,8.3
3647,1,113856.65,55,0.167,514,7.3
3648,1,39462.66,64,0.412,572,7.8
3649,1,15315.16,42,0.321,678,7.3
3650,1,32396.68,59,0.03,713,6.4
3651,1,108439.02,60,0.239,680,8.7
3652,1,15140.45,52,0.279,799,3.8
3653,1,19970.12,71,0.322,821,6.2
3654,0,17350.73,43,0.585,505,3.2
3655,1,155796.31,48,0.5,669,0.7
3656,1,44616.16,59,0.668,742,17.1
3657,1,41838.53,90,0.388,778,4.6
3658,1,33540.18,64,0.158,693,2.3
3659,1,5904.5,57,0.544,838,4.1
3660,0,22454.47,35,0.516,639,6.4
3661,1,92352.47,40,0.383,799,4.6
3662,1,38356.97,48,0.372,767,5.7
3663,1,98928.51,44,0.505,639,7.3
3664,0,13936.61,48,0.433,604,4.8
3665,1,57262.15,59,0.149,803,14.2
3666,1,47936.31,87,0.291,729,2.5
3667,1,30319.92,45,0.198,736,8.3
3668,1,16766.4,58,0.053,691,4.3
3669,1,69949.68,60,0.186,684,4.2
3670,1,54029.49,53,0.614,691,8.7
3671,1,30856.0,78,0.227,672,3.6
3672,1,16579.15,58,0.532,616,11.1
3673,1,18559.76,41,0.569,681,10.3
3674,1,9081.37,55,0.511,675,6.4
3675,1,225830.63,80,0.332,755,8.6
3676,1,59948.0,66,0.092,765,4.1
3677,0,57202.56,59,0.654,577,3.2
3678,1,15682.9,35,0.332,748,8.8
3679,1,48435.87,49,0.287,732,5.0
3680,1,24538.72,70,0.557,683,1.6
3681,1,55367.21,72,0.215,584,11.3
3682,1,53757.24,49,0.186,727,4.0
3683,1,21403.58,52,0.335,730,11.2
3684,1,90596.02,48,0.505,758,3.1
3685,1,76075.17,55,0.282,551,12.4
3686,1,31766.15,73,0.238,628,3.6
3687,1,24462.97,66,0.074,635,3.5
3688,1,14013.55,43,0.067,645,3.2
3689,1,78315.7,81,0.188,583,7.1
3690,1,51459.43,103,0.086,618,9.1
3691,1,43840.76,38,0.388,688,7.1
3692,1,24829.18,54,0.179,637,6.5
3693,1,17970.3,41,0.384,782,4.3
3694,1,34467.65,60,0.353,749,8.8
3695,1,29749.1,71,0.188,834,7.1
3696,1,95543.99,40,0.246,753,4.1
3697,1,100042.11,51,0.343,661,5.8
3698,1,16545.14,49,0.132,712,4.9
3699,1,61953.74,60,0.088,573,4.1
3700,1,9969.41,62,0.068,664,2.5
3701,1,30135.92,66,0.427,614,1.9
3702,1,35611.86,49,0.564,719,6.1
3703,1,36783.4,41,0.158,787,3.1
3704,1,10219.27,49,0.083,681,3.1
3705,1,89728.29,41,0.389,750,2.7
3706,1,17416.32,79,0.2,533,4.7
3707,1,26986.71,52,0.622,662,8.4
3708,1,34313.44,58,0.335,511,4.4
3709,1,27373.5,57,0.433,646,7.7
3710,0,27083.79,56,0.158,589,3.6
3711,1,304763.72,52,0.171,568,4.6
3712,1,25449.55,93,0.372,625,5.2
3713,1,16031.16,46,0.038,719,4.5
3714,1,68839.89,61,0.05,739,12.4
3715,1,36061.91,40,0.392,716,9.7
3716,1,16322.7,49,0.016,705,3.2
3717,1,84550.84,62,0.161,637,3.3
3718,1,84160.1,59,0.531,680,8.7
3719,1,41634.67,58,0.314,639,5.6
3720,1,68517.15,34,0.032,540,4.9
3721,1,48705.16,48,0.413,641,3.6
3722,1,56386.33,51,0.134,691,2.9
3723,1,63033.49,54,0.134,574,10.6
3724,1,39414.4,50,0.525,609,3.8
3725,1,81162.82,79,0.161,561,2.7
3726,1,27822.98,58,0.308,580,1.3
3727,1,10923.37,44,0.071,587,2.5
3728,1,25111.95,108,0.067,686,5.6
3729,1,21338.18,57,0.376,618,7.3
3730,1,22547.65,55,0.273,717,3.0
3731,1,29225.68,49,0.168,649,9.5
3732,1,56597.55,41,0.332,678,1.0
3733,1,32517.5,64,0.375,819,1.1
3734,1,40965.42,38,0.354,676,8.7
3735,1,31510.93,65,0.067,612,4.3
3736,1,68178.83,44,0.253,642,3.2
3737,1,46200.47,59,0.304,652,14.1
3738,1,54435.88,65,0.104,809,6.9
3739,1,31356.09,45,0.416,751,3.8
3740,1,21877.26,96,0.418,645,6.1
3741,1,8812.7,58,0.206,565,9.1
3742,1,27119.69,52,0.164,669,2.5
3743,1,24782.43,71,0.112,640,16.7
3744,1,45004.41,50,0.372,576,4.5
3745,1,13967.46,49,0.225,776,6.0
3746,0,13076.03,50,0.332,519,4.2
3747,1,80620.68,60,0.54,786,11.3
3748,1,28922.91,41,0.392,589,2.7
3749,1,21658.04,40,0.729,643,10.3
3750,1,16321.35,58,0.161,708,4.7
3751,1,55014.1,69,0.274,632,6.9
3752,1,11099.79,53,0.135,736,2.7
3753,1,12526.97,45,0.144,850,9.8
3754,1,21780.57,88,0.224,552,14.6
3755,0,10288.69,53,0.345,686,4.7
3756,1,76585.0,58,0.23,663,7.1
3757,1,16784.91,46,0.109,746,2.9
3758,1,22561.1,52,0.071,710,6.4
3759,1,47067.33,38,0.095,711,13.3
3760,1,40570.29,52,0.384,494,1.5
3761,1,10390.54,75,0.266,596,8.1
3762,1,37969.67,73,0.128,668,16.6
3763,1,41907.53,85,0.144,644,14.4
3764,1,97360.82,45,0.354,642,8.6
3765,1,18842.55,84,0.104,667,2.7
3766,1,57843.35,51,0.465,558,7.6
3767,1,28088.07,48,0.493,728,2.9
3768,1,25759.27,50,0.531,685,8.0
3769,0,10706.23,50,0.394,595,5.5
3770,1,98994.69,57,0.024,505,21.2
3771,1,138924.96,69,0.23,755,4.1
3772,1,17895.29,53,0.222,737,6.1
3773,1,41433.44,48,0.524,725,7.9
3774,1,107738.7,50,0.526,565,7.5
3775,0,12006.87,44,0.285,533,2.1
3776,1,44810.9,59,0.258,733,3.4
3777,1,70053.97,45,0.126,562,10.3
3778,0,6821.47,48,0.639,820,15.4
3779,1,20755.58,62,0.307,744,4.1
3780,1,31347.59,43,0.074,610,9.4
3781,1,56863.07,60,0.778,696,4.0
3782,1,27451.12,48,0.358,705,2.9
3783,1,19459.35,102,0.534,567,4.0
3784,0,27570.81,93,0.422,477,12.9
3785,1,9043.09,63,0.085,676,8.7
3786,1,107183.01,100,0.184,602,3.1
3787,1,37779.79,57,0.267,725,3.5
3788,1,56668.7,51,0.072,645,1.8
3789,1,27670.74,68,0.097,722,5.3
3790,1,43557.44,49,0.2,706,1.4
3791,1,82420.69,86,0.406,596,3.3
3792,1,35686.67,72,0.409,701,1.0
3793,1,17708.21,68,0.299,665,3.8
3794,1,23756.56,59,0.345,533,1.7
3795,1,26013.35,60,0.368,518,10.8
3796,1,136552.68,49,0.107,733,9.8
3797,1,91360.74,45,0.044,816,4.7
3798,1,20688.46,54,0.309,777,11.3
3799,1,24758.95,56,0.333,535,8.6
3800,1,129314.29,52,0.387,540,6.5
3801,1,18398.85,41,0.142,786,8.7
3802,1,31224.05,67,0.233,568,6.4
3803,0,17058.75,47,0.6,648,5.5
3804,1,61117.26,54,0.217,711,24.2
3805,1,103118.92,69,0.134,671,10.8
3806,1,50300.21,64,0.448,742,8.4
3807,1,15558.44,80,0.295,661,5.2
3808,0,37195.76,67,0.466,669,15.5
3809,1,38868.94,41,0.257,666,8.8
3810,1,31627.15,41,0.5,499,4.7
3811,1,41014.76,63,0.278,672,14.7
3812,1,166005.53,55,0.415,592,5.1
3813,1,22157.3,57,0.4,504,4.8
3814,0,14192.24,49,0.719,558,14.8
3815,1,51756.25,54,0.272,801,6.6
3816,1,164433.73,56,0.313,726,9.0
3817,1,44035.71,40,0.162,850,4.9
3818,1,74376.88,46,0.133,837,10.7
3819,1,48388.7,74,0.328,674,3.5
3820,1,47946.84,47,0.456,696,8.1
3821,1,39827.29,70,0.153,546,2.9
3822,1,76320.37,46,0.173,702,9.2
3823,1,72254.9,60,0.446,850,6.4
3824,1,20364.0,47,0.122,807,11.3
3825,1,63118.35,45,0.169,657,3.2
3826,1,22262.99,70,0.049,800,6.2
3827,1,83115.7,58,0.057,801,4.0
3828,1,32894.16,71,0.249,603,15.3
3829,1,24152.04,56,0.076,638,2.1
3830,1,35140.75,50,0.528,564,7.1
3831,1,23436.63,47,0.106,652,5.0
3832,1,31471.19,62,0.189,644,7.5
3833,1,10549.64,51,0.411,656,5.8
3834,1,42817.26,63,0.35,497,3.1
3835,1,117371.42,48,0.33,675,5.2
3836,1,17480.94,44,0.071,582,2.2
3837,1,120783.2,51,0.244,699,3.2
3838,1,21751.92,63,0.185,590,3.7
3839,1,16099.48,57,0.184,691,4.0
3840,1,65613.94,68,0.263,754,2.5
3841,1,16319.83,67,0.072,676,3.9
3842,1,21154.19,39,0.086,607,5.4
3843,1,42503.94,48,0.487,583,1.4
3844,1,35046.32,74,0.088,652,7.6
3845,1,17460.75,47,0.171,634,7.6
3846,1,107166.32,74,0.22,676,4.2
3847,1,26180.3,47,0.042,415,4.4
3848,1,76894.57,50,0.099,691,8.8
3849,1,37817.56,71,0.361,553,2.5
3850,1,23639.38,52,0.159,675,3.9
3851,1,32558.98,79,0.288,638,10.3
3852,1,91353.65,42,0.228,723,2.8
3853,1,58822.47,68,0.504,696,18.6
3854,1,31853.8,68,0.284,741,4.7
