id,income,education,experience,female,region,urban
3732,74.46,14,24.0,0,2,1
3733,61.23,14,10.9,0,3,1
3734,71.18,16,21.2,0,2,0
3735,58.92,14,20.3,0,3,1
3736,64.76,12,49.6,0,4,1
3737,86.53,14,19.1,1,1,1
3738,84.37,16,9.4,0,4,1
3739,58.95,12,18.5,1,2,1
3740,89.93,16,14.6,1,2,0
3741,60.36,16,28.7,1,1,1
3742,63.9,16,7.9,1,1,1
3743,52.56,10,24.6,1,3,0
3744,86.69,16,20.2,0,1,1
3745,74.11,14,18.4,1,1,1
3746,73.67,14,21.8,0,1,1
3747,80.23,14,21.1,1,2,1
3748,93.63,16,18.4,0,3,1
3749,70.09,14,12.1,0,2,0
3750,60.53,12,12.0,1,4,1
3751,66.49,16,30.0,1,3,1
3752,83.21,18,19.7,1,3,1
3753,100.68,16,8.0,0,1,1
3754,73.52,12,33.4,1,4,1
3755,72.36,10,23.1,0,3,1
3756,68.12,12,9.3,0,3,1
3757,80.76,18,5.5,1,4,0
3758,58.47,14,29.0,1,2,1
3759,44.68,14,23.9,1,4,0
3760,74.73,16,9.3,0,1,1
3761,94.92,16,41.3,0,3,1
3762,70.91,18,21.5,0,1,0
3763,67.08,12,7.9,1,2,1
3764,81.01,16,47.4,0,2,1
3765,76.03,16,9.4,0,3,1
3766,154.96,20,31.6,1,4,1
3767,85.46,16,25.7,0,3,1
3768,49.32,12,12.6,1,1,1
3769,54.62,16,9.7,1,1,0
3770,70.0,14,33.4,0,4,1
3771,82.1,20,17.5,1,2,1
3772,57.58,14,25.6,1,1,0
3773,66.74,14,17.5,1,3,0
3774,80.5,12,13.6,1,4,1
3775,87.19,20,32.0,0,2,1
3776,62.53,10,12.1,0,2,0
3777,50.35,14,42.3,0,1,1
3778,82.58,10,57.9,1,2,1
3779,74.02,10,16.6,0,4,1
3780,85.9,16,16.0,1,2,1
3781,100.61,20,28.3,0,4,0
3782,73.93,10,32.6,1,4,0
3783,68.08,18,8.4,1,2,1
3784,67.18,12,15.1,0,2,1
3785,57.23,14,19.1,0,2,1
3786,74.84,10,11.6,0,3,1
3787,90.59,18,24.5,0,4,1
3788,56.26,10,14.8,1,1,1
3789,47.95,12,31.9,1,2,1
3790,64.66,12,56.3,0,2,0
3791,43.94,12,8.1,1,2,0
3792,77.9,18,21.9,1,4,1
3793,97.18,16,8.4,1,3,1
3794,90.68,14,32.1,1,3,1
3795,89.23,10,13.1,1,4,1
3796,61.37,16,23.0,1,1,0
3797,51.12,10,9.3,0,1,1
3798,49.47,10,10.4,1,1,1
3799,60.84,12,29.0,1,4,1
3800,107.49,18,11.0,1,3,0
3801,76.87,20,39.3,0,2,0
3802,70.83,14,28.1,0,4,1
3803,65.05,14,10.1,0,2,1
3804,63.07,10,14.1,1,1,1
3805,92.26,20,23.4,1,3,1
3806,96.97,16,16.9,0,4,1
3807,103.05,20,6.7,1,1,1
3808,147.92,20,23.9,1,1,0
3809,68.87,18,5.7,0,4,0
3810,86.44,16,16.5,0,1,1
3811,54.9,12,12.4,1,1,0
3812,63.17,18,7.0,0,2,0
3813,64.96,16,11.9,0,4,1
3814,69.6,12,13.9,0,3,0
3815,72.53,10,31.8,0,3,1
3816,63.74,12,31.3,1,1,1
3817,65.77,12,37.4,1,1,1
3818,93.05,18,12.1,0,4,1
3819,55.57,14,18.4,1,2,1
3820,64.52,12,29.5,1,1,1
3821,76.59,20,11.8,1,3,0
3822,77.91,12,17.4,0,2,1
3823,85.78,16,14.6,1,2,1
3824,93.47,12,19.6,1,4,1
3825,63.36,10,14.4,1,1,1
3826,89.22,16,24.2,0,3,1
3827,75.81,16,18.0,0,1,1
3828,69.03,16,13.0,1,4,1
3829,88.35,12,11.5,0,3,1
3830,87.64,16,15.8,0,4,1
3831,98.12,20,15.8,0,2,1
3832,65.09,12,46.3,1,2,1
3833,76.56,12,11.9,1,3,1
3834,60.92,10,25.3,0,1,1
3835,53.29,10,7.5,0,2,1
3836,66.49,10,12.8,1,3,1
3837,91.59,16,25.0,1,4,1
3838,72.53,10,22.1,0,4,1
3839,76.78,18,31.1,1,2,1
3840,49.14,14,23.5,1,3,1
3841,62.85,12,12.7,0,3,1
3842,58.32,12,13.2,0,2,0
3843,76.24,16,10.7,0,4,0
3844,65.92,12,23.4,1,2,1
3845,60.94,10,29.6,1,1,1
3846,67.99,14,20.5,0,3,0
3847,116.73,10,10.9,1,3,0
3848,74.42,14,13.5,0,2,1
3849,69.66,12,3.3,1,4,0
3850,115.6,16,16.4,0,1,1
3851,75.49,16,21.7,0,2,1
3852,37.36,12,29.3,1,4,0
3853,75.28,16,25.2,1,3,0
3854,60.01,12,16.0,1,1,1
3855,89.25,16,15.8,0,4,1
3856,73.11,14,29.5,1,1,0
3857,52.06,10,17.2,1,3,1
3858,61.61,14,12.8,1,2,0
3859,72.46,16,32.0,1,4,0
3860,62.97,10,37.6,0,3,1
3861,85.71,16,36.1,0,3,0
3862,72.59,10,9.5,0,4,0
3863,50.63,12,18.8,0,3,0
3864,77.7,10,24.9,0,4,1
3865,63.03,10,17.0,1,2,1
3866,76.95,16,17.4,1,2,1
3867,92.15,16,31.5,1,1,1
3868,49.19,14,18.7,0,1,0
3869,72.79,16,21.5,0,2,1
3870,78.56,14,14.5,0,2,1
3871,65.29,16,6.0,0,3,1
3872,73.99,14,7.7,1,3,1
3873,72.32,16,20.0,1,2,1
3874,96.78,16,31.7,0,4,1
3875,60.5,12,7.6,1,2,0
3876,78.67,10,16.3,0,4,1
3877,77.81,12,17.2,0,4,1
3878,46.28,16,14.2,1,1,0
3879,51.31,16,22.1,1,2,0
3880,40.26,14,38.7,0,3,0
3881,64.03,12,8.1,0,2,1
3882,83.26,18,21.0,0,4,0
3883,68.93,12,23.2,1,4,1
3884,67.98,12,10.7,1,4,1
3885,116.41,16,42.8,0,3,1
3886,78.11,12,25.4,0,1,1
3887,68.72,16,8.6,0,1,0
3888,68.27,16,9.7,1,2,1
3889,67.83,18,15.3,0,3,1
3890,66.12,14,33.9,1,4,1
3891,62.93,14,23.8,1,1,1
3892,92.12,16,17.9,1,1,1
3893,82.9,14,38.2,1,3,1
3894,78.05,12,15.2,1,3,1
3895,80.74,12,16.2,0,2,1
3896,71.18,10,45.1,0,1,1
3897,73.58,16,14.6,0,1,0
3898,70.82,16,11.2,0,1,0
3899,61.28,16,9.6,0,2,1
3900,70.72,12,17.1,1,4,1
3901,60.33,14,10.2,0,1,1
3902,99.25,18,8.5,0,3,1
3903,94.04,14,9.6,0,4,1
3904,57.51,10,25.1,1,3,1
3905,69.14,10,13.7,0,4,0
3906,84.91,16,18.6,1,4,1
3907,68.73,10,36.9,0,3,1
3908,66.74,14,6.0,1,1,1
3909,80.69,10,8.7,0,2,1
3910,66.79,12,15.0,0,2,0
3911,83.26,16,37.7,1,3,0
3912,45.48,10,40.9,1,4,0
3913,97.07,20,24.8,0,2,0
3914,67.81,10,14.2,0,2,1
3915,61.88,14,18.8,0,1,1
3916,63.6,12,34.1,0,3,1
3917,59.07,10,4.4,0,3,1
3918,72.59,12,23.1,0,2,1
3919,73.58,10,11.3,0,3,0
3920,94.88,16,10.7,0,3,0
3921,95.91,18,16.5,0,1,1
3922,78.31,18,28.1,0,1,0
3923,81.34,18,16.3,0,2,0
3924,106.35,18,15.4,0,3,1
3925,80.63,20,27.3,1,2,0
3926,70.61,16,28.9,1,1,0
3927,50.27,12,21.3,1,1,1
3928,118.76,16,19.7,0,4,0
3929,58.84,10,13.0,0,4,1
3930,72.8,14,18.9,1,1,0
3931,75.91,16,2.9,1,2,1
3932,32.05,12,23.7,1,1,1
3933,67.99,20,32.1,1,3,1
3934,68.89,14,17.9,1,4,1
3935,49.02,12,6.1,1,3,0
3936,71.95,14,23.2,1,2,1
3937,85.55,14,16.9,1,3,1
3938,69.2,10,19.9,0,4,1
3939,57.61,10,28.6,0,2,0
3940,94.01,18,26.0,0,1,1
3941,67.32,16,17.0,1,3,1
3942,72.18,16,17.9,0,2,0
3943,100.13,16,20.7,0,1,1
3944,97.64,18,13.2,0,2,1
3945,87.24,16,5.5,1,2,1
3946,63.3,12,9.7,0,4,1
3947,56.85,14,12.0,1,3,1
3948,77.53,14,19.3,1,1,1
3949,63.9,16,17.3,1,2,1
3950,62.64,10,14.9,1,4,0
3951,56.95,10,39.1,1,2,1
3952,128.87,16,45.3,0,2,1
3953,60.77,14,50.2,1,3,0
3954,72.74,12,14.9,0,3,1
3955,73.09,16,18.2,1,4,1
3956,67.55,12,23.7,1,3,1
3957,76.93,16,29.7,0,1,1
3958,70.54,12,5.5,0,4,1
3959,85.59,16,18.6,1,3,1
3960,69.45,14,45.7,0,4,1
3961,33.75,10,9.0,1,1,1
3962,72.59,12,20.0,0,3,1
3963,71.6,14,10.0,0,3,1
3964,77.29,12,31.7,1,3,0
3965,72.01,12,25.5,0,4,1
3966,92.07,16,13.1,0,2,1
3967,82.84,14,8.1,1,1,1
3968,91.13,16,27.3,0,2,1
3969,65.29,14,44.1,1,1,1
3970,74.34,16,9.0,0,2,0
3971,50.28,12,21.1,1,2,1
3972,52.08,16,37.5,0,1,1
3973,91.05,18,18.0,0,1,0
3974,66.79,12,12.3,0,1,1
3975,91.45,16,19.6,0,2,1
3976,158.49,16,24.8,0,3,1
3977,69.09,20,5.4,0,2,1
3978,58.32,14,42.9,0,1,0
3979,51.5,18,14.5,1,1,1
3980,60.17,10,29.0,1,1,1
3981,73.79,12,13.2,0,2,1
3982,92.75,18,19.0,1,2,1
3983,99.53,20,5.8,0,2,1
3984,70.59,14,12.3,1,2,1
3985,79.27,14,13.2,1,3,1
3986,80.74,14,13.1,1,2,1
3987,57.43,10,10.5,0,1,0
3988,51.98,18,13.6,1,1,0
3989,69.13,10,13.6,0,1,1
3990,56.01,12,14.4,1,1,1
3991,74.34,16,29.3,1,1,0
3992,95.5,18,52.1,0,1,1
3993,48.3,14,15.4,0,2,1
3994,77.97,12,22.2,0,4,1
3995,92.73,16,23.7,0,1,1
3996,77.76,16,26.9,1,1,0
3997,61.12,10,16.7,1,2,1
3998,62.72,12,25.5,1,2,1
3999,65.27,18,7.1,0,2,1
4000,56.3,12,5.8,1,4,0
4001,61.02,12,6.6,0,4,0
4002,37.74,10,5.2,1,1,0
4003,87.78,16,9.5,1,4,1
4004,79.61,18,24.4,0,1,0
4005,65.04,14,6.5,0,2,0
4006,65.1,18,13.7,1,1,0
4007,88.05,18,22.3,0,3,0
4008,58.78,14,43.6,1,4,1
4009,77.45,16,48.3,1,4,1
4010,50.92,12,47.0,1,4,0
4011,73.32,14,24.9,0,2,1
4012,109.98,14,8.4,1,1,1
4013,49.94,10,39.7,0,2,0
4014,74.85,12,7.8,0,2,0
4015,77.91,16,10.5,0,3,0
4016,68.8,16,20.2,0,4,0
4017,128.34,20,30.9,0,3,1
4018,69.0,14,26.7,0,3,1
4019,64.02,16,17.9,1,1,1
4020,59.96,14,24.1,1,2,0
4021,75.95,12,10.1,0,3,1
4022,82.05,12,11.0,1,3,1
4023,67.42,12,23.5,0,4,0
4024,51.77,12,16.3,1,4,1
4025,43.4,10,18.2,1,2,1
4026,84.65,12,13.4,0,2,0
4027,65.53,12,39.3,0,1,0
4028,97.68,16,17.6,0,1,1
4029,94.34,14,16.7,0,4,1
4030,85.76,14,17.8,1,3,1
4031,79.53,16,20.9,0,2,0
4032,75.98,16,11.7,0,3,0
4033,82.35,16,15.5,1,2,0
4034,53.32,12,13.6,1,3,1
4035,89.3,12,18.3,0,3,1
4036,79.31,14,27.5,1,1,1
4037,144.22,12,25.0,1,3,0
4038,69.0,14,14.5,1,3,1
4039,92.07,14,14.5,0,3,0
4040,73.34,12,21.0,0,4,1
4041,82.34,12,6.1,0,1,0
4042,69.82,18,9.8,0,2,0
4043,57.28,10,16.8,0,3,1
4044,46.06,12,28.3,1,1,0
4045,79.53,18,21.8,1,2,1
4046,46.67,10,17.6,1,2,0
4047,56.01,10,22.3,0,1,1
4048,105.86,20,14.8,0,1,1
4049,39.77,14,8.9,1,2,0
4050,59.87,16,36.2,1,3,1
4051,85.33,12,20.4,0,4,1
4052,65.29,18,18.9,1,1,1
4053,65.22,12,21.1,1,2,1
4054,76.83,14,40.8,1,1,1
4055,67.87,12,21.3,1,4,1
4056,89.46,16,32.0,1,4,1
4057,80.92,12,15.9,0,4,1
4058,95.44,16,14.9,1,4,1
4059,79.96,16,12.9,1,4,1
4060,50.89,10,14.3,1,1,1
4061,36.9,10,12.4,1,4,1
4062,79.09,18,14.9,1,1,1
4063,92.5,10,10.4,1,1,1
4064,81.27,16,14.2,0,4,1
4065,74.16,14,17.2,1,4,1
4066,117.38,20,16.7,0,2,0
4067,80.52,12,19.4,0,1,1
4068,94.11,16,31.0,0,3,0
4069,96.21,18,14.3,1,3,1
4070,62.25,12,28.6,0,3,0
4071,55.93,10,25.0,1,1,1
4072,70.58,10,17.4,0,3,1
4073,70.52,14,20.9,1,4,1
4074,47.45,10,8.4,1,4,1
4075,95.54,18,14.8,1,1,1
4076,90.88,18,11.8,1,3,1
4077,57.8,18,19.0,0,4,0
4078,62.4,12,21.0,1,2,1
4079,87.08,14,14.4,0,3,1
4080,57.84,10,9.6,1,3,0
4081,59.89,10,8.2,1,2,1
4082,113.67,18,8.0,0,3,1
4083,56.39,18,19.0,1,3,0
4084,74.47,16,27.8,1,2,1
4085,79.65,18,22.3,0,4,1
4086,55.62,12,10.7,0,4,0
4087,83.54,12,4.0,0,4,1
4088,56.52,14,15.4,1,2,1
4089,86.82,18,16.1,1,3,1
4090,64.24,12,8.2,0,4,1
4091,99.75,16,12.1,0,4,0
4092,49.56,16,8.6,1,1,1
4093,76.33,12,18.9,0,4,1
4094,72.55,18,27.6,0,3,1
4095,61.26,16,12.3,1,2,1
4096,71.29,12,24.7,1,4,1
4097,54.55,14,16.4,1,1,0
4098,37.55,12,22.9,1,3,1
4099,52.76,10,21.7,0,2,1
4100,68.48,12,28.6,1,1,1
4101,71.59,12,22.2,1,1,1
4102,65.86,18,23.1,1,3,0
4103,62.11,14,18.6,1,2,1
4104,60.98,10,23.6,1,4,1
4105,51.47,14,13.6,1,1,1
4106,62.65,10,12.8,0,4,0
4107,84.7,16,25.0,0,1,1
4108,54.53,14,10.3,0,1,1
4109,68.67,12,18.1,0,4,0
4110,73.18,12,29.6,0,1,1
4111,94.87,18,25.7,0,3,1
4112,79.29,12,11.2,0,1,1
4113,70.26,10,25.3,0,2,0
4114,89.71,14,20.2,0,3,1
4115,101.94,16,18.9,1,3,1
4116,61.17,10,21.1,1,3,1
4117,74.65,12,16.9,0,1,1
4118,51.84,12,10.4,0,4,0
4119,81.66,16,17.9,0,2,0
4120,56.07,16,11.3,1,2,1
4121,46.75,14,15.5,1,2,1
4122,66.81,16,18.0,0,2,0
4123,70.87,10,8.0,1,3,1
4124,57.56,14,14.0,1,1,0
4125,96.38,16,14.2,1,4,1
4126,42.02,12,9.9,1,2,0
4127,86.3,20,54.0,0,2,1
4128,77.01,16,33.9,0,4,1
4129,73.76,14,26.7,0,4,1
4130,75.82,14,25.8,1,1,1
4131,60.03,10,13.4,0,3,1
4132,56.86,14,20.0,1,2,1
4133,81.55,14,20.3,1,4,1
4134,48.29,10,5.0,0,4,1
4135,60.4,14,33.8,1,1,1
4136,61.25,10,9.6,1,3,0
4137,64.76,14,7.8,1,1,1
4138,56.89,14,11.9,1,2,0
4139,78.77,16,19.7,1,2,1
4140,60.36,12,13.8,0,1,1
4141,74.86,10,32.2,0,3,1
4142,50.69,14,12.9,1,2,0
4143,77.05,18,18.0,1,2,0
4144,48.25,12,8.1,1,2,1
4145,63.18,18,21.4,1,3,0
4146,70.52,16,14.5,1,2,1
4147,90.74,12,3.3,0,1,1
4148,75.1,10,11.9,0,1,1
4149,76.94,20,11.4,1,2,1
4150,80.09,18,22.4,1,1,1
4151,77.4,14,12.4,0,4,1
4152,70.89,16,11.1,1,1,1
4153,80.22,14,25.4,1,1,1
4154,48.3,12,36.4,1,3,1
4155,82.27,20,14.7,1,1,1
4156,74.64,18,14.7,0,1,1
4157,73.75,14,17.2,0,4,0
4158,61.99,12,19.6,0,3,0
4159,65.05,16,7.7,1,3,0
4160,67.2,10,9.9,1,3,1
4161,69.42,10,11.7,1,1,1
4162,47.31,10,51.2,1,1,1
4163,82.95,18,14.2,1,4,1
4164,100.87,16,23.7,1,4,0
4165,99.33,16,28.2,1,3,1
4166,101.86,16,24.3,0,2,1
4167,75.19,16,29.2,0,2,1
4168,71.84,14,39.9,1,2,1
4169,66.72,12,9.7,0,3,1
4170,61.46,16,6.3,1,3,1
4171,52.4,10,14.6,0,2,1
4172,97.05,20,23.9,1,3,1
4173,148.12,14,33.2,1,2,1
4174,60.39,16,5.3,1,1,0
4175,46.91,14,9.1,1,3,0
4176,84.3,14,12.8,1,4,0
4177,66.48,12,18.4,0,4,0
4178,82.67,14,24.0,0,4,1
4179,76.9,10,5.2,0,4,1
4180,51.02,14,22.9,1,3,0
4181,99.69,18,49.8,0,2,1
4182,67.18,12,13.8,0,1,0
4183,128.55,16,13.6,1,2,1
4184,59.6,14,48.7,1,2,1
4185,91.7,12,35.2,0,4,1
4186,90.87,20,10.3,1,2,1
4187,80.79,18,18.2,0,4,0
4188,83.39,12,12.0,0,2,1
4189,98.87,12,22.3,0,3,1
4190,79.02,12,12.1,0,1,1
4191,90.28,16,17.9,0,4,0
4192,58.08,12,33.5,1,2,0
4193,73.44,18,13.3,0,2,0
4194,106.89,20,28.8,0,2,1
4195,91.79,16,28.6,0,3,1
4196,80.79,16,11.6,1,2,1
4197,93.96,16,21.8,0,1,1
4198,54.15,18,57.1,1,2,1
4199,84.9,18,16.6,0,2,1
4200,87.83,12,20.7,0,3,1
4201,41.93,10,38.4,0,3,1
4202,87.4,12,8.7,1,2,1
4203,59.76,12,23.7,1,4,1
4204,53.64,10,24.0,0,4,0
4205,86.7,16,30.2,0,3,0
4206,77.54,12,9.7,1,4,1
4207,56.96,10,15.9,1,4,1
4208,58.16,10,48.9,1,2,1
4209,102.97,14,19.4,0,2,0
4210,75.64,16,32.8,1,4,1
4211,67.7,14,35.9,1,4,1
4212,62.57,12,10.8,0,3,0
4213,98.54,12,17.3,0,3,1
4214,62.22,16,49.2,0,3,0
4215,66.6,12,26.5,0,3,1
4216,52.25,14,26.1,1,1,0
4217,85.58,20,23.5,0,2,1
4218,60.7,10,28.4,1,4,1
4219,92.33,14,18.9,0,4,1
4220,57.87,10,30.2,1,4,0
4221,89.59,14,20.4,0,3,0
4222,79.79,18,24.4,0,2,1
4223,66.26,10,22.1,1,4,1
4224,77.5,16,13.5,0,1,0
4225,44.38,10,25.7,0,4,1
4226,81.05,16,38.3,1,3,1
4227,73.99,16,27.2,0,1,0
4228,68.55,12,16.2,1,4,1
4229,59.1,16,28.1,1,1,0
4230,72.67,14,9.3,0,2,0
4231,67.48,14,17.9,0,3,1
4232,71.51,10,15.0,1,2,1
4233,56.7,10,5.6,0,2,1
4234,105.13,18,18.4,0,3,1
4235,58.64,14,21.9,1,4,1
4236,80.64,16,26.3,1,2,1
4237,72.57,10,10.6,0,3,0
4238,66.27,14,6.4,1,2,0
4239,93.31,18,37.6,0,1,1
4240,54.95,14,41.5,0,2,0
4241,60.55,18,32.7,0,1,0
4242,55.38,12,15.3,0,1,0
4243,87.18,14,25.3,0,1,1
4244,100.25,18,35.9,0,3,0
4245,97.67,16,28.6,1,4,1
4246,69.06,12,45.9,0,4,1
4247,68.63,10,25.1,1,3,1
4248,73.14,20,19.9,1,3,0
4249,80.78,16,19.4,0,4,1
4250,81.4,12,36.2,0,4,1
4251,85.58,14,9.0,1,1,1
4252,48.23,14,19.9,1,1,0
4253,92.74,20,22.0,1,4,0
4254,74.92,14,18.0,0,2,0
4255,76.65,14,23.6,1,2,0
4256,55.27,12,21.7,0,1,1
4257,69.99,16,17.2,1,1,1
4258,69.96,14,22.4,1,4,1
4259,68.33,14,12.7,0,3,0
4260,80.38,14,27.7,0,4,1
4261,49.56,12,15.9,1,4,1
4262,99.7,20,21.9,0,3,0
4263,59.62,12,30.4,0,1,1
4264,74.09,12,23.8,1,2,1
4265,65.19,12,11.2,1,3,1
4266,96.48,16,21.7,0,4,1
4267,58.67,14,3.2,1,4,1
4268,97.51,14,17.2,0,3,1
4269,68.32,18,5.3,0,3,1
4270,58.68,12,21.5,1,4,1
4271,88.26,18,17.8,1,3,1
4272,41.11,10,16.4,1,1,0
4273,73.7,12,17.5,1,1,1
4274,84.96,18,13.5,0,3,1
4275,100.64,18,22.2,0,2,0
4276,74.99,10,23.4,0,4,1
4277,81.95,20,33.8,1,3,0
4278,66.98,14,26.2,1,1,0
4279,93.11,18,19.9,1,2,1
4280,105.64,20,12.3,1,4,1
4281,69.24,12,23.5,1,1,0
4282,71.4,16,20.6,0,1,1
4283,74.09,12,10.8,0,2,1
4284,60.71,18,13.6,1,2,1
4285,56.87,16,7.1,1,1,1
4286,107.13,20,36.6,0,1,1
4287,60.21,12,29.1,1,4,0
4288,82.23,12,9.7,1,4,1
4289,65.41,10,27.2,0,1,1
4290,62.32,12,16.7,0,4,0
4291,84.02,16,17.4,1,3,1
4292,85.51,16,21.9,0,4,0
4293,57.81,14,4.4,1,4,1
4294,66.59,12,17.2,1,3,0
4295,60.53,10,26.6,1,1,0
4296,90.26,16,45.9,0,4,0
4297,70.0,14,8.2,0,1,1
4298,40.64,10,9.6,1,2,1
4299,76.94,20,36.4,1,2,1
4300,57.3,16,5.4,1,2,1
4301,60.07,16,24.6,0,3,0
4302,61.03,12,25.2,0,3,0
4303,77.88,14,24.8,0,4,0
4304,62.03,16,51.2,1,3,0
4305,51.03,10,10.1,0,2,0
4306,63.31,12,23.2,0,2,0
4307,66.48,10,23.6,0,2,0
4308,100.22,18,37.1,1,3,1
4309,72.01,10,6.5,0,1,1
4310,93.56,16,19.5,0,2,0
4311,93.83,14,50.0,0,3,1
4312,70.71,12,7.9,0,1,1
4313,57.19,10,11.9,0,3,1
4314,110.67,16,13.2,0,2,1
4315,73.23,12,18.2,0,2,1
4316,76.4,16,20.0,0,1,0
4317,67.64,16,19.3,1,3,1
4318,66.93,14,14.9,1,3,0
4319,84.54,14,23.2,0,3,1
4320,63.33,12,11.3,1,2,0
4321,68.53,10,24.7,0,2,1
4322,64.43,16,18.3,1,3,0
4323,68.15,18,30.1,0,3,0
4324,52.43,10,12.0,0,2,0
4325,79.97,10,8.6,1,3,1
4326,65.43,16,9.4,1,4,0
4327,63.71,14,13.3,1,1,0
4328,69.32,14,30.1,1,2,0
4329,62.29,16,14.3,0,1,1
4330,79.37,16,29.5,1,3,0
4331,77.95,12,23.5,0,4,1
4332,76.33,14,26.0,1,4,1
4333,67.13,12,5.7,0,4,0
4334,80.49,16,43.7,0,4,0
4335,52.75,10,18.2,0,3,1
4336,118.31,18,28.9,0,4,0
4337,110.09,16,37.0,1,4,1
4338,100.53,16,18.7,0,2,1
4339,68.94,12,25.5,1,1,1
4340,112.57,12,8.2,1,1,1
4341,77.92,12,35.2,0,3,1
4342,44.61,10,58.1,1,2,1
4343,62.0,10,12.9,1,4,1
4344,55.74,14,9.1,1,2,0
4345,88.19,18,19.8,1,3,1
4346,73.41,18,26.8,1,3,0
4347,75.18,16,19.0,1,4,1
4348,72.85,14,8.7,0,2,1
4349,72.3,20,19.2,1,3,1
4350,74.99,18,18.9,1,2,1
4351,85.05,16,12.3,1,3,0
4352,90.36,16,3.2,0,2,1
4353,72.9,16,33.2,1,4,1
4354,78.7,12,26.4,0,3,0
4355,61.86,14,7.4,1,4,0
4356,81.23,18,24.2,1,4,1
4357,81.96,20,6.2,1,4,1
4358,68.62,14,17.5,1,2,1
4359,63.27,12,8.8,1,3,1
4360,35.68,14,31.7,1,1,0
4361,65.34,14,29.4,0,4,0
4362,44.51,16,38.0,1,3,1
4363,90.24,14,5.6,1,3,1
4364,82.39,16,12.0,0,3,1
4365,82.97,16,41.7,0,4,0
4366,68.74,10,26.6,1,3,1
4367,50.22,12,21.3,0,2,1
4368,55.23,10,8.4,0,2,1
4369,53.36,14,43.8,1,4,1
4370,71.59,12,13.5,0,3,1
4371,70.81,20,11.7,1,1,0
4372,73.99,18,10.5,0,1,1
4373,75.73,16,13.5,1,1,1
4374,58.85,10,33.8,1,2,1
4375,70.13,12,39.0,1,4,1
4376,35.63,10,20.3,1,3,1
4377,71.28,18,27.4,1,1,0
4378,53.57,10,13.1,1,4,0
4379,77.3,16,29.7,1,3,0
4380,54.29,12,59.5,1,3,1
4381,78.55,10,13.4,0,4,1
4382,106.25,20,20.0,0,4,1
4383,75.63,14,16.5,1,2,0
4384,81.75,16,19.3,1,1,1
4385,75.48,10,18.3,0,2,1
4386,92.09,18,14.9,1,3,1
4387,71.88,12,19.6,1,4,1
4388,77.78,14,13.4,1,1,1
4389,73.39,10,7.3,0,4,1
4390,69.52,12,31.2,0,3,1
4391,68.33,12,7.9,0,1,1
4392,62.6,10,11.9,0,2,1
4393,52.94,10,9.7,0,4,1
4394,90.43,16,34.6,1,4,1
4395,63.2,12,16.2,0,4,0
4396,61.49,16,16.3,1,3,0
4397,76.49,14,18.1,1,3,1
4398,71.6,14,47.5,1,1,0
4399,57.86,12,21.1,1,4,0
4400,83.96,12,11.2,0,3,1
4401,98.78,12,19.0,1,4,0
4402,59.9,12,11.8,1,2,0
4403,71.05,12,15.3,0,1,0
4404,63.45,12,14.8,0,2,1
4405,70.49,14,13.2,1,4,1
4406,61.13,16,17.1,1,1,1
4407,99.06,20,19.1,0,1,0
4408,75.56,16,38.3,0,4,1
4409,90.24,14,7.6,0,3,0
4410,91.9,16,31.9,1,2,1
4411,68.89,12,6.1,1,4,1
4412,48.28,10,46.0,1,2,1
4413,99.76,16,23.7,1,3,1
4414,81.99,18,11.6,1,2,0
4415,39.17,12,26.8,1,1,1
4416,88.25,10,32.0,1,3,1
4417,81.45,16,40.7,1,3,1
4418,77.75,14,48.8,0,1,1
4419,56.87,12,5.8,0,2,0
4420,88.82,14,27.4,1,3,1
4421,81.48,16,26.5,1,2,0
4422,59.01,12,11.6,0,3,1
4423,66.25,12,17.2,0,3,1
4424,78.67,12,30.1,0,1,1
4425,52.15,10,11.7,0,1,0
4426,63.67,14,14.6,0,1,0
4427,53.53,10,27.0,0,3,0
4428,49.75,14,11.2,1,3,1
4429,87.22,16,13.8,1,4,1
4430,56.05,14,36.1,1,2,0
4431,50.07,12,27.0,0,2,1
4432,80.0,12,12.6,1,2,1
4433,49.07,14,34.6,1,2,1
4434,97.35,20,22.5,1,1,1
4435,71.52,12,11.7,0,3,1
4436,46.53,16,20.6,1,1,1
4437,85.7,16,31.4,1,4,1
4438,89.28,18,17.4,1,1,1
4439,81.4,16,11.5,1,1,0
4440,69.97,16,13.6,1,4,1
4441,58.08,10,7.7,0,2,0
4442,69.27,10,33.0,1,4,1
4443,59.76,12,15.0,1,1,1
4444,95.44,20,12.1,1,4,1
4445,42.33,16,22.8,0,3,0
4446,150.48,18,26.1,0,1,1
4447,68.04,10,6.3,0,2,0
4448,64.07,12,20.1,1,4,1
4449,96.76,12,26.6,0,1,1
4450,48.33,10,35.4,1,4,0
4451,65.59,10,26.7,1,4,1
4452,48.03,10,20.6,1,2,0
4453,69.93,16,30.5,0,4,1
4454,86.84,18,26.8,0,4,1
4455,58.25,12,8.7,0,1,1
4456,74.42,16,19.4,0,4,1
4457,96.62,18,22.8,0,3,0
4458,81.41,16,33.4,1,2,0
4459,45.51,10,25.2,1,2,1
4460,45.04,16,7.5,1,4,1
4461,81.28,16,23.9,1,2,1
4462,84.06,14,12.9,1,4,1
4463,63.44,18,8.3,1,3,1
4464,74.41,14,33.5,0,4,1
4465,68.83,16,24.6,1,2,1
4466,59.59,10,13.3,0,3,1
4467,94.27,16,10.9,0,4,1
