firm,year,ik,q,cashflow,sales,debt
171,2015,0.821831,1.9528,0.1163,3.8364,0.2915
171,2016,0.772095,1.5938,0.1061,3.9053,0.2438
171,2017,0.685952,1.6608,0.0776,3.8677,0.2718
171,2018,0.651518,1.723,0.0688,3.9562,0.2795
171,2019,0.644467,1.777,0.0244,4.0031,0.2961
172,2010,0.568446,1.8804,0.0501,3.6189,0.2747
172,2011,0.550126,1.9054,0.0743,3.5774,0.3087
172,2012,0.642086,2.101,0.0782,3.7249,0.2416
172,2013,0.584216,1.9303,0.1026,3.7249,0.2932
172,2014,0.608842,1.6771,0.1062,3.758,0.2877
172,2015,0.553253,1.3191,0.1112,3.8535,0.2459
172,2016,0.497108,1.4431,0.0878,3.8866,0.226
172,2017,0.400264,1.4858,0.0689,3.8758,0.1917
172,2018,0.428556,1.5827,0.0509,3.7875,0.211
172,2019,0.529257,1.7534,0.0532,3.7797,0.2198
173,2010,0.888629,1.7493,0.0579,6.2296,0.3495
173,2011,0.903939,1.7387,0.0983,6.2833,0.35
173,2012,1.0,1.7447,0.0773,6.361,0.3149
173,2013,0.985557,1.731,0.073,6.2935,0.3302
173,2014,1.0,2.0889,0.0784,6.2583,0.3744
173,2015,0.95856,1.4988,0.1046,6.1314,0.3968
173,2016,0.873471,1.7704,0.0612,6.1912,0.4445
173,2017,0.912874,1.9672,0.0448,6.1184,0.4646
173,2018,0.917694,1.9027,0.0567,5.9444,0.4064
173,2019,0.934438,1.8819,0.0553,5.9365,0.4363
174,2010,1.0,1.9133,0.1092,8.7159,0.3794
174,2011,1.0,1.7952,0.1059,8.7673,0.4275
174,2012,1.0,1.6931,0.139,8.6791,0.443
174,2013,1.0,1.6267,0.1425,8.6203,0.4644
174,2014,1.0,1.5114,0.1341,8.4383,0.436
174,2015,1.0,1.3369,0.1379,8.3427,0.4088
174,2016,0.964907,1.1512,0.1238,8.3141,0.4102
174,2017,1.0,1.2711,0.1154,8.3535,0.4007
174,2018,1.0,1.796,0.1283,8.4139,0.4049
174,2019,1.0,1.5467,0.121,8.3631,0.3723
175,2010,1.0,1.6594,0.0593,8.6684,0.3301
175,2011,1.0,1.1842,0.0422,8.5119,0.3504
175,2012,0.999791,1.1005,0.069,8.5258,0.3145
175,2013,1.0,1.3353,0.0869,8.4095,0.3519
175,2014,1.0,1.1883,0.0998,8.2947,0.3802
175,2015,0.949625,1.0828,0.1046,8.3449,0.3331
175,2016,1.0,0.8562,0.084,8.3376,0.3086
175,2017,0.990071,0.7647,0.1228,8.4339,0.3404
175,2018,1.0,0.8416,0.1318,8.525,0.4018
175,2019,0.974511,0.8949,0.1638,8.6226,0.4387
176,2010,0.724851,1.8882,0.0901,3.8105,0.3573
176,2011,0.768474,1.9615,0.0722,3.7457,0.3486
176,2012,0.72043,1.8306,0.0896,3.6941,0.316
176,2013,0.668076,1.5067,0.1001,3.6802,0.3171
176,2014,0.639228,1.4458,0.0954,3.5786,0.3452
176,2015,0.618721,1.853,0.0619,3.7396,0.3258
176,2016,0.624376,1.7842,0.0562,3.8346,0.3027
176,2017,0.745732,2.0504,0.0796,3.8595,0.2846
176,2018,0.760187,2.0399,0.0981,3.6651,0.2998
176,2019,0.770434,2.1314,0.0895,3.6964,0.2593
177,2010,0.911851,0.7575,0.1346,8.6855,0.4598
177,2011,0.939,0.9019,0.1298,8.7232,0.485
177,2012,0.98356,1.1184,0.1269,8.8125,0.5117
177,2013,0.980775,0.9164,0.1013,8.7685,0.5045
177,2014,0.949497,0.7597,0.0934,8.6658,0.4708
177,2015,0.947601,0.9286,0.1116,8.5841,0.4667
177,2016,1.0,1.2884,0.1151,8.5498,0.4037
177,2017,1.0,1.1198,0.1265,8.6643,0.3794
177,2018,1.0,1.037,0.1215,8.7006,0.3931
177,2019,1.0,1.1856,0.0932,8.8416,0.3751
178,2010,0.806861,2.0866,0.1297,3.7048,0.3705
178,2011,0.802161,2.0285,0.0594,3.6477,0.3619
178,2012,0.855591,2.1199,0.0536,3.6897,0.3393
178,2013,0.81197,1.7959,0.0565,3.7194,0.3642
178,2014,0.781896,2.0829,0.0641,3.6695,0.3661
178,2015,0.79909,2.1356,0.0741,3.7588,0.3652
178,2016,0.834586,2.1488,0.0993,3.7742,0.3089
178,2017,0.847655,2.4232,0.0642,3.8282,0.2885
178,2018,0.893351,2.7118,0.0745,3.835,0.315
178,2019,0.870801,2.3982,0.0728,3.8277,0.3451
179,2010,1.0,1.6639,0.096,8.3891,0.3806
179,2011,1.0,1.3327,0.1063,8.4988,0.3647
179,2012,1.0,1.3399,0.1217,8.5204,0.317
179,2013,1.0,1.1941,0.0814,8.3669,0.3372
179,2014,1.0,1.4323,0.0682,8.3275,0.3174
179,2015,1.0,1.7588,0.0692,8.3054,0.2653
179,2016,1.0,1.6585,0.0837,8.3052,0.2737
179,2017,1.0,1.1712,0.0748,8.4304,0.304
179,2018,1.0,1.3051,0.0757,8.5047,0.3001
179,2019,1.0,1.6585,0.1087,8.353,0.3152
180,2010,0.87702,1.6454,0.0459,4.2734,0.286
180,2011,0.82746,2.1072,0.0594,4.368,0.2992
180,2012,0.739116,2.0275,0.0675,4.2941,0.3687
180,2013,0.869645,2.2687,0.0325,4.3741,0.37
180,2014,0.887867,2.3184,0.0321,4.2322,0.3386
180,2015,0.946998,2.3758,0.0424,4.2643,0.3742
180,2016,0.914914,2.1599,0.0036,4.2014,0.402
180,2017,0.830849,1.8128,0.008,4.2069,0.3731
180,2018,0.856067,1.8323,0.0432,4.3712,0.3595
180,2019,0.884391,2.0811,0.0536,4.4356,0.3662
181,2010,0.850526,1.7241,0.108,6.2174,0.4022
181,2011,0.842299,1.6318,0.0906,6.2269,0.3677
181,2012,0.925467,1.7358,0.0812,6.1873,0.3265
181,2013,0.960944,1.8083,0.1222,6.197,0.3381
181,2014,0.924115,1.6313,0.0881,6.2309,0.3515
181,2015,0.904621,1.5951,0.0944,6.3222,0.3937
181,2016,0.828389,1.3669,0.0956,6.212,0.4043
181,2017,0.829216,1.2025,0.0955,6.1699,0.4463
181,2018,0.741632,1.1411,0.0964,6.1751,0.445
181,2019,0.82739,1.4478,0.0842,6.2153,0.3938
182,2010,0.872196,1.6268,0.0943,6.2244,0.3446
182,2011,0.806418,1.4819,0.1025,6.2794,0.3246
182,2012,0.786746,1.3411,0.0793,6.3318,0.342
182,2013,0.705674,1.1368,0.0731,6.1627,0.33
182,2014,0.645911,1.164,0.1171,6.1668,0.3398
182,2015,0.718762,1.4491,0.0865,6.1452,0.3743
182,2016,0.792037,1.3906,0.101,5.9866,0.3517
182,2017,0.864238,1.408,0.1084,6.0393,0.35
182,2018,0.880156,1.6308,0.1187,5.9076,0.377
182,2019,0.798153,1.3944,0.147,6.0058,0.364
183,2010,0.96687,0.9771,0.121,8.2491,0.234
183,2011,1.0,1.1557,0.1611,8.2679,0.2835
183,2012,1.0,0.9784,0.158,8.3435,0.2543
183,2013,1.0,1.4027,0.1383,8.3531,0.2342
183,2014,1.0,1.422,0.1404,8.4479,0.3197
183,2015,1.0,1.2897,0.1554,8.3787,0.3522
183,2016,1.0,1.3363,0.1253,8.3427,0.3622
183,2017,1.0,1.2363,0.1294,8.2552,0.3763
183,2018,1.0,1.6304,0.1134,8.2209,0.4036
183,2019,1.0,1.6897,0.1244,8.2446,0.4098
184,2010,0.976427,0.9123,0.1256,8.5206,0.3832
184,2011,1.0,0.876,0.1177,8.5743,0.3882
184,2012,1.0,1.1308,0.1182,8.4964,0.3546
184,2013,1.0,1.2938,0.1219,8.5461,0.3783
184,2014,1.0,1.1535,0.1676,8.5159,0.3876
184,2015,1.0,1.1307,0.1491,8.3982,0.3439
184,2016,1.0,1.3629,0.102,8.4844,0.3277
184,2017,1.0,1.6258,0.1046,8.4685,0.365
184,2018,1.0,1.7079,0.1067,8.4824,0.3679
184,2019,1.0,1.6727,0.1224,8.4841,0.3509
185,2010,0.837918,1.9609,0.0904,4.0338,0.2558
185,2011,0.753522,1.6265,0.0734,4.0659,0.2887
185,2012,0.665235,1.3214,0.0811,3.9531,0.292
185,2013,0.653914,1.738,0.0603,4.0213,0.278
185,2014,0.662386,1.8869,0.0963,3.9496,0.2926
185,2015,0.721933,1.5933,0.1022,3.9482,0.2737
185,2016,0.608459,1.0782,0.1222,4.0666,0.2525
185,2017,0.635091,1.2544,0.1524,4.1413,0.2383
185,2018,0.694778,1.5389,0.1175,4.2186,0.2093
185,2019,0.775984,1.7935,0.1288,4.1317,0.2342
186,2010,0.957794,1.6033,0.0654,5.8968,0.305
186,2011,0.961736,1.803,0.0354,5.9211,0.3065
186,2012,0.933079,1.9671,0.0106,5.9338,0.3404
186,2013,0.958574,1.7462,0.0407,6.0171,0.3665
186,2014,1.0,1.9037,0.0753,6.2041,0.3818
186,2015,0.978772,1.9495,0.0809,6.1913,0.407
186,2016,0.972458,1.8865,0.0573,6.1768,0.3871
186,2017,0.933632,1.8451,0.0786,6.18,0.3661
186,2018,1.0,2.1157,0.0986,6.183,0.4258
186,2019,0.977578,2.0874,0.0985,6.1581,0.4186
187,2010,0.782809,1.1539,0.1181,5.9544,0.3673
187,2011,0.803781,1.2673,0.1058,5.9675,0.3136
187,2012,0.797693,1.3745,0.1241,5.8976,0.3422
187,2013,0.754675,1.1598,0.103,5.8977,0.3594
187,2014,0.830392,1.4099,0.0842,5.8264,0.3616
187,2015,0.864474,1.311,0.0787,5.8397,0.3783
187,2016,0.796342,1.4498,0.0717,5.8139,0.3643
187,2017,0.883236,1.53,0.0455,5.7318,0.3263
187,2018,0.82944,1.5208,0.0485,5.8455,0.3272
187,2019,0.798571,1.3508,0.0857,5.7219,0.2895
188,2010,0.86212,2.3405,0.0461,4.0127,0.289
188,2011,0.858592,2.1767,0.0606,3.9685,0.3032
188,2012,0.8281,1.8345,0.0578,3.9421,0.2659
188,2013,0.819124,1.7625,0.0314,3.8934,0.2442
188,2014,0.820838,1.7898,0.0569,3.7866,0.24
188,2015,0.803384,1.9149,0.0406,3.9418,0.2459
188,2016,0.867476,2.0106,0.0411,3.9355,0.2048
188,2017,0.772243,2.0949,0.0402,3.9557,0.2693
188,2018,0.787418,2.2667,0.0871,3.9861,0.272
188,2019,0.781128,2.0748,0.0614,4.0111,0.2284
189,2010,0.921942,1.5629,0.0789,6.0147,0.3407
189,2011,0.932555,1.4849,0.0736,6.1373,0.3416
189,2012,0.815502,1.1159,0.086,6.1919,0.3641
189,2013,0.726537,0.7539,0.1108,6.2351,0.3956
189,2014,0.741886,1.0306,0.0996,6.1601,0.4333
189,2015,0.762502,1.0283,0.1033,6.1531,0.4325
189,2016,0.761638,1.2626,0.1049,6.0404,0.3748
189,2017,0.782512,1.0268,0.1179,5.9757,0.3359
189,2018,0.736359,0.9911,0.1317,6.024,0.3861
189,2019,0.74909,1.0355,0.116,5.7299,0.3464
190,2010,0.687406,1.4225,0.054,3.9565,0.2807
190,2011,0.693119,1.7141,0.0807,3.9448,0.2968
190,2012,0.677191,1.8902,0.0966,4.0155,0.295
190,2013,0.831581,2.4732,0.1007,4.0855,0.3165
190,2014,0.858258,2.7618,0.0842,4.0294,0.3335
190,2015,0.926677,2.3907,0.0755,4.0359,0.3415
190,2016,0.819695,1.9619,0.0537,3.9371,0.3176
190,2017,0.759346,1.6284,0.0284,4.0176,0.2918
190,2018,0.64955,1.4096,0.0608,4.0791,0.2554
190,2019,0.662518,1.5346,0.0459,4.0619,0.2393
191,2010,0.868434,1.9228,0.0731,3.7202,0.2656
191,2011,0.87458,1.9224,0.0843,3.8334,0.2596
191,2012,0.889871,2.0273,0.0735,3.8193,0.253
191,2013,0.819253,1.9792,0.0862,3.9268,0.2482
191,2014,0.902027,2.1561,0.0698,3.9284,0.2446
191,2015,0.960815,2.1955,0.088,4.057,0.2555
191,2016,0.932762,1.8679,0.1106,4.0928,0.2462
191,2017,0.824877,1.5294,0.0951,4.2821,0.2955
191,2018,0.810937,1.6606,0.113,4.194,0.3019
191,2019,0.829781,1.4959,0.0823,4.0835,0.3074
192,2010,0.79397,1.5309,0.0926,6.1021,0.4319
192,2011,0.745987,1.4633,0.1343,6.0897,0.403
192,2012,0.693916,1.2881,0.1406,6.0177,0.4139
192,2013,0.712788,0.7359,0.1104,5.8441,0.4125
192,2014,0.721612,1.0517,0.0841,5.902,0.3762
192,2015,0.666047,0.9506,0.0649,6.0435,0.4295
192,2016,0.779869,0.9986,0.0883,6.0794,0.46
192,2017,0.763613,1.3281,0.0762,6.1524,0.4163
192,2018,0.793174,1.4578,0.0915,5.9914,0.3654
192,2019,0.770073,1.6126,0.069,6.0382,0.359
193,2010,0.861821,1.2385,0.0957,5.6372,0.4474
193,2011,0.885503,1.5176,0.0855,5.5519,0.4396
193,2012,0.817381,1.3929,0.0878,5.5658,0.4256
193,2013,0.883217,1.7835,0.123,5.675,0.4186
193,2014,0.891405,2.0225,0.0986,5.6727,0.3934
193,2015,0.948005,2.1664,0.0909,5.7641,0.3914
193,2016,0.905228,1.7775,0.0974,5.7493,0.3494
193,2017,0.89079,1.5109,0.1032,5.661,0.3677
193,2018,0.827324,1.3218,0.0927,5.763,0.3326
193,2019,0.834405,1.3082,0.0842,5.7196,0.3763
194,2010,0.947544,1.9108,0.1142,5.8805,0.3049
194,2011,0.874767,1.6802,0.0817,5.9207,0.3805
194,2012,0.888769,1.5217,0.1111,5.78,0.363
194,2013,0.95985,1.9542,0.1053,5.8495,0.3772
194,2014,0.935243,1.8374,0.0885,5.8632,0.333
194,2015,0.917431,1.7907,0.1058,5.7887,0.3019
194,2016,0.917494,1.6104,0.1053,5.8228,0.2391
194,2017,0.881524,1.4485,0.0911,5.8782,0.2613
194,2018,0.746775,1.3272,0.1191,5.9182,0.2724
194,2019,0.775774,1.3201,0.1319,5.9816,0.2794
195,2010,0.843508,1.4284,0.0783,5.9758,0.2237
195,2011,0.763401,1.4335,0.1147,5.9057,0.2672
195,2012,0.719079,1.2128,0.1096,5.8453,0.2635
195,2013,0.743645,1.0906,0.0925,5.9192,0.2727
195,2014,0.812866,1.2071,0.0886,6.0379,0.2799
195,2015,0.808341,1.4919,0.1546,6.0433,0.2936
195,2016,0.775964,1.2509,0.1323,5.9614,0.2617
195,2017,0.788019,1.2342,0.1326,6.1278,0.2858
195,2018,0.85264,1.0856,0.0899,6.2063,0.3008
195,2019,0.730155,0.7649,0.1025,6.2997,0.2942
196,2010,0.782998,1.4475,0.1341,6.0361,0.4457
196,2011,0.775219,1.3723,0.1163,5.9682,0.4098
196,2012,0.724256,1.2696,0.124,6.1205,0.3812
196,2013,0.726934,1.3929,0.1238,6.0717,0.3016
196,2014,0.689879,1.1128,0.1002,6.1371,0.3096
196,2015,0.6156,1.0571,0.141,6.0035,0.3217
196,2016,0.700657,1.2436,0.1343,6.1061,0.2727
196,2017,0.757466,1.3324,0.1371,5.9755,0.2854
196,2018,0.826926,1.4176,0.1175,5.9665,0.2438
196,2019,0.888756,1.5439,0.1335,6.0641,0.2751
197,2010,0.999041,1.5279,0.1268,8.3833,0.4483
197,2011,1.0,1.6717,0.1107,8.4413,0.4163
197,2012,1.0,1.6722,0.099,8.4063,0.3881
197,2013,1.0,1.7,0.1098,8.4904,0.4302
197,2014,1.0,1.2681,0.1335,8.3928,0.4398
197,2015,1.0,1.4368,0.145,8.5105,0.4148
197,2016,1.0,1.4776,0.1303,8.4913,0.4284
197,2017,1.0,1.1415,0.1584,8.4126,0.4397
197,2018,1.0,1.2172,0.1776,8.4365,0.4111
197,2019,1.0,1.1671,0.1665,8.4334,0.3957
198,2010,0.782559,1.9024,0.0616,4.1633,0.2756
198,2011,0.788562,1.7924,0.1191,4.1504,0.3271
198,2012,0.719587,1.5129,0.1385,4.2027,0.3423
198,2013,0.712389,1.4867,0.1394,4.1463,0.32
198,2014,0.691599,1.3037,0.1414,4.0506,0.2792
198,2015,0.553792,1.3035,0.1275,4.0401,0.2426
198,2016,0.609194,0.9626,0.1189,4.0226,0.2583
198,2017,0.571866,1.0994,0.0976,3.9353,0.3066
198,2018,0.634033,1.659,0.0944,3.9356,0.3275
198,2019,0.689613,1.7443,0.1137,3.8832,0.3203
199,2010,0.737017,1.806,0.0586,4.1243,0.2935
199,2011,0.798445,1.4343,0.0427,4.0931,0.296
199,2012,0.750673,1.6517,0.0275,4.0617,0.2779
199,2013,0.739615,1.604,0.0415,4.0406,0.3179
199,2014,0.771127,1.6883,0.0537,4.0856,0.3077
199,2015,0.883589,2.1954,0.052,4.1594,0.3302
199,2016,0.911637,1.9783,0.0713,4.1677,0.3023
199,2017,0.835828,1.7959,0.0525,4.1247,0.2767
199,2018,0.780286,1.5345,0.056,4.1575,0.3318
199,2019,0.806797,2.1174,0.0336,4.0783,0.3027
200,2010,0.728307,1.2852,0.0484,3.7933,0.3528
200,2011,0.786225,1.2683,0.0656,3.9121,0.3612
200,2012,0.700095,1.2967,0.0693,3.7243,0.3993
200,2013,0.77528,1.6052,0.0464,3.8256,0.3903
200,2014,0.794052,1.5663,0.0508,3.7214,0.4109
200,2015,0.753439,1.7663,0.0749,3.777,0.3968
200,2016,0.892429,1.9913,0.0509,3.8162,0.3952
200,2017,0.885908,2.0898,0.0791,3.8835,0.3552
200,2018,0.795756,1.9049,0.085,3.7214,0.3089
200,2019,0.800143,2.0204,0.1221,3.7733,0.2997
201,2010,1.0,1.9503,0.1058,8.7123,0.4993
201,2011,1.0,1.5533,0.0997,8.6642,0.4693
201,2012,1.0,1.4144,0.1185,8.5707,0.4946
201,2013,1.0,1.3833,0.1262,8.409,0.5085
201,2014,1.0,1.5804,0.119,8.3852,0.5318
201,2015,0.995801,1.1517,0.122,8.3839,0.4917
201,2016,0.994101,1.1389,0.0945,8.4033,0.4341
201,2017,0.960871,1.2251,0.0807,8.5199,0.3652
201,2018,0.990567,1.0713,0.1053,8.5482,0.3599
201,2019,1.0,1.2132,0.066,8.6267,0.3369
202,2010,0.807634,1.2797,0.1072,6.1237,0.2687
202,2011,0.847006,1.4811,0.089,6.0451,0.2935
202,2012,0.875854,1.3879,0.1229,6.1164,0.2582
202,2013,0.857662,1.1195,0.0949,6.0461,0.2564
202,2014,0.864007,1.2018,0.1279,6.1118,0.2614
202,2015,0.773389,1.2598,0.1479,6.077,0.2551
202,2016,0.802541,1.3563,0.1382,6.041,0.2604
202,2017,0.891194,1.3351,0.1067,6.1418,0.2848
202,2018,0.906185,1.6963,0.1114,6.2268,0.3108
202,2019,0.919158,1.9404,0.1116,6.2556,0.3401
203,2010,0.655313,1.7075,0.1128,4.0169,0.319
203,2011,0.718376,1.4074,0.1141,4.2266,0.3615
203,2012,0.749534,1.7077,0.1372,4.104,0.376
203,2013,0.64891,1.3789,0.0984,4.3187,0.3544
203,2014,0.686829,1.6775,0.086,4.2833,0.3005
203,2015,0.709964,1.8685,0.052,4.3138,0.2935
203,2016,0.736061,1.7087,0.1044,4.2591,0.2696
203,2017,0.818417,2.0588,0.1032,4.2898,0.2814
203,2018,0.845946,2.1169,0.0956,4.2741,0.2953
203,2019,0.787221,2.244,0.1185,4.3866,0.3094
204,2010,0.862486,1.5912,0.0745,5.98,0.3454
204,2011,0.865798,1.5882,0.0742,6.0525,0.4113
204,2012,0.865464,1.3987,0.0788,6.1404,0.3865
204,2013,0.793151,1.2317,0.0695,6.055,0.3518
204,2014,0.857257,1.643,0.0593,6.032,0.397
204,2015,0.851495,1.4598,0.0413,6.0707,0.385
204,2016,0.86964,1.2054,0.093,5.9415,0.3575
204,2017,0.777232,1.0049,0.0885,6.0204,0.3907
204,2018,0.726567,1.0386,0.0735,6.0942,0.418
204,2019,0.782667,1.1115,0.0486,6.0008,0.4572
205,2010,0.996161,1.3462,0.1091,8.3754,0.3675
205,2011,1.0,1.4617,0.1299,8.4251,0.3988
205,2012,1.0,1.348,0.1024,8.4698,0.389
205,2013,0.995661,1.139,0.1246,8.416,0.386
205,2014,1.0,1.1402,0.1259,8.428,0.3842
205,2015,0.996028,1.1402,0.1142,8.3877,0.4163
205,2016,0.941866,1.1647,0.1066,8.3236,0.403
205,2017,0.95215,1.3186,0.1075,8.2815,0.3604
205,2018,1.0,1.3139,0.12,8.3385,0.3652
205,2019,0.975017,1.0607,0.119,8.3053,0.3328
206,2010,1.0,0.839,0.1096,8.8151,0.3436
206,2011,1.0,1.241,0.1019,8.8736,0.3567
206,2012,1.0,1.4658,0.076,8.8466,0.3843
206,2013,1.0,1.5518,0.1064,8.8393,0.4208
206,2014,1.0,1.3152,0.1147,8.8226,0.4034
206,2015,1.0,1.396,0.1306,8.8597,0.4162
206,2016,1.0,1.2036,0.1581,8.7197,0.3852
206,2017,1.0,1.396,0.1612,8.7103,0.3612
206,2018,1.0,1.4467,0.1462,8.6515,0.3202
206,2019,1.0,1.2109,0.1332,8.5781,0.3472
207,2010,0.854228,2.092,0.1034,4.032,0.2947
207,2011,0.860036,2.1452,0.0725,4.0203,0.362
207,2012,0.859875,1.9283,0.065,4.1174,0.3394
207,2013,0.833997,1.9748,0.0921,4.1257,0.3254
207,2014,0.893614,2.2392,0.081,4.2017,0.3421
207,2015,0.870498,2.0905,0.0874,4.2288,0.3532
207,2016,0.933542,2.0648,0.0819,4.2219,0.3088
207,2017,0.970668,2.0627,0.1209,4.0984,0.3121
207,2018,0.904547,2.0333,0.1319,4.1306,0.3444
207,2019,0.921381,2.0077,0.1439,4.135,0.3501
208,2010,0.776715,1.8142,0.0799,4.205,0.3849
208,2011,0.77583,1.8973,0.0683,4.1282,0.3546
208,2012,0.741058,1.7312,0.0691,4.1512,0.3477
208,2013,0.777023,1.8627,0.0666,4.3054,0.3865
208,2014,0.716697,1.7704,0.068,4.1307,0.3465
208,2015,0.772175,1.9632,0.1025,4.2159,0.3125
208,2016,0.737901,1.8476,0.0584,4.1473,0.3152
208,2017,0.805772,1.7985,0.0468,4.1979,0.2756
208,2018,0.751247,1.6594,0.0052,4.2102,0.2486
208,2019,0.780748,1.4994,0.0412,4.2182,0.2713
209,2010,1.0,0.9494,0.1308,8.6447,0.3824
209,2011,1.0,1.186,0.1222,8.5887,0.3715
209,2012,1.0,1.2981,0.1447,8.5132,0.3596
209,2013,1.0,1.1022,0.1207,8.415,0.318
209,2014,1.0,1.1614,0.1218,8.3718,0.3626
209,2015,1.0,1.2731,0.1232,8.4628,0.3442
209,2016,1.0,1.2201,0.1337,8.4136,0.323
209,2017,1.0,1.3453,0.141,8.4667,0.3226
209,2018,1.0,1.1594,0.1202,8.4302,0.3343
209,2019,1.0,1.1464,0.1128,8.4346,0.3828
210,2010,1.0,1.278,0.1232,8.4294,0.4067
210,2011,1.0,1.022,0.1449,8.4709,0.4083
210,2012,1.0,1.2047,0.1334,8.5344,0.3764
210,2013,1.0,1.1562,0.1279,8.5645,0.3978
210,2014,0.9663,1.1367,0.1213,8.6823,0.3954
210,2015,0.96457,1.0704,0.1196,8.6244,0.4241
210,2016,0.997849,0.9766,0.129,8.6346,0.4357
210,2017,0.969424,1.0489,0.1229,8.6302,0.4516
210,2018,1.0,1.3104,0.104,8.5985,0.4485
210,2019,1.0,1.1553,0.1108,8.6211,0.4405
211,2010,0.834253,2.0696,0.0766,4.0991,0.3074
211,2011,0.867279,2.2328,0.0865,4.0147,0.3126
211,2012,0.91426,2.2049,0.107,4.0527,0.2718
211,2013,0.944021,2.5108,0.0639,4.0945,0.2281
211,2014,0.993871,2.5603,0.0724,4.1733,0.2385
211,2015,1.0,2.6238,0.0795,4.1741,0.2208
211,2016,0.956771,2.4366,0.0644,4.1158,0.244
211,2017,0.862495,1.9759,0.0581,3.9971,0.2669
211,2018,0.863712,1.8677,0.0596,4.0045,0.2973
211,2019,0.799566,1.8493,0.07,3.9023,0.2875
212,2010,0.737433,1.2761,0.082,6.0976,0.3181
212,2011,0.703947,0.9446,0.0726,6.126,0.3247
212,2012,0.69807,0.8698,0.0635,5.9713,0.2967
212,2013,0.751537,1.4247,0.0674,6.0178,0.3001
212,2014,0.760454,1.4413,0.075,5.8383,0.3418
212,2015,0.80421,1.6263,0.0684,5.866,0.2927
212,2016,0.855011,1.5799,0.0606,5.9932,0.2993
212,2017,0.777941,1.6136,0.0535,5.9113,0.2855
212,2018,0.774997,1.694,0.0934,5.8956,0.3398
212,2019,0.670216,1.6027,0.0583,5.8082,0.3355
213,2010,0.61328,1.3511,0.0861,3.7842,0.3231
213,2011,0.736191,1.7626,0.0603,3.8405,0.3019
213,2012,0.658205,1.6378,0.0887,3.7677,0.258
213,2013,0.757094,1.7906,0.05,3.9333,0.2475
213,2014,0.769852,1.9845,0.0577,4.029,0.281
213,2015,0.727595,1.6047,0.048,3.9262,0.2751
213,2016,0.776097,1.8775,0.0645,3.8992,0.1846
213,2017,0.715022,2.0492,0.0666,3.6917,0.2607
213,2018,0.70832,2.0863,0.0478,3.7821,0.2777
213,2019,0.783877,2.1809,0.0854,3.7811,0.2354
214,2010,0.954107,1.655,0.0533,6.0419,0.3012
214,2011,0.889035,1.5628,0.0468,5.9941,0.2634
214,2012,0.908151,1.6484,0.0386,5.9869,0.3467
214,2013,0.809398,1.6222,0.0572,5.9025,0.3782
214,2014,0.890027,1.6125,0.1088,5.972,0.3562
214,2015,0.913634,1.963,0.1295,5.8831,0.3625
214,2016,0.943542,1.6918,0.1103,5.8588,0.3448
214,2017,0.915218,1.5465,0.0867,6.0208,0.3416
214,2018,0.82224,1.5463,0.0796,5.9611,0.291
214,2019,0.888022,1.744,0.0601,6.0429,0.356
215,2010,0.828408,1.8886,0.1155,4.0916,0.305
215,2011,0.829173,1.7448,0.1124,4.1599,0.3303
215,2012,0.792788,1.7586,0.1066,4.1534,0.3494
215,2013,0.839445,2.1629,0.0889,4.1789,0.3519
215,2014,0.912755,1.9338,0.0626,4.0921,0.3557
215,2015,0.964395,2.1783,0.1,3.9779,0.3655
215,2016,1.0,2.3139,0.0963,3.8576,0.3617
215,2017,0.889518,1.9401,0.0557,3.8835,0.3461
215,2018,0.897036,1.9279,0.0724,3.9094,0.3043
215,2019,0.853913,1.8602,0.0777,3.7636,0.3257
216,2010,0.86269,2.2112,0.0755,3.866,0.3418
216,2011,0.899379,2.0392,0.0769,3.9207,0.3828
216,2012,0.772348,1.8046,0.0258,3.9395,0.3402
216,2013,0.805635,1.7069,0.0468,3.8376,0.3209
216,2014,0.79471,1.9418,0.0542,3.8664,0.2778
216,2015,0.780871,1.6893,0.0509,3.8009,0.285
216,2016,0.744662,1.6853,0.0541,3.6844,0.3183
216,2017,0.729857,1.8489,0.077,3.7019,0.3338
216,2018,0.738668,1.8091,0.0677,3.7701,0.3801
216,2019,0.774853,1.6727,0.0568,3.8193,0.3434
217,2010,0.745394,1.5794,0.0866,3.7889,0.2449
217,2011,0.741008,1.7819,0.072,3.9184,0.228
217,2012,0.751173,1.743,0.0725,3.8855,0.2409
217,2013,0.813915,1.9451,0.1006,3.9431,0.2856
217,2014,0.805911,1.8223,0.1035,3.8337,0.2216
217,2015,0.787312,1.9669,0.0802,3.7958,0.2643
217,2016,0.761181,1.937,0.0794,3.8608,0.2276
217,2017,0.786723,2.0137,0.0413,3.9103,0.236
217,2018,0.76195,1.8589,0.0528,3.9758,0.2279
217,2019,0.73475,1.809,0.0378,3.9776,0.2352
218,2010,0.937116,0.9316,0.1203,8.2755,0.3974
218,2011,0.98966,1.0754,0.1271,8.3698,0.4127
218,2012,0.943223,1.012,0.1065,8.4739,0.4165
218,2013,1.0,1.2843,0.1257,8.5447,0.3845
218,2014,1.0,1.5253,0.1198,8.4575,0.4113
218,2015,1.0,1.3955,0.1073,8.3371,0.4589
218,2016,1.0,1.2499,0.0822,8.4112,0.3699
218,2017,0.938345,0.8148,0.1027,8.4007,0.4146
218,2018,0.865459,0.7421,0.0887,8.4258,0.3951
218,2019,0.967896,1.0865,0.0734,8.3996,0.3906
